date,GBPUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURAUD,CADJPY,empty,sum
2021.09.20,-219.00000000001364,-55.999999999997385,-17.000000000000348,-21.00000000000435,-84.0000000000174,-27.999999999983594,-171.00000000000648,-18.0000000000069,0.0,-298.0000000000018,-19.999999999997797,-85.99999999999852,,-1018.0000000000283
2021.09.20,-246.00000000001288,-75.00000000000284,-72.99999999998974,-128.00000000000588,-154.0000000000097,72.0000000000054,-225.00000000000853,-35.00000000000725,36.999999999998145,-324.99999999998863,-5.999999999994898,-144.99999999999602,,-1303.0000000000127
2021.09.20,-141.99999999999767,-111.0000000000042,-69.9999999999923,-58.000000000002494,-46.0000000000127,112.000000000001,-173.00000000000182,-1.0000000000065512,106.00000000000608,-218.9999999999941,-46.999999999997044,-99.99999999999432,,-748.9999999999961
2021.09.20,-15.00000000000945,-103.9999999999992,103.00000000000864,-29.000000000001247,-8.000000000008,202.00000000001327,-117.999999999995,-7.0000000000014495,163.99999999999747,-145.00000000001023,-53.00000000001415,-79.9999999999983,,-90.00000000001765
2021.09.20,-39.00000000001125,-94.0000000000083,75.00000000000284,-32.0000000000098,6.999999999979245,202.00000000001327,-144.00000000000546,24.999999999997247,179.00000000000693,-155.00000000000114,-103.00000000000864,-103.9999999999992,,-183.00000000004425
2021.09.20,-46.0000000000127,-106.99999999999932,109.00000000000354,-29.000000000001247,5.999999999994898,200.00000000000017,-162.00000000000614,39.999999999995595,163.99999999999747,-194.99999999999318,-56.000000000011596,-94.99999999999886,,-171.00000000003138
2021.09.20,-48.000000000003595,-150.00000000000568,52.000000000007596,-115.00000000000954,-9.000000000014552,215.00000000000963,-182.00000000000216,53.999999999998494,165.00000000000404,-228.00000000000864,-60.99999999999994,-158.99999999999181,,-466.00000000001614
2021.09.20,-36.999999999998145,-148.00000000001035,58.000000000002494,-104.99999999999955,-9.000000000014552,195.00000000001182,-177.0000000000067,78.00000000000028,165.00000000000404,-225.9999999999991,-73.99999999999629,-158.99999999999181,,-438.99999999999784
2021.09.20,-4.000000000004,-129.0000000000049,111.00000000001664,-41.000000000002146,24.999999999986144,171.00000000001003,-170.0000000000017,19.999999999997797,165.9999999999995,-183.9999999999975,-215.00000000000963,-118.99999999999977,,-369.00000000000955
2021.09.20,51.99999999998539,-112.99999999999955,221.00000000000452,-32.0000000000098,78.00000000000028,157.00000000000713,-158.00000000000125,19.999999999997797,184.00000000000637,-93.99999999999409,-368.00000000001273,-28.999999999996362,,-82.00000000001234
2021.09.20,117.99999999999588,-52.00000000000671,286.00000000000847,8.999999999992347,105.99999999998388,151.9999999999966,-61.99999999999761,2.999999999997449,202.0000000000022,74.99999999998863,-629.9999999999973,70.00000000000739,,276.99999999997124
2021.09.20,158.99999999999804,-64.00000000000716,341.00000000001353,17.000000000000348,129.99999999998568,116.00000000000499,-28.000000000005798,3.999999999992898,187.00000000000384,137.00000000000045,-631.0000000000038,90.00000000000341,,457.9999999999866
2021.09.20,109.99999999998789,-76.00000000000762,365.0000000000153,23.999999999990695,107.99999999999699,102.00000000000209,-91.00000000000819,4.999999999999449,168.00000000000148,28.999999999996362,-568.000000000013,94.0000000000083,,269.99999999996965
2021.09.20,120.99999999999334,-58.9999999999975,356.00000000000074,57.99999999999139,112.99999999998533,96.00000000000719,-64.99999999999773,-52.000000000007596,161.00000000000003,72.00000000000273,-541.9999999999981,115.0000000000091,,373.99999999998886
2021.09.20,148.99999999999915,-50.00000000001137,388.0000000000106,48.99999999999905,136.99999999998712,94.00000000001629,-61.00000000000705,-52.000000000007596,168.99999999999693,98.00000000001319,-530.0000000000082,129.0000000000049,,519.999999999993
2021.09.20,168.99999999999693,-45.000000000001705,406.00000000001745,48.99999999999905,179.99999999998016,99.00000000000463,-73.0000000000075,-30.000000000007798,194.0000000000053,144.00000000000546,-577.0000000000052,159.00000000000603,,674.9999999999928
2021.09.20,146.00000000000168,-42.00000000000159,361.0000000000113,58.99999999999794,196.99999999998053,90.00000000001229,-99.00000000000375,-65.99999999999939,202.9999999999976,125.0,-561.9999999999958,134.00000000000034,,546.0000000000011
2021.09.20,99.99999999998899,-28.000000000005798,297.9999999999983,17.999999999995797,164.99999999999292,76.0000000000094,-120.00000000000455,-40.00000000000669,182.00000000000438,90.00000000000341,-456.9999999999963,96.00000000000364,,379.99999999998346
2021.09.20,133.99999999998968,-42.00000000000159,324.0000000000132,29.999999999996696,135.9999999999806,106.00000000000608,-88.99999999999864,-48.99999999999905,201.00000000000674,109.00000000000887,-571.9999999999948,93.00000000000352,,381.00000000001114
2021.09.20,197.99999999998707,10.99999999999568,468.00000000000176,101.99999999999099,183.99999999998417,94.00000000001629,1.9999999999953388,-101.00000000000664,226.00000000000398,246.00000000000932,-622.0000000000115,234.99999999999943,,1042.999999999966
2021.09.20,347.9999999999928,37.9999999999967,483.0000000000112,87.99999999999919,337.99999999999386,73.00000000001194,24.00000000000091,-103.00000000000864,314.99999999999864,449.0000000000123,-573.0000000000013,281.9999999999965,,1762.0000000000036
