date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.05.01,-42.999999999993044,-197.00000000000273,-87.99999999999919,0.0,-100.00000000000009,-44.99999999998394,-70.99999999999795,-4.999999999999449,0.0,-127.99999999999478,-254.99999999999545,-215.99999999999397,0.0,0.0,0.0,-59.99999999999339,-271.99999999998334,,-1479.9999999999372
2017.05.01,-34.000000000000696,-249.00000000000944,11.999999999989797,134.0000000000008,-146.99999999999713,-65.99999999998829,-105.99999999999454,15.999999999993797,180.99999999999784,-181.9999999999933,-350.9999999999991,-55.99999999998939,252.0000000000078,-61.99999999998429,167.99999999999216,0.0,-346.0000000000019,,-835.9999999999759
2017.05.01,-102.00000000000209,-212.0000000000033,-82.00000000000429,117.99999999999588,-106.00000000000608,-121.99999999999989,-153.99999999999636,61.999999999995396,214.00000000000307,-129.9999999999968,-346.00000000000364,-170.99999999998784,139.00000000000023,-242.99999999999324,79.9999999999983,7.0000000000014495,-417.0000000000007,,-1464.9999999999998
2017.05.01,-12.999999999996348,-108.00000000000409,-29.999999999996696,129.9999999999968,-143.9999999999997,-131.99999999999878,-55.999999999997385,105.99999999999498,224.000000000002,-15.999999999993797,-88.99999999999864,-69.9999999999923,127.00000000001043,-86.99999999999264,167.0000000000016,96.00000000000719,-304.9999999999997,,-199.99999999995708
2017.05.01,-2.999999999997449,-101.0000000000133,82.99999999998863,139.99999999999568,-197.00000000000273,-150.99999999999002,-64.99999999999773,156.99999999999602,239.0000000000003,23.00000000000635,-74.99999999998863,95.00000000000064,96.00000000000719,-66.99999999999484,201.99999999999818,63.99999999999739,-253.99999999999866,,186.00000000000702
2017.05.01,-15.00000000000945,-99.00000000000375,119.00000000000244,148.0000000000037,-228.00000000000597,-156.99999999998494,-67.99999999999784,159.9999999999935,226.00000000000398,31.999999999998696,-91.00000000000819,96.99999999999153,53.999999999998494,-56.99999999999594,221.00000000000364,97.9999999999981,-243.99999999999977,,195.99999999998818
2017.05.01,-15.999999999993797,-177.0000000000067,72.0000000000054,161.00000000000003,-196.00000000000728,-170.99999999998784,-126.99999999999534,175.99999999999838,257.0000000000072,21.999999999999797,-181.0000000000116,113.99999999999189,136.00000000000279,-123.99999999999079,204.9999999999983,50.0000000000056,-361.9999999999957,,-160.99999999997962
2017.05.01,28.000000000005798,-256.0000000000002,-11.00000000000545,173.00000000000094,-129.9999999999968,-188.9999999999947,-121.99999999999989,166.99999999999494,316.0000000000052,2.999999999997449,-251.00000000000477,-4.999999999988347,205.99999999999508,-167.00000000000603,215.99999999999397,70.0000000000034,-412.9999999999967,,-364.9999999999962
2017.05.01,46.999999999997044,-248.00000000000466,-89.00000000000574,104.00000000000409,-82.99999999999974,-211.99999999998997,-62.99999999998818,168.99999999999693,314.99999999999864,6.0000000000060005,-188.99999999999295,5.999999999994898,141.99999999999767,-232.99999999999432,162.9999999999967,45.000000000006146,-404.9999999999887,,-524.9999999999661
2017.05.01,174.99999999999181,-540.0000000000063,-161.00000000001114,63.00000000000195,-41.9999999999976,-221.00000000000452,-259.9999999999909,176.99999999999383,301.0000000000068,41.9999999999976,-364.0000000000043,56.99999999999594,117.00000000001154,-255.99999999998957,188.0000000000024,16.0000000000049,-421.99999999998903,,-1129.9999999999866
2017.05.01,180.99999999998673,-484.99999999999943,-161.00000000001114,73.00000000000084,-33.000000000005244,-221.00000000000452,-238.9999999999901,161.99999999999548,314.0000000000032,53.00000000000304,-382.000000000005,29.999999999996696,133.00000000000534,-248.99999999998812,289.0000000000015,38.0000000000047,-414.00000000000324,,-911.0000000000093
2017.05.01,147.99999999999258,-481.00000000000875,-148.99999999999915,119.00000000000244,-48.99999999999905,-211.99999999998997,-263.9999999999958,144.99999999999514,334.00000000000097,41.000000000002146,-419.00000000001114,-12.999999999996348,191.99999999999218,-200.00000000000017,316.0000000000025,65.99999999999939,-414.00000000000324,,-840.0000000000161
2017.05.01,170.99999999998784,-459.0000000000032,-141.00000000001333,119.99999999999788,-60.99999999999994,-197.99999999998707,-250.99999999999056,153.00000000000313,334.00000000000097,39.00000000000014,-367.999999999995,7.0000000000014495,212.00000000001216,-201.99999999999108,310.99999999999284,67.00000000000594,-422.9999999999956,,-688.9999999999734
2017.05.01,197.99999999998707,-474.00000000000375,-174.99999999999181,126.99999999999933,-73.00000000000084,-194.99999999998963,-236.99999999999477,151.9999999999966,356.00000000000074,48.000000000003595,-358.0000000000041,24.000000000001798,251.00000000000122,-148.99999999999915,329.9999999999983,107.99999999999699,-427.99999999998397,,-494.9999999999824
2017.05.01,198.99999999999363,-469.0000000000083,-212.99999999999653,154.99999999999403,-63.00000000000195,-197.00000000000273,-236.99999999999477,141.00000000000225,389.000000000006,48.99999999999905,-354.99999999998977,-24.000000000001798,313.00000000000773,-146.00000000000168,326.9999999999982,140.0000000000068,-448.9999999999883,,-439.9999999999782
2017.05.01,214.00000000000307,-465.0000000000034,-190.00000000000128,141.00000000000225,-31.000000000003247,-188.9999999999947,-216.99999999999875,141.00000000000225,379.0000000000071,53.00000000000304,-330.0000000000125,1.0000000000065512,300.99999999999574,-173.99999999998528,280.00000000000114,109.00000000000354,-469.99999999999267,,-446.99999999996714
2017.05.01,229.99999999999687,-443.00000000001205,-204.00000000000418,134.0000000000008,-55.000000000005045,-194.99999999998963,-195.99999999999795,144.99999999999514,374.0000000000077,55.000000000005045,-288.0000000000109,21.00000000000435,287.9999999999994,-158.99999999999804,296.99999999999704,117.00000000000044,-524.9999999999977,,-404.00000000000875
2017.05.01,231.0000000000034,-526.0000000000105,-201.00000000000674,168.00000000000148,-43.00000000000415,-187.99999999998818,-265.00000000000057,146.99999999999713,414.00000000000324,26.000000000003798,-378.0000000000143,28.000000000005798,405.0000000000109,-130.99999999999224,323.99999999999807,112.000000000001,-530.9999999999926,,-407.9999999999843
2017.05.01,130.99999999999224,-687.0000000000118,-218.00000000000708,170.99999999999892,-53.00000000000304,-166.99999999998383,-453.9999999999935,124.00000000000189,404.0000000000044,-15.999999999993797,-643.0000000000007,-99.99999999998899,390.0000000000015,-70.99999999999883,370.9999999999951,133.00000000000534,-503.99999999999335,,-1188.999999999976
