date,GBPUSD,USDJPY,NZDUSD,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2019.06.17,-14.000000000002899,-21.000000000000796,0.0,-24.999999999997247,0.0,-74.00000000000739,-25.000000000005684,-43.999999999999595,0.0,-28.999999999996362,-190.99999999998562,-28.000000000005798,-66.0000000000025,-7.999999999995566,-71.99999999998319,,-596.9999999999826
2019.06.17,28.000000000005798,-19.99999999999602,39.999999999995595,-38.0000000000047,12.000000000000899,-73.00000000000084,14.999999999986358,25.999999999992696,184.00000000000637,30.9999999999917,-261.9999999999845,-46.00000000000648,-30.000000000001137,15.000000000000568,-114.99999999999844,,-233.0000000000121
2019.06.17,87.00000000001484,7.000000000005002,-6.0000000000060005,-26.000000000003798,-16.0000000000049,-29.000000000001247,69.99999999999318,130.99999999999224,232.00000000000998,42.999999999992156,-401.99999999999125,-21.000000000000796,-16.999999999995907,-1.0000000000047748,-185.99999999999727,,-133.99999999999852
2019.06.17,100.99999999999554,36.000000000001364,14.000000000002899,-4.000000000004,-1.0000000000065512,-41.9999999999976,151.9999999999868,151.9999999999966,209.00000000001472,120.99999999999511,-390.0000000000015,4.9999999999954525,12.000000000000455,24.00000000000091,-209.9999999999991,,178.99999999998113
2019.06.17,124.99999999999733,31.00000000000591,22.999999999995246,4.000000000004,7.9999999999968985,-33.000000000005244,178.99999999997362,180.0000000000024,171.00000000001003,112.99999999999955,-356.9999999999851,-5.000000000009663,34.000000000006025,39.99999999999204,-183.99999999998417,,328.99999999999886
2019.06.17,128.000000000017,32.00000000001069,44.99999999999504,34.99999999999615,46.999999999997044,-30.000000000007798,181.99999999998795,191.99999999999218,145.00000000001734,118.99999999999977,-303.9999999999932,1.9999999999953388,55.00000000000682,67.99999999999784,-193.99999999998306,,522.0000000000292
2019.06.17,124.99999999999733,60.000000000002274,51.000000000001044,60.00000000000449,68.99999999999685,-58.99999999999794,225.9999999999991,207.99999999998596,101.00000000001774,158.99999999999181,-299.99999999998914,7.999999999995566,75.00000000000284,81.99999999999363,-180.99999999998673,,684.0000000000149
2019.06.17,99.00000000000463,78.00000000000296,76.99999999999375,73.00000000000084,95.99999999999609,-65.99999999999939,268.99999999997704,212.99999999999653,106.00000000000608,221.00000000000364,-266.999999999995,43.99999999999693,109.00000000000887,137.99999999999102,-160.99999999998892,,1028.9999999999952
2019.06.17,120.00000000000898,112.00000000000898,81.9999999999932,78.00000000000028,101.99999999999099,-60.99999999999994,278.99999999999636,201.99999999999108,111.00000000001664,232.99999999998988,-259.9999999999936,53.999999999987836,125.0,158.00000000000125,-156.99999999998494,,1178.0000000000068
2019.06.17,116.00000000000499,99.00000000000375,97.9999999999981,78.99999999999574,120.99999999999334,-68.00000000000139,304.9999999999784,202.9999999999976,104.00000000001519,284.9999999999966,-239.99999999999577,60.99999999999284,140.00000000000057,185.00000000000227,-139.00000000000023,,1348.999999999982
2019.06.17,146.00000000000168,79.00000000000773,121.99999999999989,70.99999999999883,131.99999999999878,-65.00000000000395,262.00000000000045,204.99999999998852,120.00000000000898,237.99999999999955,-225.99999999999287,50.99999999998772,100.00000000000853,170.0000000000017,-129.99999999998568,,1275.0000000000198
2019.06.17,151.00000000001222,90.00000000000341,129.00000000000134,85.00000000000173,142.99999999999312,-53.999999999998494,276.9999999999868,204.99999999998852,74.0000000000185,239.99999999999488,-174.99999999999181,57.999999999992724,120.99999999999511,185.99999999999284,-109.99999999998789,,1420.0000000000025
2019.06.17,156.00000000000057,88.99999999999864,154.99999999999403,112.99999999999643,190.99999999999673,-41.000000000002146,293.9999999999827,204.99999999998852,112.000000000001,235.99999999999,-90.99999999999665,67.99999999999784,111.0000000000042,213.99999999999864,-87.99999999999919,,1723.9999999999513
2019.06.17,170.00000000000347,88.99999999999864,159.9999999999935,119.00000000000244,207.00000000000162,-35.00000000000725,294.9999999999875,211.99999999998997,165.00000000001512,236.99999999999477,-86.99999999999264,70.99999999999795,120.99999999999511,221.9999999999942,-34.99999999998504,,1910.999999999989
2019.06.17,156.00000000000057,88.00000000000807,173.9999999999964,136.00000000000279,235.99999999999176,-40.00000000000669,286.9999999999777,198.99999999999363,140.0000000000068,212.99999999999386,-46.999999999997044,62.99999999998818,117.00000000000443,231.99999999999932,-38.99999999998904,,1914.9999999999707
2019.06.17,114.99999999999844,88.00000000000807,142.99999999999312,127.99999999999478,213.99999999999199,-34.000000000000696,258.99999999998613,165.9999999999995,150.00000000000568,185.99999999999284,-34.99999999998504,58.9999999999975,106.99999999999932,212.99999999999386,-42.999999999993044,,1715.9999999999827
2019.06.17,121.99999999999989,105.00000000000398,127.99999999999478,92.99999999999864,181.9999999999933,-41.9999999999976,280.9999999999775,167.9999999999904,140.0000000000068,209.99999999999375,-78.00000000000028,74.99999999998863,117.00000000000443,215.99999999999397,-38.99999999998904,,1677.999999999959
