date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,AUDNZD,empty,sum
2018.12.17,-290.00000000000136,-143.99999999998857,69.00000000000794,-25.99999999999625,-48.000000000003595,95.999999999985,239.0000000000003,-317.0000000000006,-107.99999999999699,-139.99999999998636,123.99999999999079,-195.9999999999962,81.00000000001728,72.0000000000054,39.00000000000148,-86.0000000000083,49.00000000001015,,-585.9999999999599
2018.12.17,-246.00000000000176,-191.99999999999218,56.99999999999594,20.000000000010232,-31.000000000003247,22.999999999995246,238.0000000000049,-298.9999999999937,-164.99999999999292,-227.99999999998022,222.00000000001108,-229.99999999999687,16.000000000019554,86.0000000000083,-12.000000000000455,-74.00000000000739,80.00000000001339,,-734.99999999991
2018.12.17,-278.9999999999959,-161.99999999999548,78.00000000000028,16.000000000005343,-51.000000000001044,76.99999999999375,285.00000000000193,-297.9999999999983,-182.99999999999983,-204.99999999998408,154.99999999999403,-136.00000000000279,33.00000000001546,164.00000000000858,3.0000000000001137,-63.00000000000195,141.99999999999767,,-423.9999999999622
2018.12.17,-275.99999999999847,-154.99999999999403,45.99999999999049,-67.99999999999784,-75.00000000000284,69.9999999999923,270.0000000000036,-309.99999999999915,-161.00000000000003,-103.999999999985,120.99999999999334,-161.00000000001114,96.00000000000364,93.00000000000975,48.00000000000182,-99.00000000000463,162.00000000001768,,-502.9999999999806
2018.12.17,-312.00000000000114,-234.99999999998522,73.99999999999629,-91.99999999999875,22.999999999995246,37.99999999998249,353.0000000000033,-346.0000000000019,-246.99999999999721,-150.99999999998204,348.9999999999993,-297.9999999999983,155.00000000000114,106.00000000000608,132.000000000005,-43.999999999999595,116.00000000000499,,-378.99999999997027
2018.12.17,-312.00000000000114,-211.99999999998997,45.99999999999049,-87.0000000000033,-34.000000000000696,58.99999999998684,317.0000000000006,-297.9999999999983,-200.99999999999562,-132.99999999998136,252.99999999999213,-145.00000000001734,117.00000000001864,176.00000000002058,87.0000000000033,-19.00000000000235,129.00000000000134,,-256.99999999997624
2018.12.17,-278.00000000000045,-204.99999999998852,82.00000000000429,-102.00000000000387,3.999999999981796,27.999999999983594,317.0000000000006,-278.9999999999959,-229.00000000000142,-107.99999999997567,282.0000000000045,-150.00000000000568,171.0000000000207,212.00000000001216,125.0,-4.999999999999449,188.00000000001037,,53.00000000004718
2018.12.17,-275.99999999999847,-218.99999999999142,69.00000000000794,-125.0,-26.999999999999247,8.999999999992347,300.0000000000003,-295.0000000000008,-229.00000000000142,-98.99999999998954,263.99999999999756,-212.99999999999653,183.9999999999975,157.00000000000713,127.00000000000955,-47.00000000000814,191.00000000000784,,-228.99999999996538
2018.12.17,-302.9999999999977,-175.99999999999838,96.99999999999153,-147.99999999999613,-42.0000000000087,87.99999999999919,309.99999999999915,-324.9999999999975,-220.99999999999343,-24.999999999977263,187.00000000000384,-167.00000000000603,241.00000000001387,181.00000000000892,131.00000000000023,-70.0000000000034,207.00000000000162,,-34.999999999960124
2018.12.17,-280.9999999999979,-173.99999999998528,106.00000000000608,-155.00000000000114,34.000000000000696,60.99999999999994,336.00000000000296,-343.00000000000443,-227.99999999999488,-9.999999999990905,279.00000000000705,-253.99999999999866,261.0000000000241,112.000000000001,186.00000000000705,-62.000000000006494,231.0000000000034,,99.00000000007259
2018.12.17,-258.0000000000027,-157.99999999999147,123.00000000000644,-147.99999999999613,17.999999999984695,46.999999999997044,309.99999999999915,-349.99999999999477,-227.99999999999488,-0.9999999999763531,235.99999999999176,-287.000000000015,270.00000000001023,85.00000000000173,170.0000000000017,-104.00000000000409,170.00000000000347,,-104.99999999997925
2018.12.17,-285.00000000000193,-197.00000000000273,99.99999999998899,-138.9999999999958,0.0,41.99999999998649,319.99999999999807,-361.0000000000002,-239.0000000000003,-56.99999999998795,269.9999999999925,-314.99999999999864,236.00000000001842,78.00000000000028,152.00000000000102,-104.00000000000409,185.99999999999727,,-313.00000000000875
2018.12.17,-292.00000000000335,-192.99999999999872,112.000000000001,-108.99999999999466,-4.000000000004,58.000000000002494,324.00000000000205,-317.9999999999961,-241.99999999999778,-87.99999999999386,252.99999999999213,-195.9999999999962,213.00000000002228,197.00000000000273,127.00000000000955,-45.000000000006146,133.00000000000534,,-69.99999999995305
2018.12.17,-317.0000000000006,-200.00000000000017,95.00000000000064,-155.9999999999917,-15.00000000000945,81.9999999999821,336.00000000000296,-314.99999999999864,-239.0000000000003,-42.00000000000159,252.99999999999213,-158.99999999999804,246.00000000000932,218.00000000000708,153.0000000000058,-24.000000000001798,134.99999999999625,,50.99999999999403
2018.12.17,-329.00000000000153,-209.9999999999991,75.00000000000284,-167.0000000000016,-39.00000000001125,86.99999999999264,331.999999999999,-329.00000000000153,-226.99999999999943,-36.000000000001364,236.99999999999832,-184.00000000000637,237.0000000000232,178.00000000001148,148.00000000001035,-48.000000000003595,134.00000000001188,,-140.99999999997624
2018.12.17,-299.00000000000483,-156.00000000000057,79.99999999999119,-140.00000000000057,-31.000000000003247,99.99999999998899,316.0000000000052,-290.9999999999968,-195.00000000000074,-10.99999999999568,180.0000000000024,-72.0000000000054,213.00000000002228,224.000000000002,132.000000000005,-21.00000000000435,55.000000000005045,,84.00000000000973
2018.12.17,-273.9999999999965,-150.99999999999002,123.00000000000644,-125.99999999999056,-30.0000000000189,75.00000000000284,296.0000000000074,-293.99999999999426,-222.99999999999542,-20.999999999986585,167.00000000000603,-107.99999999999699,246.00000000000932,237.00000000002052,123.00000000000466,-47.00000000000814,41.000000000002146,,34.00000000008194
2018.12.17,-265.0000000000041,-161.99999999999548,113.00000000000753,-117.999999999995,-36.0000000000138,51.99999999998539,285.00000000000193,-282.99999999999994,-224.9999999999974,-45.99999999999227,178.99999999999582,-120.00000000000898,227.00000000000387,228.00000000000597,112.99999999999955,-47.00000000000814,40.0000000000178,,-64.99999999999733
2018.12.17,-258.9999999999981,-89.99999999999008,147.00000000000824,-84.00000000000318,-38.0000000000047,121.99999999999989,280.00000000000244,-309.99999999999915,-200.99999999999562,-6.9999999999765805,76.0000000000094,-93.00000000000975,225.9999999999991,213.00000000001873,88.00000000000807,-88.00000000001029,33.00000000001635,,15.0000000000747
2018.12.17,-236.00000000000287,-116.99999999998934,184.00000000000637,-67.99999999999784,11.999999999989797,58.99999999998684,290.00000000000136,-300.0000000000003,-247.99999999999267,-54.9999999999784,174.00000000000747,-150.00000000000568,250.0,242.00000000000887,109.00000000000887,-65.00000000000395,-31.999999999987594,,49.000000000050974
2018.12.17,-229.00000000000142,-51.99999999998539,134.99999999999625,-58.9999999999975,-35.00000000000725,117.99999999999588,260.00000000000466,-261.99999999999557,-163.00000000000205,6.000000000000227,31.000000000003247,24.999999999986144,185.00000000000227,252.0000000000078,70.00000000000739,-53.00000000000304,-85.00000000000173,,144.0000000000099
2018.12.17,-197.99999999999818,26.999999999999247,235.99999999999176,-63.99999999999295,36.999999999998145,156.99999999998494,278.00000000000045,-278.9999999999959,-187.9999999999993,102.00000000000387,19.999999999997797,46.999999999997044,302.99999999999727,308.0000000000194,120.00000000000455,-51.000000000001044,-119.99999999998678,,735.0000000000203
2018.12.17,-163.99999999999747,-7.0000000000014495,292.00000000000335,-42.00000000000159,21.999999999988695,80.99999999999774,243.00000000000432,-275.99999999999847,-256.99999999999613,36.000000000001364,42.0000000000087,-56.000000000011596,344.0000000000225,338.0000000000161,94.0000000000083,-92.00000000000318,-107.99999999999699,,490.00000000004417
2018.12.17,-107.99999999999699,6.000000000017103,293.0000000000099,-0.999999999990564,12.999999999996348,17.999999999984695,196.00000000000728,-246.99999999999721,-246.99999999999721,-2.999999999985903,15.00000000000945,-68.00000000000139,298.0000000000018,312.00000000000114,58.000000000006935,-114.00000000000298,-104.99999999999955,,316.000000000063
2018.12.17,-89.00000000000574,63.99999999999739,350.9999999999902,-15.999999999991132,20.999999999982144,56.99999999999594,187.00000000000384,-214.00000000000307,-252.99999999999213,81.00000000001728,-52.99999999999194,68.99999999998573,379.0000000000191,443.99999999999994,73.99999999999807,-79.00000000000685,-89.99999999999008,,933.000000000009
2018.12.17,-39.999999999995595,97.00000000001374,391.9999999999924,25.000000000005684,-43.00000000001525,26.999999999999247,116.00000000000499,-146.99999999999713,-258.9999999999981,68.00000000001205,-178.99999999999582,180.99999999998673,377.00000000000955,560.0000000000049,4.0000000000048885,-86.0000000000083,-83.9999999999952,,1009.0000000000289
2018.12.17,-31.000000000003247,270.00000000001467,397.0000000000029,57.00000000000216,-62.000000000006494,187.99999999998818,99.00000000000463,-156.99999999999602,-142.99999999999312,222.0000000000084,-432.9999999999945,387.99999999998835,350.00000000002274,538.0000000000163,-33.00000000000125,-119.00000000000244,-69.9999999999923,,1461.000000000059
2018.12.17,112.000000000001,395.000000000012,504.9999999999999,85.99999999999852,-72.0000000000054,129.00000000000134,-14.999999999998348,-61.999999999995396,-137.9999999999937,328.00000000000296,-611.9999999999903,532.9999999999835,438.0000000000166,662.000000000007,-58.9999999999975,-139.00000000000023,-78.99999999998464,,2012.0000000000573
2018.12.17,114.99999999999844,208.00000000000819,391.9999999999924,45.000000000001705,-48.000000000003595,-58.000000000002494,-3.999999999992898,-49.99999999999449,-182.99999999999983,171.0000000000207,-337.99999999999386,302.0000000000023,359.00000000000887,532.0000000000214,-13.999999999995794,-107.00000000000153,-0.9999999999843467,,1321.000000000085
2018.12.17,182.99999999999983,146.00000000000168,398.00000000000944,72.00000000000273,-137.00000000000932,-204.00000000000418,-102.99999999999754,11.00000000000545,-229.99999999999687,66.0000000000025,-364.00000000000875,243.99999999999977,335.00000000000796,565.9999999999999,-88.99999999999864,-154.0000000000097,-32.999999999994145,,707.00000000001
2018.12.17,217.99999999999596,253.00000000001432,421.0000000000047,115.0000000000091,-150.00000000000568,-144.0000000000108,-136.99999999999824,7.9999999999968985,-168.00000000000148,133.00000000000978,-516.9999999999897,322.00000000000006,308.9999999999975,531.0000000000148,-132.99999999999557,-200.00000000000017,-10.999999999983245,,850.0000000000583
2018.12.17,290.00000000000136,194.0000000000053,503.000000000009,210.00000000000796,-180.0000000000024,-294.0000000000165,-207.00000000000162,45.000000000006146,-280.9999999999979,-52.99999999999727,-483.99999999999557,204.00000000000418,298.0000000000018,620.0000000000206,-219.99999999999886,-243.99999999999977,1.0000000000065512,,402.00000000005303
2018.12.17,263.0000000000021,137.00000000000932,419.9999999999982,275.0000000000057,-150.00000000000568,-314.00000000001427,-168.99999999999693,-21.999999999999797,-256.0000000000007,-200.9999999999934,-365.99999999999966,14.999999999987246,130.00000000002387,402.0000000000135,-250.0,-286.00000000000847,2.0000000000131024,,-369.999999999966
2018.12.17,229.99999999999687,97.9999999999981,431.0000000000036,412.9999999999967,-213.00000000001873,-312.00000000000114,-180.99999999999784,-9.999999999998899,-291.99999999999227,-419.9999999999875,-398.9999999999938,41.99999999998649,-14.999999999986358,491.0000000000192,-393.99999999999125,-284.0000000000065,6.000000000017103,,-808.9999999999561
2018.12.17,209.00000000000364,86.0000000000083,417.0000000000007,387.00000000000045,-194.0000000000053,-297.9999999999983,-154.99999999999403,2.000000000002,-291.99999999999227,-399.99999999997726,-354.9999999999942,95.00000000000064,-2.999999999985903,534.0000000000123,-361.99999999999477,-232.00000000000998,31.000000000003247,,-529.9999999999205
2018.12.17,46.999999999997044,90.99999999999665,363.0000000000022,338.99999999999864,26.999999999999247,-89.00000000000574,89.00000000000574,-132.99999999999423,-242.99999999999324,-337.99999999999386,-83.9999999999952,52.99999999999194,-10.99999999999568,416.00000000001637,-188.0000000000024,-103.00000000000864,41.000000000002146,,277.0000000000209
2018.12.17,155.00000000000514,31.000000000003247,445.0000000000065,367.00000000000443,-34.000000000000696,-282.0000000000045,-24.999999999997247,-92.99999999999864,-356.00000000000074,-438.99999999999295,-78.00000000000028,-121.00000000001555,54.000000000002046,447.0000000000196,-245.9999999999951,-194.0000000000053,45.000000000006146,,-323.99999999996396
2018.12.17,144.99999999999514,42.0000000000087,385.99999999999744,374.00000000000944,-110.00000000001009,-260.0000000000158,-60.99999999999994,-61.999999999995396,-297.00000000000284,-433.9999999999975,-191.00000000000784,-11.00000000000545,-21.99999999999136,448.000000000004,-301.00000000000193,-197.00000000000273,80.00000000001339,,-471.00000000000296
2018.12.17,236.00000000000287,121.99999999999989,478.0000000000006,460.00000000000796,-191.00000000000784,-297.9999999999983,-173.9999999999964,7.0000000000014495,-312.9999999999966,-451.9999999999982,-398.00000000000944,109.00000000000354,-14.999999999986358,585.0000000000133,-415.9999999999968,-251.00000000000122,95.00000000000064,,-415.9999999999607
2018.12.17,239.0000000000003,154.0000000000097,509.99999999998823,537.0000000000061,-212.00000000001216,-270.00000000001467,-185.99999999999727,12.000000000000899,-319.0000000000026,-514.9999999999864,-463.9999999999977,159.99999999998238,-66.99999999997885,638.0000000000052,-484.99999999999943,-261.0000000000001,78.00000000000028,,-450.99999999999596
2018.12.17,248.00000000000378,202.9999999999976,557.0000000000075,594.9999999999989,-228.00000000000597,-229.00000000001253,-202.9999999999976,9.999999999998899,-315.9999999999941,-532.999999999987,-548.9999999999995,205.99999999999508,-82.99999999999841,681.0000000000205,-536.9999999999919,-289.0000000000059,50.0000000000167,,-416.99999999995407
2018.12.17,243.00000000000432,283.000000000011,550.000000000006,618.0000000000092,-221.00000000000452,-141.99999999999767,-195.00000000000074,38.0000000000047,-254.99999999999412,-469.99999999999886,-655.0000000000056,400.9999999999847,-113.99999999999011,747.0000000000088,-551.9999999999925,-236.00000000000287,7.0000000000014495,,47.000000000043144
2018.12.17,243.00000000000432,276.00000000000955,556.0000000000009,611.0000000000042,-251.00000000000122,-152.0000000000188,-210.99999999999451,39.00000000000014,-263.99999999999756,-466.99999999998454,-679.0000000000074,392.9999999999989,-99.99999999999432,755.0000000000168,-563.999999999993,-260.00000000000466,-51.99999999998539,,-126.99999999994617
2018.12.17,234.00000000000088,299.00000000000483,499.000000000005,585.9999999999985,-290.00000000001245,-116.00000000000499,-225.99999999999287,28.000000000005798,-202.0000000000022,-408.9999999999918,-760.9999999999894,415.99999999999415,-133.99999999998613,668.0000000000019,-570.999999999998,-291.0000000000079,-46.999999999997044,,-316.99999999997175
2018.12.17,231.99999999999886,212.99999999999653,470.9999999999992,608.0000000000041,-384.00000000000654,-204.00000000000418,-276.9999999999939,62.000000000006494,-243.99999999999977,-537.9999999999825,-760.9999999999894,380.00000000000256,-191.99999999999307,704.0000000000157,-646.9999999999914,-310.0000000000103,-63.99999999999739,,-950.9999999999451
2018.12.17,209.9999999999991,129.00000000000134,453.99999999999886,590.0000000000034,-272.00000000000557,-258.0000000000027,-200.00000000000017,33.000000000005244,-288.9999999999948,-609.9999999999852,-506.9999999999908,226.99999999999943,-187.99999999998818,652.0000000000082,-563.0000000000024,-247.00000000000833,-60.99999999999994,,-899.9999999999625
2018.12.17,171.99999999999437,124.99999999999733,465.99999999998863,507.000000000005,-346.0000000000019,-211.00000000000563,-212.00000000000108,1.0000000000065512,-300.0000000000003,-506.0000000000002,-600.0000000000006,205.99999999999508,-82.99999999999841,655.0000000000056,-548.0000000000018,-311.00000000000574,-65.99999999998829,,-1051.0000000000114
2018.12.17,192.99999999999872,204.00000000000418,476.0000000000098,508.0000000000098,-272.00000000000557,-185.99999999999727,-207.00000000000162,45.000000000006146,-268.99999999999704,-439.9999999999977,-573.0000000000013,245.99999999999068,-75.9999999999934,649.0000000000107,-500.99999999999056,-243.00000000000432,-63.99999999999739,,-509.99999999995623
2018.12.18,158.99999999999804,157.00000000000713,482.00000000000466,506.0000000000002,-310.0000000000103,-177.00000000000495,-219.00000000000253,-17.000000000000348,-266.999999999995,-466.99999999998454,-591.0000000000082,187.99999999998818,-62.99999999998818,619.000000000014,-548.0000000000018,-319.0000000000026,4.000000000004,,-862.9999999999823
2018.12.18,182.00000000000438,134.99999999999625,472.9999999999901,513.0000000000052,-322.00000000000006,-199.00000000001583,-210.99999999999451,41.000000000002146,-285.9999999999974,-506.9999999999766,-577.9999999999897,286.99999999999284,-85.99999999998431,715.0000000000211,-542.9999999999922,-257.0000000000072,-31.999999999987594,,-674.9999999999333
2018.12.18,222.99999999999542,156.00000000000057,517.9999999999962,549.0000000000066,-324.0000000000132,-243.00000000001543,-239.99999999999577,4.999999999999449,-314.99999999999864,-524.0000000000009,-611.9999999999903,173.00000000000094,-72.99999999997908,658.0000000000031,-566.0000000000025,-334.00000000000097,-4.999999999988347,,-953.999999999983
2018.12.18,212.99999999999653,141.00000000001333,495.000000000001,502.00000000000955,-339.0000000000004,-248.00000000000378,-237.99999999999378,29.999999999996696,-304.9999999999997,-476.99999999997544,-608.9999999999928,225.99999999999287,-42.00000000000159,684.000000000018,-537.9999999999967,-304.9999999999997,-55.99999999998939,,-865.9999999999255
2018.12.18,212.99999999999653,134.99999999999625,503.000000000009,584.0000000000032,-363.0000000000022,-260.0000000000158,-256.0000000000007,36.0000000000027,-324.00000000000205,-594.9999999999989,-626.9999999999998,225.99999999999287,-125.99999999999056,707.0000000000132,-615.9999999999997,-318.00000000000716,-185.99999999999727,,-1267.0000000000005
2018.12.18,180.0000000000024,137.00000000000932,459.0000000000094,599.0000000000038,-339.0000000000004,-215.00000000000963,-214.99999999999852,-78.99999999999574,-290.00000000000136,-611.9999999999948,-598.0000000000097,17.000000000000348,-195.99999999998374,460.000000000016,-612.9999999999995,-420.00000000000927,-225.99999999999287,,-1950.9999999999545
2018.12.18,209.9999999999991,168.99999999999693,500.9999999999959,575.0000000000028,-324.9999999999975,-218.00000000000708,-227.99999999999488,-151.00000000000114,-300.0000000000003,-543.9999999999827,-626.9999999999998,-174.00000000000747,-120.99999999999511,307.00000000001285,-585.9999999999985,-538.0000000000051,-324.9999999999975,,-2374.99999999998
2018.12.18,253.0000000000032,268.0000000000016,587.9999999999885,621.0000000000093,-263.00000000001324,-175.00000000001404,-225.99999999999287,-165.00000000000404,-297.9999999999983,-490.99999999998545,-682.0000000000048,-141.99999999999767,-73.99999999998386,331.0000000000146,-581.0000000000031,-551.0000000000015,-370.999999999988,,-1957.9999999999698
2018.12.18,226.99999999999943,262.00000000000665,557.9999999999918,668.0000000000064,-270.99999999999903,-148.00000000001478,-208.99999999999253,-117.99999999999588,-273.9999999999965,-556.999999999988,-687.9999999999998,11.999999999989797,-160.99999999998715,435.0000000000076,-620.9999999999951,-468.00000000000176,-455.99999999998977,,-1808.9999999999586
2018.12.18,222.99999999999542,222.00000000001108,534.9999999999966,689.0000000000072,-292.00000000000335,-181.00000000000892,-217.0000000000005,-93.99999999999409,-283.99999999999534,-626.9999999999811,-653.999999999999,17.999999999984695,-211.9999999999891,462.0000000000068,-646.9999999999914,-448.9999999999994,-500.9999999999959,,-2008.9999999999561
2018.12.18,263.0000000000021,280.0000000000136,523.9999999999911,774.0000000000009,-196.0000000000184,-177.00000000000495,-197.99999999999818,-36.0000000000027,-234.99999999999633,-670.9999999999923,-615.00000000001,171.99999999999437,-322.9999999999933,512.0000000000014,-653.9999999999964,-339.0000000000004,-558.9999999999984,,-1478.000000000008
2018.12.18,261.99999999999557,289.0000000000059,543.999999999989,799.0000000000066,-205.00000000001074,-165.9999999999995,-202.0000000000022,-65.00000000000395,-243.99999999999977,-690.9999999999741,-638.9999999999895,117.99999999999588,-323.99999999998386,476.0000000000098,-676.9999999999925,-385.000000000002,-532.9999999999835,,-1642.999999999939
2018.12.18,263.0000000000021,284.00000000001756,550.000000000006,832.0000000000078,-191.00000000000784,-165.9999999999995,-192.00000000000327,-105.99999999999498,-251.00000000000122,-736.9999999999948,-615.9999999999943,7.999999999985796,-357.9999999999899,392.00000000001455,-691.9999999999931,-430.00000000000813,-479.99999999999153,,-1889.9999999999445
2018.12.18,229.99999999999687,243.99999999999977,473.99999999999665,781.9999999999965,-234.00000000000088,-167.00000000000603,-193.99999999999417,-75.00000000000284,-221.99999999999997,-718.9999999999941,-614.0000000000034,86.99999999999264,-384.9999999999909,408.00000000000836,-682.0000000000022,-385.000000000002,-556.9999999999853,,-2008.999999999991
2018.12.18,185.00000000000182,208.00000000000819,417.0000000000007,787.0000000000061,-209.00000000001472,-150.00000000000568,-146.00000000000168,-119.99999999999788,-204.99999999999963,-765.9999999999911,-530.9999999999926,5.999999999994898,-453.9999999999935,303.0000000000088,-670.9999999999923,-391.000000000008,-542.9999999999824,,-2279.999999999959
2018.12.18,217.0000000000005,273.0000000000121,452.99999999999227,746.0000000000093,-209.00000000001472,-121.00000000001555,-168.00000000000148,-104.00000000000409,-180.99999999999784,-641.9999999999959,-621.9999999999892,83.9999999999952,-367.999999999995,336.00000000000296,-640.0000000000006,-393.00000000001,-529.0000000000017,,-1868.000000000014
2018.12.18,165.9999999999995,270.00000000001467,442.9999999999934,721.0000000000036,-182.0000000000155,-63.000000000013046,-117.00000000000044,-119.00000000000244,-178.00000000000037,-613.9999999999759,-581.9999999999936,129.00000000000134,-352.99999999999443,368.00000000001273,-602.9999999999944,-345.0000000000064,-614.0000000000034,,-1672.9999999999748
2018.12.18,132.99999999999423,231.0000000000034,390.0000000000015,695.0000000000074,-240.00000000001796,-58.000000000002494,-124.00000000000189,-88.99999999999464,-166.99999999999494,-625.9999999999764,-604.9999999999889,201.99999999999108,-382.99999999999557,413.00000000001893,-621.9999999999999,-317.0000000000006,-638.9999999999895,,-1805.9999999999463
