names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,['USDJPY'],80.0,-0.5580147039561543,B
EURUSD,50,['GBPUSD'],80.0,-0.0957955654543099,B
USDJPY,10,"['AUDUSD', 'NZDUSD', 'AUDCAD', 'EURUSD', 'AUDCHF']",100.0,-0.02,B
USDCAD,15,['AUDJPY'],80.0,-0.7498663003663003,B
NZDUSD,10,['EURCHF'],80.0,0.968,S
GBPCHF,10,"['CADJPY', 'EURJPY']",80.0,-0.3398888888888888,B
CADCHF,20,"['EURUSD', 'USDCHF', 'CHFJPY', 'AUDCAD', 'AUDUSD', 'AUDJPY', 'EURCAD', 'AUDNZD']",80.0,0.68,S
NZDCHF,50,"['AUDCHF', 'AUDUSD']",80.0,-0.23569587176108922,B
EURGBP,10,"['CADJPY', 'EURJPY']",80.0,0.2796349206349206,S
GBPCAD,10,"['CADJPY', 'EURJPY', 'AUDJPY', 'GBPJPY', 'USDCAD']",100.0,-1.0,B
EURCAD,10,"['AUDUSD', 'AUDJPY', 'EURUSD', 'NZDUSD']",80.0,-1.0,B
EURAUD,30,['NZDJPY'],80.0,0.21012775184911406,S
EURNZD,10,['AUDCHF'],80.0,-0.9499999999999998,B
NZDJPY,10,['EURCHF'],80.0,0.9420000000000001,S
AUDCAD,10,"['AUDUSD', 'EURUSD']",80.0,-0.6478333333333336,B
NZDCAD,10,"['AUDUSD', 'AUDJPY', 'EURUSD', 'NZDUSD']",100.0,-1.0,B
