date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,GBPCAD,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.10.12,-50.0000000000056,-9.999999999998899,-43.99999999999693,-110.99999999999443,-33.000000000005244,-49.99999999999449,-56.99999999999594,-84.0000000000063,-60.99999999999994,-139.00000000000023,-146.00000000000168,-83.00000000001084,-31.000000000003247,-88.00000000000807,-29.999999999996696,-91.00000000000774,,-1108.0000000000264
2020.10.12,-51.99999999999649,-53.999999999998494,-57.00000000000216,-36.999999999998145,-42.0000000000087,-95.00000000000064,-64.99999999999284,-25.00000000000835,-21.00000000000435,-68.00000000000139,-105.99999999998388,-51.000000000001044,-48.000000000003595,-104.00000000001342,31.000000000003247,-47.00000000000814,,-841.0000000000184
2020.10.12,-29.000000000001247,-65.00000000000395,-103.9999999999992,-46.999999999997044,-146.00000000000168,32.0000000000098,-63.99999999999739,-73.00000000000084,12.000000000000899,37.00000000002035,-73.99999999999629,-9.999999999998899,-262.00000000000665,-132.000000000005,18.0000000000069,-62.000000000006494,,-968.9999999999766
2020.10.12,-19.00000000000235,-34.000000000000696,-138.9999999999958,1.999999999990898,-142.00000000000878,45.000000000006146,-46.999999999997044,85.99999999999719,17.999999999995797,114.0000000000141,-11.999999999989797,-46.0000000000127,-246.99999999999721,-129.0000000000049,51.000000000001044,135.99999999999167,,-363.0000000000124
2020.10.12,-36.0000000000027,-14.000000000002899,-173.00000000000182,-1.0000000000065512,-147.00000000000824,15.00000000000945,-19.999999999997797,81.9999999999932,-9.999999999998899,113.00000000000753,34.000000000000696,-70.99999999999883,-174.99999999999181,-89.00000000001285,60.99999999999994,127.99999999999478,,-303.0000000000169
2020.10.12,-19.999999999997797,-24.000000000001798,-152.9999999999916,-1.0000000000065512,-146.00000000000168,21.00000000000435,-19.999999999997797,68.99999999999685,-7.9999999999968985,117.00000000001154,45.000000000006146,-167.00000000000603,-185.00000000001293,-113.00000000001376,16.0000000000049,133.99999999998968,,-435.0000000000134
2020.10.12,7.0000000000014495,-72.0000000000054,-173.00000000000182,45.000000000006146,-114.00000000000298,29.999999999996696,-17.999999999995797,60.99999999999994,-12.000000000000899,93.00000000000975,30.0000000000189,-252.0000000000078,-181.9999999999933,-68.00000000001205,-44.99999999999504,105.99999999999498,,-563.9999999999872
2020.10.12,5.999999999994898,-68.00000000000139,-176.9999999999925,32.0000000000098,-84.0000000000063,59.000000000009045,-20.999999999993246,15.999999999993797,2.999999999997449,153.00000000000313,53.00000000001415,-268.0000000000016,-48.000000000003595,-26.00000000001046,-42.999999999993044,54.999999999993946,,-357.9999999999859
2020.10.12,-56.99999999999594,-87.99999999999919,-229.99999999998977,7.0000000000014495,-121.99999999999989,-12.999999999996348,-9.999999999998899,24.999999999997247,-17.999999999995797,121.99999999999989,53.00000000001415,-270.00000000001467,-113.99999999999189,-37.00000000000614,-34.99999999999615,72.99999999998974,,-713.9999999999822
2020.10.12,-53.999999999998494,-21.999999999988695,-195.99999999999795,-18.0000000000069,-112.000000000001,-31.999999999987594,-17.999999999995797,43.999999999999595,-34.000000000000696,56.000000000011596,18.0000000000069,-165.00000000001512,-116.00000000000499,-57.00000000000216,32.0000000000098,79.99999999999119,,-593.9999999999802
