date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,EURJPY,EURCAD,EURAUD,empty,sum
2015.04.20,-66.99999999999484,-30.0000000000189,-42.0000000000087,-256.99999999999613,-303.9999999999932,-203.99999999999307,4.000000000004,-19.00000000001345,7.0000000000014495,-100.99999999999909,236.99999999999832,453.99999999999886,,-322.0000000000148
2015.04.20,-71.99999999999429,-42.0000000000087,-18.0000000000069,-147.99999999999258,-197.00000000000273,-157.99999999999147,-11.00000000000545,78.00000000000028,26.000000000003798,-42.00000000000159,152.99999999998093,296.0000000000074,,-135.00000000001137
2015.04.20,80.00000000000229,34.99999999998504,124.99999999999733,-157.00000000000713,-139.00000000000023,-134.99999999999625,134.99999999999625,42.999999999993044,58.99999999999794,143.00000000000068,325.99999999998187,364.9999999999931,,879.9999999999441
2015.04.20,126.99999999999933,102.99999999998644,154.99999999999403,-85.00000000000173,-102.99999999999754,-30.999999999992145,141.99999999999767,24.000000000001798,41.9999999999976,145.00000000001023,287.9999999999994,337.0000000000095,,1144.0000000000045
2015.04.20,7.0000000000014495,-51.000000000001044,45.99999999999049,-235.00000000000742,-232.99999999999432,-241.00000000000233,113.99999999999189,45.99999999999049,44.99999999999504,87.99999999999386,316.99999999998954,421.0000000000047,,323.99999999995237
2015.04.20,0.0,-38.0000000000047,11.999999999989797,-297.9999999999983,-190.00000000000128,-217.99999999999596,95.00000000000064,24.999999999986144,16.0000000000049,94.99999999999886,341.99999999999784,300.00000000001137,,140.9999999999893
2015.04.20,0.0,-128.000000000017,-19.00000000001345,-401.00000000000693,-334.9999999999964,-326.9999999999995,170.99999999998784,-4.000000000004,36.999999999998145,40.99999999999682,415.99999999999415,517.9999999999962,,-31.000000000064233
2015.04.20,26.999999999999247,-101.00000000001774,13.999999999980695,-401.00000000000693,-276.9999999999939,-265.99999999999955,187.00000000000384,2.999999999997449,48.99999999999905,-30.000000000001137,461.99999999998465,459.99999999999375,,126.99999999993952
2015.04.20,-17.000000000000348,-200.00000000000017,-36.0000000000138,-463.9999999999977,-322.9999999999955,-356.00000000000074,208.00000000000819,1.0000000000065512,60.00000000000449,-50.99999999998772,465.99999999998863,469.0000000000083,,-242.99999999997965
2015.04.20,140.0000000000068,-42.0000000000087,160.99999999998892,-306.9999999999906,-187.00000000000384,-256.99999999999613,289.0000000000059,14.000000000002899,114.00000000000298,144.00000000000546,533.99999999999,483.99999999999557,,1086.9999999999993
2015.04.20,100.00000000000009,-124.00000000001299,95.999999999985,-377.9999999999894,-192.00000000000327,-261.99999999999557,322.00000000000006,-5.999999999994898,111.00000000000554,161.00000000000136,533.99999999999,405.0000000000109,,766.9999999999968
2015.04.20,134.0000000000008,-72.0000000000054,124.99999999999733,-397.0000000000029,-217.0000000000005,-330.9999999999924,316.99999999998954,-12.000000000012001,104.00000000000409,188.99999999999295,587.9999999999885,486.999999999993,,914.999999999953
2015.04.20,114.00000000000298,-86.0000000000083,81.9999999999821,-456.9999999999963,-248.00000000000378,-365.99999999999966,303.9999999999932,-22.0000000000109,83.9999999999952,155.00000000000114,600.9999999999849,486.999999999993,,647.9999999999336
2015.04.20,208.00000000000819,21.999999999988695,222.99999999999542,-371.00000000001023,-166.99999999999494,-264.999999999993,339.0000000000004,1.999999999990898,126.99999999999933,284.9999999999966,679.9999999999917,524.0000000000133,,1606.9999999999864
2015.04.20,142.00000000000878,-49.00000000001015,165.9999999999995,-443.99999999999994,-214.00000000000307,-307.0000000000017,309.0000000000037,22.999999999995246,121.99999999999989,311.00000000000705,688.9999999999841,536.0000000000032,,1283.9999999999866
2015.04.20,236.00000000000287,63.99999999999739,331.999999999999,-341.99999999999784,-149.99999999999457,-227.99999999999488,340.9999999999913,78.00000000000028,177.00000000000495,509.9999999999909,783.0000000000003,639.9999999999961,,2440.9999999999964
2015.04.20,226.00000000000398,55.99999999998939,324.9999999999975,-448.000000000004,-273.000000000001,-339.99999999999585,333.9999999999899,79.00000000000685,178.99999999999582,686.9999999999976,887.9999999999999,848.0000000000043,,2560.9999999999845
2015.04.20,197.99999999999818,29.999999999996696,300.99999999999574,-442.00000000000904,-280.00000000000244,-352.9999999999922,306.9999999999906,87.99999999999919,172.00000000000549,656.0000000000059,851.0000000000017,822.9999999999959,,2350.999999999986
2015.04.20,136.00000000000279,78.99999999998464,192.99999999999872,-458.00000000000284,-336.00000000000296,-374.999999999992,175.99999999999838,56.99999999999594,80.99999999999774,516.9999999999959,731.9999999999993,771.0000000000106,,1572.9999999999864
2015.04.20,-107.99999999999699,100.99999999999554,162.99999999997982,-455.0000000000054,-300.0000000000003,-351.99999999999676,-204.00000000000418,285.00000000000193,48.000000000003595,575.0000000000028,695.0000000000011,666.9999999999953,,1114.9999999999768
2015.04.20,-88.99999999999464,183.99999999998417,290.9999999999968,-483.99999999999557,-295.0000000000008,-290.9999999999968,-252.99999999999213,380.9999999999869,94.00000000000519,623.0000000000047,880.9999999999984,822.0000000000116,,1864.0000000000077
2015.04.20,-101.99999999999099,16.999999999978144,285.99999999998624,-496.99999999999187,-322.9999999999955,-307.0000000000017,-120.00000000000898,401.99999999999125,170.99999999999892,567.0000000000073,889.9999999999908,869.0000000000086,,1852.9999999999723
2015.04.20,43.999999999999595,-91.00000000001884,298.9999999999826,-550.9999999999903,-244.99999999999523,-303.9999999999932,202.9999999999976,258.0000000000027,231.99999999999886,567.0000000000073,966.0000000000002,746.0000000000023,,2123.9999999999936
2015.04.20,289.0000000000059,116.99999999998934,561.9999999999958,-510.99999999999477,-121.99999999999989,-236.99999999999832,371.99999999999454,235.99999999999176,309.99999999999915,786.0000000000014,1240.999999999981,863.9999999999981,,3906.9999999999636
2015.04.20,558.000000000003,447.99999999998175,729.9999999999862,-317.9999999999961,43.999999999999595,-68.99999999999685,451.0000000000014,120.99999999999334,258.9999999999981,876.9999999999953,1238.99999999999,790.0000000000018,,5129.999999999958
2015.04.20,539.0000000000006,320.9999999999935,580.999999999987,-384.00000000000654,-39.00000000000014,-154.99999999999403,551.9999999999969,-8.000000000008,221.99999999999997,742.0000000000044,1126.999999999989,744.0000000000114,,4241.9999999999745
2015.04.20,506.0000000000064,207.99999999998596,489.99999999999045,-310.9999999999946,-102.99999999999754,-176.99999999999383,611.000000000006,-65.00000000000395,214.00000000000307,567.9999999999978,936.9999999999878,740.0000000000073,,3617.9999999999945
2015.04.20,817.000000000001,436.9999999999985,831.9999999999883,-109.00000000000354,65.99999999999939,-52.99999999999194,855.9999999999901,-62.000000000006494,333.0000000000055,826.9999999999982,1136.999999999988,880.0000000000141,,5960.99999999998
2015.04.20,677.0000000000053,292.9999999999877,695.0000000000011,-45.99999999999049,80.99999999999774,-78.99999999999574,780.9999999999873,-53.999999999998494,312.00000000000114,665.0000000000063,902.9999999999872,682.0000000000048,,4909.999999999994
2015.04.20,697.0000000000032,386.9999999999818,753.9999999999881,15.00000000000945,136.99999999999824,-20.999999999993246,723.0000000000069,-11.00000000000545,307.99999999999716,763.9999999999958,907.9999999999977,655.0000000000056,,5315.999999999985
2015.04.20,601.000000000007,621.9999999999892,780.9999999999873,76.0000000000094,211.00000000000563,-21.999999999999797,343.99999999998875,99.99999999998899,209.9999999999991,796.0000000000065,876.9999999999944,571.9999999999948,,5167.999999999971
2015.04.20,413.0000000000078,459.99999999999375,662.9999999999914,-90.99999999999665,121.99999999999989,-98.99999999999353,226.99999999999943,208.99999999999253,211.00000000000563,706.0000000000031,912.0000000000017,567.0000000000064,,4300.000000000012
2015.04.20,424.00000000000216,566.9999999999842,742.9999999999826,-26.999999999999247,243.99999999999977,21.00000000000435,141.99999999999767,265.99999999998846,211.00000000000563,724.0000000000038,939.0000000000009,448.000000000004,,4701.999999999974
2015.04.20,200.00000000000017,587.9999999999885,692.9999999999881,-171.00000000001003,199.00000000000472,-0.999999999995449,-219.99999999999798,459.99999999999375,165.00000000000404,641.9999999999959,1032.999999999995,468.00000000000176,,4055.9999999999686
2015.04.20,296.0000000000074,601.9999999999915,641.999999999987,-269.00000000000813,612.9999999999969,178.00000000000037,-78.00000000000028,312.00000000000114,129.00000000000134,336.9999999999891,1074.9999999999816,-346.9999999999862,,3489.999999999962
2015.04.20,309.99999999999915,456.9999999999963,560.9999999999893,-434.000000000001,599.0000000000051,177.00000000000495,78.00000000000028,228.00000000000597,141.99999999999767,295.99999999999227,1154.999999999995,-421.99999999998903,,3146.999999999996
2015.04.20,397.0000000000029,421.99999999998903,523.9999999999911,-323.99999999999096,670.000000000004,218.00000000000708,231.0000000000034,85.99999999998609,131.00000000000333,219.99999999999886,991.9999999999928,-600.0000000000006,,2966.999999999987
2015.04.20,302.0000000000023,460.9999999999781,467.99999999997954,-374.0000000000077,592.0000000000036,151.00000000000114,62.99999999999084,131.99999999999878,78.00000000000028,168.00000000000637,976.9999999999834,-527.9999999999951,,2489.999999999942
2015.04.20,320.00000000000915,519.9999999999872,458.9999999999872,-331.999999999999,624.0000000000023,202.9999999999976,32.999999999994145,112.000000000001,43.999999999999595,75.9999999999934,920.9999999999941,-597.9999999999874,,2381.9999999999795
2015.04.20,335.0000000000075,531.9999999999991,607.9999999999864,-181.00000000000892,651.0000000000016,255.00000000000523,42.999999999993044,238.0000000000049,139.99999999999568,222.0000000000084,940.9999999999918,-461.0000000000003,,3322.999999999984
2015.04.20,372.0000000000057,554.9999999999944,729.9999999999862,-117.99999999999588,668.0000000000019,340.00000000000693,78.00000000000028,313.99999999999204,209.9999999999991,367.999999999995,1022.9999999999961,-326.9999999999884,,4212.999999999994
2015.04.20,483.0000000000001,644.9999999999844,808.9999999999931,-99.00000000000463,731.0000000000039,378.00000000000057,160.99999999998892,272.00000000000557,217.0000000000005,442.0000000000073,1099.9999999999898,-337.99999999999386,,4800.999999999976
2015.04.20,531.9999999999991,638.9999999999895,791.9999999999927,-130.99999999999224,722.0000000000005,360.0000000000048,235.99999999999176,201.99999999999108,204.99999999999963,484.00000000000887,1114.9999999999993,-343.99999999998875,,4811.999999999995
2015.04.20,504.9999999999999,567.9999999999907,744.9999999999957,-102.00000000000209,673.0000000000014,302.0000000000023,263.99999999999756,187.99999999998818,214.00000000000307,475.9999999999991,1022.9999999999961,-314.99999999999864,,4540.999999999973
2015.04.20,482.00000000000466,518.9999999999806,725.9999999999823,-167.9999999999904,611.000000000006,282.0000000000045,275.9999999999874,185.99999999999727,224.000000000002,489.0000000000043,1070.9999999999998,-231.0000000000034,,4466.9999999999745
2015.04.20,446.00000000000193,485.99999999998647,713.9999999999924,-107.99999999999699,624.9999999999977,263.99999999999756,252.0000000000078,218.00000000000708,231.99999999999886,500.0,993.9999999999837,-273.9999999999965,,4348.999999999981
2015.04.20,517.0000000000008,609.9999999999994,735.9999999999811,-49.00000000001015,668.9999999999974,270.0000000000036,234.00000000000088,158.99999999999804,187.9999999999993,526.0000000000105,957.9999999999922,-319.0000000000026,,4498.99999999997
2015.04.20,467.0000000000063,519.9999999999872,709.9999999999884,-120.99999999999334,609.9999999999994,175.99999999999838,235.99999999999176,185.99999999999727,214.99999999999852,537.9999999999967,1008.9999999999932,-242.99999999999324,,4302.99999999997
