date,NZDCHF,EURGBP,GBPJPY,EURCAD,EURNZD,empty,sum
2021.10.18,-87.99999999999919,-97.00000000000264,-54.9999999999784,-310.0000000000103,-162.00000000001768,,-712.0000000000082
2021.10.18,-243.99999999999977,-4.999999999999449,-144.9999999999818,-1.999999999990898,-281.0000000000201,,-676.999999999992
2021.10.18,-330.0000000000081,12.000000000000899,-319.9999999999932,-45.99999999999049,-567.0000000000064,,-1250.9999999999973
2021.10.18,-282.99999999999994,11.00000000000545,-334.99999999997954,31.000000000003247,-513.0000000000078,,-1088.9999999999786
2021.10.18,-262.00000000000665,-2.999999999997449,-335.9999999999843,93.99999999999409,-472.00000000000574,,-979.0
2021.10.18,-231.0000000000034,-0.999999999995449,-334.0000000000032,146.00000000000168,-384.00000000000654,,-804.0000000000068
2021.10.18,-211.00000000000563,-24.000000000001798,-310.0000000000023,121.99999999999989,-294.0000000000165,,-717.0000000000263
2021.10.18,-200.00000000000017,-2.000000000002,-107.99999999997567,107.99999999999699,-313.00000000000773,,-514.9999999999886
2021.10.18,-175.99999999999838,16.0000000000049,6.000000000000227,106.00000000000608,-237.00000000002052,,-285.00000000000773
2021.10.18,-134.0000000000008,73.00000000000084,170.00000000001592,69.9999999999923,-119.00000000000244,,60.0000000000058
2021.10.18,-151.00000000000114,92.99999999999864,268.0000000000007,137.9999999999937,-143.00000000000423,,204.99999999998764
2021.10.18,-207.00000000000162,82.00000000000429,171.99999999999704,137.9999999999937,-280.0000000000136,,-95.00000000002018
2021.10.18,-214.99999999999852,73.99999999999629,44.00000000001114,136.00000000000279,-302.0000000000023,,-262.99999999999056
2021.10.18,-158.99999999999804,77.00000000000485,-127.9999999999859,168.99999999999693,-121.99999999999989,,-162.99999999998204
2021.10.18,-151.00000000000114,53.999999999998494,-57.999999999992724,190.00000000000128,-115.00000000002063,,-80.00000000001472
2021.10.18,-138.00000000000477,51.000000000001044,-6.000000000000227,173.00000000000094,-81.00000000001995,,-1.0000000000229647
2021.10.18,-103.00000000000864,53.00000000000304,-6.9999999999765805,188.9999999999947,17.000000000000348,,149.00000000001288
2021.10.18,-125.00000000000844,75.9999999999983,30.000000000001137,195.9999999999962,-13.000000000018552,,163.99999999996862
2021.10.18,-165.9999999999995,65.00000000000395,92.00000000001296,157.99999999999147,-43.00000000001525,,105.99999999999365
2021.10.18,-156.00000000000057,-10.999999999994348,-64.99999999999773,215.99999999999397,-57.00000000001815,,-73.00000000001681
2021.10.18,-174.00000000000747,-12.000000000000899,-256.9999999999766,191.00000000000784,-65.00000000000395,,-316.9999999999811
2021.10.18,-162.0000000000066,-15.999999999993797,-149.0000000000009,218.00000000000708,-26.0000000000149,,-135.00000000000912
2021.10.18,-155.00000000000514,60.00000000000449,-108.99999999998045,221.99999999998886,48.99999999998794,,66.99999999999571
2021.10.18,-126.0000000000039,119.00000000000244,25.000000000005684,272.99999999998994,191.99999999999218,,482.99999999998636
2021.10.18,-136.99999999999824,65.99999999999939,-32.99999999998704,174.00000000000747,121.99999999999989,,192.0000000000215
2021.10.18,-136.00000000000279,26.999999999999247,-139.99999999998636,174.00000000000747,109.99999999998789,,35.000000000005485
2021.10.18,-155.00000000000514,55.000000000005045,-57.999999999992724,157.00000000000713,180.99999999998673,,180.00000000000102
2021.10.18,-87.99999999999919,72.0000000000054,-100.99999999999909,238.99999999998923,330.9999999999924,,452.99999999998875
2021.10.18,-51.000000000001044,107.00000000000153,-13.999999999981583,258.0000000000027,263.99999999999756,,564.0000000000191
2021.10.18,-47.00000000000814,107.00000000000153,-76.99999999999818,316.0000000000052,248.99999999998812,,547.9999999999885
2021.10.18,37.99999999999359,151.00000000000114,-58.9999999999975,415.0000000000098,400.00000000000034,,945.0000000000074
2021.10.18,47.9999999999925,180.0000000000024,-66.99999999997885,358.9999999999982,437.99999999998283,,957.999999999997
2021.10.18,-29.000000000001247,200.00000000000017,63.0000000000166,418.0000000000073,345.99999999997965,,998.0000000000024
2021.10.18,-157.00000000000713,182.00000000000438,22.00000000001978,116.00000000000499,-3.0000000000196536,,160.00000000000233
2021.10.18,-174.00000000000747,209.00000000000364,132.000000000005,32.999999999994145,11.999999999989797,,211.9999999999851
2021.10.18,-170.00000000000347,241.00000000000233,135.00000000001933,18.999999999991246,-29.00000000001235,,195.9999999999971
2021.10.18,-119.99999999999788,275.000000000003,242.00000000001864,73.99999999999629,46.999999999997044,,518.000000000017
2021.10.18,-109.99999999999899,280.00000000000244,201.00000000002183,167.00000000000603,73.99999999999629,,612.0000000000276
2021.10.18,-135.00000000000733,297.00000000000284,118.99999999999977,181.00000000000892,62.99999999999084,,524.999999999995
2021.10.18,-104.00000000000409,304.9999999999997,70.99999999999795,276.9999999999939,124.99999999999733,,673.9999999999848
2021.10.18,-135.00000000000733,285.9999999999974,62.00000000001182,370.00000000000364,80.99999999999774,,664.0000000000032
2021.10.18,-156.00000000000057,265.0000000000041,82.00000000002206,341.99999999999784,-42.0000000000087,,491.0000000000147
2021.10.18,-152.00000000000767,267.00000000000614,124.00000000002365,353.0000000000033,-49.00000000001015,,543.0000000000153
2021.10.18,-165.9999999999995,272.00000000000557,112.99999999999955,364.00000000000875,-74.0000000000185,,508.9999999999958
2021.10.18,-146.00000000000168,287.9999999999994,88.00000000002228,347.0000000000084,-6.000000000017103,,571.0000000000114
2021.10.18,-148.0000000000037,280.9999999999979,43.00000000000637,392.9999999999989,-9.999999999998899,,559.0000000000007
2021.10.18,-185.00000000000182,282.0000000000045,43.00000000000637,371.99999999999454,-70.0000000000145,,441.99999999998914
2021.10.18,-212.00000000000108,273.9999999999965,74.00000000001228,356.00000000000074,-82.00000000000429,,410.0000000000041
2021.10.19,-190.00000000000128,214.00000000000307,87.00000000001751,283.99999999999534,-94.00000000001629,,300.9999999999984
2021.10.19,-168.00000000000148,248.00000000000378,69.00000000001683,322.00000000000006,-74.0000000000185,,397.0000000000007
2021.10.19,-217.0000000000005,261.0000000000001,70.0000000000216,347.9999999999928,-98.0000000000203,,363.9999999999937
2021.10.19,-219.00000000000253,278.00000000000045,86.00000000001273,400.00000000000034,-102.00000000000209,,443.0000000000089
2021.10.19,-216.0000000000051,280.00000000000244,70.99999999999795,388.9999999999949,-67.00000000001705,,456.99999999997317
2021.10.19,-230.000000000008,270.99999999999903,34.000000000020236,361.9999999999957,-97.00000000001374,,339.9999999999932
2021.10.19,-272.00000000000557,258.9999999999981,-137.00000000000045,323.0000000000066,-198.00000000000927,,-25.000000000010573
2021.10.19,-261.0000000000001,258.9999999999981,-116.99999999999022,364.9999999999931,-111.00000000001664,,134.99999999998425
2021.10.19,-243.99999999999977,250.00000000000577,-10.99999999999568,398.00000000000944,-111.00000000001664,,282.0000000000031
2021.10.19,-431.0000000000036,251.99999999999667,-143.00000000000068,351.99999999999676,-573.0000000000013,,-543.000000000012
2021.10.19,-392.00000000000347,265.99999999999955,-152.9999999999916,357.00000000000733,-455.0000000000054,,-376.9999999999936
2021.10.19,-441.99999999999795,285.9999999999974,-131.00000000000023,365.99999999999966,-501.0000000000181,,-422.0000000000192
2021.10.19,-458.9999999999983,301.0000000000068,-153.99999999999636,411.99999999999017,-585.0000000000133,,-485.00000000001097
2021.10.19,-385.000000000002,302.0000000000023,-156.99999999998226,438.9999999999894,-398.00000000000944,,-199.000000000002
2021.10.19,-392.00000000000347,329.00000000000153,-173.99999999997817,462.0000000000068,-426.9999999999996,,-201.99999999997289
2021.10.19,-400.00000000000034,300.0000000000003,-232.99999999997567,479.0000000000072,-474.0000000000189,,-327.9999999999874
2021.10.19,-406.00000000000637,289.0000000000059,-254.99999999999545,424.00000000000216,-502.00000000000244,,-449.9999999999962
2021.10.19,-443.0000000000045,290.00000000000136,-247.99999999999045,377.0000000000051,-615.00000000001,,-638.9999999999984
2021.10.19,-526.9999999999997,302.0000000000023,-246.99999999998568,367.0000000000062,-782.000000000016,,-886.999999999993
2021.10.19,-550.000000000006,267.00000000000614,-114.99999999998067,256.99999999999613,-939.0000000000009,,-1079.9999999999854
2021.10.19,-573.0000000000013,258.0000000000027,-128.99999999999068,174.00000000000747,-943.000000000005,,-1212.9999999999868
2021.10.19,-522.0000000000002,238.0000000000049,-155.9999999999775,218.00000000000708,-874.0000000000192,,-1095.999999999985
2021.10.19,-526.0000000000042,241.00000000000233,-198.99999999998386,228.00000000000597,-828.0000000000065,,-1083.9999999999864
2021.10.19,-504.00000000000443,218.00000000000708,-186.9999999999834,242.00000000000887,-894.000000000017,,-1124.999999999989
2021.10.19,-467.0000000000063,214.00000000000307,-373.9999999999952,270.99999999999903,-829.0000000000131,,-1185.0000000000125
2021.10.19,-479.0000000000072,163.99999999999747,-623.9999999999952,269.9999999999925,-870.0000000000152,,-1539.0000000000277
2021.10.19,-483.0000000000001,68.00000000000139,-806.999999999988,265.0000000000041,-876.0000000000101,,-1832.9999999999927
2021.10.19,-504.00000000000443,23.00000000000635,-859.9999999999852,266.0000000000107,-913.0000000000083,,-1987.999999999981
2021.10.19,-504.9999999999999,19.00000000000235,-948.9999999999839,381.0000000000091,-903.0000000000093,,-1956.9999999999816
2021.10.19,-507.0000000000019,16.0000000000049,-909.9999999999966,459.99999999999375,-948.0000000000155,,-1889.0000000000155
2021.10.19,-538.0000000000051,-37.99999999999359,-1034.9999999999966,479.99999999999153,-1013.0000000000194,,-2144.000000000023
2021.10.19,-548.0000000000041,-14.000000000002899,-1000.0,554.00000000001,-1013.0000000000194,,-2021.0000000000164
2021.10.19,-570.0000000000039,14.000000000002899,-852.9999999999802,557.9999999999918,-1079.0000000000077,,-1929.999999999997
2021.10.19,-594.0000000000057,21.00000000000435,-822.0000000000027,621.9999999999892,-1143.0000000000052,,-1916.00000000002
2021.10.19,-683.0000000000002,92.00000000000318,-772.9999999999961,628.9999999999907,-1272.0000000000064,,-2007.0000000000089
2021.10.19,-755.0000000000057,45.000000000006146,-679.000000000002,507.9999999999973,-1461.0000000000011,,-2342.0000000000055
2021.10.19,-801.0000000000073,43.00000000000415,-686.9999999999834,415.0000000000098,-1453.0000000000155,,-2482.9999999999923
2021.10.19,-860.0000000000052,-24.000000000001798,-758.9999999999861,295.0000000000008,-1518.0000000000193,,-2866.000000000012
2021.10.19,-862.0000000000072,-24.000000000001798,-756.9999999999766,350.00000000000585,-1505.0000000000007,,-2797.99999999998
2021.10.19,-877.0000000000056,43.999999999999595,-683.9999999999975,417.0000000000007,-1509.0000000000048,,-2609.0000000000077
2021.10.19,-902.0000000000028,19.00000000000235,-750.0,394.00000000000546,-1571.0000000000114,,-2810.0000000000064
2021.10.19,-917.0000000000011,33.000000000005244,-762.9999999999768,432.0000000000102,-1581.0000000000102,,-2795.9999999999727
2021.10.19,-907.0000000000023,28.000000000005798,-840.9999999999798,462.9999999999912,-1577.0000000000061,,-2833.9999999999914
2021.10.19,-834.0000000000014,57.00000000000705,-786.0000000000014,523.9999999999911,-1395.000000000013,,-2434.0000000000173
2021.10.19,-799.0000000000052,57.00000000000705,-732.9999999999757,483.99999999999557,-1308.0000000000202,,-2298.9999999999986
2021.10.19,-785.9999999999978,60.00000000000449,-718.9999999999941,506.0000000000064,-1258.0000000000036,,-2196.9999999999845
2021.10.19,-766.0,63.99999999999739,-754.9999999999955,523.0000000000068,-1297.0000000000148,,-2231.0000000000064
