date,USDCHF,USDCAD,EURCHF,CADCHF,AUDCHF,EURJPY,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.03.02,-21.999999999999797,-1.999999999990898,0.0,-11.999999999989797,0.0,-53.00000000001148,-28.000000000005798,-3.0000000000001137,0.0,0.0,,-119.99999999999788
2020.03.02,41.9999999999976,-31.000000000003247,136.00000000000279,25.00000000000835,20.999999999993246,-154.00000000001057,51.000000000001044,-37.9999999999967,41.000000000002146,1.0000000000065512,,94.0000000000012
2020.03.02,-92.00000000000318,-24.000000000001798,196.0000000000184,-32.999999999994145,77.99999999998919,-141.00000000000534,-49.99999999999449,-25.99999999999625,112.000000000001,53.00000000000304,,73.0000000000164
2020.03.02,-51.000000000001044,175.00000000001404,243.00000000001543,121.00000000000443,348.9999999999993,208.99999999998897,290.00000000001245,305.9999999999974,405.9999999999952,187.9999999999993,,2236.0000000000255
2020.03.02,104.00000000000409,195.00000000001182,228.00000000000597,248.00000000000378,248.99999999999923,110.99999999999,19.999999999997797,141.00000000000534,154.99999999999403,-58.000000000002494,,1393.0000000000093
2020.03.02,-32.999999999994145,222.00000000001108,212.00000000001216,194.0000000000053,246.99999999999721,135.99999999999568,29.00000000001235,192.99999999999784,185.00000000000182,-34.000000000000696,,1351.0000000000387
2020.03.02,-80.00000000000229,341.99999999999784,195.00000000001182,187.9999999999993,267.99999999999045,208.99999999998897,52.000000000007596,215.99999999999397,243.00000000000432,-17.999999999995797,,1614.9999999999961
2020.03.02,18.0000000000069,539.0000000000006,272.00000000000557,346.0000000000019,418.9999999999916,408.9999999999918,412.9999999999967,447.00000000000273,243.99999999999977,-8.999999999992347,,3098.000000000005
2020.03.02,-9.00000000000345,537.0000000000097,259.0000000000092,318.00000000000716,398.9999999999938,468.9999999999941,503.000000000009,519.999999999996,261.99999999999557,2.000000000002,,3260.0000000000127
2020.03.02,53.00000000000304,822.0000000000116,317.0000000000117,530.0000000000082,579.9999999999916,688.0000000000024,767.0000000000066,751.9999999999953,254.99999999999412,-59.99999999999339,,4704.000000000032
