date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.02.29,-676.0000000000099,-53.999999999998494,-337.99999999999386,966.0000000000082,-540.9999999999915,93.99999999999409,1318.9999999999884,143.9999999999997,-775.0000000000034,-714.999999999999,-1510.000000000005,-32.999999999994145,-893.9999999999948,917.0000000000016,-510.9999999999957,568.0000000000018,-216.00000000001617,,-2255.000000000008
2016.02.29,-560.0000000000049,-58.000000000002494,-285.00000000000193,844.9999999999989,-504.9999999999999,-2.000000000002,1256.0000000000002,155.99999999998948,-710.999999999995,-727.0000000000109,-1411.0000000000014,14.999999999987246,-689.9999999999907,800.0000000000114,-518.0000000000007,548.9999999999995,-387.000000000004,,-2233.0000000000273
2016.02.29,-539.0000000000006,-205.99999999999508,-282.9999999999888,784.000000000006,-510.99999999999477,-38.0000000000047,1192.9999999999977,167.9999999999904,-682.0000000000048,-863.0000000000138,-1264.00000000001,-1.0000000000065512,-485.99999999998647,759.0000000000003,-387.00000000000045,527.9999999999951,-395.000000000012,,-2223.0000000000277
2016.02.29,-543.0000000000045,-130.0000000000079,-302.9999999999866,820.0000000000074,-573.0000000000013,-146.99999999999713,1185.9999999999927,86.99999999999264,-631.0000000000038,-707.0000000000132,-1314.9999999999977,62.99999999999084,-267.99999999997937,827.0000000000124,-536.0000000000014,456.00000000000085,-456.00000000001194,,-2170.000000000008
2016.02.29,-519.0000000000028,0.0,-353.0000000000033,694.0000000000026,-504.9999999999999,-148.99999999999915,1072.9999999999932,149.99999999999457,-585.9999999999976,-453.0000000000145,-1319.0000000000027,-385.00000000001313,-447.99999999998175,553.0000000000115,-516.9999999999959,300.99999999999574,-463.0000000000134,,-2926.0000000000264
2016.02.29,-479.0000000000072,83.00000000001084,-404.0000000000044,768.0000000000007,-265.0000000000041,-141.00000000000225,1080.9999999999889,215.99999999999397,-556.9999999999964,-385.99999999999744,-1335.9999999999986,-426.9999999999996,-279.99999999999136,542.0000000000016,-468.9999999999941,232.99999999999432,-492.0000000000035,,-2313.000000000008
2016.02.29,-461.0000000000003,147.99999999999258,-371.99999999999454,801.0000000000019,-231.99999999998778,-141.99999999999767,1129.9999999999955,208.99999999999253,-544.0,-168.0000000000126,-1502.0000000000095,-619.9999999999983,-548.9999999999995,546.0000000000065,-638.0000000000052,161.00000000000003,-401.00000000000693,,-2634.000000000023
2016.02.29,-364.00000000000875,123.00000000000644,-482.999999999989,987.9999999999995,-171.99999999999437,-79.00000000000685,1173.0000000000018,174.99999999999181,-466.9999999999952,-114.99999999999844,-1725.0000000000086,-597.0000000000031,-588.9999999999951,660.0000000000108,-686.9999999999976,121.99999999999989,-341.00000000001353,,-2378.0
2016.02.29,-358.9999999999982,139.00000000000023,-512.9999999999857,996.0000000000093,-434.000000000001,-80.99999999999774,729.9999999999898,-238.0000000000049,-454.9999999999943,-72.0000000000054,-1902.000000000001,-693.9999999999947,-923.9999999999915,685.0000000000023,-638.9999999999958,197.00000000000273,-357.00000000000733,,-3920.9999999999727
2016.02.29,-2.000000000002,626.9999999999998,-540.9999999999915,1006.0000000000002,-441.0000000000025,3.999999999992898,670.9999999999923,-280.00000000000244,-375.9999999999986,183.99999999998417,-1817.9999999999977,-720.9999999999939,-1149.9999999999843,710.000000000008,-587.9999999999939,449.9999999999948,-358.9999999999982,,-2623.9999999999923
2016.02.29,7.0000000000014495,608.9999999999928,-527.9999999999951,948.0000000000075,-273.9999999999965,44.99999999999504,613.9999999999901,-147.00000000000824,-310.9999999999946,228.99999999999034,-1748.0000000000045,-557.0000000000075,-1053.9999999999993,753.0000000000001,-454.00000000000773,437.999999999994,-323.0000000000066,,-1753.0000000000484
2016.02.29,-48.99999999999905,537.9999999999941,-516.9999999999897,963.9999999999986,-205.99999999999508,73.00000000000084,769.999999999996,-48.000000000003595,-338.00000000000495,78.99999999998464,-1704.0000000000077,-615.9999999999943,-1039.9999999999966,725.9999999999991,-480.000000000004,387.99999999999943,-295.0000000000008,,-1755.0000000000232
2016.02.29,-31.000000000003247,544.0000000000111,-463.9999999999977,1005.0000000000097,-239.99999999999577,75.00000000000284,806.999999999988,-74.00000000000739,-353.0000000000033,76.99999999999375,-1692.9999999999977,-551.0000000000126,-928.9999999999799,759.0000000000003,-471.9999999999942,422.9999999999956,-331.999999999999,,-1448.9999999999895
2016.02.29,-21.00000000000435,431.0000000000036,-438.9999999999894,966.0000000000082,-387.99999999998835,-38.0000000000047,774.0000000000009,-125.00000000000844,-297.9999999999983,61.99999999998429,-1608.000000000004,-415.0000000000098,-794.9999999999901,805.0000000000068,-543.0000000000064,410.9999999999947,-329.00000000000153,,-1550.0000000000068
2016.02.29,-180.0000000000024,436.00000000001415,-404.9999999999887,1003.0000000000001,-309.99999999998806,-17.000000000000348,763.9999999999958,-147.00000000000824,-370.9999999999991,197.99999999998707,-1581.0000000000032,-418.0000000000073,-577.9999999999897,773.0000000000103,-554.000000000002,366.9999999999951,-364.00000000000875,,-1383.9999999999955
2016.02.29,-411.0000000000058,478.0000000000006,-439.99999999999596,990.0000000000091,-259.9999999999936,-34.000000000000696,978.9999999999992,73.99999999999629,-526.0000000000042,192.99999999999872,-1639.00000000001,-500.00000000001154,-579.9999999999806,756.0000000000002,-632.000000000005,312.9999999999966,-367.0000000000062,,-1606.0000000000125
2016.02.29,-241.00000000000233,519.0000000000028,-336.9999999999873,1088.9999999999986,-134.99999999999625,-24.000000000001798,1107.99999999999,111.99999999998988,-417.0000000000007,245.99999999999068,-1618.9999999999998,-526.0000000000042,-475.99999999998755,734.9999999999994,-655.0000000000011,153.99999999999858,-350.00000000000585,,-817.0000000000169
2016.02.29,-179.00000000000693,577.0000000000052,-330.9999999999924,1122.0,-97.9999999999981,-24.999999999997247,1109.9999999999995,114.99999999999844,-307.0000000000017,480.99999999999807,-1630.0000000000095,-517.0000000000119,-400.9999999999847,766.0000000000053,-730.9999999999945,163.00000000000205,-283.99999999999534,,-168.99999999998374
2016.02.29,-170.00000000000347,597.0000000000031,-384.9999999999909,1138.0000000000052,-217.0000000000005,-14.999999999998348,1109.9999999999995,76.99999999999375,-309.99999999999915,489.99999999999045,-1727.0000000000039,-550.000000000006,-585.9999999999976,725.0000000000085,-704.0000000000077,134.0000000000008,-289.0000000000059,,-682.0000000000123
2016.02.29,-165.9999999999995,561.9999999999958,-408.9999999999927,1159.000000000006,-373.00000000000114,5.999999999994898,1135.9999999999957,-8.000000000008,-300.99999999999574,453.99999999999886,-1745.0000000000045,-371.99999999999454,-638.9999999999895,919.0000000000111,-712.0000000000033,280.9999999999979,-239.99999999999577,,-447.9999999999841
2016.02.29,-148.0000000000037,561.0000000000115,-414.9999999999876,1158.0000000000014,-368.9999999999971,15.999999999993797,1147.9999999999961,-26.000000000003798,-343.00000000000443,286.99999999999284,-1849.0000000000036,-353.0000000000033,-744.9999999999957,949.0000000000123,-718.0000000000035,383.0,-276.00000000000955,,-740.0000000000044
2016.03.01,-135.00000000000733,561.9999999999958,-417.0000000000007,1224.0000000000036,-373.00000000000114,-23.00000000000635,1204.9999999999982,-57.00000000000705,-321.0000000000046,258.0000000000027,-2237.000000000009,-323.0000000000066,-694.999999999979,1012.0000000000005,-1031.9999999999964,385.000000000002,-309.0000000000037,,-1276.0000000000189
2016.03.01,-140.0000000000068,567.0000000000064,-377.9999999999894,1504.000000000005,-380.00000000000256,41.9999999999976,1430.9999999999973,-63.00000000000195,-366.9999999999951,273.9999999999965,-2276.0000000000105,-263.00000000001324,-1118.9999999999811,1206.0000000000032,-1055.9999999999973,356.00000000000074,-219.00000000001364,,-881.000000000005
2016.03.01,-119.00000000000244,656.9999999999965,-315.99999999998295,1516.999999999996,-248.99999999998812,112.99999999999643,1465.999999999994,-1.0000000000065512,-395.99999999999636,228.99999999999034,-2201.0000000000077,-243.00000000001543,-1013.9999999999816,1209.0000000000032,-960.9999999999985,395.0000000000009,-192.00000000001438,,-106.00000000001677
2016.03.01,-102.99999999999754,692.0000000000038,-302.0000000000023,1507.000000000005,-306.9999999999906,131.99999999999878,1445.999999999998,-20.0000000000089,-348.00000000000387,366.999999999984,-2033.0000000000014,-249.99999999999466,-957.9999999999922,1193.000000000012,-906.9999999999965,395.99999999999636,-114.0000000000141,,390.9999999999965
2016.03.01,-129.00000000000134,668.0000000000019,-339.0000000000004,1412.9999999999968,-360.0000000000048,130.99999999999224,1365.9999999999995,-21.999999999999797,-297.00000000000284,529.999999999986,-2023.0000000000105,-222.99999999999542,-938.9999999999787,1132.000000000005,-968.0000000000035,315.9999999999941,-104.99999999999955,,150.99999999997863
2016.03.01,-136.99999999999824,686.9999999999932,-385.99999999999744,1454.9999999999982,-367.0000000000062,56.0000000000005,1428.9999999999877,-34.000000000000696,-229.00000000000142,742.9999999999826,-2134.0000000000005,-314.00000000001427,-1004.9999999999892,1181.0000000000116,-1209.0000000000032,73.99999999999629,42.999999999993044,,-147.00000000004806
2016.03.01,-133.00000000000534,636.9999999999986,-393.99999999998323,1499.0000000000095,-353.0000000000033,117.00000000000044,1483.9999999999945,-89.00000000000574,-161.99999999999548,939.0000000000009,-2251.0000000000045,-337.0000000000095,-1032.999999999995,1209.0000000000032,-1305.9999999999973,60.99999999999994,207.00000000000162,,95.0000000000093
2016.03.01,-70.99999999999883,683.0000000000114,-346.9999999999862,1522.0000000000055,-407.0000000000018,63.99999999999739,1455.9999999999889,-104.00000000000409,-68.00000000000139,1057.9999999999811,-2234.9999999999995,-214.00000000000307,-891.9999999999817,1248.0000000000045,-1349.0000000000036,64.99999999999284,204.99999999998852,,613.9999999999895
2016.03.01,-63.99999999999739,642.0000000000092,-302.0000000000023,1612.9999999999995,-367.0000000000062,34.99999999999615,1443.9999999999884,-96.00000000000719,-51.000000000001044,1047.9999999999823,-2204.0000000000077,-141.00000000001333,-913.9999999999926,1309.0000000000118,-1340.0000000000034,80.99999999999774,193.99999999998306,,886.9999999999369
2016.03.01,-104.00000000000409,713.9999999999924,-309.0000000000037,1579.0000000000077,-330.9999999999924,151.00000000000114,1443.9999999999884,-90.0000000000012,-51.000000000001044,1105.9999999999848,-2112.9999999999995,-182.99999999999983,-941.9999999999984,1278.000000000006,-1271.000000000001,19.00000000000235,282.9999999999888,,1179.9999999999702
2016.03.01,-117.00000000000044,764.0000000000091,-319.0000000000026,1533.0000000000014,-292.9999999999877,119.00000000000244,1429.9999999999927,-17.000000000000348,-49.99999999999449,1236.9999999999993,-2087.000000000003,-249.99999999999466,-994.9999999999903,1221.0000000000036,-1269.999999999996,7.0000000000014495,283.99999999999534,,1197.0000000000355
2016.03.01,-46.999999999997044,812.0000000000127,-331.999999999999,1415.0000000000064,-269.00000000000813,32.999999999994145,1306.999999999988,-52.000000000007596,-178.99999999999582,942.9999999999827,-2076.0000000000077,-293.0000000000099,-968.9999999999976,1102.0000000000039,-1201.9999999999982,34.000000000000696,-18.0000000000069,,208.99999999996058
2016.03.01,-80.99999999999774,702.0000000000026,-380.00000000000256,1367.0000000000045,-278.00000000000045,76.99999999999375,1262.0000000000005,-21.00000000000435,-244.99999999999523,741.9999999999982,-2001.0000000000048,-337.99999999999386,-883.9999999999959,1063.0000000000023,-948.0000000000075,256.99999999999613,-51.000000000001044,,242.9999999999944
2016.03.01,-92.99999999999864,709.0000000000041,-366.999999999984,1272.0000000000055,-262.999999999991,83.9999999999952,1149.000000000001,-32.0000000000098,-253.99999999999866,682.9999999999892,-1996.0000000000093,-300.00000000001137,-781.9999999999939,1011.0000000000099,-936.9999999999976,285.9999999999974,-99.00000000000463,,71.00000000000276
2016.03.01,-87.99999999999919,706.0000000000066,-326.0000000000041,1290.9999999999968,-333.9999999999899,75.9999999999983,1209.9999999999936,-71.00000000000995,-221.99999999999997,737.9999999999942,-1894.0000000000055,-238.0000000000049,-736.9999999999877,1071.0000000000123,-914.0000000000015,285.9999999999974,-45.000000000006146,,508.99999999998977
2016.03.01,-94.00000000000519,778.9999999999964,-329.99999999998585,1305.0000000000068,-333.0000000000055,75.9999999999983,1232.99999999999,-62.000000000006494,-285.9999999999974,693.9999999999947,-1885.000000000005,-307.99999999999716,-780.9999999999873,1008.0000000000098,-948.9999999999981,246.00000000000176,-111.00000000001664,,201.9999999999933
2016.03.01,-75.00000000000284,805.0000000000113,-327.99999999999494,1156.9999999999964,-180.0000000000024,129.00000000000134,1049.9999999999973,19.999999999997797,-444.9999999999954,207.00000000000162,-1780.0000000000011,-395.99999999999636,-1198.9999999999945,858.0000000000041,-781.9999999999965,297.00000000000284,-141.99999999999767,,-803.9999999999693
2016.03.01,-58.000000000002494,839.9999999999964,-302.9999999999866,1255.0000000000095,-62.99999999999084,243.99999999999977,1108.9999999999945,64.99999999999284,-454.9999999999943,217.0000000000005,-1747.0,-426.00000000001523,-1164.9999999999939,881.0000000000002,-548.0000000000018,449.9999999999948,-148.00000000001478,,147.999999999988
2016.03.01,-185.99999999999727,649.0000000000107,-463.9999999999977,1016.9999999999959,-41.000000000002146,227.99999999999488,1027.9999999999916,104.99999999999955,-675.0000000000034,-381.0000000000091,-1762.0000000000005,-868.000000000002,-1652.9999999999934,582.9999999999984,-495.00000000000455,444.9999999999954,-266.999999999995,,-2737.0000000000186
2016.03.01,-182.99999999999983,642.9999999999936,-461.0000000000003,921.0000000000065,106.00000000000608,364.9999999999931,893.9999999999912,237.99999999999378,-822.0000000000005,-587.0000000000042,-1680.0000000000068,-853.9999999999992,-1778.9999999999973,439.00000000000716,-195.99999999999795,534.9999999999966,-326.0000000000041,,-2747.0000000000223
2016.03.01,-351.0000000000124,766.0,-516.9999999999897,822.0000000000027,-32.999999999994145,243.99999999999977,976.9999999999897,243.99999999999977,-815.9999999999945,-350.00000000000585,-1602.0000000000039,-866.0000000000113,-1553.9999999999886,478.9999999999992,-138.00000000000523,600.999999999996,-368.00000000001273,,-2462.0000000000314
2016.03.01,-381.0000000000091,835.000000000008,-548.9999999999995,612.9999999999995,-41.000000000002146,175.00000000000293,736.9999999999948,223.99999999999088,-883.0000000000005,-358.9999999999982,-1463.0000000000082,-897.0000000000144,-1697.9999999999995,371.0000000000093,-97.99999999999898,475.99999999999864,-351.99999999999676,,-3290.0000000000236
2016.03.01,-324.0000000000132,839.0000000000119,-475.0000000000032,698.9999999999981,-219.99999999999798,15.999999999993797,777.000000000001,174.99999999999181,-602.999999999998,313.99999999999204,-1365.9999999999995,-611.000000000006,-1027.9999999999845,477.00000000000387,-337.99999999999386,309.99999999999915,-387.000000000004,,-1745.0000000000086
2016.03.01,-373.00000000000114,524.9999999999977,-563.0000000000024,754.0000000000049,-272.00000000000557,36.0000000000027,962.9999999999939,178.99999999999582,-565.0000000000044,266.999999999995,-1591.9999999999986,-605.0000000000111,-1222.9999999999964,608.0000000000041,-385.9999999999957,370.9999999999991,-287.000000000015,,-2163.000000000037
2016.03.01,-387.000000000004,852.9999999999926,-547.999999999993,722.999999999999,-358.9999999999982,25.999999999992696,959.9999999999937,142.99999999999312,-578.0000000000007,832.9999999999949,-1528.000000000006,-666.9999999999953,-1306.9999999999916,535.0000000000108,-468.9999999999941,358.0000000000028,-218.00000000000708,,-1630.0000000000098
2016.03.01,-391.000000000008,1282.0000000000055,-543.0000000000045,697.0000000000027,-146.00000000000168,144.99999999999514,838.9999999999986,201.99999999999108,-615.9999999999943,1072.9999999999907,-1415.9999999999968,-670.000000000015,-1330.9999999999934,460.9999999999985,-295.0000000000017,329.00000000000153,-174.00000000000747,,-554.0000000000393
2016.03.01,-348.9999999999993,1262.0000000000075,-573.9999999999857,722.999999999999,-117.99999999999588,127.99999999999478,891.9999999999959,213.99999999999199,-590.0000000000016,1012.9999999999973,-1492.0000000000045,-836.0000000000146,-1318.9999999999814,459.0000000000032,-304.00000000000205,314.0000000000032,-234.00000000000088,,-810.9999999999934
2016.03.01,-324.9999999999975,1147.9999999999934,-546.9999999999864,772.9999999999961,-137.9999999999937,107.99999999999699,891.9999999999959,153.99999999999858,-565.9999999999999,890.9999999999974,-1474.0000000000036,-792.9999999999993,-1201.999999999992,519.0000000000055,-382.000000000005,344.99999999999534,-253.99999999999866,,-850.9999999999969
2016.03.01,-217.0000000000005,1099.0000000000055,-411.99999999999017,792.0000000000016,-144.99999999999514,100.99999999999554,812.9999999999882,133.99999999998968,-526.0000000000042,956.9999999999857,-1423.0000000000018,-597.0000000000031,-1034.999999999986,539.0000000000015,-403.0000000000058,356.00000000000074,-290.9999999999968,,-258.00000000001484
2016.03.01,-236.99999999999832,1239.0000000000123,-432.9999999999945,793.0000000000064,-35.999999999991594,109.99999999999899,852.9999999999944,195.9999999999962,-597.9999999999985,773.0000000000015,-1459.0000000000032,-696.0000000000077,-1047.9999999999823,524.0000000000009,-265.00000000000057,356.00000000000074,-412.9999999999967,,-340.999999999962
2016.03.01,-209.00000000000364,1114.9999999999993,-427.99999999998397,865.0000000000091,-262.00000000000665,102.99999999999754,869.9999999999903,-33.000000000005244,-526.9999999999997,709.9999999999884,-1490.9999999999995,-678.0000000000008,-936.9999999999878,520.0000000000102,-365.99999999999966,341.99999999999784,-341.00000000001353,,-747.0000000000078
2016.03.01,-148.99999999999915,1093.0000000000107,-380.9999999999869,897.9999999999961,-224.000000000002,151.9999999999966,848.9999999999895,-30.000000000007798,-551.9999999999969,522.0000000000002,-1439.9999999999977,-981.999999999994,-1265.9999999999893,375.0,-328.00000000000296,231.99999999999886,-390.0000000000015,,-1620.9999999999854
2016.03.01,-180.99999999999784,724.0000000000135,-513.9999999999923,783.0000000000013,195.00000000001182,107.99999999999699,713.9999999999986,259.9999999999936,-658.0000000000031,-18.0000000000069,-1448.9999999999982,-1202.000000000014,-1460.999999999979,245.00000000000455,-219.99999999999886,256.0000000000007,-395.000000000012,,-2812.999999999981
2016.03.01,-160.00000000000458,673.9999999999968,-610.9999999999837,766.9999999999959,106.00000000000608,17.000000000000348,608.9999999999947,176.99999999999383,-487.99999999999955,157.99999999999147,-1629.000000000005,-1289.0000000000068,-1279.9999999999923,274.0000000000009,-487.99999999999955,36.0000000000027,-391.000000000008,,-3518.000000000017
2016.03.01,-316.0000000000052,649.0000000000107,-780.9999999999873,165.00000000000625,188.9999999999947,-163.99999999999747,271.0000000000008,302.9999999999977,-415.99999999999415,221.99999999998886,-1518.0000000000007,-1632.0000000000111,-1392.9999999999998,-250.0,-251.99999999999534,-277.000000000005,-407.0000000000018,,-5606.999999999998
2016.03.01,-231.0000000000034,622.0000000000115,-731.9999999999993,126.00000000000477,398.00000000000944,-119.99999999999788,57.999999999992724,317.9999999999961,-415.99999999999415,154.99999999999403,-1034.000000000006,-1563.0000000000032,-948.9999999999999,-281.9999999999965,-31.00000000000591,-182.00000000000438,-445.0000000000065,,-4308.000000000009
