date,USDCHF,EURUSD,USDCAD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.06.08,-111.99999999998988,-46.0000000000127,-72.0000000000054,-17.000000000000348,-74.00000000001228,-148.99999999999915,-92.00000000000318,-38.000000000010914,-119.00000000000244,-22.0000000000109,-51.9999999999925,-89.99999999999008,-68.00000000000139,-22.00000000000557,-0.999999999990564,-40.00000000000669,-7.0000000000014495,,-1021.0000000000356
2015.06.08,-97.9999999999981,-36.999999999998145,-59.000000000009045,-12.000000000000899,-64.99999999999773,-155.00000000000514,-104.99999999999955,15.999999999991132,-181.9999999999933,-33.000000000038554,-51.9999999999925,-68.99999999998573,-35.00000000000725,-40.99999999999682,33.00000000000125,-31.999999999998696,-11.00000000000545,,-937.0000000000346
2015.06.08,-89.99999999999008,-55.000000000005045,1.999999999990898,11.00000000000545,-242.00000000001864,-129.00000000000134,-57.00000000000705,-82.99999999999841,-120.99999999999334,-137.00000000000932,-158.99999999999181,-188.9999999999947,-117.00000000001154,-55.999999999997385,-39.99999999999204,54.999999999993946,12.999999999996348,,-1394.000000000024
2015.06.08,-102.99999999999754,-77.00000000001594,32.999999999994145,28.000000000005798,-246.00000000000932,-111.00000000000554,-46.00000000000159,-93.00000000001774,67.00000000001705,-109.00000000000354,-180.00000000000682,-190.99999999998562,-141.99999999999767,-55.00000000000682,-21.99999999999136,95.99999999999609,14.999999999987246,,-1136.000000000039
2015.06.08,-88.99999999999464,-65.00000000000395,78.00000000000028,23.00000000000635,-268.0000000000007,-115.00000000000954,-39.00000000000014,-99.99999999999432,151.9999999999966,-173.00000000002314,-174.0000000000066,-212.99999999999653,-151.9999999999966,-24.00000000000091,-18.999999999991246,108.99999999999244,18.999999999991246,,-1050.0000000000314
2015.06.08,-95.00000000000064,-89.00000000000574,129.99999999998568,-20.999999999993246,-277.00000000001523,-136.00000000000279,-75.00000000000284,-96.00000000000364,225.00000000000853,-195.00000000003405,-188.99999999999295,-226.99999999999943,-170.00000000000347,24.00000000000091,-21.99999999999136,142.99999999999312,21.999999999988695,,-1048.0000000000684
2015.06.08,-130.99999999999224,-100.0000000000112,130.99999999999224,-24.999999999997247,-183.9999999999975,-135.00000000000733,-69.00000000000794,13.999999999981583,249.00000000001032,-260.0000000000158,-75.9999999999934,-248.99999999998812,-215.00000000000963,103.9999999999992,0.0,125.99999999999278,-42.0000000000087,,-862.0000000000528
2015.06.08,-130.99999999999224,-97.9999999999981,129.99999999998568,-32.999999999994145,-183.9999999999975,-104.99999999999955,-86.0000000000083,39.99999999999204,263.99999999999756,-269.00000000003035,-56.000000000011596,-142.99999999998204,-204.00000000000418,119.99999999999034,2.0000000000095497,152.99999999999204,-62.000000000006494,,-662.0000000000573
2015.06.08,-9.999999999998899,31.999999999987594,208.99999999999253,-43.00000000000415,7.000000000005002,-92.00000000000318,-7.0000000000014495,126.00000000000477,297.0000000000139,-240.00000000001796,133.00000000000978,-102.99999999998644,-32.999999999994145,185.99999999999284,96.00000000000364,151.9999999999966,-5.000000000010552,,704.9999999999899
2015.06.08,-48.99999999999905,-24.000000000001798,183.99999999998417,26.999999999999247,43.00000000000637,-63.00000000000195,20.999999999993246,168.99999999998272,314.00000000001427,-160.00000000002677,158.99999999999181,-97.9999999999981,11.999999999989797,227.99999999999443,100.99999999999909,214.99999999999852,-21.00000000000435,,1057.9999999999216
