names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,20,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,0.45919047619047626,S
GBPUSD,10,"['AUDCAD', 'CADJPY']",100.0,-0.6517460317460322,B
USDJPY,20,"['GBPUSD', 'NZDUSD', 'GBPJPY', 'GBPCHF']",80.0,1.0,S
AUDUSD,15,['EURGBP'],100.0,-0.5501603396603401,B
NZDUSD,20,"['USDCHF', 'AUDUSD']",80.0,0.30312698412698413,S
CHFJPY,15,['NZDCAD'],80.0,1.0,S
CADCHF,10,"['GBPUSD', 'AUDUSD']",100.0,0.9,S
AUDCHF,10,['EURNZD'],100.0,0.7220396825396824,S
NZDCHF,15,"['NZDJPY', 'GBPUSD', 'AUDJPY']",100.0,1.0,S
GBPAUD,10,"['AUDCAD', 'CADJPY']",100.0,-0.6620952380952383,B
EURCAD,10,['GBPUSD'],80.0,-0.98,B
EURAUD,10,"['USDCAD', 'EURNZD']",100.0,-0.6889841269841268,B
EURNZD,20,['NZDCHF'],80.0,0.2562996447996448,S
CADJPY,15,"['GBPUSD', 'GBPJPY']",80.0,1.0,S
AUDJPY,15,['NZDUSD'],100.0,1.0,S
NZDJPY,10,['NZDCAD'],80.0,1.0,S
AUDCAD,10,['GBPUSD'],80.0,-0.99,B
NZDCAD,15,['GBPUSD'],80.0,-0.40950000000000003,B
AUDNZD,10,"['USDCAD', 'EURCAD', 'EURNZD', 'CADCHF']",100.0,1.0,S
