date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,CHFJPY,CADCHF,EURAUD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2021.09.27,151.9999999999966,-481.99999999998244,197.99999999998707,256.0000000000002,-407.99999999999727,-394.00000000000546,220.99999999999343,-951.000000000013,-640.0000000000006,-473.99999999999665,-575.9999999999987,,-3098.000000000017
2021.09.27,147.99999999999258,-507.9999999999973,180.0000000000024,245.9999999999951,-417.0000000000007,-399.0000000000009,278.00000000000045,-963.0000000000027,-652.9999999999916,-429.0000000000016,-592.9999999999991,,-3110.0000000000036
2021.09.27,193.99999999999417,-426.9999999999996,204.00000000000418,280.00000000000114,-395.99999999999636,-373.00000000000466,329.00000000000153,-951.9999999999973,-658.0000000000013,-383.0,-602.0000000000136,,-2784.000000000012
2021.09.27,182.99999999999983,-405.9999999999952,197.99999999998707,287.9999999999967,-385.99999999999744,-402.000000000001,326.9999999999995,-933.000000000006,-656.9999999999965,-381.99999999999346,-595.9999999999966,,-2766.0000000000036
2021.09.27,164.99999999999292,-511.99999999997914,173.00000000000094,274.9999999999915,-404.0000000000044,-408.9999999999918,342.9999999999933,-916.0000000000057,-661.0000000000014,-368.00000000000165,-533.0000000000057,,-2847.000000000011
2021.09.27,181.9999999999933,-507.9999999999973,173.00000000000094,275.99999999999625,-402.9999999999978,-376.99999999999534,365.99999999999966,-968.0000000000133,-661.0000000000014,-364.9999999999931,-520.0000000000093,,-2805.0000000000173
2021.09.27,240.99999999999122,-449.9999999999948,248.99999999998812,316.0000000000025,-443.0000000000045,-353.9999999999992,383.99999999999545,-1127.9999999999957,-728.9999999999992,-419.00000000000273,-568.9999999999973,,-2902.000000000016
2021.09.27,214.99999999999852,-417.0000000000007,262.00000000000665,319.9999999999932,-427.99999999999505,-378.0000000000001,339.99999999999585,-1100.000000000012,-717.9999999999893,-441.99999999999795,-594.0000000000057,,-2940.0000000000064
2021.09.27,190.99999999999673,-419.9999999999982,255.99999999998957,316.99999999999307,-398.9999999999938,-408.00000000000125,303.9999999999932,-1042.0000000000095,-679.9999999999926,-434.000000000001,-598.0000000000097,,-2913.000000000033
2021.09.27,212.00000000000108,-424.99999999998647,263.99999999999756,325.00000000000284,-409.0000000000038,-384.00000000000034,312.00000000000114,-1056.9999999999968,-688.999999999993,-434.9999999999965,-578.9999999999961,,-2864.99999999997
2021.09.28,200.00000000000017,-405.9999999999952,279.99999999999136,269.999999999996,-361.9999999999957,-343.9999999999941,293.99999999999426,-1144.999999999996,-629.9999999999955,-376.99999999999403,-541.9999999999981,,-2761.999999999987
2021.09.28,154.99999999999403,-402.9999999999978,278.00000000000045,281.9999999999965,-373.99999999999653,-329.9999999999983,279.99999999999136,-1093.999999999995,-646.9999999999914,-395.0000000000009,-530.0000000000082,,-2778.0000000000055
2021.09.28,195.9999999999962,-387.99999999998835,285.00000000000193,293.99999999999693,-387.000000000004,-364.0000000000043,302.0000000000023,-1082.0000000000052,-655.0000000000011,-409.99999999999926,-578.0000000000118,,-2787.000000000017
2021.09.28,212.99999999999653,-387.99999999998835,290.9999999999968,298.9999999999924,-395.99999999999636,-352.99999999999443,315.9999999999941,-1096.9999999999925,-667.9999999999922,-414.00000000000324,-573.0000000000013,,-2769.9999999999886
2021.09.28,223.99999999999088,-386.9999999999818,296.0000000000074,301.00000000000193,-363.99999999999767,-359.99999999999943,339.0000000000004,-1034.0000000000016,-634.9999999999909,-373.00000000000114,-588.9999999999951,,-2581.9999999999673
2021.09.28,218.99999999999142,-404.9999999999887,292.9999999999877,268.0000000000007,-344.99999999999534,-355.000000000004,322.00000000000006,-970.0000000000042,-619.9999999999903,-356.9999999999962,-604.0000000000045,,-2554.0000000000036
2021.09.28,219.99999999999798,-379.99999999998033,287.9999999999994,257.99999999999557,-387.99999999999943,-375.0,332.99999999999443,-1036.999999999999,-680.9999999999974,-375.0000000000031,-659.0000000000095,,-2796.0000000000014
2021.09.28,249.99999999999466,-337.99999999999386,320.00000000000915,257.99999999999557,-300.0000000000003,-313.0000000000024,319.99999999999807,-883.0000000000116,-557.0000000000022,-309.0000000000037,-602.999999999998,,-2155.0000000000146
2021.09.28,290.00000000000136,-314.99999999999864,361.9999999999957,328.00000000000296,-222.99999999999542,-381.0000000000002,353.99999999999875,-788.0000000000109,-554.000000000002,-237.99999999999378,-516.0000000000053,,-1681.0000000000077
2021.09.28,285.9999999999974,-313.99999999999204,375.9999999999986,399.9999999999915,-312.9999999999966,-397.99999999999613,370.9999999999991,-991.0000000000085,-653.9999999999964,-280.9999999999979,-524.0000000000133,,-2042.0000000000146
2021.09.28,252.99999999999213,-366.999999999984,336.9999999999873,379.0000000000049,-388.9999999999949,-411.00000000000136,408.9999999999927,-1110.000000000011,-720.9999999999894,-337.99999999999386,-574.0000000000078,,-2532.0000000000055
2021.09.28,273.000000000001,-406.9999999999796,314.99999999999864,402.000000000001,-490.00000000000153,-486.99999999999477,436.9999999999985,-1296.0000000000082,-909.9999999999966,-402.9999999999978,-679.0000000000074,,-3244.9999999999864
2021.09.28,273.000000000001,-396.9999999999807,307.99999999999716,475.9999999999991,-502.00000000000244,-489.9999999999949,476.9999999999941,-1349.0000000000002,-938.0000000000024,-431.0000000000036,-712.0000000000015,,-3284.999999999994
2021.09.28,314.99999999999864,-425.99999999999307,313.00000000000773,518.0000000000007,-570.0000000000039,-492.999999999995,529.0000000000017,-1488.0000000000005,-1034.9999999999966,-461.99999999999574,-741.9999999999982,,-3540.999999999974
2021.09.28,323.99999999999096,-432.9999999999945,312.00000000000114,503.0000000000001,-536.9999999999986,-456.00000000000307,531.9999999999991,-1408.9999999999936,-980.9999999999945,-446.00000000000193,-714.0000000000147,,-3305.0000000000095
2021.09.28,273.000000000001,-495.99999999998533,268.0000000000016,478.9999999999992,-580.9999999999982,-477.99999999999443,526.9999999999997,-1449.9999999999957,-1009.0000000000003,-461.0000000000003,-743.0000000000048,,-3670.999999999978
2021.09.28,253.99999999999866,-524.9999999999977,222.99999999999542,442.99999999999784,-597.9999999999985,-486.99999999999477,497.99999999999847,-1452.9999999999932,-1013.9999999999958,-476.9999999999941,-730.0000000000084,,-3865.999999999992
2021.09.28,292.9999999999988,-500.9999999999959,245.99999999999068,504.99999999999545,-610.9999999999949,-495.00000000000455,525.9999999999932,-1490.999999999998,-1073.9999999999982,-493.99999999999443,-747.0000000000088,,-3843.0000000000164
2021.09.28,283.99999999999534,-526.9999999999886,242.00000000000887,528.9999999999964,-614.0000000000034,-525.9999999999962,535.999999999992,-1485.000000000003,-1079.9999999999982,-485.0000000000021,-744.0000000000114,,-3870.0000000000105
2021.09.28,427.99999999999505,-403.99999999998215,378.999999999996,599.9999999999943,-459.99999999999375,-423.9999999999924,534.9999999999966,-1327.0000000000116,-965.999999999994,-415.99999999999415,-761.0000000000117,,-2815.9999999999977
2021.09.28,493.99999999999443,-298.9999999999826,442.9999999999934,584.0000000000032,-288.9999999999948,-402.000000000001,485.99999999999756,-1038.0000000000057,-813.0000000000024,-282.99999999999994,-785.9999999999978,,-1902.9999999999955
2021.09.28,442.9999999999934,-164.99999999999292,383.0,555.9999999999974,-275.99999999999847,-381.0000000000002,454.9999999999943,-954.9999999999948,-747.9999999999905,-292.00000000000335,-802.0000000000139,,-1782.000000000009
2021.09.28,412.00000000000125,-140.99999999999113,367.99999999999056,487.99999999999955,-253.99999999999866,-417.0000000000016,363.99999999999767,-870.9999999999995,-703.9999999999935,-283.99999999999534,-821.000000000005,,-1859.9999999999957
2021.09.28,368.9999999999971,-78.99999999998464,392.9999999999989,551.9999999999925,-236.99999999999832,-444.0000000000026,373.00000000000114,-927.9999999999955,-719.9999999999989,-309.99999999999915,-865.0000000000047,,-1895.999999999994
2021.09.28,332.99999999999443,-121.99999999999989,404.0000000000044,567.9999999999978,-227.99999999999488,-522.0000000000056,400.9999999999958,-876.0000000000101,-692.9999999999978,-239.0000000000003,-988.0000000000111,,-1962.0000000000273
2021.09.28,419.9999999999982,-30.999999999981043,455.99999999998977,615.9999999999997,-180.99999999999784,-465.999999999994,378.999999999996,-845.0000000000068,-674.9999999999972,-231.0000000000034,-948.0000000000155,,-1506.0000000000123
2021.09.28,423.9999999999911,194.0000000000053,421.99999999998903,626.0000000000048,-51.000000000001044,-475.9999999999991,353.99999999999875,-527.9999999999951,-525.9999999999962,-131.00000000000333,-878.000000000001,,-570.000000000007
2021.09.28,461.99999999999574,372.00000000001677,436.9999999999985,659.9999999999966,7.9999999999968985,-534.9999999999966,370.9999999999991,-425.0000000000087,-509.00000000000034,-59.99999999999339,-778.9999999999964,,2.0000000000080718
2021.09.28,402.9999999999978,520.0000000000093,391.000000000008,728.9999999999992,-65.00000000000395,-614.0000000000043,361.0000000000002,-470.9999999999992,-605.9999999999945,-132.99999999999423,-819.9999999999985,,-304.99999999998045
2021.09.28,341.99999999999784,479.0000000000072,323.0000000000066,697.0000000000027,-109.00000000000354,-652.9999999999916,340.9999999999913,-502.00000000000244,-646.0000000000008,-124.00000000000189,-819.0000000000142,,-671.0000000000089
2021.09.28,381.99999999999346,663.0000000000135,365.99999999999966,754.0000000000049,-51.000000000001044,-668.9999999999969,354.9999999999942,-417.0000000000007,-615.9999999999997,-97.9999999999981,-819.9999999999985,,-150.99999999998875
2021.09.28,413.99999999999216,868.000000000002,398.9999999999938,822.9999999999933,7.9999999999968985,-670.9999999999923,318.99999999999153,-307.99999999999716,-589.9999999999892,-100.00000000000009,-763.0000000000026,,398.9999999999883
2021.09.28,419.9999999999982,1026.0000000000157,375.9999999999986,754.9999999999955,-60.00000000000449,-617.999999999995,310.9999999999946,-496.00000000000756,-658.9999999999918,-178.00000000000037,-767.0000000000066,,109.99999999999693
2021.09.28,417.0000000000007,1055.000000000006,404.0000000000044,742.0000000000044,-68.00000000000139,-590.0000000000034,300.0000000000003,-503.000000000009,-644.999999999996,-207.99999999999707,-782.000000000016,,121.99999999999284
2021.09.28,315.9999999999941,1121.0000000000164,243.99999999999977,557.0000000000022,45.000000000006146,-620.9999999999951,81.9999999999932,-262.00000000000665,-557.0000000000022,-246.99999999999721,-750.0000000000063,,-71.99999999999534
2021.09.28,354.9999999999942,1147.000000000009,283.99999999999534,567.9999999999978,-26.999999999999247,-501.0000000000048,134.99999999999625,-356.00000000000074,-509.00000000000034,-303.9999999999932,-768.9999999999975,,22.999999999997044
2021.09.28,429.0000000000016,1174.0000000000084,431.99999999998795,640.0000000000006,50.0000000000056,-498.00000000000466,102.00000000000209,-331.999999999999,-469.99999999999886,-327.99999999999494,-777.0000000000055,,422.0000000000034
2021.09.28,400.00000000000034,1169.00000000002,384.9999999999909,566.0000000000025,46.999999999997044,-441.99999999999307,95.99999999999609,-239.99999999999577,-381.0000000000002,-315.9999999999941,-730.0000000000084,,554.0000000000152
2021.09.28,424.9999999999976,1179.0000000000189,353.0000000000033,643.9999999999912,58.99999999999794,-477.00000000000387,146.00000000000168,-158.99999999999804,-435.0000000000023,-227.99999999999488,-740.0000000000073,,767.0000000000036
2021.09.28,459.99999999999375,1194.0000000000061,377.0000000000051,671.999999999997,90.99999999999665,-456.99999999999363,182.99999999999983,-139.00000000000023,-394.999999999996,-192.00000000000327,-748.9999999999997,,1045.000000000006
2021.09.28,544.9999999999955,1226.000000000016,390.0000000000015,739.9999999999949,85.99999999999719,-441.0000000000025,192.99999999999872,-120.99999999999334,-474.9999999999943,-205.99999999999508,-748.0000000000153,,1189.0000000000032
2021.09.28,552.9999999999924,1250.0000000000177,417.0000000000007,766.9999999999959,107.99999999999699,-438.0000000000024,249.99999999999466,-126.0000000000039,-469.99999999999886,-193.99999999999417,-768.9999999999975,,1348.0000000000011
2021.09.28,617.0000000000009,1346.0000000000027,446.9999999999974,837.9999999999939,128.00000000000588,-427.99999999999727,247.99999999999267,-144.99999999999514,-498.9999999999952,-176.99999999999383,-785.0000000000134,,1589.9999999999984
2021.09.28,605.0,1268.0000000000025,435.9999999999919,831.9999999999936,70.99999999999883,-474.9999999999943,317.9999999999961,-280.0000000000136,-575.9999999999934,-209.9999999999991,-801.0000000000073,,1187.9999999999754
2021.09.28,609.9999999999994,1285.0000000000027,469.0000000000083,837.0000000000033,75.9999999999983,-489.0000000000043,300.0000000000003,-273.0000000000121,-585.9999999999985,-190.99999999999673,-802.0000000000139,,1235.9999999999861
2021.09.28,565.9999999999999,1236.0000000000148,391.9999999999924,778.9999999999964,80.00000000000229,-454.9999999999983,298.9999999999937,-222.99999999999542,-528.9999999999964,-193.99999999999417,-753.0000000000036,,1198.0000000000114
2021.09.28,554.9999999999944,1188.0000000000114,364.9999999999931,775.9999999999962,58.000000000002494,-489.9999999999949,314.99999999999864,-207.00000000000162,-563.0000000000024,-195.00000000000074,-763.0000000000026,,1038.999999999994
2021.09.28,547.999999999993,1272.0000000000064,409.99999999999926,816.9999999999931,75.9999999999983,-492.999999999995,254.99999999999412,-205.99999999999508,-545.0000000000017,-207.99999999999707,-721.000000000016,,1204.999999999979
2021.09.29,548.9999999999995,1274.0000000000196,424.00000000000216,769.999999999996,97.9999999999981,-414.99999999999204,229.00000000000142,-316.0000000000052,-548.9999999999924,-231.0000000000034,-678.0000000000008,,1155.0000000000236
2021.09.29,431.99999999999903,1226.000000000016,411.0000000000058,796.999999999997,89.00000000000574,-484.99999999999943,190.99999999999673,-269.9999999999925,-498.9999999999952,-226.99999999999943,-709.0000000000041,,956.0000000000305
2021.09.29,458.9999999999983,1248.0000000000045,394.00000000000546,804.000000000002,53.999999999998494,-495.9999999999951,195.00000000000074,-229.99999999999687,-549.9999999999972,-246.00000000000176,-734.0000000000124,,898.0000000000063
2021.09.29,552.9999999999924,1247.0000000000202,394.00000000000546,823.9999999999981,46.999999999997044,-506.0000000000002,256.99999999999613,-242.00000000000887,-557.9999999999927,-241.00000000000233,-707.0000000000132,,1067.9999999999927
2021.09.29,559.9999999999939,1239.0000000000123,391.000000000008,861.9999999999948,61.999999999995396,-539.999999999992,274.9999999999919,-187.00000000000384,-575.9999999999934,-226.99999999999943,-737.9999999999942,,1121.0000000000136
2021.09.29,565.9999999999999,1224.000000000003,387.99999999998835,849.9999999999943,51.000000000001044,-521.0000000000008,276.9999999999939,-200.00000000000017,-572.9999999999933,-226.00000000000398,-777.0000000000055,,1058.9999999999768
2021.09.29,554.9999999999944,1204.000000000005,378.999999999996,814.9999999999977,9.999999999998899,-554.9999999999926,308.9999999999926,-312.00000000000114,-655.0000000000011,-244.99999999999523,-957.0000000000078,,547.9999999999867
2021.09.29,578.9999999999961,1213.0000000000196,394.9999999999898,878.0000000000001,-14.000000000002899,-558.9999999999975,342.9999999999933,-344.00000000001097,-665.9999999999968,-226.99999999999943,-998.00000000001,,599.9999999999814
2021.09.29,592.9999999999991,1227.0000000000002,394.00000000000546,920.0000000000017,41.9999999999976,-602.0000000000039,285.00000000000193,-259.0000000000092,-640.0000000000006,-231.99999999999886,-930.0000000000086,,797.9999999999848
2021.09.29,562.9999999999912,1264.0000000000207,418.9999999999916,870.0000000000045,124.99999999999733,-548.0000000000018,224.9999999999974,-73.99999999999629,-516.9999999999959,-200.00000000000017,-892.0000000000039,,1235.0000000000048
2021.09.29,461.0000000000003,1186.0000000000205,353.99999999998766,811.9999999999976,89.00000000000574,-620.9999999999951,191.99999999999218,-93.00000000000975,-537.9999999999967,-203.99999999999307,-853.0000000000149,,784.9999999999947
2021.09.29,458.9999999999983,1171.000000000011,363.0000000000022,734.9999999999994,48.99999999999905,-587.9999999999939,197.99999999999818,-181.00000000000892,-527.000000000001,-258.9999999999981,-893.0000000000105,,526.9999999999959
2021.09.29,573.0000000000013,1178.0000000000123,388.9999999999949,664.999999999992,14.000000000002899,-364.0000000000043,256.99999999999613,-326.0000000000041,-554.000000000002,-295.0000000000008,-963.0000000000027,,573.9999999999859
2021.09.29,581.9999999999936,1177.000000000006,402.9999999999978,727.9999999999944,-10.999999999994348,-375.0,300.99999999999574,-367.0000000000062,-555.9999999999974,-314.99999999999864,-995.0000000000125,,571.9999999999784
2021.09.29,595.9999999999966,1167.0000000000068,408.00000000000836,740.9999999999997,-37.99999999999359,-435.0000000000023,312.00000000000114,-445.0000000000065,-661.9999999999919,-339.0000000000004,-1031.000000000004,,274.00000000001364
2021.09.29,585.9999999999976,1152.0000000000198,388.9999999999949,819.0000000000026,-46.00000000000159,-441.99999999999307,346.9999999999973,-453.99999999999886,-661.9999999999919,-337.99999999999386,-1045.000000000007,,306.0000000000264
2021.09.29,532.9999999999945,1147.000000000009,388.9999999999949,697.9999999999933,-14.999999999998348,-454.9999999999983,268.0000000000016,-358.00000000001387,-622.9999999999905,-304.9999999999997,-1002.000000000014,,276.9999999999794
2021.09.29,532.9999999999945,1117.0000000000125,375.9999999999986,757.000000000005,-63.00000000000195,-453.00000000000296,283.99999999999534,-438.00000000000506,-644.999999999996,-337.99999999999386,-1019.0000000000143,,110.99999999999272
2021.09.29,539.0000000000006,1112.0000000000018,397.0000000000029,736.9999999999948,-100.99999999999554,-447.00000000000273,297.9999999999983,-574.9999999999922,-697.0000000000027,-370.00000000000364,-1022.9999999999961,,-129.99999999999477
2021.09.29,506.9999999999908,1095.0000000000016,401.00000000000693,691.0000000000025,-99.00000000000463,-435.0000000000023,259.9999999999936,-568.000000000013,-647.9999999999961,-376.99999999999403,-1005.9999999999958,,-179.00000000001035
2021.09.29,570.9999999999993,1239.0000000000123,475.99999999998755,632.000000000005,-95.00000000000064,-394.00000000000546,261.0000000000001,-773.0000000000015,-600.9999999999991,-397.0000000000029,-1100.9999999999964,,-182.0000000000016
2021.09.29,527.9999999999951,1143.0000000000052,526.9999999999886,600.9999999999991,-146.00000000000168,-325.00000000000284,242.99999999999324,-842.9999999999937,-613.9999999999901,-431.0000000000036,-1100.000000000012,,-417.0000000000225
2021.09.29,537.9999999999941,1343.0000000000052,560.0000000000049,530.9999999999917,-71.99999999999429,-269.999999999996,237.99999999999378,-741.9999999999982,-531.9999999999965,-409.99999999999926,-1065.0000000000048,,119.00000000000091
2021.09.29,531.9999999999991,1436.9999999999993,536.0000000000032,533.0000000000013,-58.99999999999794,-275.0000000000057,231.99999999999886,-720.0000000000095,-492.999999999995,-414.9999999999987,-1049.9999999999955,,258.00000000000045
2021.09.29,474.9999999999921,1453.9999999999998,540.9999999999915,563.999999999993,-17.999999999995797,-334.99999999999375,178.00000000000037,-642.0000000000092,-492.999999999995,-373.99999999999653,-1032.0000000000107,,317.9999999999759
2021.09.29,517.0000000000008,1377.000000000006,575.9999999999987,572.0000000000027,38.0000000000047,-289.99999999999204,202.0000000000022,-540.0000000000072,-409.9999999999966,-336.9999999999984,-1052.0000000000084,,653.0000000000125
2021.09.29,457.99999999999176,1346.0000000000027,591.0000000000082,600.9999999999991,33.000000000005244,-388.00000000000523,198.99999999999363,-551.9999999999969,-442.99999999999784,-251.99999999999667,-1076.0000000000102,,516.9999999999941
2021.09.29,488.999999999995,1392.9999999999998,618.0000000000074,637.999999999991,56.99999999999594,-391.00000000000534,241.99999999999778,-561.9999999999958,-427.99999999999727,-212.00000000000108,-1056.0000000000125,,787.9999999999745
