date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,EURGBP,EURJPY,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.04.27,-19.00000000000235,-19.999999999997797,-18.999999999991246,-68.00000000000139,-31.000000000003247,-58.99999999998684,-49.99999999999716,-29.999999999996696,-56.0000000000005,-15.999999999991132,-59.000000000009045,-78.00000000000028,-103.9999999999992,-22.999999999995246,-12.999999999996348,,-644.9999999999684
2015.04.27,1.999999999990898,-51.000000000001044,-12.999999999991019,-183.99999999999528,28.000000000005798,-66.99999999999484,-4.9999999999954525,2.000000000002,-73.00000000000084,-36.000000000001364,-68.00000000000139,30.999999999981043,-221.9999999999942,97.9999999999981,-213.99999999998087,,-771.9999999999786
2015.04.27,-11.00000000000545,-61.99999999998429,-10.99999999999568,-185.00000000000182,-38.99999999998904,-41.99999999998649,-119.99999999999034,-12.999999999996348,-16.0000000000049,-81.00000000001728,-134.00000000001188,-108.00000000001918,-232.99999999998988,129.9999999999968,-135.9999999999806,,-1060.9999999999764
2015.04.27,-24.000000000001798,-25.999999999992696,-18.000000000000682,-114.00000000000298,-78.00000000000028,-44.99999999998394,-132.99999999999557,-4.999999999999449,-16.0000000000049,-70.99999999999795,-89.00000000000574,-80.00000000001339,-143.99999999999125,95.99999999999609,33.00000000001635,,-713.9999999999781
2015.04.27,1.999999999990898,-22.999999999995246,-6.000000000000227,-163.99999999999747,-7.999999999985796,-39.999999999995595,-114.99999999999488,47.00000000000814,-11.00000000000545,-61.00000000000705,-40.0000000000178,-38.0000000000047,-238.9999999999901,131.00000000000333,16.000000000016,,-548.9999999999759
2015.04.27,-98.0000000000092,-112.99999999998533,3.0000000000001137,-265.99999999999955,-92.99999999998754,-43.999999999999595,-188.99999999999295,24.000000000001798,2.999999999997449,-128.00000000001432,-8.000000000008,37.99999999998249,-338.99999999999864,148.99999999999915,-28.999999999990145,,-1090.0000000000043
2015.04.27,-116.00000000000499,-147.99999999999258,-105.99999999999454,-326.9999999999995,-99.99999999998899,-64.99999999998174,-166.99999999998738,43.00000000000415,1.999999999990898,-78.00000000000296,-23.00000000001745,127.99999999999478,-345.9999999999894,195.9999999999962,-90.99999999999665,,-1197.99999999997
2015.04.27,-98.0000000000092,-143.99999999998857,-65.99999999998829,-339.0000000000004,-62.000000000006494,-34.99999999998504,-188.99999999999295,86.0000000000083,-9.00000000000345,-140.00000000001478,-65.00000000000395,121.99999999999989,-391.9999999999959,93.99999999999409,-134.99999999999625,,-1371.9999999999832
2015.04.27,-73.00000000000084,-63.99999999999739,45.000000000001705,-270.0000000000036,-48.000000000003595,-57.99999999998029,-216.99999999999875,128.00000000000588,-15.00000000000945,-128.99999999999068,-77.00000000001594,126.99999999998823,-387.999999999991,87.99999999999919,-118.99999999998023,,-1069.9999999999766
2015.04.27,-79.00000000000685,-80.99999999999774,47.000000000011255,-305.99999999999517,-109.00000000000354,-61.99999999998429,-233.99999999999466,127.00000000001043,-14.000000000002899,-145.00000000001023,-94.00000000001629,95.999999999985,-411.00000000000136,90.99999999999665,-160.99999999998892,,-1334.9999999999986
2015.04.27,-41.000000000002146,-44.99999999998394,-6.000000000000227,-419.00000000000273,-28.000000000005798,-54.99999999998284,-152.9999999999916,188.00000000001037,-64.0000000000085,-57.00000000001637,-18.0000000000069,323.99999999999096,-530.0000000000011,148.0000000000037,-251.99999999998556,,-1007.9999999999828
2015.04.27,-29.000000000001247,-34.000000000000696,-21.99999999999136,-354.9999999999942,55.000000000005045,-60.99999999999994,-104.99999999998977,205.00000000001074,-63.00000000000195,-14.000000000010004,-40.0000000000178,363.9999999999866,-432.9999999999927,170.99999999999892,-259.9999999999936,,-620.9999999999919
2015.04.27,4.999999999999449,-8.999999999992347,0.0,-339.99999999999585,60.99999999999994,-74.99999999998064,-86.99999999998909,197.00000000000273,-78.00000000000028,-4.9999999999954525,-140.0000000000068,268.0000000000016,-417.0000000000016,107.00000000000153,-294.9999999999786,,-807.9999999999354
