date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.06.07,-58.000000000002494,-46.0000000000127,-52.99999999999194,-92.00000000000318,-180.0000000000024,-200.00000000000284,-62.000000000006494,-275.0000000000057,-203.00000000000296,-141.00000000000534,-130.00000000000966,-222.99999999999898,,-1663.0000000000446
2021.06.07,-48.000000000003595,-41.000000000002146,87.00000000000374,-100.00000000000009,-197.00000000000273,-97.99999999999898,-53.999999999998494,-212.99999999999386,-93.99999999999409,-91.00000000000819,-27.000000000001023,-210.99999999999852,,-1086.999999999998
2021.06.07,28.000000000005798,-107.00000000001265,96.00000000000719,146.00000000000168,-53.999999999998494,13.999999999995794,-58.99999999999794,-135.99999999999568,-49.000000000006594,-61.00000000000705,74.99999999998863,70.99999999999795,,-36.00000000002137
2021.06.07,18.999999999991246,-104.99999999999955,114.00000000000298,212.00000000000108,7.0000000000014495,164.00000000000148,-60.00000000000449,56.000000000011596,50.00000000001137,35.99999999998715,147.99999999999613,241.99999999999022,,882.9999999999907
2021.06.07,38.0000000000047,-97.9999999999981,108.00000000000809,177.00000000000495,23.00000000001745,167.0000000000016,-55.000000000005045,87.99999999999386,74.99999999998863,54.99999999999261,164.99999999999204,219.99999999999886,,962.9999999999997
2021.06.07,65.99999999998829,-97.00000000001374,104.99999999999955,173.00000000000094,36.0000000000138,197.9999999999933,-53.00000000000304,127.00000000000955,104.99999999998977,66.99999999999307,167.99999999999216,225.9999999999991,,1120.9999999999627
2021.06.07,69.9999999999923,-102.00000000000209,113.00000000000753,153.00000000000313,51.000000000001044,147.00000000000557,-68.00000000000139,94.99999999999886,60.000000000002274,27.000000000001023,152.9999999999916,179.9999999999926,,878.9999999999924
2021.06.07,73.99999999999629,-131.00000000001444,103.00000000000864,161.99999999999548,56.99999999999594,108.99999999999466,-67.00000000000594,56.000000000011596,24.00000000000091,-30.000000000001137,118.99999999999977,159.9999999999966,,635.9999999999784
2021.06.07,2.999999999997449,-141.00000000001333,84.0000000000063,141.99999999999767,19.00000000001345,132.000000000005,-91.00000000000774,56.000000000011596,39.00000000001569,6.999999999990791,122.99999999999045,161.00000000000136,,534.0000000000086
2021.06.07,-109.00000000000354,-242.00000000000887,50.0000000000056,126.99999999999933,-82.99999999998863,135.99999999999568,-131.99999999999878,-87.99999999999386,28.999999999996362,-52.00000000000671,87.99999999999386,156.99999999999648,,-119.00000000001307
2021.06.07,-146.00000000000168,-253.00000000001432,36.999999999998145,116.00000000000499,-115.99999999998278,99.00000000000375,-160.00000000000458,-161.00000000000136,-20.000000000010232,-89.00000000001285,72.99999999999329,131.00000000000023,,-489.0000000000274
2021.06.07,-144.99999999999514,-209.9999999999991,52.000000000007596,129.00000000000134,-119.00000000000244,141.9999999999959,-168.00000000000148,-115.0000000000091,32.00000000001069,-50.00000000001137,90.99999999999397,153.99999999999636,,-207.00000000001273
2021.06.07,-133.00000000000534,-202.00000000001327,60.00000000000449,138.00000000000477,-119.00000000000244,144.00000000000546,-168.00000000000148,-115.0000000000091,58.9999999999975,-39.00000000000148,98.99999999998954,171.99999999999704,,-104.00000000003433
2021.06.07,-114.99999999999844,-194.0000000000053,65.00000000000395,151.9999999999966,-129.99999999998568,173.99999999999238,-174.00000000000747,-120.00000000000455,67.00000000000728,-42.00000000000159,93.99999999999409,178.99999999998784,,-44.00000000002092
2021.06.07,-144.0000000000108,-185.99999999999727,60.99999999999994,141.99999999999767,-156.99999999998494,132.99999999999557,-192.99999999999872,-156.0000000000059,28.999999999996362,-40.00000000000625,95.99999999998943,162.9999999999967,,-252.0000000000282
2021.06.07,-82.00000000000429,-143.00000000000423,107.00000000000153,173.9999999999964,-116.99999999998934,16.000000000005343,-169.00000000000804,-289.99999999999204,-96.00000000000364,-126.00000000000477,39.99999999999204,132.99999999999557,,-553.0000000000155
2021.06.07,-120.99999999999334,-188.00000000001037,74.00000000000739,151.00000000000114,-136.00000000000279,49.99999999999716,-168.00000000000148,-265.0000000000148,-67.00000000000728,-103.9999999999992,42.999999999992156,116.99999999999022,,-614.0000000000412
2021.06.07,-202.00000000001327,-267.0000000000172,51.000000000001044,92.99999999999864,-133.99999999998968,48.99999999999238,-168.00000000000148,-263.00000000000523,-68.9999999999884,-134.00000000000034,24.00000000000091,83.99999999998897,,-936.0000000000338
