date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,GBPAUD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2015.01.19,60.99999999999994,89.00000000000574,-87.99999999999386,18.999999999991246,-106.00000000000608,41.9999999999976,-31.000000000003247,26.999999999999247,-112.99999999999955,-7.9999999999968985,36.999999999998145,-136.00000000000279,63.99999999999739,24.00000000000091,121.00000000000932,-68.99999999999685,-144.99999999999514,,-211.99999999999486
2015.01.19,42.999999999993044,110.99999999999443,-55.999999999997385,38.0000000000047,-34.000000000000696,-4.999999999999449,-21.00000000000435,27.999999999994696,-81.99999999999363,51.000000000001044,58.000000000002494,-78.00000000000028,-85.00000000000173,-33.00000000000125,39.00000000000148,-35.999999999991594,-25.999999999992696,,-87.99999999999119
2015.01.19,151.00000000001222,112.000000000001,-82.99999999999841,32.0000000000098,-80.99999999999774,-33.000000000005244,358.9999999999982,266.999999999995,-383.0000000000098,-143.00000000000423,12.000000000000899,-251.00000000000122,-139.00000000000023,-20.000000000010232,24.00000000000091,9.999999999998899,-78.00000000000028,,-244.0000000000105
2015.01.19,127.00000000001043,79.99999999999119,111.0000000000042,86.0000000000083,-60.99999999999994,-100.00000000000009,-288.99999999998374,-241.99999999999778,481.9999999999993,219.99999999999798,6.0000000000060005,-136.00000000000279,-163.00000000000205,-237.99999999999955,-209.99999999999375,58.000000000002494,35.00000000000725,,-233.99999999995256
2015.01.19,144.99999999999514,65.00000000000395,123.00000000000466,113.99999999999189,-153.00000000000313,-114.00000000000298,-255.99999999998957,-200.00000000000017,496.0000000000093,128.00000000000588,-12.999999999996348,-116.99999999998934,22.999999999995246,-275.0000000000057,-233.99999999999466,50.0000000000056,-60.99999999999994,,-278.9999999999701
2015.01.19,86.99999999999264,89.99999999999008,-28.000000000005798,113.99999999999189,-124.00000000000189,-136.99999999999824,175.99999999999838,146.99999999999713,-207.9999999999984,-104.99999999999955,28.000000000005798,-32.999999999994145,32.999999999994145,-146.0000000000008,-144.99999999999602,79.00000000000685,4.999999999988347,,-167.0000000000296
2015.01.19,121.99999999999989,150.99999999999002,-414.99999999999204,72.99999999998974,-33.000000000005244,-90.0000000000012,275.000000000003,256.99999999999613,-704.0000000000077,-65.00000000000395,53.999999999998494,-150.00000000000568,-226.00000000001506,210.99999999999852,215.0000000000034,53.999999999998494,59.000000000009045,,-212.00000000004417
2015.01.19,154.0000000000097,173.99999999998528,-325.9999999999934,14.000000000002899,-4.999999999999449,-77.00000000000485,9.999999999998899,54.999999999993946,-318.00000000001205,112.000000000001,51.000000000001044,-279.00000000000705,-328.00000000001717,189.99999999999773,157.0000000000107,82.00000000000429,82.99999999998863,,-251.0000000000398
2015.01.19,99.00000000000463,55.000000000005045,-239.00000000000432,119.00000000000244,-28.000000000005798,-102.00000000000209,370.00000000000364,251.99999999999667,-605.9999999999945,-119.99999999999788,4.999999999999449,-52.000000000007596,-185.00000000001293,30.000000000001137,60.000000000002274,31.000000000003247,76.99999999999375,,-234.0000000000129
2015.01.19,90.00000000001229,31.999999999987594,-314.9999999999977,106.00000000000608,-50.0000000000056,-143.00000000000423,829.0000000000131,604.9999999999889,-1207.9999999999984,-405.9999999999952,-4.000000000004,-38.0000000000047,-124.00000000001299,119.99999999999034,71.00000000001216,82.99999999999974,107.99999999999699,,-244.00000000001563
2015.01.19,93.00000000000975,38.0000000000047,-495.00000000000455,62.99999999999084,149.99999999999457,-106.00000000000608,707.0000000000132,488.999999999995,-1275.0000000000057,-171.99999999999437,-4.000000000004,-120.99999999999334,-575.0000000000144,311.9999999999976,253.0000000000001,79.00000000000685,313.99999999999204,,-250.00000000001796
2015.01.19,112.000000000001,70.99999999999883,-358.0000000000041,107.99999999999699,98.99999999999353,-124.99999999999733,1021.0000000000052,753.0000000000036,-1420.9999999999923,-373.00000000000114,6.0000000000060005,-75.00000000000284,-482.00000000000466,161.00000000000136,126.00000000000477,60.00000000000449,268.0000000000016,,-48.99999999998494
2015.01.19,83.9999999999952,49.99999999999449,-420.0000000000017,117.99999999999588,137.9999999999937,-82.99999999999974,1246.9999999999982,913.9999999999926,-1753.0000000000143,-471.99999999999466,6.0000000000060005,-19.999999999997797,-540.0000000000072,197.9999999999933,224.00000000000375,-2.000000000002,275.9999999999874,,-35.0000000000569
2015.01.19,110.99999999999443,38.0000000000047,-397.99999999999613,127.99999999999478,14.999999999998348,-121.00000000000443,1154.0000000000105,838.0000000000055,-1591.0000000000082,-512.9999999999968,-12.999999999996348,-31.999999999987594,-276.00000000000955,162.9999999999967,162.00000000000614,47.00000000000814,164.99999999999292,,-122.9999999999869
2015.01.19,97.00000000001374,38.99999999998904,-266.00000000000534,153.00000000000313,39.999999999995595,-113.00000000000753,975.0000000000148,714.999999999999,-1283.0000000000155,-402.9999999999978,-4.999999999999449,17.000000000000348,-335.00000000001864,28.999999999996362,71.00000000001216,23.00000000000635,181.9999999999933,,-64.00000000002055
2015.01.19,160.00000000000458,86.99999999999264,-376.0000000000048,255.99999999998957,17.999999999995797,-121.00000000000443,625.0000000000089,432.9999999999945,-1014.00000000001,-199.00000000000472,-4.999999999999449,72.0000000000054,-365.99999999999966,50.99999999998772,142.00000000001012,-46.00000000000159,170.00000000000347,,-113.00000000003189
2015.01.19,119.00000000000244,49.99999999999449,-278.0000000000058,245.99999999999068,5.999999999994898,-143.00000000000423,312.00000000000114,215.99999999999397,-628.0000000000143,-46.00000000000159,-10.999999999994348,120.00000000000898,-294.0000000000165,-35.0000000000108,44.00000000001114,-12.000000000000899,181.00000000000892,,-153.00000000004178
