date,USDCAD,AUDUSD,NZDUSD,AUDNZD,empty,sum
2019.05.29,-541.9999999999981,-100.99999999999554,-103.99999999999298,-11.00000000000545,,-757.999999999992
2019.05.29,-540.0000000000072,-73.99999999999629,-79.99999999999119,-11.999999999989797,,-705.9999999999843
2019.05.29,-544.9999999999955,-61.999999999995396,-42.999999999993044,-39.00000000001125,,-688.9999999999952
2019.05.29,-520.9999999999936,-83.9999999999952,-56.0000000000005,-58.000000000002494,,-718.9999999999918
2019.05.29,-519.0000000000028,-80.99999999999774,-96.99999999999153,21.00000000000435,,-675.9999999999877
2019.05.29,-523.0000000000068,-85.00000000000173,-108.99999999999244,42.999999999993044,,-674.0000000000078
2019.05.29,-490.999999999997,-66.99999999999484,-103.99999999999298,43.999999999999595,,-617.9999999999852
2019.05.29,-472.00000000000574,-48.99999999999905,-69.9999999999923,42.999999999993044,,-548.000000000004
2019.05.29,-478.0000000000006,-39.00000000000014,-68.99999999999685,38.0000000000047,,-547.999999999993
2019.05.29,-470.9999999999992,-29.000000000001247,-75.9999999999983,68.00000000000139,,-507.9999999999974
2019.05.29,-490.999999999997,-43.00000000000415,-84.99999999999064,73.99999999999629,,-544.9999999999956
2019.05.29,-489.0000000000061,-46.00000000000159,-104.99999999999955,85.00000000000173,,-555.0000000000056
2019.05.29,-466.9999999999952,-36.0000000000027,-95.99999999999609,97.9999999999981,,-500.999999999996
2019.05.29,-597.0000000000031,-114.00000000000298,-135.99999999999167,45.99999999999049,,-801.0000000000073
2019.05.29,-628.0000000000064,-133.00000000000534,-168.99999999999693,62.000000000006494,,-868.0000000000022
2019.05.29,-687.9999999999998,-160.00000000000458,-235.99999999999176,69.9999999999923,,-1014.0000000000039
2019.05.29,-716.9999999999899,-194.0000000000053,-295.0000000000008,140.99999999999113,,-1065.0000000000048
2019.05.29,-747.0000000000088,-190.99999999999673,-323.99999999999096,202.9999999999976,,-1058.9999999999986
2019.05.29,-727.9999999999953,-185.99999999999727,-347.9999999999928,256.99999999999613,,-1004.9999999999893
2019.05.29,-834.0000000000014,-207.00000000000162,-371.99999999999454,286.99999999999284,,-1126.0000000000045
2019.05.29,-780.000000000003,-197.00000000000273,-366.9999999999951,296.9999999999917,,-1047.000000000009
2019.05.29,-734.9999999999968,-170.00000000000347,-353.99999999999875,319.0000000000026,,-939.9999999999965
2019.05.29,-717.9999999999964,-168.00000000000148,-364.9999999999931,324.9999999999975,,-925.9999999999934
2019.05.29,-710.999999999995,-144.99999999999514,-352.9999999999922,354.9999999999942,,-853.9999999999881
2019.05.29,-693.0000000000102,-128.00000000000588,-334.9999999999964,339.0000000000004,,-817.000000000012
2019.05.29,-702.0000000000026,-112.99999999999643,-323.99999999999096,357.00000000000733,,-781.9999999999827
2019.05.29,-600.0000000000006,-92.99999999999864,-313.99999999999204,364.00000000000875,,-642.9999999999825
2019.05.29,-649.999999999995,-124.99999999999733,-366.9999999999951,394.00000000000546,,-747.9999999999818
2019.05.29,-784.0000000000069,-175.99999999999838,-420.9999999999936,387.000000000004,,-993.9999999999949
2019.05.29,-1080.9999999999986,-168.99999999999693,-431.99999999999903,415.0000000000098,,-1266.9999999999848
2019.05.29,-913.9999999999926,-224.9999999999974,-459.99999999999375,371.99999999999454,,-1226.999999999989
2019.05.29,-977.99999999999,-278.00000000000045,-476.9999999999941,350.00000000000585,,-1382.9999999999786
2019.05.29,-1038.99999999999,-270.99999999999903,-465.9999999999998,327.00000000001063,,-1448.9999999999782
2019.05.29,-958.9999999999987,-233.00000000000543,-437.999999999994,339.0000000000004,,-1290.9999999999977
2019.05.29,-839.9999999999964,-200.00000000000017,-419.9999999999982,371.00000000001023,,-1088.9999999999845
2019.05.29,-852.9999999999926,-229.99999999999687,-453.99999999999886,374.999999999992,,-1161.9999999999964
2019.05.29,-798.9999999999942,-209.9999999999991,-428.9999999999905,358.9999999999982,,-1078.9999999999857
2019.05.29,-768.9999999999975,-178.99999999999582,-404.99999999999983,373.00000000000114,,-979.999999999992
2019.05.29,-842.9999999999937,-200.99999999999562,-419.9999999999982,374.999999999992,,-1088.9999999999955
2019.05.29,-859.0000000000098,-199.00000000000472,-418.9999999999916,383.0,,-1094.0000000000061
2019.05.29,-795.9999999999967,-183.99999999999528,-418.9999999999916,402.9999999999978,,-995.9999999999859
2019.05.29,-801.0000000000073,-161.00000000000003,-405.9999999999952,409.99999999999926,,-958.0000000000032
2019.05.29,-821.000000000005,-161.99999999999548,-417.0000000000007,434.000000000001,,-966.0000000000001
2019.05.30,-811.9999999999905,-168.00000000000148,-422.00000000000017,370.00000000000364,,-1031.9999999999884
2019.05.30,-773.0000000000015,-160.00000000000458,-400.00000000000034,387.000000000004,,-946.0000000000024
2019.05.30,-773.0000000000015,-153.99999999999858,-417.99999999999613,392.9999999999989,,-951.9999999999973
2019.05.30,-771.9999999999949,-163.00000000000205,-397.99999999999835,400.00000000000034,,-932.9999999999949
2019.05.30,-757.0000000000076,-150.00000000000568,-405.9999999999952,414.00000000000324,,-899.0000000000055
2019.05.30,-761.999999999996,-143.00000000000423,-392.9999999999989,405.9999999999952,,-892.0000000000039
2019.05.30,-781.0000000000094,-136.99999999999824,-397.99999999999835,402.9999999999978,,-913.0000000000084
2019.05.30,-819.9999999999985,-128.00000000000588,-367.99999999999056,404.0000000000044,,-911.9999999999907
2019.05.30,-811.9999999999905,-124.99999999999733,-375.9999999999986,409.99999999999926,,-902.999999999987
2019.05.30,-791.0000000000084,-134.99999999999625,-397.99999999999835,385.99999999999744,,-938.0000000000055
2019.05.30,-808.0000000000088,-136.99999999999824,-409.99999999999926,426.9999999999996,,-928.0000000000068
2019.05.30,-788.0000000000109,-117.00000000000044,-375.9999999999986,425.0000000000087,,-856.0000000000014
2019.05.30,-788.0000000000109,-70.0000000000034,-347.9999999999928,449.9999999999948,,-756.0000000000123
2019.05.30,-771.0000000000106,-63.00000000000195,-339.99999999999585,452.99999999999227,,-721.0000000000161
2019.05.30,-766.0,-63.99999999999739,-335.99999999999187,439.99999999999596,,-725.9999999999934
2019.05.30,-744.9999999999957,-33.000000000005244,-293.99999999999426,425.0000000000087,,-646.9999999999866
2019.05.30,-729.0000000000018,-9.00000000000345,-295.99999999999625,448.000000000004,,-585.9999999999974
2019.05.30,-744.9999999999957,-39.999999999995595,-308.9999999999926,445.0000000000065,,-648.9999999999774
2019.05.30,-737.9999999999942,-46.999999999997044,-319.99999999999807,442.9999999999934,,-661.9999999999959
2019.05.30,-743.0000000000048,-26.999999999999247,-304.9999999999997,459.99999999999375,,-615.0000000000099
2019.05.30,-720.0000000000095,-28.000000000005798,-334.9999999999964,482.00000000000466,,-601.0000000000072
2019.05.30,-649.0000000000107,-16.0000000000049,-310.9999999999946,449.9999999999948,,-526.0000000000155
2019.05.30,-666.9999999999953,-29.000000000001247,-295.0000000000008,439.99999999999596,,-551.0000000000014
2019.05.30,-651.0000000000016,-33.000000000005244,-308.9999999999926,455.0000000000054,,-537.9999999999941
2019.05.30,-625.0000000000089,-31.999999999998696,-307.99999999999716,443.99999999999994,,-521.0000000000048
2019.05.30,-607.0000000000019,-41.000000000002146,-300.99999999999574,412.9999999999967,,-536.0000000000031
2019.05.30,-546.000000000002,-31.000000000003247,-286.99999999999284,422.9999999999956,,-441.00000000000256
2019.05.30,-571.0000000000103,-68.00000000000139,-323.99999999999096,418.0000000000073,,-544.9999999999955
2019.05.30,-567.0000000000064,-117.99999999999588,-356.00000000000074,408.00000000000836,,-632.9999999999945
2019.05.30,-561.9999999999958,-148.0000000000037,-384.9999999999909,404.0000000000044,,-690.9999999999861
2019.05.30,-608.9999999999928,-166.99999999999494,-405.9999999999952,368.9999999999971,,-812.9999999999859
2019.05.30,-598.999999999994,-150.00000000000568,-400.9999999999958,350.00000000000585,,-799.9999999999895
2019.05.30,-601.9999999999915,-141.99999999999767,-409.99999999999926,432.0000000000102,,-721.9999999999782
2019.05.30,-567.9999999999907,-202.0000000000022,-484.999999999991,441.0000000000025,,-813.9999999999814
2019.05.30,-567.0000000000064,-243.00000000000432,-514.9999999999987,463.9999999999977,,-861.0000000000118
2019.05.30,-716.0000000000056,-331.999999999999,-569.9999999999927,419.9999999999982,,-1197.999999999999
2019.05.30,-750.9999999999906,-317.0000000000006,-542.9999999999935,398.9999999999938,,-1211.9999999999907
2019.05.30,-727.9999999999953,-233.00000000000543,-461.99999999999574,390.0000000000015,,-1032.999999999995
2019.05.30,-784.9999999999912,-241.00000000000233,-472.9999999999901,408.00000000000836,,-1090.9999999999752
2019.05.30,-720.0000000000095,-226.00000000000398,-465.9999999999998,415.99999999999415,,-996.0000000000191
2019.05.30,-618.9999999999918,-178.00000000000037,-423.9999999999911,415.99999999999415,,-804.9999999999891
2019.05.30,-655.9999999999899,-166.99999999999494,-412.9999999999967,411.0000000000058,,-824.9999999999756
2019.05.30,-697.9999999999986,-209.00000000000364,-439.99999999999596,398.00000000000944,,-948.9999999999887
2019.05.30,-740.0000000000073,-221.99999999999997,-446.9999999999974,391.9999999999924,,-1017.0000000000122
2019.05.30,-773.0000000000015,-241.00000000000233,-459.99999999999375,380.00000000000256,,-1093.9999999999952
2019.05.30,-713.0000000000081,-217.99999999999596,-452.99999999999227,408.9999999999927,,-975.0000000000036
2019.05.30,-692.0000000000038,-231.99999999999886,-456.9999999999963,394.00000000000546,,-986.9999999999934
2019.05.30,-655.0000000000056,-212.00000000000108,-448.9999999999994,354.9999999999942,,-961.0000000000117
2019.05.31,-676.0000000000099,-248.99999999999923,-434.000000000001,280.9999999999979,,-1078.000000000012
2019.05.31,-666.9999999999953,-224.000000000002,-456.00000000000085,337.0000000000095,,-1009.9999999999886
2019.05.31,-626.9999999999998,-221.00000000000452,-452.99999999999227,364.9999999999931,,-936.0000000000034
2019.05.31,-626.9999999999998,-229.99999999999687,-452.99999999999227,388.9999999999949,,-920.999999999994
2019.05.31,-571.9999999999948,-197.99999999999818,-439.99999999999596,395.99999999999636,,-813.9999999999925
2019.05.31,-940.9999999999918,-295.0000000000008,-501.99999999999136,350.9999999999902,,-1386.9999999999939
2019.05.31,-1036.999999999999,-277.000000000005,-483.0000000000001,343.00000000000443,,-1453.9999999999995
2019.05.31,-1008.0000000000089,-304.00000000000426,-496.99999999999187,343.99999999998875,,-1465.0000000000164
2019.05.31,-1008.0000000000089,-309.99999999999915,-495.9999999999964,340.9999999999913,,-1473.000000000013
2019.05.31,-910.0000000000108,-234.99999999999633,-449.9999999999948,375.9999999999986,,-1219.0000000000032
2019.05.31,-940.9999999999918,-200.00000000000017,-425.99999999999307,378.999999999996,,-1187.999999999989
2019.05.31,-990.000000000002,-289.0000000000059,-466.9999999999952,323.0000000000066,,-1422.9999999999966
2019.05.31,-939.0000000000009,-207.00000000000162,-425.99999999999307,390.0000000000015,,-1181.999999999994
2019.05.31,-958.9999999999987,-217.99999999999596,-444.9999999999954,394.9999999999898,,-1227.0000000000005
2019.05.31,-994.000000000006,-204.00000000000418,-441.99999999999795,417.0000000000007,,-1223.0000000000075
2019.05.31,-1021.0000000000052,-202.0000000000022,-444.9999999999954,404.9999999999887,,-1263.0000000000143
2019.05.31,-1052.0000000000084,-173.9999999999964,-422.00000000000017,428.00000000000614,,-1219.9999999999989
2019.05.31,-1055.000000000006,-185.99999999999727,-418.9999999999916,388.9999999999949,,-1271.0
2019.05.31,-1097.999999999999,-229.00000000000142,-439.0000000000005,367.0000000000062,,-1398.9999999999948
2019.05.31,-1085.0000000000027,-219.00000000000253,-434.000000000001,371.99999999999454,,-1366.0000000000118
2019.05.31,-1096.9999999999925,-195.00000000000074,-428.9999999999905,367.0000000000062,,-1353.9999999999775
2019.05.31,-1096.0000000000082,-180.99999999999784,-398.9999999999938,363.0000000000022,,-1312.9999999999975
2019.05.31,-963.0000000000027,-97.9999999999981,-301.9999999999912,319.0000000000026,,-1043.9999999999895
2019.05.31,-1018.9999999999922,-148.99999999999915,-347.9999999999928,319.0000000000026,,-1196.9999999999814
2019.05.31,-1096.0000000000082,-163.99999999999747,-345.99999999999073,313.00000000000773,,-1292.9999999999886
2019.05.31,-1110.9999999999952,-209.00000000000364,-379.9999999999915,289.9999999999903,,-1410.0000000000002
2019.05.31,-1210.0,-185.99999999999727,-367.99999999999056,320.00000000000915,,-1443.9999999999786
2019.05.31,-1255.0000000000061,-270.0000000000036,-497.99999999999847,353.0000000000033,,-1670.000000000005
2019.05.31,-1263.9999999999984,-297.00000000000284,-544.0,408.9999999999927,,-1696.0000000000086
2019.05.31,-1215.9999999999948,-255.00000000000523,-530.9999999999926,408.9999999999927,,-1593.0
2019.05.31,-1204.000000000005,-241.00000000000233,-473.99999999999665,387.000000000004,,-1532.0
2019.05.31,-1224.000000000003,-239.0000000000003,-492.999999999999,401.99999999999125,,-1554.000000000011
2019.05.31,-1073.9999999999973,-182.99999999999983,-450.9999999999903,438.00000000000506,,-1269.9999999999823
2019.05.31,-1107.999999999998,-158.0000000000026,-442.9999999999934,412.9999999999967,,-1295.9999999999973
2019.05.31,-947.000000000009,-109.00000000000354,-365.99999999999966,398.00000000000944,,-1024.0000000000027
2019.05.31,-906.0000000000068,-65.00000000000395,-348.9999999999993,407.0000000000018,,-913.0000000000082
2019.05.31,-926.0000000000045,-63.00000000000195,-334.9999999999964,424.00000000000216,,-900.0000000000008
2019.05.31,-872.9999999999905,-29.999999999996696,-276.9999999999939,408.00000000000836,,-771.9999999999727
2019.05.31,-887.9999999999999,-33.000000000005244,-283.99999999999534,360.0000000000048,,-844.9999999999957
2019.05.31,-870.9999999999995,-21.00000000000435,-228.99999999999034,314.99999999999864,,-805.9999999999955
2019.05.31,-870.9999999999995,-21.00000000000435,-221.99999999999997,289.9999999999903,,-824.0000000000136
2019.05.31,-920.9999999999941,2.999999999997449,-173.9999999999964,265.99999999998846,,-826.0000000000045
2019.05.31,-973.0000000000016,49.99999999999449,-137.9999999999937,261.0000000000001,,-800.0000000000006
2019.05.31,-957.9999999999922,48.99999999999905,-134.99999999999625,238.99999999998923,,-805.0000000000001
2019.05.31,-858.0000000000032,22.999999999995246,-125.99999999999278,239.99999999999577,,-721.0000000000049
2019.05.31,-831.000000000004,24.000000000001798,-117.99999999999588,231.0000000000034,,-693.9999999999947
2019.05.31,-841.0000000000028,9.00000000000345,-130.99999999999224,215.00000000000963,,-747.999999999982
2019.05.31,-838.9999999999898,5.999999999994898,-195.9999999999962,222.99999999999542,,-805.9999999999957
