date,USDCAD,AUDUSD,EURCHF,CHFJPY,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.04.03,0.0,-12.000000000000899,-71.99999999998319,-128.99999999999068,-51.99999999999649,-90.99999999999665,-65.00000000001194,-165.9999999999995,-117.00000000001154,-99.99999999999432,-9.999999999990905,-239.00000000000432,-8.000000000008,-46.999999999997044,,-1107.9999999999854
2017.04.03,-55.000000000005045,15.999999999993797,-70.99999999999883,-88.99999999999864,-98.99999999999353,-159.99999999998238,-44.00000000001114,-204.00000000000418,-147.00000000000824,-170.99999999999227,15.000000000000568,-153.0000000000058,15.00000000000945,86.0000000000083,,-1060.9999999999877
2017.04.03,7.999999999985796,41.000000000002146,-112.99999999998533,-214.9999999999892,-105.99999999999498,-110.99999999999443,-160.0000000000108,-231.0000000000034,-188.00000000001037,-176.9999999999925,96.00000000000364,-271.0000000000008,65.00000000000395,87.99999999999919,,-1273.9999999999875
2017.04.03,80.99999999999774,87.99999999999919,-109.00000000000354,-179.9999999999926,-80.99999999999774,236.99999999999832,-106.99999999999932,-373.00000000000114,-173.00000000000094,-123.99999999999523,73.0000000000075,-236.0000000000042,167.00000000000603,110.00000000001009,,-626.9999999999758
2017.04.03,157.99999999999147,90.0000000000012,-123.99999999999079,-129.99999999999545,-127.99999999999478,243.99999999999977,-99.00000000000375,-432.0000000000102,-221.00000000000452,-25.99999999999625,66.0000000000025,-106.99999999999932,252.0000000000078,226.99999999999943,,-229.9999999999929
2017.04.03,204.99999999998852,46.999999999997044,-127.99999999999478,-120.99999999999511,-139.00000000000023,223.00000000001762,-77.00000000001239,-421.0000000000047,-283.000000000011,4.0000000000048885,-24.00000000000091,-118.99999999999977,219.99999999999798,158.99999999999804,,-454.0000000000148
2017.04.03,129.00000000000134,46.00000000000159,-125.99999999998168,-82.99999999999841,-192.00000000000327,119.00000000000244,-59.00000000001171,-426.00000000001523,-334.9999999999964,21.000000000000796,-85.99999999999852,-82.00000000000784,177.00000000000495,136.00000000000279,,-760.9999999999991
2017.04.03,109.99999999998789,70.99999999999883,-122.99999999998423,-146.0000000000008,-197.99999999999818,96.00000000000719,-79.9999999999983,-395.000000000012,-297.9999999999983,-24.00000000000091,-48.99999999999238,-160.0000000000108,184.00000000000637,140.0000000000068,,-871.9999999999886
2017.04.03,92.00000000000318,85.99999999999719,-105.99999999998388,-162.9999999999967,-195.9999999999962,110.00000000001009,-127.00000000000955,-394.00000000000546,-287.9999999999994,-57.00000000000216,55.00000000000682,-204.00000000000773,195.00000000001182,95.00000000000064,,-901.9999999999711
2017.04.03,153.9999999999875,-70.99999999999883,-127.99999999999478,-184.99999999998806,-231.0000000000034,111.00000000001664,-171.00000000000648,-484.00000000001774,-595.0000000000122,-36.99999999999193,-122.99999999999045,-231.99999999999932,26.999999999999247,-146.00000000000168,,-2111.0000000000014
2017.04.03,139.00000000000023,-131.00000000000333,-129.00000000000134,-204.9999999999983,-256.0000000000007,46.999999999997044,-194.00000000000261,-500.00000000001154,-728.0000000000175,-46.999999999997044,-158.99999999999181,-188.0000000000024,-62.000000000006494,-182.99999999999983,,-2596.0000000000355
2017.04.03,131.99999999999878,-111.00000000000554,-125.99999999998168,-208.99999999998897,-261.0000000000001,72.0000000000054,-183.00000000000693,-477.0000000000163,-701.0000000000183,-54.99999999999261,-140.99999999999113,-222.0000000000084,-79.99999999999119,-221.00000000000452,,-2583.0000000000014
2017.04.03,119.00000000000244,-128.00000000000588,-113.99999999999189,-238.9999999999901,-198.99999999999363,143.00000000000423,-207.00000000000784,-434.000000000001,-727.0000000000109,-72.00000000000273,-188.0000000000024,-236.0000000000042,-106.00000000000608,-229.99999999999687,,-2618.0000000000064
2017.04.03,106.99999999999044,-128.00000000000588,-92.99999999998754,-185.99999999999284,-197.99999999999818,127.00000000001043,-131.00000000000023,-419.0000000000138,-724.9999999999978,-34.99999999999659,-226.99999999998965,-155.00000000000114,-109.00000000000354,-217.0000000000005,,-2388.999999999987
2017.04.03,126.0000000000039,-184.00000000000637,-82.99999999998863,-277.9999999999916,-226.99999999999943,120.00000000000898,-201.00000000000762,-494.00000000001666,-812.0000000000127,-49.99999999999716,-217.9999999999893,-163.0000000000109,-137.9999999999937,-195.9999999999962,,-2797.9999999999973
2017.04.03,180.99999999998673,-224.9999999999974,-88.99999999998354,-262.999999999991,-232.99999999999432,156.00000000000057,-212.0000000000033,-527.0000000000108,-909.0000000000042,-43.99999999999693,-256.0000000000002,-133.00000000000978,-160.99999999998892,-214.00000000000307,,-2928.999999999997
2017.04.03,202.9999999999976,-241.00000000000233,-97.9999999999981,-329.9999999999983,-197.00000000000273,277.00000000001614,-281.0000000000059,-541.9999999999981,-953.0000000000039,-87.0000000000033,-263.9999999999958,-148.00000000001035,-175.99999999999838,-241.00000000000233,,-3078.0000000000055
2017.04.03,207.00000000000162,-228.00000000000597,-85.99999999998609,-342.9999999999893,-159.9999999999935,347.0000000000084,-294.00000000001114,-527.0000000000108,-911.0000000000174,-84.99999999999375,-250.0,-139.00000000001,-153.9999999999875,-133.00000000000534,,-2756.000000000001
2017.04.03,190.99999999998562,-262.00000000000665,-89.99999999999008,-358.99999999999466,-161.00000000000003,192.99999999999872,-290.00000000000625,-528.0000000000174,-902.0000000000028,-143.00000000000068,-245.9999999999951,-140.00000000000057,-191.00000000000784,-86.99999999999264,,-3015.0000000000305
2017.04.03,224.99999999998633,-212.00000000000108,-66.99999999999484,-393.99999999999125,-198.99999999999363,158.99999999999804,-287.00000000000614,-463.0000000000134,-772.0000000000172,-159.9999999999966,-134.00000000000034,-125.0,-116.99999999998934,-38.99999999998904,,-2585.000000000009
2017.04.03,239.99999999999577,-282.0000000000045,-78.99999999998464,-370.9999999999951,-239.0000000000003,57.00000000001815,-311.00000000000705,-486.00000000000864,-899.0000000000053,-128.0000000000001,-237.99999999999955,-85.00000000000796,-191.00000000000784,-46.999999999997044,,-3059.0000000000036
2017.04.03,209.9999999999991,-211.00000000000563,-121.99999999999989,-311.9999999999976,-231.0000000000034,16.000000000016,-195.0000000000074,-415.0000000000098,-748.9999999999997,-84.00000000000318,-195.99999999999795,-62.00000000001182,-126.0000000000039,-8.999999999992347,,-2486.0000000000173
2017.04.03,245.99999999999068,-250.00000000000577,-117.99999999999588,-299.99999999999716,-254.99999999999412,100.0000000000112,-219.0000000000083,-534.9999999999966,-852.0000000000083,-63.00000000000239,-243.99999999999977,-67.99999999999784,-126.0000000000039,-68.00000000000139,,-2752.0000000000095
2017.04.03,282.9999999999888,-326.0000000000041,-92.99999999998754,-236.99999999999477,-381.99999999999346,-109.99999999998789,-159.00000000000603,-612.0000000000125,-999.0000000000166,-9.999999999990905,-384.00000000000034,-26.00000000001046,-157.99999999999147,-174.99999999999181,,-3387.9999999999995
2017.04.03,340.9999999999913,-294.00000000000534,-75.00000000000284,-188.99999999999295,-446.00000000000193,-218.99999999999142,-123.00000000000466,-611.000000000006,-936.0000000000035,85.00000000000796,-348.99999999998954,0.999999999990564,-114.99999999999844,-147.99999999999258,,-3077.9999999999995
2017.04.03,319.999999999987,-246.99999999999721,-102.99999999998644,-134.00000000000034,-407.99999999999727,-160.99999999998892,-23.000000000010346,-500.00000000001154,-777.0000000000055,61.00000000000705,-333.999999999989,-64.00000000000716,-79.00000000000685,-141.99999999999767,,-2591.000000000004
2017.04.03,365.99999999999966,-229.99999999999687,-104.99999999999955,-99.99999999999432,-219.00000000000253,172.0000000000166,-47.000000000011255,-594.0000000000057,-656.0000000000122,61.00000000000705,-254.99999999999545,-97.99999999999898,-7.0000000000014495,-158.99999999999804,,-1870.999999999993
2017.04.03,458.00000000000284,-226.99999999999943,-125.99999999998168,-134.9999999999909,-351.99999999999676,-44.99999999998394,-79.9999999999983,-636.9999999999986,-614.0000000000034,70.99999999999795,-168.99999999999693,-121.00000000000932,68.00000000000139,-97.9999999999981,,-2006.9999999999552
2017.04.03,448.9999999999883,-217.0000000000005,-75.99999999998718,-108.99999999999466,-290.9999999999968,-12.999999999996348,-13.00000000000523,-476.0000000000098,-573.0000000000013,61.99999999999761,-186.9999999999976,-118.00000000000921,36.999999999998145,-117.99999999999588,,-1643.0000000000105
2017.04.03,448.9999999999883,-231.99999999999886,-71.99999999998319,-106.99999999999932,-365.99999999999966,-190.00000000000128,-6.000000000000227,-499.000000000005,-606.0000000000176,64.99999999999773,-208.99999999998897,-123.00000000000466,22.0000000000109,-127.99999999999478,,-2001.9999999999966
2017.04.03,400.00000000000034,-190.00000000000128,-54.99999999998284,-140.99999999999113,-429.99999999999704,-146.99999999998602,31.999999999996476,-604.0000000000045,-615.00000000001,109.99999999999943,-259.9999999999909,-94.0000000000083,53.999999999998494,-121.99999999999989,,-2061.999999999977
2017.04.03,468.9999999999861,-126.99999999999933,-18.999999999991246,-204.9999999999983,-463.0000000000023,-102.99999999998644,-40.00000000000625,-702.0000000000026,-568.000000000013,171.00000000000648,-200.00000000000284,-137.00000000000045,165.9999999999995,-90.99999999999665,,-1849.000000000007
2017.04.03,510.99999999999477,-109.99999999999899,-54.99999999998284,-159.9999999999966,-463.0000000000023,-41.000000000002146,-48.00000000000182,-876.0000000000101,-478.0000000000006,180.00000000000682,-110.99999999999,-147.00000000000557,323.0000000000066,12.000000000012001,,-1462.999999999971
2017.04.03,631.9999999999882,-128.00000000000588,-82.99999999998863,-188.99999999999295,-443.99999999999994,73.00000000001194,-112.00000000000898,-1126.0000000000048,-529.0000000000017,222.99999999999898,-146.0000000000008,-127.00000000000955,385.00000000001313,2.999999999997449,,-1568.0000000000034
2017.04.03,814.999999999988,-190.00000000000128,-105.99999999998388,-188.99999999999295,-446.00000000000193,537.0000000000097,-96.00000000000364,-1232.000000000011,-729.0000000000018,331.00000000000307,-295.0000000000017,-85.99999999999852,429.99999999999704,-60.99999999999994,,-1316.9999999999989
2017.04.03,696.999999999992,-261.0000000000001,-88.99999999998354,-31.999999999996476,-531.0000000000036,184.00000000000637,30.000000000001137,-1100.9999999999964,-682.0000000000048,436.9999999999976,-589.9999999999892,-29.000000000010573,286.00000000000847,-187.99999999998818,,-1868.999999999967
2017.04.03,859.9999999999941,-267.00000000000614,-78.99999999998464,305.0000000000068,-487.99999999999955,155.00000000001623,426.9999999999925,-944.0000000000115,-628.0000000000064,632.000000000005,-603.9999999999992,128.99999999999068,297.9999999999983,-197.99999999998707,,-401.9999999999908
2017.04.03,832.9999999999949,-256.0000000000007,-72.99999999998974,297.00000000001125,-481.9999999999935,184.00000000000637,420.99999999999227,-984.000000000007,-651.0000000000016,650.0000000000057,-614.9999999999949,147.99999999999613,272.00000000000557,-178.99999999999582,,-434.9999999999711
2017.04.03,878.000000000001,-265.99999999999955,-66.99999999999484,242.00000000000443,-500.9999999999959,229.00000000001253,364.9999999999949,-1095.0000000000016,-761.0000000000117,670.0000000000017,-634.9999999999909,188.99999999999295,286.99999999999284,-177.00000000000495,,-641.9999999999991
2017.04.03,876.9999999999944,-262.00000000000665,-66.99999999999484,201.00000000000762,-514.9999999999987,199.00000000001583,321.9999999999885,-1099.0000000000055,-717.000000000012,653.9999999999964,-542.0000000000016,152.9999999999916,348.9999999999993,-156.00000000000057,,-603.0000000000263
2017.04.03,869.999999999993,-248.00000000000378,-68.00000000000139,149.0000000000009,-624.9999999999977,144.0000000000108,244.99999999999034,-1138.0000000000168,-821.000000000005,617.0000000000044,-533.9999999999918,143.00000000000068,327.99999999999494,-181.9999999999933,,-1120.0000000000146
2017.04.03,912.999999999986,-256.0000000000007,-82.99999999998863,192.00000000000728,-600.0000000000006,196.0000000000184,293.99999999999693,-1158.9999999999989,-829.0000000000131,676.0000000000019,-598.9999999999895,173.99999999999238,340.9999999999913,-187.00000000000384,,-927.0000000000011
2017.04.03,878.000000000001,-258.0000000000027,-86.99999999999264,245.00000000000455,-573.0000000000013,219.99999999999798,329.9999999999983,-1185.9999999999982,-863.0000000000138,710.9999999999985,-667.0000000000016,192.99999999999784,337.0000000000095,-234.99999999998522,,-954.9999999999875
2017.04.03,807.9999999999865,-246.99999999999721,-59.99999999999339,215.0000000000034,-556.9999999999964,90.00000000001229,325.9999999999934,-1073.9999999999973,-792.9999999999993,625.0,-586.9999999999891,152.00000000000102,276.9999999999939,-229.99999999999687,,-1054.9999999999789
2017.04.03,849.9999999999952,-257.0000000000072,-58.000000000002494,209.00000000000318,-561.0000000000003,145.00000000001734,324.99999999998863,-1028.0000000000066,-775.9999999999989,628.0000000000001,-623.9999999999952,141.9999999999959,283.99999999999534,-228.99999999999034,,-950.0000000000055
