date,USDCAD,GBPCHF,EURGBP,EURNZD,AUDJPY,AUDCAD,empty,sum
2021.03.08,429.99999999999704,-1065.0000000000048,-371.99999999999454,729.9999999999862,45.99999999999227,75.9999999999983,,-155.00000000002547
2021.03.08,487.0000000000152,-1080.9999999999986,-346.9999999999973,801.0000000000073,108.99999999999466,174.00000000000747,,143.00000000002873
2021.03.08,157.00000000000713,-1152.0000000000198,-444.9999999999954,449.9999999999948,-70.00000000000739,152.00000000000767,,-908.0000000000127
2021.03.08,151.9999999999966,-1170.0000000000043,-434.9999999999965,317.9999999999961,-138.00000000000523,148.0000000000037,,-1125.0000000000095
2021.03.08,222.99999999999542,-989.0000000000176,-373.99999999999653,340.00000000000693,-189.00000000000716,56.0000000000005,,-933.0000000000184
2021.03.08,184.00000000000637,-938.0000000000166,-248.99999999999923,346.0000000000019,-283.00000000000125,65.00000000000395,,-875.0000000000048
2021.03.08,75.00000000000284,-922.0000000000006,-246.00000000000176,147.99999999999258,-325.00000000000284,82.00000000000429,,-1188.0000000000055
2021.03.08,181.9999999999933,-1052.0000000000084,-300.99999999999574,85.99999999998609,-231.99999999999932,148.0000000000037,,-1169.0000000000205
2021.03.08,131.00000000001444,-1090.0000000000132,-312.9999999999966,-89.00000000000574,-311.9999999999976,96.00000000000719,,-1576.9999999999914
2021.03.08,276.9999999999939,-1013.0000000000194,-342.9999999999933,255.00000000000523,-129.99999999999545,262.00000000000665,,-692.0000000000023
2021.03.08,133.00000000000534,-1141.9999999999986,-407.0000000000018,-12.999999999996348,-305.9999999999974,168.00000000000148,,-1566.9999999999873
2021.03.08,76.99999999999375,-1285.0000000000027,-468.9999999999972,-5.000000000010552,-299.0000000000066,191.00000000000784,,-1790.0000000000155
2021.03.08,-28.999999999990145,-1232.000000000011,-441.99999999999795,-188.9999999999947,-337.0000000000033,186.00000000000838,,-2042.9999999999889
2021.03.08,222.00000000001108,-1225.0000000000093,-470.9999999999992,165.9999999999995,-171.00000000000648,234.00000000000088,,-1245.0000000000032
2021.03.08,104.00000000001519,-1211.0000000000066,-441.0000000000025,106.99999999999044,-230.99999999999454,252.0000000000078,,-1419.9999999999902
2021.03.08,104.00000000001519,-1221.0000000000055,-452.99999999999227,26.999999999999247,-192.99999999999784,275.99999999999847,,-1459.9999999999825
2021.03.08,302.0000000000023,-1196.0000000000193,-443.99999999999994,157.99999999999147,-73.99999999999807,274.00000000000756,,-980.0000000000161
2021.03.08,310.0000000000103,-1215.0000000000105,-427.99999999999505,235.00000000000742,-10.99999999999568,365.99999999999966,,-742.9999999999837
2021.03.08,238.0000000000049,-1221.0000000000055,-417.99999999999613,300.99999999999574,-13.00000000000523,440.00000000000705,,-672.9999999999993
2021.03.08,167.00000000000603,-1242.0000000000098,-468.9999999999972,262.999999999991,-28.000000000005798,409.99999999999926,,-899.0000000000166
2021.03.09,185.99999999999727,-1108.00000000002,-439.0000000000005,-29.00000000001235,49.99999999999716,507.0000000000019,,-833.0000000000364
2021.03.09,246.99999999999721,-1161.000000000012,-410.9999999999947,316.0000000000052,-49.99999999999716,406.00000000000637,,-652.999999999995
2021.03.09,113.00000000000753,-1245.0000000000073,-427.99999999999505,153.00000000000313,-161.00000000000136,370.9999999999991,,-1196.9999999999939
2021.03.09,134.99999999999625,-1215.0000000000105,-410.9999999999947,96.00000000000719,-165.00000000000625,342.000000000009,,-1217.9999999999986
2021.03.09,248.00000000000378,-1199.0000000000168,-387.99999999999943,337.99999999999386,-168.99999999999693,401.00000000000693,,-769.0000000000085
2021.03.09,209.9999999999991,-1249.0000000000111,-429.0000000000016,341.99999999999784,-115.99999999999966,463.0000000000023,,-779.0000000000132
2021.03.09,241.00000000000233,-1326.000000000005,-443.99999999999994,394.00000000000546,-90.99999999999397,504.9999999999999,,-720.9999999999915
2021.03.09,367.0000000000062,-1247.0000000000202,-410.9999999999947,526.9999999999886,-45.000000000001705,545.0000000000066,,-264.00000000001535
2021.03.09,181.00000000000892,-1356.0000000000016,-453.99999999999886,289.9999999999903,-260.0000000000051,417.0000000000007,,-1182.0000000000057
2021.03.09,120.00000000000898,-1387.000000000005,-458.00000000000284,322.00000000000006,-322.00000000000273,412.00000000000125,,-1313.0
2021.03.09,87.00000000001484,-1382.0000000000166,-478.9999999999961,336.00000000000296,-362.99999999999955,387.99999999999943,,-1412.999999999995
2021.03.09,34.000000000000696,-1375.000000000015,-463.9999999999977,387.000000000004,-362.99999999999955,348.00000000000387,,-1433.0000000000039
2021.03.09,99.00000000000463,-1372.0000000000177,-490.999999999997,419.9999999999982,-319.0000000000026,375.9999999999986,,-1287.000000000016
2021.03.09,70.0000000000145,-1374.0000000000086,-483.99999999999557,431.99999999998795,-424.0000000000066,325.00000000000864,,-1454.9999999999995
2021.03.09,53.00000000001415,-1429.0000000000136,-512.0000000000014,360.0000000000048,-480.000000000004,275.99999999999847,,-1732.0000000000016
2021.03.09,73.00000000001194,-1353.000000000004,-495.000000000001,333.0000000000055,-436.00000000000705,300.0000000000003,,-1577.9999999999945
2021.03.09,63.99999999999739,-1367.000000000007,-487.99999999999955,434.9999999999854,-373.00000000000466,324.00000000000205,,-1405.0000000000261
2021.03.09,110.00000000001009,-1289.0000000000068,-447.99999999999284,580.0000000000027,-286.00000000000136,406.00000000000637,,-926.9999999999818
2021.03.09,53.00000000001415,-1448.0000000000048,-530.9999999999926,392.9999999999989,-382.000000000005,236.99999999999832,,-1677.999999999991
2021.03.09,-19.999999999997797,-1470.0000000000157,-549.9999999999949,377.9999999999894,-323.99999999999807,170.00000000000347,,-1816.0000000000134
2021.03.09,-56.99999999999594,-1502.0000000000034,-534.0000000000011,177.00000000000495,-480.99999999999454,69.00000000000794,,-2327.9999999999823
2021.03.09,-198.99999999999363,-1564.0000000000098,-519.0000000000028,28.000000000005798,-399.0000000000009,17.000000000000348,,-2636.000000000001
2021.03.09,-320.9999999999935,-1575.0000000000152,-488.999999999995,99.99999999998899,-451.9999999999982,159.00000000000912,,-2578.0000000000036
2021.03.09,-339.99999999998477,-1495.0000000000018,-475.99999999999864,36.999999999998145,-504.0000000000049,82.99999999999974,,-2694.9999999999927
2021.03.09,-314.99999999999864,-1127.0000000000114,-304.9999999999997,109.99999999998789,-536.0000000000014,136.99999999999824,,-2036.000000000025
2021.03.09,-378.999999999996,-1135.0000000000193,-408.9999999999927,-22.0000000000109,-543.0000000000064,116.00000000000499,,-2372.0000000000205
2021.03.09,-523.9999999999911,-1106.000000000007,-364.9999999999931,-124.00000000001299,-634.0000000000003,50.0000000000056,,-2702.9999999999995
2021.03.09,-426.9999999999996,-996.0000000000191,-346.0000000000019,12.999999999996348,-625.0,101.00000000000664,,-2280.0000000000173
2021.03.09,-445.0000000000065,-994.000000000006,-415.99999999999415,-63.99999999999739,-603.9999999999992,128.00000000000588,,-2394.9999999999973
2021.03.09,-348.9999999999993,-986.0000000000202,-432.9999999999945,24.999999999986144,-585.000000000008,170.00000000000347,,-2158.0000000000323
2021.03.09,-243.99999999999977,-1048.0000000000045,-470.9999999999992,83.9999999999952,-581.0000000000031,156.00000000000057,,-2104.000000000011
2021.03.09,-248.99999999998812,-1173.0000000000018,-519.9999999999983,21.00000000000435,-599.9999999999943,86.0000000000083,,-2434.99999999997
2021.03.09,-283.99999999999534,-1243.0000000000164,-573.9999999999967,28.000000000005798,-537.0000000000061,1.0000000000065512,,-2609.0000000000027
2021.03.09,-229.99999999999687,-1224.000000000003,-615.9999999999943,103.99999999999298,-495.9999999999951,-0.999999999995449,,-2462.999999999992
2021.03.09,-150.99999999999002,-1205.0000000000116,-575.0000000000033,180.99999999998673,-570.0000000000074,-88.99999999999464,,-2409.00000000002
2021.03.09,-11.00000000000545,-1086.000000000009,-602.0000000000025,158.99999999999804,-507.99999999999557,-81.9999999999932,,-2130.0000000000077
2021.03.09,143.00000000000423,-904.0000000000159,-583.9999999999957,137.9999999999937,-371.9999999999999,-207.99999999999707,,-1787.0000000000107
2021.03.09,87.00000000001484,-832.0000000000105,-542.9999999999935,70.99999999999883,-415.00000000000625,-162.99999999999093,,-1794.9999999999873
2021.03.09,43.999999999999595,-878.000000000001,-583.0000000000002,-15.999999999993797,-388.9999999999958,-168.99999999999693,,-1990.9999999999882
2021.03.09,26.999999999999247,-804.0000000000047,-578.9999999999961,11.00000000000545,-367.00000000000443,-173.00000000000094,,-1885.0000000000014
2021.03.09,5.999999999994898,-811.0000000000061,-565.9999999999999,-139.00000000000023,-427.99999999999727,-290.00000000000136,,-2228.00000000001
2021.03.09,-17.999999999984695,-815.0000000000101,-534.0000000000011,-42.999999999993044,-402.000000000001,-235.99999999999176,,-2047.9999999999818
2021.03.09,-36.999999999998145,-825.0000000000091,-514.9999999999987,-5.000000000010552,-424.99999999999716,-229.00000000000142,,-2036.000000000015
2021.03.09,-119.99999999998678,-824.0000000000025,-519.9999999999983,-157.00000000000713,-481.9999999999993,-242.99999999999324,,-2345.9999999999873
2021.03.09,-90.99999999999665,-827.0,-520.9999999999936,-283.99999999999534,-555.9999999999974,-340.9999999999913,,-2619.999999999974
2021.03.09,-45.000000000006146,-771.0000000000106,-478.9999999999961,-110.99999999999443,-512.0000000000005,-305.99999999999517,,-2224.0000000000027
2021.03.09,-17.999999999984695,-736.0000000000033,-471.99999999999466,-123.00000000000644,-501.99999999999534,-310.9999999999946,,-2161.999999999979
2021.03.09,-102.00000000000209,-643.0000000000158,-497.99999999999847,-219.99999999999798,-484.99999999999943,-266.999999999995,,-2215.0000000000086
2021.03.10,-78.99999999998464,-587.0000000000042,-504.9999999999999,-385.99999999999744,-418.99999999999693,-175.99999999999838,,-2151.9999999999814
2021.03.10,-123.99999999999079,-648.0000000000041,-497.000000000003,-272.00000000000557,-480.000000000004,-186.99999999999272,,-2208.0000000000005
2021.03.10,-55.000000000005045,-726.0000000000044,-471.99999999999466,-313.00000000000773,-621.9999999999999,-282.99999999999994,,-2471.000000000012
2021.03.10,12.000000000012001,-725.0000000000201,-486.999999999993,-344.00000000001097,-545.0000000000017,-320.9999999999935,,-2410.0000000000073
2021.03.10,53.00000000001415,-768.0000000000131,-519.9999999999983,-256.99999999999613,-501.0000000000048,-258.9999999999981,,-2251.9999999999964
2021.03.10,36.0000000000138,-809.9999999999997,-512.0000000000014,-114.0000000000141,-409.000000000006,-192.99999999999872,,-2002.000000000006
2021.03.10,7.0000000000014495,-770.000000000004,-456.9999999999963,-89.00000000000574,-495.9999999999951,-220.99999999999343,,-2025.999999999993
2021.03.10,129.00000000000134,-769.0000000000197,-463.9999999999977,55.000000000005045,-373.00000000000466,-104.99999999999955,,-1527.000000000015
2021.03.10,201.00000000000674,-742.0000000000205,-464.9999999999932,97.9999999999981,-349.00000000000375,-58.99999999999794,,-1316.0000000000107
2021.03.10,195.9999999999962,-775.9999999999989,-459.99999999999375,157.99999999999147,-382.000000000005,-56.0000000000005,,-1320.0000000000105
2021.03.10,222.00000000001108,-771.0000000000106,-475.99999999999864,222.99999999999542,-329.00000000000773,-13.999999999991797,,-1145.0000000000023
2021.03.10,218.00000000000708,-779.0000000000185,-483.99999999999557,212.99999999999653,-328.00000000000296,-34.000000000000696,,-1194.000000000014
2021.03.10,221.00000000000452,-756.0000000000011,-478.9999999999961,185.99999999999727,-388.00000000000523,-71.99999999999429,,-1287.999999999995
2021.03.10,205.99999999999508,-735.000000000019,-468.9999999999972,279.99999999999136,-406.0000000000059,-70.99999999999883,,-1195.0000000000346
2021.03.10,326.0000000000041,-747.0000000000088,-487.99999999999955,314.99999999999864,-352.00000000000387,-65.99999999999939,,-1012.0000000000089
2021.03.10,307.99999999999716,-731.9999999999993,-461.99999999999574,283.99999999999534,-376.0000000000048,-73.00000000000084,,-1051.0000000000082
2021.03.10,340.00000000000693,-700.0000000000117,-454.9999999999943,198.99999999999363,-326.0000000000076,-74.99999999999174,,-1017.0000000000048
2021.03.10,253.99999999999866,-781.0000000000094,-514.0000000000033,62.000000000006494,-385.0000000000051,-127.99999999999478,,-1492.0000000000075
2021.03.10,215.99999999999397,-801.0000000000073,-495.9999999999964,-8.000000000008,-460.00000000000796,-159.9999999999935,,-1709.000000000019
2021.03.10,222.00000000001108,-758.9999999999985,-554.9999999999944,-46.999999999997044,-433.00000000000693,-215.99999999999397,,-1787.99999999998
2021.03.10,287.9999999999994,-917.0000000000123,-647.9999999999931,123.00000000000644,-379.99999999999545,-137.9999999999937,,-1671.9999999999886
2021.03.10,113.00000000000753,-943.000000000005,-546.9999999999975,129.00000000000134,-492.00000000000443,-234.00000000000088,,-1973.999999999999
2021.03.10,102.00000000000209,-950.0000000000064,-507.0000000000019,22.999999999995246,-531.0000000000059,-265.99999999999955,,-2129.0000000000164
2021.03.10,36.0000000000138,-1094.0000000000173,-593.9999999999945,-49.00000000001015,-564.9999999999977,-274.9999999999919,,-2540.9999999999977
2021.03.10,39.999999999995595,-1084.0000000000182,-530.9999999999926,28.000000000005798,-546.0000000000065,-222.99999999999542,,-2316.000000000011
2021.03.10,58.000000000002494,-1028.0000000000066,-517.0000000000008,126.0000000000039,-448.0000000000075,-103.99999999999298,,-1913.0000000000016
2021.03.10,83.9999999999952,-1057.000000000019,-487.99999999999955,90.99999999999665,-490.99999999999966,-100.99999999999554,,-1962.0000000000218
2021.03.10,29.999999999996696,-1015.0000000000103,-417.99999999999613,93.99999999999409,-500.0,-68.99999999999685,,-1878.0000000000125
2021.03.10,12.000000000012001,-991.0000000000085,-422.00000000000017,51.000000000001044,-578.000000000003,-151.00000000000114,,-2078.9999999999995
2021.03.10,70.99999999999883,-1064.0000000000205,-522.9999999999957,-174.00000000000747,-629.0000000000049,-287.9999999999994,,-2607.000000000029
2021.03.10,63.99999999999739,-1026.0000000000157,-480.99999999999807,-185.00000000001293,-445.99999999999795,-191.99999999999218,,-2266.0000000000196
2021.03.10,-151.9999999999966,-1038.0000000000057,-502.9999999999979,-282.0000000000045,-588.0000000000081,-335.99999999999187,,-2899.0000000000045
2021.03.10,-231.0000000000034,-1140.0000000000077,-554.9999999999944,-310.0000000000103,-621.9999999999999,-419.9999999999982,,-3278.000000000014
2021.03.10,-187.99999999998818,-1102.000000000003,-524.0000000000023,-208.00000000000819,-644.999999999996,-330.9999999999924,,-2997.99999999999
2021.03.10,73.00000000001194,-1114.000000000015,-483.99999999999557,-72.0000000000054,-445.0000000000074,-235.99999999999176,,-2278.000000000003
2021.03.10,-26.999999999999247,-1299.0000000000057,-586.9999999999931,-188.00000000001037,-551.0000000000019,-251.00000000000122,,-2903.000000000012
2021.03.10,32.0000000000098,-1241.0000000000032,-522.0000000000002,-177.00000000000495,-509.00000000000034,-273.9999999999965,,-2690.9999999999955
2021.03.10,-19.999999999997797,-1304.0000000000164,-539.0000000000006,-258.0000000000027,-590.999999999994,-348.9999999999993,,-3061.000000000011
2021.03.10,73.00000000001194,-1245.0000000000073,-490.00000000000153,-146.00000000000168,-542.0000000000016,-384.9999999999909,,-2734.999999999991
2021.03.10,8.000000000008,-1239.0000000000123,-510.99999999999477,-181.9999999999933,-552.0000000000067,-388.9999999999949,,-2864.999999999994
2021.03.10,-62.99999999999084,-1253.9999999999995,-505.99999999999534,-283.99999999999534,-638.9999999999958,-447.99999999999284,,-3193.99999999997
2021.03.10,-21.00000000000435,-1305.0000000000007,-548.9999999999995,-320.00000000000915,-623.9999999999952,-487.99999999999955,,-3307.0000000000086
2021.03.10,-153.00000000000313,-1382.0000000000166,-593.9999999999945,-381.99999999999346,-637.0000000000005,-474.9999999999921,,-3623.000000000001
2021.03.10,-198.99999999999363,-1354.0000000000107,-590.999999999997,-354.9999999999942,-614.0000000000043,-408.9999999999927,,-3521.9999999999927
2021.03.10,-182.99999999999983,-1277.000000000017,-556.0000000000009,-346.0000000000019,-628.0000000000001,-412.9999999999967,,-3403.0000000000164
2021.03.10,-255.00000000000523,-1346.0000000000027,-544.0,-266.0000000000107,-608.9999999999947,-370.9999999999991,,-3391.0000000000127
2021.03.10,-306.9999999999906,-1392.9999999999998,-547.999999999993,-316.0000000000052,-664.0000000000015,-375.9999999999986,,-3603.9999999999886
2021.03.10,-296.9999999999917,-1337.0000000000105,-551.9999999999969,-309.0000000000037,-597.999999999999,-331.999999999999,,-3425.000000000001
2021.03.11,-360.0000000000048,-1268.0000000000025,-546.9999999999975,-356.00000000000074,-597.999999999999,-240.99999999999122,,-3369.999999999996
2021.03.11,-278.9999999999848,-1295.0000000000018,-575.9999999999987,-236.00000000001398,-599.9999999999943,-291.99999999999227,,-3277.999999999986
2021.03.11,-251.99999999998556,-1357.0000000000082,-549.9999999999949,-224.000000000002,-631.0000000000002,-329.00000000000153,,-3342.9999999999923
2021.03.11,-238.0000000000049,-1361.0000000000123,-551.9999999999969,-272.00000000000557,-611.0000000000042,-317.0000000000006,,-3351.000000000024
2021.03.11,-249.99999999999466,-1369.0000000000202,-559.9999999999939,-368.00000000001273,-602.0000000000039,-313.99999999999204,,-3463.0000000000173
2021.03.11,-252.99999999999213,-1411.0000000000066,-551.9999999999969,-364.9999999999931,-606.9999999999993,-265.99999999999955,,-3453.9999999999877
2021.03.11,-286.99999999999284,-1394.0000000000064,-537.9999999999941,-293.99999999999426,-609.9999999999994,-251.00000000000122,,-3373.999999999988
2021.03.11,-343.00000000000443,-1453.9999999999998,-546.9999999999975,-429.00000000001273,-698.9999999999981,-286.99999999999284,,-3759.0000000000055
2021.03.11,-415.99999999999415,-1482.0000000000055,-534.9999999999966,-432.0000000000102,-817.9999999999978,-357.99999999999164,,-4040.999999999996
2021.03.11,-370.999999999988,-1407.0000000000027,-519.9999999999983,-486.00000000000864,-805.9999999999974,-348.9999999999993,,-3938.9999999999945
2021.03.11,-404.9999999999887,-1401.0000000000077,-534.9999999999966,-551.9999999999969,-859.9999999999994,-398.9999999999938,,-4151.999999999983
2021.03.11,-360.0000000000048,-1387.000000000005,-519.9999999999983,-509.00000000000387,-838.9999999999986,-404.99999999999983,,-4020.0000000000105
2021.03.11,-326.9999999999884,-1413.0000000000198,-549.9999999999949,-486.999999999993,-731.9999999999993,-347.9999999999928,,-3856.999999999988
2021.03.11,-350.00000000000585,-1463.9999999999986,-571.9999999999948,-526.0000000000042,-905.0000000000011,-429.99999999999704,,-4247.000000000002
2021.03.11,-329.99999999998585,-1503.0000000000098,-586.9999999999931,-506.0000000000064,-957.9999999999984,-436.9999999999985,,-4320.999999999992
2021.03.11,-314.99999999999864,-1524.9999999999986,-588.9999999999951,-493.99999999999443,-1007.000000000005,-490.999999999997,,-4420.999999999989
2021.03.11,-303.9999999999932,-1463.9999999999986,-563.0000000000024,-625.9999999999932,-1087.0000000000032,-532.9999999999945,,-4576.999999999985
2021.03.11,-365.99999999999966,-1458.0000000000036,-554.9999999999944,-709.0000000000041,-1198.0000000000075,-614.9999999999989,,-4901.000000000008
2021.03.11,-390.0000000000015,-1457.0000000000193,-558.000000000003,-784.0000000000069,-1189.0000000000073,-693.9999999999947,,-5072.000000000033
2021.03.11,-466.9999999999952,-1361.0000000000123,-524.0000000000023,-865.0000000000047,-1248.0000000000045,-692.9999999999992,,-5158.000000000018
2021.03.11,-577.0000000000052,-1036.0000000000148,-419.00000000000273,-699.0000000000052,-1162.9999999999968,-634.9999999999967,,-4529.000000000022
2021.03.11,-590.999999999986,-956.0000000000013,-364.9999999999931,-710.0000000000106,-1120.0000000000045,-651.0000000000016,,-4392.999999999997
2021.03.11,-553.9999999999878,-795.0000000000124,-341.0000000000024,-547.0000000000086,-1042.0000000000016,-544.0,,-3823.0000000000127
2021.03.11,-653.999999999999,-872.0000000000061,-388.9999999999949,-619.000000000014,-1126.0000000000048,-575.9999999999987,,-4236.000000000018
2021.03.11,-638.9999999999895,-913.0000000000083,-424.00000000000216,-585.0000000000133,-1079.0000000000077,-554.9999999999944,,-4195.0000000000155
2021.03.11,-659.999999999994,-975.9999999999991,-456.9999999999963,-561.9999999999958,-1075.0000000000027,-534.9999999999966,,-4264.9999999999845
2021.03.11,-607.0000000000019,-992.9999999999994,-459.99999999999375,-537.9999999999941,-1097.999999999999,-561.0000000000003,,-4256.999999999988
2021.03.11,-716.0000000000056,-958.0000000000144,-442.9999999999934,-575.0000000000144,-1109.9999999999995,-508.9999999999928,,-4311.000000000021
2021.03.11,-748.9999999999997,-879.0000000000075,-407.99999999999727,-421.0000000000047,-1100.999999999999,-413.99999999999216,,-3972.0000000000005
2021.03.11,-687.9999999999998,-960.0000000000053,-515.9999999999942,-729.0000000000018,-1198.9999999999982,-600.999999999996,,-4692.999999999995
2021.03.11,-662.9999999999914,-1032.0000000000107,-541.0000000000026,-682.0000000000048,-1186.000000000007,-588.9999999999951,,-4693.000000000012
2021.03.11,-638.0000000000052,-1095.0000000000016,-532.9999999999945,-608.0000000000085,-1144.999999999996,-522.0000000000002,,-4541.000000000006
2021.03.11,-556.0000000000009,-1039.000000000012,-514.0000000000033,-387.000000000004,-1063.0000000000023,-407.0000000000018,,-3966.0000000000246
2021.03.11,-504.9999999999999,-1097.0000000000146,-595.0000000000011,-461.0000000000003,-992.999999999995,-400.9999999999958,,-4052.000000000007
2021.03.11,-499.000000000005,-1260.0000000000166,-642.9999999999936,-117.00000000001154,-888.9999999999958,-278.9999999999959,,-3687.0000000000186
2021.03.11,-760.9999999999894,-1121.0000000000164,-541.9999999999981,-114.0000000000141,-1024.000000000001,-351.0000000000013,,-3913.0000000000205
2021.03.11,-758.9999999999985,-1073.0000000000127,-517.9999999999962,-134.99999999999625,-1033.0000000000014,-390.99999999999693,,-3909.0000000000023
2021.03.11,-865.0000000000047,-1063.0000000000139,-468.9999999999972,-49.00000000001015,-1063.0000000000023,-366.9999999999951,,-3876.000000000023
2021.03.11,-956.9999999999857,-1114.9999999999993,-502.00000000000244,-192.99999999999872,-1114.999999999995,-326.9999999999995,,-4208.99999999998
2021.03.11,-953.9999999999882,-1087.0000000000157,-452.99999999999227,-114.0000000000141,-1141.999999999996,-312.00000000000114,,-4062.0000000000073
2021.03.11,-967.9999999999911,-1006.000000000018,-417.0000000000007,-107.00000000001265,-1171.0000000000064,-398.9999999999938,,-4068.0000000000227
2021.03.11,-983.9999999999849,-988.0000000000111,-419.00000000000273,-7.0000000000014495,-1191.0000000000025,-413.99999999999216,,-4002.999999999995
2021.03.11,-1000.9999999999852,-981.0000000000097,-429.99999999999704,-208.00000000000819,-1215.999999999994,-419.9999999999982,,-4255.999999999993
2021.03.11,-1063.9999999999982,-1130.0000000000089,-493.99999999999443,-242.00000000000887,-1236.9999999999948,-395.99999999999636,,-4563.000000000002
2021.03.11,-1227.9999999999848,-1094.0000000000173,-475.99999999999864,-309.0000000000037,-1283.0000000000014,-334.9999999999964,,-4725.000000000002
2021.03.11,-1200.9999999999854,-1114.000000000015,-464.9999999999932,-239.99999999999577,-1269.0000000000055,-339.0000000000004,,-4627.9999999999945
2021.03.11,-1133.9999999999907,-1157.000000000008,-478.9999999999961,-251.00000000000122,-1251.9999999999955,-337.99999999999386,,-4610.9999999999845
2021.03.11,-1143.9999999999895,-1057.000000000019,-480.0000000000027,-272.00000000000557,-1277.000000000001,-330.9999999999924,,-4561.000000000011
2021.03.12,-1143.9999999999895,-1021.0000000000052,-488.999999999995,-239.00000000001143,-1248.0000000000045,-293.99999999999426,,-4435.0
2021.03.12,-1117.9999999999968,-1011.0000000000064,-500.00000000000045,-202.9999999999976,-1251.0000000000048,-312.00000000000114,,-4395.000000000007
2021.03.12,-1180.9999999999877,-1179.0000000000189,-478.9999999999961,-280.9999999999979,-1320.0000000000073,-327.99999999999494,,-4768.000000000002
2021.03.12,-1085.999999999987,-1184.0000000000073,-500.9999999999959,-249.99999999999466,-1302.9999999999973,-354.9999999999942,,-4678.999999999976
2021.03.12,-1158.9999999999989,-1215.0000000000105,-498.9999999999939,-221.00000000000452,-1305.0000000000068,-322.9999999999955,,-4722.00000000001
