date,GBPUSD,USDJPY,AUDUSD,NZDUSD,NZDCHF,GBPAUD,EURAUD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.11.23,-374.0000000000077,20.000000000010232,-123.99999999999079,-200.00000000000017,-175.99999999999838,-364.9999999999931,211.99999999998997,70.0000000000145,137.99999999999102,-100.00000000000009,-209.9999999999991,-53.00000000001415,,-1161.9999999999977
2020.11.23,-432.0000000000102,47.000000000011255,-181.9999999999933,-219.00000000000253,-192.99999999999872,-398.00000000000944,49.99999999999449,-3.999999999981796,173.00000000000182,-149.00000000001023,-200.00000000000017,-35.00000000000725,,-1542.0000000000061
2020.11.23,-659.999999999994,-0.999999999990564,-280.9999999999979,-304.9999999999997,-287.9999999999994,-405.9999999999952,-230.00000000001907,-276.9999999999939,221.00000000000364,-170.00000000000347,-226.00000000000398,-34.000000000000696,,-2656.999999999995
2020.11.23,-885.0000000000025,14.000000000010004,-306.9999999999906,-331.999999999999,-307.0000000000017,-628.0000000000064,-219.00000000001364,-276.9999999999939,268.99999999999125,-186.00000000000838,-234.00000000000088,14.000000000002899,,-3078.000000000013
2020.11.23,-941.0000000000141,6.000000000000227,-371.99999999999454,-368.9999999999971,-320.9999999999935,-710.0000000000106,-246.00000000001288,-299.99999999998914,289.0000000000015,-238.0000000000049,-253.99999999999866,10.999999999983245,,-3445.0000000000305
2020.11.23,-835.000000000008,24.00000000000091,-339.0000000000004,-314.0000000000032,-300.0000000000003,-502.00000000000244,-202.9999999999976,-135.9999999999806,274.9999999999915,-216.0000000000051,-219.00000000000253,32.999999999994145,,-2732.0000000000136
2020.11.23,-896.000000000008,-59.99999999998806,-331.999999999999,-341.99999999999784,-309.0000000000037,-578.0000000000118,-184.00000000000637,-193.99999999998306,224.99999999999432,-235.00000000000742,-261.0000000000001,34.000000000000696,,-3132.00000000001
2020.11.23,-902.0000000000028,-61.99999999999761,-349.99999999999477,-386.9999999999929,-305.99999999999517,-533.99999999999,-152.0000000000188,-218.99999999999142,222.99999999999898,-228.00000000000597,-283.99999999999534,-6.000000000017103,,-3207.000000000003
2020.11.23,-858.0000000000032,-62.99999999998818,-350.9999999999902,-422.00000000000017,-264.999999999993,-428.9999999999905,-19.00000000001345,-105.99999999998388,224.99999999999432,-237.00000000000944,-329.999999999997,-69.00000000000794,,-2923.999999999983
2020.11.23,-852.9999999999926,-46.999999999997044,-302.9999999999977,-387.99999999999943,-224.000000000002,-567.0000000000064,163.00000000000205,-25.999999999992696,201.99999999999818,-202.0000000000022,-343.9999999999999,-102.00000000000209,,-2690.9999999999927
2020.11.23,-922.0000000000006,-45.000000000001705,-342.9999999999933,-424.9999999999976,-215.99999999999397,-587.0000000000042,127.99999999999478,-47.99999999998139,186.9999999999976,-255.00000000000523,-375.0000000000031,-84.0000000000174,,-2985.000000000006
2020.11.23,-1095.0000000000016,-45.000000000001705,-340.9999999999913,-442.9999999999934,-241.99999999999778,-893.0000000000105,125.99999999998168,-114.99999999999844,235.99999999999,-243.99999999999977,-381.99999999999346,-156.00000000000057,,-3594.000000000017
2020.11.23,-1105.0000000000005,-30.000000000001137,-313.99999999999204,-434.9999999999965,-234.99999999999633,-892.0000000000039,146.00000000000168,-134.99999999999625,256.0000000000002,-197.00000000000273,-365.0000000000042,-153.00000000000313,,-3458.9999999999945
2020.11.23,-1038.0000000000057,-39.00000000000148,-264.999999999993,-408.9999999999927,-207.00000000000162,-1038.99999999999,209.9999999999991,-107.99999999999699,173.00000000000182,-160.00000000000458,-397.0000000000029,-204.00000000000418,,-3482.999999999992
2020.11.23,-1073.9999999999973,-49.99999999999716,-253.99999999999866,-426.9999999999996,-207.00000000000162,-1089.0000000000066,274.9999999999808,-116.99999999998934,153.99999999999636,-168.00000000000148,-402.9999999999978,-211.00000000000563,,-3571.0000000000177
2020.11.23,-958.9999999999987,-9.999999999990905,-201.99999999999108,-346.0000000000019,-168.99999999999693,-1019.9999999999986,291.9999999999812,22.0000000000109,164.00000000000148,-157.00000000000713,-356.00000000000074,-175.99999999999838,,-2916.999999999991
2020.11.23,-683.0000000000114,296.0000000000065,-36.999999999998145,-109.99999999999899,-193.99999999999417,-1242.999999999994,59.99999999999339,-49.99999999999449,319.0000000000026,-49.00000000001015,-129.9999999999968,-117.99999999999588,,-1938.999999999992
2020.11.23,-513.0000000000078,460.00000000000796,98.0000000000092,2.999999999997449,-214.99999999999852,-1265.000000000005,112.99999999998533,-48.99999999998794,317.99999999999784,75.9999999999983,-59.99999999999339,-112.000000000001,,-1145.9999999999973
2020.11.23,-147.00000000000824,694.0000000000026,156.00000000000057,92.99999999999864,-122.99999999999534,-839.9999999999964,112.000000000001,29.00000000001235,531.9999999999965,139.99999999999568,55.000000000005045,-70.0000000000145,,630.9999999999977
2020.11.23,-187.00000000000384,667.0000000000016,210.00000000001017,104.00000000000409,-97.00000000000264,-958.9999999999987,262.999999999991,137.00000000000932,494.99999999999034,133.99999999998968,29.999999999996696,-99.00000000000463,,697.9999999999831
2020.11.23,-205.99999999999508,569.0000000000026,182.99999999999983,65.00000000000395,-112.000000000001,-906.9999999999911,295.99999999998516,135.00000000001845,475.9999999999991,147.99999999999258,31.000000000003247,-99.00000000000463,,579.0000000000131
2020.11.23,-293.99999999999426,526.0000000000105,107.00000000000153,9.00000000000345,-129.00000000000134,-873.999999999997,254.999999999983,60.000000000015596,463.99999999999864,95.99999999999609,-34.000000000000696,-92.00000000000318,,94.00000000001228
2020.11.23,-300.00000000001137,555.0000000000068,113.00000000000753,16.0000000000049,-102.00000000000209,-909.0000000000042,322.9999999999844,181.00000000000892,438.99999999999295,50.99999999998994,-71.99999999999429,-104.00000000001519,,190.99999999996834
2020.11.23,-265.0000000000041,606.0000000000088,143.9999999999997,21.999999999999797,-105.99999999999498,-886.000000000009,403.99999999998215,190.00000000000128,496.9999999999999,129.9999999999968,-34.000000000000696,-117.99999999999588,,583.9999999999836
2020.11.23,-302.0000000000023,672.0000000000113,146.00000000000168,24.000000000001798,-125.99999999999278,-977.0000000000057,410.99999999998363,160.00000000000458,558.9999999999975,136.99999999999824,-41.000000000002146,-141.99999999999767,,520.9999999999982
2020.11.23,-383.0,742.0000000000044,92.00000000000318,-26.999999999999247,-166.99999999999494,-994.000000000006,258.99999999998704,40.0000000000178,587.0000000000033,128.99999999999022,-29.000000000001247,-141.99999999999767,,107.00000000000682
2020.11.23,-442.00000000000904,704.9999999999983,48.000000000003595,-58.99999999999794,-170.00000000000347,-883.9999999999959,218.99999999999142,26.0000000000149,649.0000000000009,91.99999999999208,-61.999999999995396,-124.00000000001299,,-2.000000000013671
2020.11.23,-368.9999999999971,719.0000000000083,91.00000000000774,-36.0000000000027,-175.00000000000293,-946.0000000000024,265.99999999998846,22.0000000000109,667.9999999999922,156.99999999999602,-27.999999999994696,-136.00000000000279,,233.00000000000097
2020.11.23,-361.9999999999957,811.000000000007,112.000000000001,-10.999999999994348,-154.99999999999403,-950.9999999999908,275.9999999999874,53.999999999998494,703.000000000003,134.99999999999625,-34.000000000000696,-120.00000000000898,,458.00000000000864
2020.11.23,-381.99999999999346,703.000000000003,112.000000000001,-5.999999999994898,-178.00000000000037,-957.9999999999922,278.9999999999848,-13.999999999980695,594.9999999999989,113.99999999999189,-48.99999999999905,-144.0000000000108,,72.00000000000813
2020.11.24,-377.0000000000051,666.000000000011,137.00000000000932,0.0,-158.0000000000026,-977.99999999999,192.99999999999872,-15.999999999993797,512.999999999991,153.99999999999858,-31.000000000003247,-172.0000000000166,,-69.00000000000261
2020.11.24,-344.00000000001097,718.0000000000035,131.00000000000333,18.0000000000069,-149.99999999999457,-948.9999999999999,269.9999999999925,52.000000000007596,576.9999999999982,150.99999999999002,1.0000000000065512,-110.00000000001009,,364.9999999999932
2020.11.24,-439.0000000000116,734.9999999999994,-39.999999999995595,-112.000000000001,-231.0000000000034,-948.9999999999999,14.999999999987246,-139.00000000000023,640.0000000000006,29.999999999996696,-82.99999999999974,-104.99999999999955,,-678.0000000000271
2020.11.24,-468.00000000000176,704.0000000000077,-48.99999999999905,-151.00000000000114,-256.99999999999613,-794.0000000000058,-1.0000000000065512,-201.99999999999108,688.999999999993,10.999999999994348,-121.99999999999989,-110.00000000001009,,-750.0000000000166
2020.11.24,-394.00000000000546,773.0000000000103,-12.999999999996348,-107.99999999999699,-253.0000000000032,-794.0000000000058,5.999999999994898,-187.99999999998818,726.9999999999897,72.99999999998974,-48.000000000003595,-95.00000000000064,,-314.00000000001563
2020.11.24,-424.00000000000216,823.0000000000075,-32.999999999994145,-120.99999999999334,-256.0000000000007,-659.999999999994,-25.00000000000835,-191.99999999999218,834.9999999999937,86.99999999999264,-49.99999999999449,-80.99999999999774,,-96.99999999998312
2020.11.24,-509.00000000000387,750.0,-157.99999999999147,-602.999999999998,-664.9999999999934,-659.999999999994,-233.00000000001654,-1310.9999999999955,790.9999999999968,-18.0000000000069,-603.9999999999934,-633.0000000000168,,-3853.000000000013
2020.11.24,-417.0000000000007,782.0000000000107,-93.99999999999409,-486.999999999993,-564.9999999999933,-601.9999999999915,-129.00000000000134,-1064.9999999999827,792.0000000000016,14.999999999998348,-512.0000000000014,-561.9999999999958,,-2843.999999999943
2020.11.24,-456.00000000001194,788.0000000000109,-107.99999999999699,-536.0000000000032,-644.0000000000001,-629.9999999999973,-187.00000000000384,-1194.9999999999905,817.9999999999978,-6.0000000000060005,-570.9999999999993,-582.0000000000158,,-3309.000000000016
2020.11.24,-434.000000000001,787.0000000000061,-150.99999999999002,-527.9999999999951,-639.0000000000007,-400.00000000000034,-226.99999999999943,-1159.9999999999832,831.0000000000031,-28.000000000005798,-546.9999999999975,-561.9999999999958,,-3057.9999999999595
2020.11.24,-419.9999999999982,795.0000000000017,-152.99999999999204,-597.9999999999985,-703.9999999999935,-388.0000000000106,-238.0000000000049,-1317.999999999997,855.9999999999945,-3.0000000000085514,-597.9999999999985,-615.00000000001,,-3384.0000000000155
2020.11.24,-465.0000000000043,796.0000000000065,-201.99999999999108,-656.9999999999965,-746.0000000000023,-381.0000000000091,-350.00000000000585,-1457.9999999999816,878.0000000000001,-37.00000000000925,-646.0000000000022,-625.0000000000089,,-3893.0000000000045
2020.11.24,-455.0000000000054,807.0000000000022,-166.99999999999494,-488.999999999995,-600.0000000000006,-371.99999999999454,-286.00000000000847,-1058.9999999999877,896.0000000000008,0.999999999995449,-434.9999999999965,-428.00000000000614,,-2586.999999999991
2020.11.24,-492.0000000000035,762.0000000000005,-171.99999999999437,-471.99999999999466,-566.9999999999953,-387.000000000004,-213.00000000001873,-973.0000000000016,891.9999999999959,33.9999999999896,-390.0000000000015,-434.000000000001,,-2412.0000000000286
2020.11.24,-489.0000000000061,647.0000000000056,-175.99999999999838,-468.9999999999972,-536.9999999999986,-395.000000000012,-222.00000000001108,-882.9999999999893,810.9999999999928,29.999999999996696,-366.9999999999951,-395.000000000012,,-2445.000000000025
2020.11.24,-497.99999999999847,597.999999999999,-213.99999999999199,-487.99999999999955,-536.9999999999986,-432.0000000000102,-296.0000000000074,-962.9999999999806,762.999999999991,-26.000000000003798,-400.9999999999958,-402.0000000000135,,-2896.00000000001
2020.11.24,-565.9999999999999,617.0000000000044,-244.99999999999523,-529.0000000000017,-558.000000000003,-361.0000000000113,-303.0000000000088,-985.999999999998,777.000000000001,-59.000000000009045,-446.00000000000193,-392.9999999999989,,-3052.0000000000227
2020.11.24,-540.0000000000072,615.0000000000091,-251.99999999999667,-512.0000000000014,-544.9999999999955,-330.9999999999924,-319.0000000000026,-953.9999999999882,786.0000000000014,-67.00000000000594,-426.9999999999996,-365.0000000000153,,-2910.9999999999945
2020.11.24,-561.0000000000115,666.000000000011,-281.99999999999335,-566.9999999999953,-586.9999999999931,-317.9999999999961,-402.0000000000135,-1100.9999999999964,822.0000000000027,-101.00000000000664,-485.0000000000021,-383.0,,-3298.9999999999945
2020.11.24,-624.0000000000023,679.000000000002,-283.99999999999534,-569.9999999999927,-610.9999999999949,-357.99999999999164,-442.00000000000904,-1153.9999999999884,802.9999999999973,-91.00000000000774,-480.99999999999807,-377.0000000000051,,-3509.9999999999854
2020.11.24,-907.9999999999977,517.0000000000101,-651.999999999997,-725.9999999999933,-659.999999999994,-339.0000000000004,-938.0000000000166,-1210.0,793.9999999999969,-399.0000000000049,-558.000000000003,-348.00000000001495,,-5427.000000000014
2020.11.24,-863.9999999999981,500.0,-626.9999999999998,-763.9999999999981,-683.0000000000002,163.00000000000205,-876.0000000000101,-1305.999999999985,829.9999999999983,-404.99999999999983,-610.9999999999949,-226.99999999999943,,-4869.9999999999845
2020.11.24,-930.0000000000086,472.0000000000084,-622.0000000000003,-778.0000000000009,-697.0000000000032,82.99999999998863,-870.9999999999995,-1328.9999999999802,763.9999999999958,-409.0000000000038,-629.9999999999973,-232.00000000000998,,-5179.000000000011
2020.11.24,-919.0000000000032,400.0000000000057,-672.9999999999902,-812.999999999997,-724.0000000000024,215.99999999999397,-834.0000000000014,-1231.9999999999886,744.9999999999903,-476.0000000000098,-668.9999999999974,-206.00000000001728,,-5185.000000000017
2020.11.24,-814.0000000000036,445.99999999999795,-610.9999999999949,-730.9999999999927,-788.9999999999952,272.00000000000557,-741.0000000000139,-1074.9999999999816,744.9999999999903,-438.00000000000506,-605.0,-168.0000000000126,,-4509.0000000000055
2020.11.24,-737.9999999999942,469.99999999999886,-561.0000000000003,-688.9999999999952,-763.9999999999981,36.999999999998145,-545.0000000000177,-902.9999999999872,744.9999999999903,-372.0000000000057,-571.9999999999948,-178.99999999999582,,-4071.0000000000014
2020.11.24,-770.000000000004,522.0000000000056,-529.9999999999972,-651.0000000000016,-736.0000000000033,102.00000000000209,-581.0000000000093,-924.9999999999981,733.9999999999947,-407.0000000000018,-592.0000000000036,-160.00000000000458,,-3994.000000000021
2020.11.24,-746.0000000000023,594.9999999999989,-537.9999999999941,-685.9999999999977,-766.0,187.99999999998818,-658.0000000000031,-1063.9999999999982,721.0000000000036,-454.00000000000995,-661.0000000000005,-219.00000000001364,,-4288.000000000029
2020.11.24,-629.0000000000128,644.0000000000055,-518.9999999999917,-686.9999999999932,-798.9999999999942,147.00000000000824,-676.0000000000099,-1129.9999999999866,751.9999999999953,-420.00000000000927,-654.9999999999944,-243.00000000001543,,-4214.999999999998
2020.11.24,-452.99999999999227,772.0000000000056,-406.9999999999907,-565.9999999999999,-726.9999999999999,226.99999999999943,-514.0000000000144,-915.9999999999835,795.9999999999923,-383.0,-600.999999999996,-234.00000000000088,,-3005.9999999999804
2020.11.24,-482.00000000000466,781.0000000000059,-405.9999999999952,-547.999999999993,-688.9999999999952,184.00000000000637,-513.0000000000078,-914.9999999999991,774.0000000000009,-414.00000000000324,-619.9999999999983,-200.00000000000017,,-3047.999999999983
2020.11.24,-507.9999999999973,780.0000000000011,-408.9999999999927,-544.9999999999955,-620.9999999999937,167.9999999999904,-514.9999999999987,-834.0000000000014,728.9999999999992,-474.00000000000773,-644.0000000000001,-175.99999999999838,,-3048.9999999999945
2020.11.24,-268.0000000000016,855.000000000004,-292.9999999999988,-404.99999999999983,-520.9999999999936,76.99999999999375,-452.00000000000796,-724.9999999999978,765.0000000000006,-356.00000000000074,-493.99999999999443,-139.00000000000023,,-1955.9999999999966
2020.11.24,-395.000000000012,876.0000000000048,-350.9999999999902,-456.00000000000085,-527.9999999999951,120.00000000000898,-504.9999999999999,-720.9999999999939,790.9999999999968,-355.0000000000053,-454.9999999999943,-124.99999999999733,,-2103.999999999978
2020.11.24,-453.99999999999886,894.0000000000055,-339.99999999999585,-447.99999999999284,-512.9999999999968,15.999999999993797,-413.00000000001893,-678.0000000000008,930.9999999999974,-229.00000000000142,-368.00000000000165,-124.00000000001299,,-1726.0000000000236
2020.11.24,-730.9999999999927,882.000000000005,-436.9999999999985,-495.000000000001,-520.9999999999936,-157.00000000000713,-487.0000000000152,-624.9999999999867,980.9999999999945,-252.0000000000078,-346.9999999999973,-104.99999999999955,,-2294.0
2020.11.24,-734.0000000000124,856.9999999999993,-536.9999999999986,-537.9999999999941,-580.9999999999982,-36.999999999998145,-618.0000000000074,-690.9999999999972,1069.0000000000027,-306.00000000000625,-315.9999999999941,-8.000000000008,,-2440.0000000000127
2020.11.24,-703.9999999999935,816.0000000000025,-565.9999999999999,-564.9999999999933,-617.0000000000009,194.99999999998963,-651.0000000000016,-696.999999999992,1055.9999999999973,-329.00000000000153,-351.0000000000013,27.999999999983594,,-2385.000000000011
2020.11.24,-628.0000000000064,853.0000000000086,-510.99999999999477,-490.999999999997,-586.9999999999931,259.0000000000092,-679.0000000000074,-679.9999999999917,1063.999999999993,-295.0000000000008,-285.00000000000193,58.000000000002494,,-1921.9999999999798
2020.11.24,-561.0000000000115,871.9999999999999,-470.9999999999992,-456.00000000000085,-563.0000000000024,218.99999999999142,-612.0000000000125,-619.9999999999983,1102.9999999999945,-203.00000000000873,-202.0000000000022,45.99999999999049,,-1448.0000000000596
2020.11.24,-662.000000000007,825.0000000000028,-505.99999999999534,-503.99999999999335,-595.0000000000011,208.00000000000819,-643.0000000000158,-683.9999999999957,1101.9999999999895,-187.00000000000384,-210.99999999999451,18.999999999991246,,-1838.000000000015
2020.11.24,-750.0000000000063,780.0000000000011,-557.9999999999918,-556.9999999999964,-612.0000000000015,185.99999999999727,-670.000000000015,-718.9999999999808,1075.9999999999934,-246.00000000000176,-288.9999999999948,12.999999999996348,,-2346.0
2020.11.24,-746.0000000000023,790.0000000000063,-534.9999999999966,-534.0000000000011,-603.9999999999934,141.99999999999767,-614.0000000000034,-668.0000000000019,1072.9999999999932,-246.00000000000176,-275.99999999999847,9.999999999998899,,-2208.0000000000027
2020.11.24,-661.0000000000005,795.0000000000017,-539.0000000000006,-500.9999999999959,-578.9999999999961,208.00000000000819,-618.0000000000074,-607.0000000000019,1093.999999999994,-190.00000000000128,-214.00000000000307,22.999999999995246,,-1789.0000000000075
2020.11.24,-706.0000000000066,755.0000000000097,-572.9999999999902,-527.9999999999951,-568.0000000000018,261.0000000000001,-643.0000000000158,-587.9999999999885,1147.9999999999961,-173.00000000000094,-153.00000000000313,83.9999999999952,,-1684.0000000000014
2020.11.24,-744.0000000000114,686.000000000007,-624.9999999999977,-554.9999999999944,-564.9999999999933,367.0000000000062,-659.0000000000095,-590.999999999986,1107.99999999999,-233.00000000000543,-178.00000000000037,102.00000000000209,,-1886.9999999999925
2020.11.24,-760.0000000000051,677.0000000000067,-623.9999999999912,-542.9999999999935,-548.9999999999995,327.99999999999494,-679.0000000000074,-518.9999999999806,1090.999999999994,-232.00000000000998,-156.99999999999602,137.9999999999937,,-1828.9999999999936
2020.11.24,-775.9999999999989,684.0000000000117,-640.9999999999916,-585.0000000000022,-590.999999999997,348.9999999999993,-684.000000000018,-636.9999999999986,1118.9999999999998,-220.00000000000907,-192.99999999999872,96.99999999999153,,-2078.000000000012
2020.11.25,-730.0000000000084,649.0000000000009,-605.9999999999955,-527.9999999999951,-544.9999999999955,407.0000000000018,-665.0000000000044,-644.0000000000001,1097.999999999999,-171.00000000001003,-119.99999999999788,61.99999999998429,,-1793.000000000021
2020.11.25,-712.0000000000015,709.0000000000032,-595.9999999999966,-507.0000000000019,-524.9999999999977,324.9999999999975,-629.0000000000128,-498.9999999999828,1129.9999999999955,-158.0000000000026,-78.00000000000028,127.99999999999478,,-1412.0000000000052
2020.11.25,-746.0000000000023,722.0000000000084,-633.9999999999901,-554.9999999999944,-559.9999999999939,357.00000000000733,-672.0000000000059,-530.9999999999926,1149.9999999999914,-215.00000000000963,-148.99999999999915,109.99999999998789,,-1722.999999999993
2020.11.25,-761.999999999996,740.9999999999997,-668.9999999999974,-580.0000000000027,-578.0000000000007,441.0000000000025,-678.0000000000008,-556.9999999999853,1173.0000000000018,-255.00000000000523,-171.99999999999437,136.99999999998712,,-1758.9999999999916
2020.11.25,-791.9999999999927,706.0000000000031,-731.9999999999993,-578.9999999999961,-556.0000000000009,500.9999999999959,-757.0000000000076,-479.99999999999153,1164.0000000000014,-301.0000000000068,-146.00000000000168,201.99999999999108,,-1770.000000000005
2020.11.25,-771.0000000000106,725.0000000000085,-692.9999999999992,-573.0000000000013,-544.9999999999955,418.0000000000073,-714.999999999999,-492.9999999999879,1179.000000000002,-269.00000000000813,-146.00000000000168,193.99999999998306,,-1689.0000000000018
2020.11.25,-770.000000000004,709.0000000000032,-669.9999999999928,-541.9999999999981,-519.0000000000028,377.0000000000051,-618.0000000000074,-359.99999999998255,1167.0000000000016,-239.0000000000003,-109.99999999999899,181.9999999999933,,-1392.999999999984
2020.11.25,-741.9999999999982,730.000000000004,-659.999999999994,-542.9999999999935,-522.9999999999957,387.99999999998835,-601.000000000007,-373.99999999998545,1182.9999999999927,-230.000000000008,-100.99999999999554,161.99999999999548,,-1310.999999999997
2020.11.25,-727.0000000000109,780.0000000000011,-618.9999999999918,-559.9999999999939,-553.999999999999,262.999999999991,-545.0000000000177,-432.9999999999945,1216.9999999999986,-173.00000000000094,-165.00000000000404,11.999999999989797,,-1504.0000000000325
2020.11.25,-763.0000000000026,779.0000000000106,-632.9999999999947,-614.0000000000034,-587.9999999999997,255.99999999998957,-507.000000000013,-507.9999999999973,1194.9999999999932,-210.00000000001017,-221.99999999999997,-17.000000000000348,,-1832.000000000028
2020.11.25,-791.0000000000084,754.0000000000049,-611.9999999999903,-656.000000000001,-627.9999999999952,280.9999999999979,-452.00000000000796,-595.9999999999966,1159.9999999999966,-187.00000000000384,-295.0000000000008,-73.00000000001194,,-2095.0000000000164
2020.11.25,-739.0000000000008,719.0000000000083,-588.9999999999951,-636.0000000000032,-614.9999999999989,259.9999999999936,-362.00000000001785,-547.999999999993,1122.9999999999905,-179.00000000000693,-278.00000000000045,-58.000000000002494,,-1902.0000000000266
2020.11.25,-733.0000000000059,704.9999999999983,-584.9999999999911,-612.0000000000015,-590.999999999997,296.0000000000074,-362.00000000001785,-461.99999999998465,1131.999999999991,-180.0000000000024,-248.99999999999923,-31.000000000003247,,-1672.0000000000061
2020.11.25,-734.9999999999968,704.0000000000077,-585.9999999999976,-609.9999999999994,-580.0000000000027,303.0000000000088,-365.99999999999966,-462.9999999999912,1125.9999999999905,-179.00000000000693,-241.99999999999778,-33.00000000001635,,-1661.0000000000014
2020.11.25,-724.9999999999978,683.0000000000069,-570.9999999999993,-590.999999999997,-573.0000000000013,252.0000000000078,-338.0000000000161,-456.9999999999963,1072.0000000000027,-159.00000000000912,-227.99999999999488,-29.00000000001235,,-1664.0000000000068
2020.11.25,-673.0000000000125,687.0000000000118,-522.9999999999957,-561.9999999999958,-536.0000000000032,-45.000000000006146,-264.0000000000198,-386.9999999999818,1036.9999999999918,-142.00000000000878,-224.9999999999974,-79.00000000000685,,-1712.0000000000246
2020.11.25,-615.9999999999943,725.0000000000085,-436.9999999999985,-478.9999999999961,-480.0000000000027,-202.9999999999976,-110.00000000001009,-218.99999999999142,997.9999999999905,-89.00000000000574,-170.00000000000347,-124.99999999999733,,-1204.9999999999982
