date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2016.04.18,-12.000000000000899,-19.999999999997797,-13.999999999995794,-185.99999999999727,-230.000000000008,0.0,-69.9999999999923,-32.00000000001069,-367.0000000000062,-401.00000000000693,-45.000000000001705,-294.00000000001114,-35.0000000000108,-247.99999999999267,,-1954.0000000000323
2016.04.18,129.00000000000134,-14.000000000002899,-76.99999999999818,-190.00000000000128,-193.00000000000983,23.00000000001745,-107.99999999999699,-193.00000000001205,-398.9999999999938,-392.00000000001455,-135.99999999999568,-257.000000000005,6.000000000000227,-158.0000000000026,,-1959.0000000000139
2016.04.18,190.00000000000128,25.999999999992696,-33.999999999991815,-41.99999999998649,-196.00000000000728,143.00000000000423,-119.00000000000244,-68.9999999999884,-187.00000000000384,-425.0000000000087,-110.99999999999,-338.99999999999864,41.99999999998738,-288.9999999999948,,-1409.9999999999866
2016.04.18,226.99999999999943,14.000000000002899,96.00000000000364,-58.99999999998684,-281.00000000000904,189.00000000001694,-129.00000000000134,25.000000000005684,-192.99999999999872,-555.0000000000166,43.00000000000637,-385.0000000000051,-272.00000000000557,-456.9999999999963,,-1736.9999999999845
2016.04.18,245.0000000000063,29.999999999996696,125.0,226.99999999999943,-243.00000000000432,199.00000000001583,-129.00000000000134,34.99999999999659,191.00000000000784,-495.000000000001,54.000000000002046,-419.00000000001114,356.9999999999993,-488.999999999995,,-311.99999999998875
2016.04.18,199.00000000000472,1.0000000000065512,-209.99999999999375,199.00000000001583,-177.00000000000495,87.99999999999919,-178.99999999999582,-483.0000000000041,141.99999999999767,-336.00000000000296,-266.9999999999959,-302.0000000000067,-77.00000000001239,-366.9999999999951,,-1768.9999999999877
2016.04.18,146.00000000000168,-60.99999999999994,-299.99999999999716,202.00000000001327,-54.00000000000959,70.99999999999883,-197.00000000000273,-550.0000000000114,110.99999999999443,-8.000000000008,-298.0000000000018,121.99999999999989,-94.99999999999886,-244.99999999999523,,-1156.0000000000166
2016.04.18,143.9999999999997,-66.99999999999484,-278.99999999999636,148.00000000001478,-118.00000000000699,95.00000000000064,-191.99999999999218,-498.9999999999952,76.0000000000094,-212.00000000001216,-272.99999999999613,-56.000000000011596,-48.00000000000182,-278.00000000000045,,-1558.9999999999832
2016.04.18,196.00000000000728,26.999999999999247,-188.99999999999295,50.0000000000167,-270.0000000000036,117.00000000001154,-147.99999999999258,-447.00000000000273,-150.00000000000568,-649.0000000000107,-265.99999999999113,-267.0000000000101,-44.00000000001114,-375.9999999999986,,-2415.999999999984
2016.04.18,224.000000000002,41.000000000002146,-256.0000000000002,41.000000000002146,-217.0000000000005,114.0000000000141,-161.99999999999548,-542.0000000000016,-173.00000000000094,-509.00000000000387,-367.999999999995,-195.0000000000074,153.99999999999636,-324.9999999999975,,-2172.9999999999854
