names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,30,"['GBPJPY', 'CHFJPY', 'AUDJPY']",80.0,-0.7074138377961908,B
USDCAD,10,['USDCAD'],80.0,-0.982,B
AUDUSD,10,"['NZDJPY', 'EURCAD']",80.0,0.99,S
EURCHF,10,['EURCAD'],100.0,0.6869841269841273,S
CHFJPY,30,['GBPAUD'],80.0,-0.5121177279892453,B
CADCHF,10,"['USDJPY', 'CADJPY', 'EURGBP', 'AUDJPY', 'EURCAD']",80.0,1.0,S
NZDCHF,50,"['EURJPY', 'CADJPY']",100.0,0.5729064044896934,S
GBPJPY,30,"['EURJPY', 'NZDJPY']",80.0,-0.6178285588680325,B
GBPCAD,10,['EURCAD'],80.0,-0.3611507936507936,B
GBPAUD,20,"['EURCAD', 'NZDJPY', 'EURJPY', 'AUDCAD', 'AUDJPY']",100.0,-0.2396666666666667,B
EURJPY,15,"['EURCHF', 'USDCAD', 'AUDCHF']",80.0,-0.86,B
EURNZD,10,['AUDUSD'],80.0,-0.988,B
CADJPY,20,['USDCAD'],80.0,0.5270909090909094,S
AUDCAD,20,"['EURCAD', 'GBPCHF', 'EURCHF']",80.0,1.0,S
NZDCAD,20,"['USDCHF', 'USDCAD']",80.0,0.6831623376623378,S
