date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,AUDCAD,AUDNZD,empty,sum
2015.09.07,34.000000000000696,106.00000000000608,-566.0000000000025,94.00000000001629,-209.9999999999991,-361.0000000000113,52.99999999999194,615.9999999999854,266.99999999997283,-348.9999999999771,-575.000000000017,-28.000000000005798,165.9999999999995,-626.9999999999998,,-1380.0000000000398
2015.09.07,9.00000000000345,104.99999999999955,-508.0000000000098,66.00000000001049,-168.00000000000148,-192.99999999999872,28.999999999990145,639.9999999999864,248.99999999998812,-278.00000000000045,-507.000000000005,-32.999999999994145,149.99999999999457,-653.0000000000147,,-1092.0000000000514
2015.09.07,31.999999999998696,134.00000000001188,-603.9999999999992,-13.999999999980695,-217.99999999999596,-240.00000000001796,14.999999999987246,776.9999999999868,134.99999999999625,-390.9999999999858,-536.0000000000014,-188.9999999999947,204.99999999999963,-754.0000000000102,,-1648.0000000000055
2015.09.07,43.00000000000415,148.99999999999915,-630.0000000000097,42.0000000000087,-148.99999999999915,-233.00000000001654,-25.00000000000835,919.9999999999875,234.99999999998522,-133.99999999998968,-534.9999999999966,-141.99999999999767,136.00000000000279,-743.0000000000048,,-1066.000000000035
2015.09.07,61.999999999995396,110.99999999999443,-567.0000000000073,114.0000000000141,-95.99999999999609,-314.99999999999864,19.999999999997797,717.9999999999893,322.9999999999844,15.00000000000945,-485.99999999999,-133.99999999998968,33.000000000005244,-737.0000000000099,,-939.0000000000014
2015.09.07,75.9999999999983,113.00000000000753,-545.0000000000017,128.000000000017,-26.999999999999247,-326.0000000000041,32.999999999994145,703.000000000003,318.9999999999582,180.00000000002458,-455.0000000000125,-112.000000000001,36.999999999998145,-677.0000000000165,,-553.0000000000342
2015.09.07,109.00000000000354,92.00000000000318,-575.0000000000028,68.00000000000139,-85.00000000000173,-337.0000000000095,86.99999999999264,722.9999999999848,187.99999999998818,-35.99999999996939,-450.00000000001705,-137.9999999999937,44.99999999999504,-639.0000000000118,,-948.0000000000373
2015.09.07,104.99999999999955,-45.000000000006146,-517.0000000000101,73.00000000001194,-72.0000000000054,-246.99999999999721,75.99999999998718,598.9999999999895,68.99999999996353,-17.999999999984695,-411.00000000000136,-161.99999999999548,-14.999999999998348,-634.0000000000013,,-1199.0000000000482
2015.09.07,114.00000000000298,-17.000000000000348,-564.0000000000072,33.00000000001635,-72.0000000000054,-487.0000000000152,7.999999999985796,639.9999999999864,95.99999999996278,-129.00000000000134,-334.0000000000032,-422.9999999999956,14.000000000002899,-673.9999999999968,,-1795.0000000000678
2015.09.07,131.00000000000333,25.00000000000835,-508.0000000000098,46.0000000000127,-117.00000000000044,-442.00000000000904,14.000000000002899,578.000000000003,92.99999999998754,-141.99999999999767,-271.99999999999136,-340.00000000000693,87.00000000000374,-651.0000000000016,,-1497.9999999999955
2015.09.07,141.00000000000225,55.000000000005045,-496.0000000000093,-0.9999999999843467,-148.99999999999915,-722.0000000000005,29.999999999996696,730.9999999999945,153.9999999999875,-163.00000000000205,-389.00000000001,-385.99999999999744,36.0000000000027,-629.0000000000128,,-1788.0000000000268
2015.09.07,114.00000000000298,236.99999999999832,-445.0000000000074,81.00000000001995,-182.99999999999983,-686.0000000000089,144.99999999999514,875.9999999999764,388.9999999999727,-15.999999999971593,-469.99999999999886,-45.000000000006146,41.000000000002146,-631.0000000000038,,-593.0000000000288
2015.09.07,33.000000000005244,243.99999999999977,-516.0000000000053,-60.99999999999994,-238.0000000000049,-832.0000000000105,148.99999999999915,894.9999999999818,313.9999999999699,30.0000000000189,-531.0000000000059,-156.00000000000057,112.000000000001,-757.0000000000076,,-1314.0000000000591
2015.09.07,102.00000000000209,527.0000000000108,-510.0000000000051,63.000000000013046,-172.00000000000549,-1029.0000000000132,175.99999999999838,1379.9999999999955,764.9999999999934,324.9999999999975,-491.9999999999902,-102.00000000000209,216.0000000000051,-886.000000000009,,362.99999999999056
2015.09.07,31.000000000003247,713.0000000000081,-411.00000000000136,70.0000000000145,-190.00000000000128,-1045.000000000007,195.9999999999962,1318.9999999999884,1103.9999999999939,680.0000000000139,-575.9999999999934,80.99999999999774,210.99999999999451,-951.000000000013,,1231.9999999999939
2015.09.07,61.999999999995396,773.0000000000015,-515.0000000000006,175.00000000001404,-280.00000000000244,-1131.9999999999998,182.99999999999983,1555.9999999999832,1291.999999999982,399.0000000000382,-615.0000000000091,215.00000000000963,316.0000000000052,-1012.0000000000128,,1417.000000000004
2015.09.07,61.999999999995396,824.0000000000025,-474.00000000000375,222.00000000001108,-278.9999999999959,-1165.000000000016,232.99999999999432,1629.9999999999955,1416.9999999999573,440.00000000004036,-618.9999999999998,268.0000000000016,387.99999999999943,-1016.0000000000169,,1930.9999999999654
2015.09.07,173.00000000000094,841.0000000000028,-543.0000000000064,325.0000000000197,-195.00000000000074,-1317.999999999997,248.99999999998812,1710.9999999999843,1616.9999999999795,746.0000000000023,-516.9999999999959,242.00000000000887,419.9999999999982,-1032.0000000000107,,2718.9999999999736
2015.09.07,273.9999999999965,801.0000000000073,-523.0000000000103,340.00000000000693,-200.00000000000017,-1405.9999999999961,286.99999999999284,1703.000000000003,1591.9999999999934,660.0000000000161,-473.99999999998954,174.00000000000747,410.9999999999947,-1041.000000000003,,2598.000000000018
2015.09.07,278.9999999999959,788.0000000000109,-519.0000000000055,363.0000000000022,-161.99999999999548,-1410.0000000000002,258.0000000000027,1637.0000000000005,1565.9999999999563,717.0000000000343,-462.99999999999386,151.9999999999966,382.00000000000455,-1063.0000000000139,,2524.9999999999955
2015.09.07,341.99999999999784,727.0000000000109,-588.9999999999986,245.0000000000063,-226.99999999999943,-1476.0000000000107,320.9999999999935,1662.9999999999825,1328.999999999958,438.0000000000273,-450.9999999999934,15.00000000000945,402.9999999999978,-1056.0000000000125,,1683.9999999999684
2015.09.07,373.99999999999653,703.0000000000092,-573.9999999999981,226.00000000001506,-221.00000000000452,-1534.9999999999975,388.9999999999949,1653.9999999999964,1276.9999999999727,459.0000000000316,-493.9999999999998,31.000000000003247,358.9999999999982,-1029.9999999999975,,1618.0000000000202
2015.09.07,353.0000000000033,747.0000000000088,-540.0000000000063,201.00000000000674,-226.00000000000398,-1594.0000000000066,442.9999999999934,1680.9999999999832,1324.9999999999761,507.0000000000352,-567.0000000000073,146.00000000000168,336.9999999999984,-1052.0000000000084,,1760.9999999999743
2015.09.07,343.9999999999999,900.0000000000119,-499.00000000000944,195.00000000001182,-188.9999999999947,-1477.0000000000173,461.0000000000003,1793.9999999999827,1497.9999999999993,826.0000000000379,-576.9999999999982,164.99999999999292,338.00000000000495,-1018.0000000000077,,2761.000000000014
2015.09.07,372.0000000000057,893.0000000000105,-493.0000000000092,188.00000000001037,-180.99999999999784,-1572.0000000000177,465.99999999998863,1768.999999999977,1466.9999999999739,910.0000000000108,-555.0000000000068,123.99999999999079,280.9999999999979,-941.9999999999984,,2726.9999999999354
2015.09.07,322.9999999999955,862.9999999999916,-475.9999999999991,235.00000000000742,-153.00000000000313,-1595.0000000000132,514.9999999999987,1725.999999999999,1485.9999999999652,892.0000000000261,-617.999999999995,191.00000000000784,321.0000000000046,-941.9999999999984,,2767.9999999999873
2015.09.07,383.99999999999545,835.000000000008,-498.00000000000466,447.0000000000196,-60.99999999999994,-1585.9999999999986,547.999999999993,1698.9999999999839,1777.9999999999684,1140.0000000000077,-628.9999999999907,412.00000000001234,351.0000000000013,-1059.00000000001,,3760.9999999999854
2015.09.07,343.00000000000443,940.9999999999918,-509.00000000000034,463.0000000000134,-65.00000000000395,-1635.0000000000086,536.9999999999875,1842.9999999999893,2020.9999999999618,1367.0000000000293,-688.999999999993,584.9999999999911,365.99999999999966,-1028.0000000000066,,4539.999999999956
2015.09.07,312.00000000000114,1032.0000000000107,-472.999999999999,525.0000000000199,-50.0000000000056,-1714.9999999999998,529.0000000000017,1909.9999999999966,2136.999999999967,1490.999999999998,-687.0000000000118,622.0000000000115,363.99999999999767,-1011.0000000000064,,4985.999999999982
2015.09.07,429.0000000000016,1073.9999999999973,-448.99999999999807,550.000000000006,-122.99999999999534,-1771.0000000000114,624.9999999999867,1905.9999999999775,2221.9999999999905,1277.000000000017,-628.9999999999907,672.9999999999902,417.0000000000007,-990.000000000002,,5210.99999999997
2015.09.07,373.00000000000114,1073.0000000000127,-466.0000000000082,540.0000000000072,-109.99999999999899,-1700.0000000000125,590.999999999986,1947.0000000000027,2210.999999999963,1300.0000000000346,-650.0000000000057,662.000000000007,387.99999999999943,-1066.0000000000114,,5092.999999999976
2015.09.07,383.99999999999545,1072.0000000000064,-490.0000000000091,542.0000000000202,-90.99999999999665,-1683.9999999999966,622.9999999999958,1977.9999999999802,2210.999999999963,1363.0000000000032,-677.9999999999973,703.0000000000092,424.00000000000216,-1036.0000000000148,,5320.999999999961
2015.09.07,339.99999999999585,1078.0000000000011,-478.00000000000864,548.9999999999995,-68.99999999999685,-1636.0000000000152,583.9999999999845,1990.9999999999854,2226.999999999979,1409.000000000038,-676.9999999999925,720.9999999999939,402.9999999999978,-936.0000000000035,,5505.999999999959
2015.09.07,336.9999999999984,1044.0000000000005,-469.99999999999886,552.0000000000191,-78.00000000000028,-1541.0000000000146,584.9999999999911,1947.0000000000027,2186.9999999999836,1367.0000000000293,-676.9999999999925,737.9999999999942,448.9999999999994,-954.0000000000103,,5486.000000000002
2015.09.07,350.00000000000585,951.000000000013,-466.99999999999875,548.0000000000151,-65.00000000000395,-1551.0000000000134,583.0000000000002,1805.9999999999832,2058.9999999999886,1262.0000000000075,-671.999999999997,663.999999999998,422.00000000000017,-902.0000000000028,,4987.999999999995
2015.09.07,372.0000000000057,930.999999999993,-445.0000000000074,535.0000000000188,-63.99999999999739,-1585.000000000014,585.9999999999976,1781.9999999999823,2017.9999999999864,1225.0000000000316,-616.9999999999902,641.0000000000027,400.00000000000034,-897.0000000000144,,4881.9999999999945
2015.09.07,370.9999999999991,961.0000000000118,-429.00000000000205,551.0000000000126,-56.0000000000005,-1571.0000000000114,584.9999999999911,1748.9999999999952,2069.999999999972,1288.0000000000002,-592.000000000013,641.0000000000027,380.999999999998,-838.0000000000055,,5110.99999999995
2015.09.07,322.9999999999955,929.000000000002,-424.0000000000066,538.0000000000163,-58.000000000002494,-1539.0000000000014,584.9999999999911,1661.9999999999777,2001.9999999999704,1292.0000000000264,-592.9999999999893,697.9999999999986,380.00000000000256,-836.9999999999989,,4957.999999999982
2015.09.08,256.99999999999613,940.0000000000075,-399.0000000000009,482.00000000000466,-85.99999999999719,-1541.0000000000146,383.99999999998437,1700.9999999999934,1934.9999999999757,1158.0000000000368,-555.0000000000068,468.00000000000176,346.9999999999973,-755.0000000000168,,4335.99999999996
2015.09.08,331.0000000000035,961.9999999999961,-389.00000000001,531.9999999999991,-89.00000000000574,-1533.0000000000066,574.9999999999922,1715.9999999999798,2056.9999999999754,1168.0000000000134,-557.0000000000164,662.000000000007,407.99999999999727,-731.9999999999993,,5110.999999999926
2015.09.08,356.00000000000074,954.9999999999948,-384.00000000000034,469.0000000000083,-112.99999999999643,-1517.999999999997,584.9999999999911,1677.9999999999973,1974.9999999999711,1133.0000000000061,-582.9999999999984,635.9999999999922,443.0000000000045,-809.9999999999997,,4821.999999999974
2015.09.08,361.0000000000002,964.9999999999936,-359.99999999999943,470.9999999999992,-153.00000000000313,-1509.0000000000048,584.9999999999911,1663.9999999999873,1974.9999999999711,1020.0000000000209,-582.9999999999984,635.0000000000077,446.00000000000193,-866.9999999999956,,4649.999999999972
2015.09.08,375.0000000000031,943.000000000005,-478.00000000000864,452.00000000000796,-170.99999999999892,-1544.000000000012,588.9999999999951,1670.9999999999923,1908.999999999983,934.0000000000348,-632.000000000005,565.9999999999999,485.99999999999756,-858.0000000000032,,4241.999999999991
2015.09.08,412.00000000000125,953.0000000000039,-579.9999999999983,450.00000000001705,-292.00000000000335,-1646.9999999999984,565.9999999999999,1869.9999999999761,1910.9999999999961,665.0000000000044,-682.0000000000164,470.9999999999992,519.9999999999983,-1005.9999999999958,,3610.999999999983
2015.09.08,429.99999999999704,967.0000000000067,-635.0000000000051,451.0000000000014,-244.99999999999523,-1673.0000000000134,553.0000000000035,1948.9999999999839,1937.9999999999952,726.0000000000044,-706.0000000000173,404.0000000000044,509.00000000000387,-1053.9999999999993,,3613.99999999997
2015.09.08,314.99999999999864,984.000000000007,-546.999999999997,433.0000000000167,-266.999999999995,-1608.0000000000093,493.99999999999443,1853.999999999985,1946.9999999999654,682.0000000000271,-694.9999999999932,506.0000000000064,507.0000000000019,-1120.0000000000098,,3484.999999999998
2015.09.08,297.9999999999983,994.000000000006,-573.9999999999981,484.00000000001774,-265.99999999999955,-1493.000000000011,490.999999999997,1848.9999999999895,2022.9999999999748,692.0000000000038,-710.000000000008,568.9999999999973,548.9999999999995,-1123.0000000000073,,3782.99999999996
2015.09.08,306.00000000000625,1001.0000000000074,-469.99999999999886,502.00000000000244,-495.000000000001,-1517.0000000000127,465.99999999998863,1760.9999999999957,2084.9999999999814,87.99999999999919,-620.0000000000045,601.000000000007,519.9999999999983,-1183.0000000000007,,3044.999999999968
2015.09.08,277.000000000005,1058.0000000000034,-460.9999999999985,379.0000000000182,-446.9999999999974,-1544.000000000012,439.99999999999596,1710.9999999999843,1985.9999999999989,236.99999999999832,-584.0000000000032,461.0000000000003,736.0000000000033,-1117.0000000000125,,3131.9999999999845
2015.09.08,280.00000000000244,1079.0000000000077,-439.00000000000716,403.00000000002,-397.0000000000029,-1534.9999999999975,438.9999999999894,1772.9999999999961,2046.9999999999989,463.0000000000134,-554.000000000002,462.0000000000068,502.9999999999979,-1063.9999999999982,,3460.0000000000255
2015.09.08,204.99999999999963,1120.9999999999943,-364.0000000000043,450.00000000001705,-346.9999999999973,-1547.0000000000095,408.9999999999927,1616.9999999999902,2143.999999999968,631.0000000000038,-483.0000000000041,512.0000000000014,629.9999999999973,-1004.0000000000049,,3973.999999999944
2015.09.08,-70.99999999999883,1174.9999999999927,-189.00000000000716,417.0000000000007,-329.00000000000153,-1456.9999999999973,421.99999999998903,1384.999999999991,2212.999999999976,846.0000000000356,-627.0000000000095,653.999999999999,616.0000000000055,-992.0000000000151,,4062.9999999999595
2015.09.08,-131.99999999999878,1235.0000000000084,-130.00000000000966,408.00000000000836,-390.99999999999693,-1140.0000000000077,454.9999999999832,1467.9999999999893,2246.999999999977,774.000000000008,-900.0000000000057,1042.9999999999939,660.000000000005,-995.9999999999969,,4600.999999999957
2015.09.08,-93.99999999999409,1305.0000000000007,-179.00000000000205,400.00000000000034,-419.00000000000273,-1294.0000000000173,519.9999999999872,1740.9999999999854,2335.9999999999827,670.0000000000373,-876.0000000000048,1089.0000000000066,719.000000000003,-1012.0000000000128,,4905.999999999969
2015.09.08,-71.99999999999429,1367.000000000007,-272.00000000000557,295.0000000000008,-405.9999999999952,-1397.0000000000039,558.9999999999984,1872.9999999999905,2262.9999999999927,834.0000000000014,-931.0000000000116,957.0000000000078,546.9999999999975,-1026.0000000000157,,4590.999999999971
2015.09.08,-124.99999999999733,1554.9999999999952,-281.0000000000059,278.00000000000045,-368.9999999999971,-1581.0000000000102,485.99999999998647,1947.999999999979,2493.9999999999964,1271.000000000022,-871.0000000000093,872.0000000000061,568.0000000000018,-887.0000000000156,,5357.999999999953
2015.09.08,-75.9999999999983,1631.0000000000048,-811.9999999999976,176.00000000002058,-507.0000000000019,-1999.0000000000175,487.99999999999955,2295.9999999999923,2596.9999999999604,1319.0000000000257,-1694.0000000000168,869.0000000000086,597.9999999999985,-1056.0000000000125,,3829.9999999999654
2015.09.08,-31.999999999998696,1791.9999999999936,-986.0000000000042,137.00000000000932,-599.0000000000051,-2077.0000000000177,602.999999999998,3420.9999999999923,2661.999999999987,893.0000000000326,-1682.0000000000164,661.0000000000005,714.0000000000035,-1103.0000000000095,,4403.999999999965
2015.09.08,124.00000000000189,1594.0000000000066,-1174.9999999999973,153.00000000000313,-648.9999999999995,-2151.000000000014,489.99999999999045,3542.999999999978,2481.999999999962,499.00000000002717,-1621.0000000000093,395.99999999999636,783.0000000000003,-1134.0000000000127,,3333.9999999999327
2015.09.08,248.00000000000378,1618.0000000000084,-1331.0000000000032,173.00000000000094,-646.0000000000022,-2361.000000000013,551.9999999999969,3634.999999999991,2459.9999999999955,456.00000000001194,-1712.9999999999939,361.9999999999957,873.0000000000016,-1100.000000000012,,3225.999999999982
2015.09.08,380.00000000000256,1635.0000000000086,-1264.00000000001,231.0000000000034,-573.9999999999967,-2470.000000000017,736.9999999999877,3673.000000000002,2546.999999999988,746.0000000000023,-1658.0000000000155,448.000000000004,819.0000000000031,-1190.0000000000023,,4059.9999999999595
2015.09.08,397.99999999999835,1815.9999999999955,-1174.0000000000066,141.00000000001333,-588.9999999999951,-2626.0000000000173,723.9999999999914,3900.999999999982,2717.999999999998,1006.000000000018,-1592.000000000013,351.0000000000124,824.0000000000025,-1234.0000000000018,,4663.999999999979
2015.09.08,385.000000000002,1961.999999999997,-1198.0000000000075,13.000000000018552,-639.9999999999961,-3140.0000000000095,724.9999999999978,3970.9999999999754,2671.999999999963,1056.0000000000348,-1576.9999999999982,181.00000000000892,768.000000000002,-1401.0000000000077,,3776.9999999999804
2015.09.08,573.9999999999967,2015.9999999999957,-1282.0000000000107,43.00000000001525,-587.0000000000042,-3031.000000000006,780.9999999999873,4192.999999999984,2771.999999999997,1167.0000000000068,-1527.9999999999916,35.999999999991594,758.9999999999985,-1492.0000000000045,,4420.999999999955
2015.09.08,638.0000000000052,1930.0000000000095,-1280.0000000000011,-41.99999999998649,-610.9999999999949,-3041.000000000005,764.9999999999934,4140.999999999991,2499.999999999991,1022.000000000034,-1432.0000000000164,-109.99999999998789,688.9999999999952,-1435.0000000000084,,3734.000000000018
2015.09.08,617.9999999999964,1944.0000000000123,-1254.000000000005,-104.99999999999955,-612.0000000000015,-3059.999999999996,763.9999999999869,3994.0,2428.99999999997,1002.9999999999983,-1390.9999999999911,-201.99999999999108,697.9999999999986,-1388.0000000000114,,3437.999999999967
2015.09.08,578.9999999999961,1924.9999999999989,-1122.0,-162.99999999997982,-605.0,-3031.000000000006,797.9999999999876,3853.999999999985,2282.9999999999905,965.0000000000158,-1288.000000000011,-255.00000000000523,616.0000000000055,-1395.9999999999973,,3159.99999999998
2015.09.08,578.0000000000007,2105.0000000000014,-1161.0000000000014,-231.99999999998778,-646.0000000000022,-3249.000000000013,795.9999999999967,4145.999999999986,2473.9999999999986,1177.000000000028,-1304.000000000002,-344.99999999999534,639.0000000000007,-1285.0000000000027,,3693.000000000008
2015.09.08,639.9999999999961,2232.000000000012,-1075.0000000000027,-383.99999999998437,-724.9999999999978,-3326.000000000007,819.9999999999985,4197.000000000003,2398.9999999999955,1119.0000000000034,-1265.9999999999911,-462.9999999999912,568.9999999999973,-1261.000000000001,,3476.000000000031
2015.09.08,624.0000000000023,2144.0000000000127,-1180.9999999999973,-292.9999999999877,-749.9999999999951,-3314.000000000017,836.9999999999989,4274.000000000001,2399.9999999999577,858.0000000000255,-1473.0000000000132,-380.00000000000256,685.9999999999977,-1214.0000000000039,,3217.99999999998
2015.09.08,619.0000000000028,2066.999999999997,-1146.000000000001,-489.99999999999045,-939.9999999999964,-3165.0000000000177,920.9999999999941,4082.999999999998,1973.9999999999648,110.00000000001009,-1515.0000000000148,-317.9999999999961,768.000000000002,-1241.0000000000032,,1726.9999999999495
2015.09.08,631.0000000000038,1980.000000000004,-1165.0000000000064,-466.9999999999952,-965.0000000000048,-3127.000000000013,1008.9999999999932,4006.0,1995.9999999999757,46.999999999997044,-1569.9999999999932,-302.0000000000023,892.9999999999993,-1077.0000000000168,,1888.9999999999413
2015.09.08,605.0,1930.9999999999939,-1097.0000000000084,-51.000000000001044,-821.000000000005,-3034.000000000003,1032.999999999995,3828.0000000000027,2590.9999999999654,389.0000000000171,-1530.0000000000011,184.99999999999073,1012.9999999999973,-1086.000000000009,,3955.9999999999345
2015.09.08,639.9999999999961,1805.000000000012,-1032.0000000000107,-224.99999999998633,-824.0000000000025,-3038.0000000000073,1123.9999999999916,3487.9999999999995,2066.999999999997,187.00000000002603,-1485.0000000000136,112.000000000001,900.9999999999962,-960.0000000000053,,2759.9999999999936
2015.09.08,631.0000000000038,1810.0000000000005,-878.0000000000001,-517.9999999999962,-975.0000000000036,-3027.000000000002,1031.9999999999884,3454.999999999984,1616.9999999999795,-314.9999999999764,-1325.9999999999934,-307.99999999999716,829.0000000000019,-975.0000000000148,,1051.9999999999748
2015.09.08,644.0000000000001,1897.9999999999998,-880.0000000000097,-657.9999999999808,-1044.0000000000005,-3012.0000000000146,1034.999999999986,3477.99999999998,1532.9999999999623,-314.9999999999764,-1318.000000000012,-435.9999999999919,831.000000000004,-876.0000000000101,,879.9999999999362
2015.09.08,653.0000000000035,1944.0000000000123,-975.0000000000085,-589.9999999999794,-1156.9999999999968,-3358.0000000000164,1028.9999999999911,3685.9999999999786,1698.9999999999839,-683.9999999999957,-1305.0000000000068,-452.00000000000796,921.0000000000051,-994.000000000006,,416.99999999995714
2015.09.08,853.9999999999992,1920.999999999995,-1006.0000000000002,-539.0000000000006,-1122.0000000000007,-3326.000000000007,1192.9999999999995,3705.999999999989,1693.9999999999955,-638.9999999999674,-1334.0000000000032,-449.9999999999948,1049.0,-1024.0000000000027,,977.0000000000016
2015.09.08,855.0000000000058,1964.0000000000102,-960.000000000008,-543.999999999989,-1070.9999999999998,-3357.00000000001,1278.0000000000014,3735.99999999999,1791.9999999999714,-457.9999999999807,-1356.9999999999993,-330.0000000000081,961.9999999999961,-1016.0000000000169,,1493.9999999999632
2015.09.08,909.0000000000042,1983.0000000000014,-1052.9999999999973,-539.0000000000006,-1046.999999999998,-3395.999999999999,1305.999999999985,3804.999999999978,1764.9999999999723,-344.99999999999534,-1455.0000000000125,-397.0000000000029,973.999999999997,-1018.0000000000077,,1491.999999999925
2015.09.08,936.999999999999,1920.0000000000107,-1109.9999999999995,-575.9999999999987,-1122.9999999999961,-3609.0000000000177,1271.0,3855.9999999999945,1632.9999999999955,-472.9999999999901,-1384.999999999991,-506.0000000000064,973.0000000000016,-1061.000000000001,,747.0000000000007
2015.09.08,958.9999999999987,2032.999999999996,-1126.0000000000048,-478.0000000000006,-1124.9999999999982,-3637.0000000000014,1340.9999999999923,4072.999999999979,1936.9999999999886,-490.99999999997476,-1586.0000000000127,-435.0000000000076,1075.999999999999,-1063.9999999999982,,1476.999999999955
2015.09.08,766.0,2156.0000000000023,-1076.0000000000077,-423.99999999997993,-1175.9999999999993,-3610.0000000000023,1430.9999999999823,4057.9999999999927,2209.9999999999563,-446.9999999999974,-1723.9999999999895,-82.00000000000429,1066.0000000000002,-1002.000000000014,,2145.9999999999386
2015.09.08,812.0000000000016,2176.0,-1034.000000000006,-459.99999999999375,-1073.0000000000018,-3438.0000000000077,1435.9999999999927,4132.999999999982,2136.999999999967,-79.99999999999119,-1742.999999999995,-4.000000000004,1041.000000000003,-880.0000000000141,,3022.999999999933
2015.09.08,711.000000000006,2154.999999999996,-1028.000000000006,-497.99999999999847,-1068.0000000000023,-3456.0000000000146,1380.0000000000034,4007.9999999999814,2144.9999999999745,-95.99999999996278,-1729.0000000000134,-26.999999999999247,1005.9999999999958,-846.0000000000134,,2656.9999999999472
2015.09.08,724.9999999999978,2174.000000000009,-953.000000000003,-504.9999999999999,-1022.9999999999961,-3405.9999999999977,1342.9999999999832,4007.9999999999814,2121.9999999999573,30.0000000000189,-1675.0000000000114,-11.999999999989797,912.0000000000017,-829.9999999999974,,2909.999999999954
2015.09.09,700.0000000000006,2122.000000000002,-981.0000000000088,-459.99999999999375,-983.0000000000006,-3327.000000000013,1244.0000000000007,3913.9999999999873,2125.9999999999836,41.000000000002146,-1629.9999999999955,-19.999999999997797,892.9999999999993,-841.0000000000028,,2797.9999999999636
2015.09.09,714.0000000000035,2140.0000000000086,-1016.0000000000053,-439.99999999999596,-992.000000000004,-3243.000000000018,1295.9999999999861,4030.9999999999773,2121.9999999999573,-3.999999999981796,-1682.9999999999927,17.000000000000348,931.0000000000041,-914.0000000000148,,2958.9999999999245
2015.09.09,719.000000000003,2156.0000000000023,-1040.0000000000064,-427.99999999998397,-1053.0000000000039,-3269.000000000011,1298.9999999999834,4094.999999999999,2163.999999999966,-100.99999999999554,-1717.9999999999893,45.99999999999049,971.9999999999951,-927.0000000000111,,2914.999999999939
2015.09.09,668.9999999999974,2178.9999999999977,-1100.0000000000086,-443.99999999999994,-1110.9999999999952,-3234.0000000000036,1292.9999999999886,4159.999999999996,2184.9999999999704,-259.99999999997135,-1825.9999999999934,109.00000000000354,1063.9999999999982,-799.0000000000164,,2884.9999999999627
