date,USDCHF,GBPUSD,EURUSD,AUDUSD,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,AUDCAD,AUDNZD,empty,sum
2018.09.17,-59.000000000009045,39.00000000001125,19.00000000001345,-51.000000000001044,-115.99999999999966,7.0000000000014495,-63.99999999999739,-29.999999999996696,-144.00000000000546,-222.00000000001108,145.00000000001734,-145.99999999997948,-259.9999999999936,-47.9999999999925,-70.99999999999883,,-1000.9999999999413
2018.09.17,-40.00000000000669,87.00000000001484,70.99999999999883,-7.9999999999968985,-120.00000000000455,30.999999999992145,-27.999999999994696,34.000000000000696,-210.00000000000796,-195.9999999999962,142.0000000000199,-132.99999999998312,-151.9999999999966,-17.999999999995797,-22.0000000000109,,-561.9999999999669
2018.09.17,-43.999999999999595,96.00000000000719,76.0000000000094,-4.000000000004,-112.99999999999955,56.99999999999594,-22.999999999995246,6.0000000000060005,-205.0000000000125,-185.99999999999727,174.00000000000747,-139.00000000000023,-255.99999999998957,-26.999999999999247,-66.00000000001049,,-653.9999999999816
2018.09.17,-30.000000000007798,100.0000000000112,110.99999999999443,21.999999999999797,-87.0000000000033,56.0000000000005,7.0000000000014495,26.000000000003798,-155.00000000000114,-158.99999999999804,110.00000000001009,-156.99999999998494,-228.00000000000597,8.000000000008,-78.00000000000028,,-453.99999999997215
2018.09.17,-28.000000000005798,94.00000000001629,90.00000000001229,23.00000000000635,-84.00000000000318,66.99999999999484,9.999999999998899,45.000000000006146,-183.9999999999975,-165.00000000001512,121.99999999999989,-141.99999999999767,-177.00000000000495,11.00000000000545,-42.0000000000087,,-359.9999999999928
2018.09.17,-13.00000000000745,109.00000000000354,80.00000000001339,21.999999999999797,-63.99999999999295,84.99999999999064,25.00000000000835,63.00000000000195,-179.00000000000205,-163.00000000000205,108.00000000001918,-131.99999999999878,-157.99999999999147,-0.999999999995449,-50.0000000000167,,-267.99999999997004
2018.09.17,-12.000000000000899,107.00000000001265,75.00000000000284,-12.999999999996348,-63.00000000000239,81.9999999999932,-2.999999999997449,56.0000000000005,-189.00000000002137,-161.99999999999548,202.00000000001327,-130.99999999999224,-168.99999999999693,-51.000000000001044,-25.00000000000835,,-295.99999999999005
2018.09.17,-30.000000000007798,127.00000000001043,90.00000000001229,14.000000000002899,-72.99999999999329,82.99999999999974,23.00000000000635,75.00000000000284,-248.99999999999523,-236.99999999999832,140.0000000000068,-126.99999999998823,-112.000000000001,-14.999999999998348,-21.00000000000435,,-311.9999999999453
2018.09.17,-86.0000000000083,140.0000000000068,66.00000000001049,48.000000000003595,-156.99999999999648,51.99999999999649,8.000000000008,41.000000000002146,-262.00000000000045,-211.00000000000563,86.0000000000083,-135.9999999999806,-59.99999999999339,14.999999999998348,-52.000000000007596,,-507.99999999995833
2018.09.17,-85.00000000000173,70.0000000000145,19.00000000001345,6.0000000000060005,-162.9999999999967,21.999999999999797,-34.000000000000696,21.00000000000435,-260.0000000000193,-233.00000000001654,128.000000000017,-89.99999999999008,-72.99999999998974,-4.999999999999449,-52.000000000007596,,-728.9999999999667
2018.09.17,-126.0000000000039,49.00000000001015,-55.99999999998939,-9.00000000000345,-179.00000000000205,-28.000000000005798,-51.99999999999649,-21.999999999999797,-223.0000000000132,-262.00000000000665,87.00000000001484,-164.99999999999292,-168.99999999999693,4.999999999999449,-77.00000000001594,,-1227.0000000000018
2018.09.17,-235.00000000000742,99.00000000000463,83.9999999999952,43.00000000000415,-224.00000000000375,-80.00000000000229,-74.99999999999174,-49.99999999999449,-153.99999999999636,-256.00000000001177,-85.99999999998609,-214.99999999998744,-177.00000000000495,43.00000000000415,-130.0000000000079,,-1412.9999999999864
2018.09.17,-267.00000000000614,138.0000000000159,217.0000000000005,134.0000000000008,-277.9999999999916,-102.00000000000209,-49.99999999999449,-58.000000000002494,-269.00000000000546,-276.00000000000955,-82.99999999998863,-319.999999999987,-292.9999999999877,121.00000000000443,-140.0000000000068,,-1525.9999999999604
2018.09.17,-243.99999999999977,194.0000000000053,238.0000000000049,163.00000000000205,-325.9999999999934,-80.00000000000229,16.0000000000049,-5.999999999994898,-396.000000000015,-381.0000000000091,-88.99999999998354,-359.99999999998255,-258.0000000000027,151.00000000000114,-148.99999999999915,,-1526.999999999964
2018.09.17,-292.00000000000335,234.00000000000088,245.0000000000063,151.9999999999966,-373.9999999999952,-126.0000000000039,-54.999999999993946,-29.000000000001247,-385.9999999999957,-382.0000000000157,-38.99999999998904,-315.99999999998295,-192.99999999999872,165.9999999999995,-140.0000000000068,,-1534.9999999999832
2018.09.17,-338.00000000000495,246.00000000001288,236.99999999999832,160.00000000000458,-429.9999999999926,-141.00000000000225,-61.999999999995396,-22.999999999995246,-415.00000000002046,-368.00000000001273,-33.99999999997849,-309.99999999998806,-85.99999999998609,161.00000000000003,-70.99999999999883,,-1473.9999999999595
2018.09.17,-273.000000000001,209.00000000001472,242.00000000000887,180.0000000000024,-399.0000000000009,-54.00000000000959,23.00000000000635,39.00000000000014,-423.0000000000018,-320.00000000000915,-146.99999999998602,-284.9999999999797,-100.99999999999554,145.00000000000622,-78.00000000000028,,-1241.9999999999452
2018.09.17,-347.0000000000084,238.0000000000049,320.9999999999935,190.00000000000128,-521.9999999999914,-104.99999999999955,-46.999999999997044,-24.999999999997247,-575.9999999999934,-357.00000000000733,-116.99999999998934,-345.99999999997965,-174.99999999999181,140.0000000000068,-90.00000000001229,,-1817.999999999961
2018.09.17,-365.99999999999966,340.00000000000693,334.9999999999964,155.00000000000514,-575.0000000000028,-148.99999999999915,-83.9999999999952,-51.99999999999649,-688.0000000000166,-538.0000000000163,51.000000000001044,-385.99999999999744,-221.00000000000452,108.00000000000809,-80.99999999999774,,-2151.000000000008
2018.09.17,-424.00000000000216,390.0000000000015,336.00000000000296,173.9999999999964,-612.9999999999995,-187.9999999999993,-73.00000000000084,-48.99999999999905,-715.0000000000034,-601.000000000007,57.00000000001815,-469.99999999999267,-231.99999999998778,151.00000000000114,-110.00000000001009,,-2366.999999999982
2018.09.17,-522.0000000000002,486.00000000000864,411.0000000000058,214.00000000000307,-768.9999999999912,-218.00000000000708,-126.99999999999933,-69.9999999999923,-900.0000000000057,-643.0000000000158,125.00000000001954,-459.99999999999375,-217.0000000000005,146.00000000000168,-66.00000000001049,,-2609.9999999999773
2018.09.17,-509.00000000000387,607.0000000000019,497.99999999999847,243.99999999999977,-664.999999999992,-190.00000000000128,-80.99999999999774,-10.999999999994348,-929.000000000002,-768.9999999999975,248.00000000000378,-533.99999999999,-177.00000000000495,173.00000000000094,-51.000000000001044,,-2145.9999999999795
2018.09.17,-487.0000000000041,663.999999999998,578.0000000000118,307.99999999999716,-688.0000000000024,-191.00000000000784,-22.999999999995246,13.00000000000745,-1036.0000000000014,-909.0000000000042,98.0000000000203,-708.9999999999818,-214.00000000000307,252.0000000000078,-69.00000000000794,,-2412.999999999966
2018.09.17,-556.0000000000009,731.9999999999993,639.9999999999961,356.00000000000074,-730.000000000004,-226.99999999999943,-36.999999999998145,-2.999999999997449,-1024.000000000001,-873.999999999997,142.0000000000199,-659.999999999994,-225.99999999999287,264.0000000000087,-57.00000000001815,,-2259.999999999978
2018.09.17,-624.0000000000023,731.9999999999993,642.9999999999936,351.99999999999676,-748.0000000000047,-260.00000000000466,-68.99999999999685,-49.99999999999449,-1010.0000000000193,-872.0000000000061,116.00000000000499,-671.9999999999837,-246.99999999999721,294.00000000000534,-93.00000000000975,,-2508.0000000000186
2018.09.17,-587.0000000000042,754.0000000000102,621.0000000000049,267.00000000000614,-685.0000000000023,-278.00000000000045,-109.99999999999899,-12.999999999996348,-924.0000000000066,-1018.0000000000077,192.00000000001438,-783.0000000000003,-224.99999999998633,236.00000000000287,-65.00000000000395,,-2617.999999999969
2018.09.17,-514.9999999999987,663.999999999998,588.0000000000107,248.00000000000378,-670.0000000000017,-304.9999999999997,-112.000000000001,-21.999999999999797,-955.0000000000125,-1083.9999999999961,345.0000000000175,-865.999999999989,-300.99999999999574,277.000000000005,0.0,,-2707.9999999999595
2018.09.17,-540.0000000000072,683.0000000000114,602.0000000000136,270.0000000000036,-686.9999999999976,-292.00000000000335,-90.0000000000012,-14.000000000002899,-942.0000000000073,-927.0000000000111,301.0000000000179,-800.9999999999851,-243.99999999999977,242.00000000000887,8.999999999992347,,-2429.9999999999677
2018.09.17,-577.0000000000052,745.0000000000178,609.0000000000151,307.99999999999716,-736.0000000000042,-268.0000000000016,-95.00000000000064,-10.999999999994348,-1030.0000000000011,-890.9999999999974,339.0000000000004,-675.9999999999877,-160.99999999998892,261.0000000000001,17.000000000000348,,-2165.99999999995
2018.09.17,-523.0000000000068,828.0000000000065,642.9999999999936,328.0000000000061,-715.0000000000034,-203.00000000000873,-39.999999999995595,36.999999999998145,-1063.0000000000166,-897.9999999999987,323.0000000000066,-665.9999999999889,-180.0000000000024,272.00000000000557,-9.999999999998899,,-1867.0000000000034
2018.09.17,-544.0,880.9999999999984,649.0000000000107,339.99999999999585,-718.9999999999941,-216.0000000000051,-49.99999999999449,11.00000000000545,-1146.000000000015,-975.9999999999991,359.0000000000204,-681.9999999999826,-171.99999999999437,274.00000000000756,-34.000000000000696,,-2024.9999999999472
2018.09.17,-543.0000000000045,884.0000000000181,605.0000000000111,312.00000000000114,-653.9999999999964,-233.00000000000543,-73.99999999999629,-17.000000000000348,-1038.000000000011,-1028.0000000000066,497.0000000000141,-639.9999999999961,-214.99999999998744,255.00000000000523,-41.000000000002146,,-1929.9999999999563
2018.09.17,-543.0000000000045,919.0000000000032,638.0000000000052,328.0000000000061,-658.0000000000013,-248.99999999999923,-57.99999999999139,-15.999999999993797,-1038.000000000011,-1053.9999999999993,508.00000000001955,-679.9999999999917,-221.99999999998886,289.0000000000059,-46.0000000000127,,-1881.999999999954
2018.09.17,-531.0000000000036,895.0000000000014,609.9999999999994,268.99999999999704,-644.999999999996,-265.99999999999955,-103.99999999999298,-41.000000000002146,-1046.999999999997,-1130.0000000000089,500.00000000001154,-719.9999999999873,-276.9999999999939,263.0000000000021,-43.999999999999595,,-2267.9999999999695
2018.09.17,-572.0000000000058,899.0000000000053,591.0000000000082,224.000000000002,-575.0000000000028,-339.0000000000004,-174.99999999999181,-95.00000000000064,-950.000000000017,-1174.0000000000084,636.0000000000143,-758.9999999999985,-323.99999999999096,233.00000000000543,-13.000000000018552,,-2392.9999999999995
2018.09.17,-578.0000000000007,919.0000000000032,581.9999999999936,229.99999999999687,-582.9999999999984,-337.0000000000095,-173.00000000000094,-93.99999999999409,-901.0000000000105,-1188.9999999999957,687.0000000000153,-749.999999999984,-307.99999999999716,229.00000000000142,2.999999999997449,,-2262.9999999999836
2018.09.17,-570.9999999999993,896.000000000008,601.000000000007,229.00000000000142,-581.9999999999936,-340.00000000000693,-178.00000000000037,-91.99999999999208,-883.0000000000098,-1175.000000000015,710.0000000000106,-759.999999999983,-302.0000000000023,230.000000000008,22.999999999995246,,-2193.9999999999723
2018.09.17,-570.9999999999993,882.000000000005,594.0000000000057,229.00000000000142,-590.0000000000034,-375.0000000000031,-185.99999999999727,-95.99999999999609,-890.0000000000148,-1273.000000000013,557.0000000000075,-846.9999999999977,-295.99999999998516,273.000000000001,-8.000000000008,,-2596.9999999999977
2018.09.18,-514.0000000000033,743.0000000000048,590.0000000000016,219.99999999999798,-522.9999999999961,-374.0000000000077,-151.00000000000114,-114.99999999999844,-884.0000000000146,-1272.0000000000064,415.0000000000098,-837.9999999999832,-292.00000000000335,279.00000000000705,24.999999999986144,,-2691.0000000000064
2018.09.18,-516.0000000000053,842.0000000000094,602.999999999998,231.0000000000034,-521.9999999999914,-318.00000000000716,-136.99999999999824,19.00000000000235,-855.9999999999945,-1175.000000000015,602.0000000000136,-806.99999999998,-126.99999999998823,282.99999999999994,109.99999999998789,,-1767.9999999999652
2018.09.18,-526.9999999999997,866.0000000000113,612.0000000000125,246.00000000000176,-525.9999999999962,-333.0000000000055,-134.0000000000008,19.999999999997797,-879.0000000000191,-1235.0000000000084,604.0000000000045,-832.9999999999949,-119.99999999998678,294.00000000000534,112.000000000001,,-1832.9999999999773
2018.09.18,-548.9999999999995,805.0000000000113,469.0000000000083,-5.999999999994898,-530.9999999999917,-407.0000000000018,-354.9999999999942,-78.99999999999574,-840.0000000000034,-1331.9999999999998,607.0000000000019,-859.9999999999941,-242.99999999999324,104.99999999999955,163.00000000000205,,-3052.9999999999454
2018.09.18,-503.000000000009,746.0000000000023,436.00000000001415,-63.99999999999739,-370.9999999999951,-428.00000000000614,-387.99999999999943,-126.99999999999933,-640.0000000000148,-1422.000000000012,1144.0000000000116,-894.9999999999792,-336.00000000000296,96.00000000000719,248.99999999998812,,-2502.999999999992
2018.09.18,-475.0000000000032,758.0000000000142,432.9999999999945,-87.99999999999919,-346.00000000000364,-446.00000000000193,-422.00000000000017,-180.0000000000024,-581.9999999999936,-1402.0000000000143,1252.0000000000086,-919.9999999999875,-475.0000000000032,73.00000000000084,235.99999999999176,,-2583.9999999999995
2018.09.18,-500.00000000000045,765.0000000000157,443.0000000000156,-90.99999999999665,-468.0000000000035,-442.00000000000904,-425.99999999999307,-180.0000000000024,-717.000000000013,-1383.000000000001,944.0000000000115,-924.9999999999981,-473.99999999999665,60.99999999999994,92.99999999998754,,-3299.9999999999836
2018.09.18,-504.9999999999999,718.0000000000186,473.99999999999665,56.99999999999594,-472.999999999999,-404.0000000000044,-290.9999999999968,-130.99999999999224,-688.0000000000166,-1282.0000000000055,829.0000000000131,-889.9999999999908,-391.9999999999924,192.99999999999872,96.99999999999153,,-2687.999999999983
2018.09.18,-496.00000000000756,727.0000000000109,483.0000000000112,68.00000000000139,-450.9999999999934,-398.00000000000944,-273.000000000001,-125.99999999999278,-652.0000000000152,-1253.9999999999995,800.0000000000007,-931.9999999999995,-421.99999999998903,204.00000000000418,58.000000000002494,,-2663.9999999999773
2018.09.18,-503.000000000009,754.0000000000102,520.9999999999936,70.99999999999883,-575.9999999999934,-396.00000000000745,-274.9999999999919,-102.00000000000209,-822.0000000000027,-1246.9999999999982,613.0000000000191,-900.9999999999962,-367.99999999999056,192.99999999999872,66.99999999999484,,-2970.999999999976
2018.09.18,-492.0000000000035,768.0000000000131,534.0000000000123,151.00000000000114,-593.0000000000035,-404.0000000000044,-196.99999999999162,-61.999999999995396,-862.9999999999995,-1319.0000000000034,650.0000000000173,-955.9999999999791,-309.99999999998806,284.0000000000065,85.00000000000173,,-2723.9999999999163
2018.09.18,-476.0000000000098,765.0000000000157,529.0000000000017,148.0000000000037,-626.9999999999953,-396.00000000000745,-188.9999999999947,-19.999999999997797,-924.0000000000066,-1316.0000000000061,518.0000000000184,-932.9999999999839,-164.99999999999292,325.00000000000864,96.99999999999153,,-2663.9999999999545
2018.09.18,-575.0000000000033,802.9999999999982,580.0000000000027,265.99999999999955,-715.0000000000034,-391.000000000008,-80.99999999999774,30.000000000007798,-1040.0000000000205,-1303.0000000000098,63.000000000013046,-1058.9999999999877,-170.00000000000347,440.00000000000705,-73.00000000001194,,-3225.0000000000173
2018.09.18,-578.0000000000007,855.0000000000058,690.9999999999972,314.0000000000032,-721.9999999999942,-387.99999999999943,-70.99999999999883,45.000000000006146,-1050.0000000000114,-1288.0000000000002,0.0,-1048.9999999999889,-124.99999999999733,470.00000000000375,-43.00000000001525,,-2938.999999999991
2018.09.18,-569.0000000000084,866.0000000000113,693.0000000000102,348.9999999999993,-703.000000000003,-372.0000000000057,-43.999999999999595,58.000000000002494,-1043.0000000000064,-1300.0000000000123,136.00000000000279,-1016.9999999999791,-106.00000000000608,492.0000000000035,-19.00000000001345,,-2579.000000000004
2018.09.18,-560.0000000000049,844.0000000000003,661.0000000000005,373.00000000000114,-734.9999999999994,-384.00000000000654,-10.999999999994348,52.000000000007596,-1069.0000000000168,-1273.9999999999973,186.0000000000195,-1018.9999999999922,-82.99999999998863,535.0000000000077,-25.00000000000835,,-2508.999999999972
2018.09.18,-540.0000000000072,800.0000000000007,612.0000000000125,356.9999999999962,-731.9999999999993,-395.0000000000009,-29.000000000001247,38.0000000000047,-1022.9999999999961,-1256.0000000000127,153.00000000000313,-981.999999999994,-92.00000000000318,533.0000000000057,-52.000000000007596,,-2607.9999999999995
2018.09.18,-613.000000000008,814.0000000000036,626.0000000000155,387.000000000004,-774.9999999999915,-394.00000000000546,-3.999999999992898,58.000000000002494,-1098.0000000000132,-1263.9999999999984,26.0000000000149,-999.9999999999786,-1.0000000000065512,553.0000000000035,-75.00000000000284,,-2759.9999999999527
2018.09.18,-660.000000000005,903.0000000000093,727.0000000000109,514.0000000000033,-1096.999999999994,-383.0,70.99999999999883,94.00000000000519,-1512.0000000000005,-1238.0000000000057,-248.99999999998812,-1078.9999999999854,-75.99999999998718,662.000000000007,-164.00000000000858,,-3486.9999999999395
2018.09.18,-634.0000000000013,775.9999999999989,723.0000000000069,590.999999999997,-1066.9999999999932,-355.0000000000053,136.00000000000279,75.9999999999983,-1402.0000000000152,-1090.0000000000132,-424.99999999998647,-955.9999999999791,-28.999999999990145,673.0000000000014,-226.99999999999943,,-3209.9999999999777
2018.09.18,-612.0000000000015,634.0000000000013,540.0000000000072,406.00000000000637,-998.0000000000047,-348.00000000000387,9.00000000000345,34.000000000000696,-1272.9999999999961,-954.9999999999948,-418.9999999999916,-823.9999999999803,-11.00000000000545,496.00000000000756,-219.99999999999798,,-3540.99999999995
2018.09.18,-620.0000000000094,621.0000000000049,493.0000000000101,385.99999999999744,-774.9999999999915,-361.0000000000002,2.000000000002,4.999999999999449,-903.00000000002,-937.9999999999944,-318.9999999999804,-810.999999999984,19.999999999997797,511.0000000000059,-147.00000000000824,,-2835.999999999971
2018.09.18,-647.0000000000086,673.0000000000125,537.9999999999941,448.9999999999994,-801.0000000000019,-378.00000000000057,-9.999999999998899,-7.0000000000014495,-882.000000000005,-957.0000000000078,-251.99999999998556,-722.9999999999848,62.000000000006494,545.0000000000066,-154.0000000000097,,-2543.999999999985
2018.09.18,-689.0000000000063,690.9999999999972,565.0000000000155,475.99999999999864,-868.9999999999998,-394.00000000000546,2.000000000002,-19.00000000000235,-850.9999999999991,-924.0000000000136,-292.9999999999877,-739.0000000000008,52.000000000007596,553.999999999999,-158.0000000000137,,-2596.0000000000086
2018.09.18,-729.0000000000018,574.0000000000078,597.0000000000031,512.9999999999968,-873.0000000000047,-398.00000000000944,-3.999999999992898,-32.999999999994145,-798.0000000000018,-818.0000000000076,-573.9999999999857,-702.9999999999869,83.9999999999952,583.0000000000002,-223.00000000001762,,-2801.9999999999995
2018.09.18,-665.0000000000044,504.9999999999999,534.0000000000123,524.9999999999977,-814.9999999999977,-353.0000000000033,64.0000000000085,12.000000000000899,-724.9999999999943,-632.0000000000103,-613.9999999999812,-619.9999999999983,171.00000000001003,531.9999999999991,-194.0000000000053,,-2274.999999999967
2018.09.18,-587.0000000000042,537.0000000000097,486.00000000000864,468.00000000000176,-840.999999999994,-295.0000000000008,56.0000000000005,45.000000000006146,-867.999999999995,-700.0000000000117,-445.99999999999085,-558.9999999999984,205.00000000001074,519.0000000000028,-121.99999999999989,,-2101.9999999999545
2018.09.18,-586.0000000000088,526.0000000000042,500.9999999999959,463.0000000000023,-903.9999999999964,-300.0000000000003,58.000000000002494,43.00000000000415,-1056.0000000000116,-792.9999999999993,-350.9999999999902,-624.9999999999867,117.99999999999588,508.00000000000847,-165.00000000001512,,-2562.9999999999945
2018.09.18,-557.0000000000075,644.0000000000001,554.9999999999944,429.0000000000016,-879.9999999999955,-334.00000000000097,35.00000000000725,14.999999999998348,-1092.000000000013,-899.0000000000053,-261.9999999999845,-729.9999999999862,-4.999999999988347,520.0000000000093,-181.00000000000892,,-2741.999999999979
2018.09.18,-637.0000000000098,617.0000000000009,560.0000000000049,411.0000000000058,-960.9999999999985,-356.00000000000074,21.00000000000435,24.000000000001798,-1117.0000000000186,-999.0000000000166,-156.99999999998494,-989.9999999999798,-219.99999999999798,517.0000000000008,-131.00000000001444,,-3418.0000000000027
2018.09.18,-628.0000000000064,649.0000000000107,625.0000000000089,373.00000000000114,-1001.0000000000048,-343.9999999999999,-27.999999999994696,-44.99999999999504,-1198.0000000000075,-951.9999999999973,-135.9999999999806,-956.9999999999857,-295.99999999998516,436.00000000000307,-157.00000000000713,,-3658.99999999994
2018.09.18,-640.0000000000073,640.0000000000183,632.9999999999947,375.0000000000031,-1042.0000000000016,-309.99999999999915,-19.999999999997797,-43.999999999999595,-1229.0000000000134,-822.0000000000116,-164.99999999999292,-818.9999999999919,-395.99999999999636,325.00000000000864,-212.00000000001216,,-3725.999999999999
2018.09.18,-738.0000000000053,833.000000000017,815.9999999999945,453.99999999999886,-1123.9999999999952,-295.0000000000008,-47.9999999999925,-52.99999999999194,-1393.0000000000007,-862.0000000000072,-175.99999999999838,-849.9999999999952,-435.9999999999919,345.0000000000064,-219.99999999999798,,-3746.99999999996
2018.09.18,-740.0000000000073,861.0000000000007,800.0000000000007,524.0000000000023,-1216.9999999999986,-233.00000000000543,35.00000000000725,-61.999999999995396,-1493.9999999999998,-763.0000000000026,-237.99999999998266,-675.9999999999877,-397.0000000000029,401.00000000000693,-368.9999999999971,,-3567.999999999962
2018.09.18,-587.0000000000042,745.0000000000178,645.0000000000067,492.999999999999,-1122.0,-148.0000000000037,94.00000000000519,-51.99999999999649,-1593.999999999994,-760.0000000000051,-171.99999999999437,-563.9999999999867,-449.9999999999948,343.00000000000443,-392.00000000001455,,-3520.9999999999613
2018.09.18,-568.0000000000018,755.0000000000168,695.0000000000011,489.0000000000061,-1103.999999999999,-178.00000000000037,106.00000000000608,-46.999999999997044,-1463.9999999999986,-733.0000000000059,-257.99999999998045,-689.9999999999907,-478.0000000000006,379.0000000000071,-392.9999999999989,,-3488.999999999936
2018.09.18,-553.999999999999,734.0000000000124,588.0000000000107,485.0000000000021,-1093.0000000000036,-137.00000000000932,118.00000000000699,-14.000000000002899,-1453.000000000003,-632.9999999999947,-225.99999999999287,-482.999999999989,-289.9999999999903,336.00000000000296,-347.0000000000084,,-2968.999999999958
2018.09.18,-557.0000000000075,761.0000000000117,615.00000000001,543.0000000000045,-1075.0000000000027,-74.00000000000739,156.00000000000057,11.00000000000545,-1447.0000000000027,-485.0000000000021,-400.9999999999847,-339.99999999998477,-164.99999999999292,359.0000000000093,-412.00000000001234,,-2510.999999999956
2018.09.18,-550.000000000006,777.0000000000055,415.0000000000098,553.0000000000035,-1073.9999999999982,-26.999999999999247,221.00000000000452,38.0000000000047,-1575.9999999999934,-561.9999999999958,-380.9999999999869,-264.9999999999819,-113.99999999999189,367.0000000000062,-446.9999999999974,,-2624.999999999916
2018.09.18,-415.0000000000098,650.0000000000173,314.00000000001427,519.9999999999983,-879.9999999999955,29.999999999996696,256.0000000000007,68.00000000000139,-1372.000000000014,-473.0000000000123,-440.9999999999803,-44.99999999998394,51.000000000001044,309.0000000000037,-421.0000000000047,,-1848.9999999999673
2018.09.18,-337.0000000000095,636.9999999999986,326.0000000000041,519.0000000000028,-840.0000000000034,122.99999999999534,300.0000000000003,97.9999999999981,-1328.000000000003,-277.00000000001614,-433.99999999997885,71.00000000002105,107.00000000001265,304.9999999999997,-421.0000000000047,,-1150.999999999983
2018.09.18,-273.000000000001,623.000000000018,286.00000000000847,504.00000000000443,-765.0000000000006,103.99999999999298,309.0000000000037,97.00000000000264,-1301.0000000000161,-358.9999999999982,-394.9999999999898,-13.999999999980695,58.000000000002494,355.0000000000053,-442.00000000000904,,-1212.9999999999575
2018.09.18,-303.0000000000088,701.0000000000183,415.99999999999415,568.9999999999973,-813.999999999993,120.99999999999334,352.00000000000784,146.00000000000168,-1337.9999999999939,-323.0000000000066,-549.9999999999839,-11.999999999989797,110.99999999999443,389.000000000006,-459.0000000000094,,-993.9999999999723
2018.09.18,-297.00000000000284,650.0000000000173,405.9999999999952,602.999999999998,-799.9999999999972,187.9999999999993,414.9999999999987,174.00000000000747,-1378.0000000000143,-300.00000000001137,-586.999999999982,59.000000000009045,131.99999999999878,370.9999999999991,-458.00000000000284,,-821.9999999999875
2018.09.18,-248.99999999999923,653.0000000000147,353.0000000000033,590.999999999997,-745.0000000000045,188.9999999999947,424.00000000000216,170.99999999999892,-1317.0000000000073,-238.0000000000049,-619.9999999999983,64.0000000000196,134.00000000001188,397.0000000000029,-509.00000000000387,,-701.9999999999729
