names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['GBPJPY'],80.0,-0.41507936507936494,B
GBPUSD,10,['EURAUD'],80.0,-0.958,B
EURUSD,10,['USDCHF'],100.0,-1.0,B
AUDUSD,10,['USDCHF'],100.0,-0.99,B
CHFJPY,30,['AUDCAD'],100.0,0.4794935102816652,S
CADCHF,10,['USDJPY'],80.0,-0.986,B
AUDCHF,10,['USDJPY'],80.0,-1.0,B
NZDCHF,10,['USDJPY'],80.0,-1.0,B
GBPJPY,10,"['GBPUSD', 'EURAUD', 'GBPCAD']",80.0,0.26,S
GBPCAD,15,"['GBPUSD', 'GBPJPY']",100.0,0.6539582084582086,S
GBPAUD,10,['EURAUD'],80.0,-0.9280000000000002,B
EURCAD,15,"['EURJPY', 'EURCHF', 'GBPJPY', 'NZDJPY']",80.0,1.0,S
EURNZD,10,"['GBPUSD', 'GBPCAD']",80.0,1.0,S
AUDCAD,30,"['EURGBP', 'NZDCHF', 'EURNZD', 'EURAUD', 'NZDCAD']",100.0,-0.28,B
AUDNZD,10,['EURGBP'],100.0,0.9680000000000001,S
