date,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CADCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2017.11.20,-3.0000000000001137,-51.000000000001044,-43.00000000000415,-14.000000000002899,-9.999999999998899,26.999999999999247,-69.9999999999923,-174.00000000000747,148.99999999999915,-292.00000000000335,-46.999999999997044,-1.9999999999953388,-48.99999999999905,109.99999999999899,,-469.0000000000043
2017.11.20,-94.99999999999886,-101.00000000001774,-100.00000000000009,-164.99999999999292,58.000000000002494,136.99999999999824,-65.00000000000395,-228.99999999999034,-124.99999999999733,-7.0000000000014495,1.9999999999953388,-16.999999999995907,-75.9999999999983,43.00000000000415,,-739.9999999999966
2017.11.20,43.99999999999693,-190.00000000000128,-87.99999999999919,-8.999999999992347,485.0000000000021,-7.0000000000014495,-176.99999999998272,-205.99999999999508,-374.0000000000077,341.99999999999784,-158.00000000000125,-43.99999999999693,3.0000000000085514,173.9999999999964,,-204.9999999999761
2017.11.20,80.99999999998886,-297.0000000000139,-121.00000000000443,14.000000000002899,445.0000000000065,-14.000000000002899,-165.9999999999995,-113.99999999999189,-304.00000000001535,343.00000000000443,-260.9999999999957,-143.00000000000068,45.000000000006146,161.99999999999548,,-330.00000000002
2017.11.20,-40.00000000000625,-175.00000000001404,-80.00000000000229,-76.0000000000094,287.000000000015,75.00000000000284,-96.99999999999153,-114.99999999999844,-280.0000000000136,243.99999999999977,-76.99999999999818,-31.00000000000591,6.0000000000060005,112.000000000001,,-247.00000000001492
2017.11.20,-18.000000000000682,-144.0000000000108,-70.0000000000034,-79.99999999999119,327.00000000001063,94.00000000000519,-53.999999999998494,-92.00000000000318,-368.9999999999971,320.00000000000915,-76.99999999999818,-16.000000000005343,-4.999999999999449,126.99999999999933,,-56.99999999998353
2017.11.20,-6.000000000000227,-219.99999999999798,-48.99999999999905,-36.999999999998145,297.9999999999983,51.99999999999649,-89.99999999999008,22.999999999995246,-249.00000000001032,330.0000000000081,-137.00000000000045,-4.0000000000048885,81.00000000000884,200.99999999999562,,193.00000000000145
2017.11.20,74.99999999998863,-229.00000000001253,-63.00000000000195,49.00000000001015,377.0000000000051,1.0000000000065512,-92.00000000000318,4.000000000004,-258.0000000000027,317.9999999999961,-207.00000000000784,-31.00000000000591,69.00000000000794,243.99999999999977,,256.99999999998414
2017.11.20,137.99999999999102,-363.0000000000022,-139.99999999999568,204.00000000000418,595.9999999999966,-102.00000000000209,-113.99999999999189,-15.999999999993797,-335.00000000001864,402.9999999999978,-349.00000000000375,-182.00000000000216,73.00000000000084,207.00000000000162,,19.99999999998178
2017.11.20,52.99999999999727,-296.0000000000074,-97.9999999999981,248.00000000000378,583.0000000000002,-117.00000000000044,-88.99999999998354,12.999999999996348,-283.000000000011,357.00000000000733,-236.0000000000042,-51.00000000000193,75.00000000000284,244.99999999999523,,403.9999999999964
2017.11.20,89.9999999999892,-273.0000000000121,-105.99999999999498,129.00000000000134,553.0000000000035,-80.99999999999774,-164.99999999999292,-117.99999999999588,-327.00000000001063,351.0000000000124,-250.0,-61.99999999999761,48.000000000003595,244.99999999999523,,34.000000000003354
2017.11.20,77.99999999998875,-245.0000000000063,-112.000000000001,131.99999999999878,537.0000000000097,-58.000000000002494,-110.99999999999443,-110.99999999999443,-341.99999999999784,326.0000000000041,-219.99999999999886,18.000000000000682,16.0000000000049,310.9999999999946,,219.00000000000608
2017.11.20,46.999999999997044,-234.00000000000088,-99.00000000000463,70.99999999999883,524.0000000000133,-27.999999999994696,-123.99999999999079,-109.99999999998789,-388.0000000000106,388.0000000000106,-188.0000000000024,64.99999999999773,24.000000000001798,329.999999999997,,278.0000000000244
2017.11.20,65.99999999998829,-249.00000000001032,-88.99999999999464,72.0000000000054,548.9999999999995,-15.999999999993797,-98.99999999998244,-42.0000000000087,-436.9999999999985,480.00000000001376,-212.0000000000033,87.99999999999386,51.000000000001044,382.00000000000455,,544.0000000000148
2017.11.20,35.99999999998715,-226.00000000001506,-92.00000000000318,58.000000000002494,527.0000000000108,-7.0000000000014495,-93.99999999999409,-76.0000000000094,-432.0000000000102,438.00000000000506,-174.99999999999716,135.99999999999568,29.000000000001247,404.0000000000044,,525.9999999999764
2017.11.20,18.999999999991246,-198.00000000000927,-31.000000000003247,-8.999999999992347,479.0000000000072,26.999999999999247,-109.99999999998789,11.00000000000545,-434.000000000001,530.0000000000082,-143.00000000000068,204.9999999999983,82.00000000000429,444.9999999999954,,873.000000000015
2017.11.20,100.99999999999909,-215.00000000000963,-2.999999999997449,-2.999999999997449,486.00000000000864,6.0000000000060005,-144.99999999999514,62.99999999999084,-398.00000000000944,570.0000000000039,-219.0000000000083,207.9999999999984,133.00000000000534,529.0000000000017,,1112.9999999999964
2017.11.20,35.99999999998715,-218.00000000000708,-21.999999999999797,-160.00000000000458,415.0000000000098,41.9999999999976,-282.0000000000045,-102.00000000000209,-377.0000000000051,524.0000000000133,-168.00000000000637,120.99999999999511,115.00000000000954,378.00000000000057,,301.9999999999835
2017.11.20,70.99999999999795,-128.000000000017,-27.999999999994696,-356.00000000000074,242.00000000000887,116.00000000000499,-370.999999999988,-340.00000000000693,-297.0000000000139,309.0000000000037,-134.00000000000034,112.99999999999955,35.00000000000725,334.9999999999964,,-433.000000000003
2017.11.20,63.99999999999295,-52.000000000007596,-2.999999999997449,-443.99999999999994,256.00000000001177,131.99999999999878,-441.99999999998687,-470.9999999999992,-345.0000000000175,317.9999999999961,-76.00000000000762,233.0000000000041,11.00000000000545,410.9999999999947,,-408.0000000000121
2017.11.20,40.99999999999682,-6.000000000017103,36.0000000000027,-435.0000000000076,-4.999999999988347,177.00000000000495,-331.999999999999,-324.9999999999975,-101.00000000001774,86.0000000000083,-25.99999999999625,254.99999999999545,25.00000000000835,387.99999999999943,,-222.00000000000762
2017.11.20,-49.000000000006594,-36.0000000000138,29.000000000001247,-495.000000000001,-82.99999999998863,77.00000000000485,-631.0000000000038,-609.9999999999994,200.99999999998454,-204.00000000000418,21.99999999999136,296.99999999999704,38.0000000000047,390.99999999999693,,-1053.0000000000368
2017.11.20,-50.00000000001137,35.999999999991594,39.00000000000014,-536.0000000000032,-109.99999999998789,163.99999999999747,-492.9999999999879,-540.9999999999915,61.99999999998429,-123.99999999999079,72.00000000000273,262.00000000000045,-0.999999999995449,297.9999999999983,,-921.9999999999931
2017.11.20,-21.000000000000796,17.999999999984695,19.00000000000235,-706.999999999991,-85.99999999998609,134.99999999999625,-773.9999999999858,-851.0000000000017,85.00000000000173,-166.99999999998383,39.00000000000148,304.00000000000205,-12.999999999996348,378.00000000000057,,-1640.9999999999563
2017.11.20,-38.000000000010914,-87.99999999999919,5.999999999994898,-537.0000000000097,-10.999999999983245,85.99999999999719,-663.999999999998,-626.9999999999998,95.999999999985,-75.00000000000284,-19.000000000005457,256.9999999999908,49.00000000001015,385.000000000002,,-1180.000000000029
