date,USDCHF,EURCHF,CHFJPY,EURCAD,empty,sum
2020.10.26,38.0000000000047,-50.0000000000167,-6.000000000000227,119.00000000000244,,100.99999999999022
2020.10.26,81.00000000000884,-46.0000000000127,18.999999999991246,190.00000000000128,,243.99999999998866
2020.10.26,64.0000000000085,-43.00000000001525,-24.00000000000091,106.00000000000608,,102.99999999999842
2020.10.26,41.000000000002146,-33.00000000001635,-25.000000000005684,114.0000000000141,,96.9999999999942
2020.10.26,31.999999999998696,-53.00000000001415,-61.00000000000705,68.00000000000139,,-14.000000000021103
2020.10.26,48.000000000003595,-56.000000000011596,6.000000000000227,80.00000000001339,,78.00000000000561
2020.10.26,51.000000000001044,-60.99999999999994,-125.0,19.999999999997797,,-115.0000000000011
2020.10.26,63.00000000000195,-80.99999999999774,-183.00000000000693,82.00000000000429,,-118.99999999999844
2020.10.26,34.000000000000696,-85.00000000000173,-198.99999999999807,42.0000000000087,,-207.9999999999904
2020.10.26,68.00000000000139,-103.00000000000864,-168.00000000000637,22.0000000000109,,-181.00000000000273
2020.10.26,108.00000000000809,-89.00000000000574,-149.0000000000009,-18.0000000000069,,-148.00000000000549
2020.10.26,82.99999999999974,-114.0000000000141,-171.99999999999704,17.000000000000348,,-186.00000000001106
2020.10.26,69.00000000000794,-102.00000000000209,-209.00000000000318,46.0000000000127,,-195.99999999998462
2020.10.26,85.00000000000173,-114.0000000000141,-195.99999999999795,11.00000000000545,,-214.00000000000486
2020.10.26,77.00000000000485,-103.00000000000864,-219.99999999999886,29.999999999996696,,-216.00000000000597
2020.10.26,92.99999999999864,-121.00000000001555,-179.00000000000205,79.00000000000685,,-128.0000000000121
2020.10.26,73.00000000000084,-99.00000000000463,-183.00000000000693,153.00000000000313,,-56.00000000000762
2020.10.26,97.00000000000264,-93.00000000000975,-201.99999999999818,185.99999999999727,,-12.000000000008015
2020.10.26,100.00000000000009,-111.00000000001664,-165.00000000000625,204.00000000000418,,27.999999999981384
2020.10.26,101.00000000000664,-95.00000000000064,-150.00000000000568,246.99999999999721,,102.99999999999753
2020.10.26,214.00000000000307,-87.99999999999919,-13.00000000000523,141.00000000001333,,254.000000000012
2020.10.26,243.99999999999977,-66.00000000001049,-4.9999999999954525,56.000000000011596,,229.00000000000543
2020.10.26,272.00000000000557,-87.00000000001484,118.99999999999977,-4.999999999988347,,299.00000000000216
2020.10.26,277.000000000005,-99.00000000000463,75.9999999999934,26.999999999999247,,280.999999999993
2020.10.26,314.99999999999864,-22.0000000000109,114.99999999999488,53.00000000001415,,460.99999999999676
2020.10.26,223.00000000000654,-40.0000000000178,15.000000000000568,80.00000000001339,,278.00000000000273
2020.10.26,226.00000000000398,-33.00000000001635,12.999999999991019,234.00000000000088,,439.99999999997954
2020.10.26,258.9999999999981,-12.000000000012001,15.999999999991132,289.0000000000059,,551.9999999999832
2020.10.26,241.00000000000233,-59.000000000009045,7.000000000005002,151.00000000001222,,340.0000000000105
