date,USDCHF,EURCHF,CHFJPY,EURCAD,empty,sum
2020.10.26,-17.999999999995797,-66.00000000001049,-42.00000000000159,-72.99999999998974,,-198.9999999999976
2020.10.26,26.000000000003798,-62.000000000006494,-43.99999999999693,95.00000000000064,,15.000000000001009
2020.10.26,39.00000000000014,-50.0000000000167,-52.00000000000671,99.00000000000463,,35.99999999998137
2020.10.26,41.000000000002146,-58.000000000002494,-54.000000000002046,56.000000000011596,,-14.999999999990791
2020.10.26,12.000000000000899,-58.000000000002494,-88.99999999999864,68.00000000000139,,-66.99999999999883
2020.10.26,30.000000000007798,-59.000000000009045,-76.99999999999818,45.000000000006146,,-60.999999999993285
2020.10.26,16.0000000000049,-67.00000000001705,-135.00000000000512,8.000000000008,,-178.00000000000927
2020.10.26,51.000000000001044,-89.00000000000574,-213.00000000000807,17.000000000000348,,-234.00000000001242
2020.10.26,33.000000000005244,-87.00000000001484,-216.99999999999875,19.999999999997797,,-251.00000000001057
2020.10.26,28.000000000005798,-103.00000000000864,-203.00000000000296,22.0000000000109,,-255.99999999999488
2020.10.26,51.000000000001044,-121.99999999999989,-204.00000000000773,-21.999999999988695,,-296.9999999999953
2020.10.26,78.00000000000028,-116.00000000000499,-177.0000000000067,-15.999999999993797,,-231.00000000000523
2020.10.26,64.0000000000085,-135.00000000001845,-225.9999999999991,-4.000000000004,,-301.000000000013
2020.10.26,69.00000000000794,-121.00000000001555,-248.99999999999523,7.0000000000014495,,-294.00000000000136
2020.10.26,65.99999999999939,-119.00000000000244,-234.99999999999943,-11.00000000000545,,-299.00000000000796
2020.10.26,74.00000000000739,-134.00000000001188,-224.00000000000375,8.999999999992347,,-275.0000000000159
2020.10.26,70.0000000000034,-127.00000000001043,-198.99999999999807,59.99999999999339,,-196.0000000000117
2020.10.26,73.00000000000084,-103.00000000000864,-216.00000000000819,124.99999999999733,,-121.00000000001864
2020.10.26,84.0000000000063,-116.00000000000499,-248.99999999999523,133.00000000000534,,-147.99999999998857
2020.10.26,26.000000000003798,-111.00000000001664,-240.99999999999966,204.00000000000418,,-122.00000000000833
2020.10.26,82.00000000000429,-110.00000000001009,-159.00000000000603,113.00000000000753,,-74.00000000000429
2020.10.26,177.00000000000495,-94.00000000001629,-46.999999999997044,-9.999999999998899,,25.999999999992717
2020.10.26,213.00000000000762,-109.00000000000354,-19.99999999999602,-46.999999999997044,,37.00000000001101
2020.10.26,256.0000000000007,-107.00000000001265,60.99999999999284,-72.99999999998974,,136.99999999999113
2020.10.26,277.000000000005,-109.00000000000354,66.0000000000025,-41.99999999998649,,192.00000000001748
2020.10.26,217.0000000000005,-63.000000000013046,10.000000000005116,32.999999999994145,,196.99999999998673
2020.10.26,207.00000000000162,-36.0000000000138,-3.0000000000001137,63.000000000013046,,231.00000000000077
2020.10.26,200.00000000000017,-39.00000000001125,-16.999999999995907,180.0000000000024,,323.9999999999954
2020.10.26,225.00000000000853,-59.000000000009045,-34.000000000006025,151.00000000001222,,283.0000000000057
2020.10.26,241.00000000000233,-75.00000000000284,-61.00000000000705,87.99999999999919,,192.99999999999164
2020.10.26,258.9999999999981,-43.00000000001525,-126.00000000000477,59.000000000009045,,148.99999999998715
2020.10.26,241.00000000000233,-16.000000000016,-94.99999999999886,59.000000000009045,,188.9999999999965
2020.10.26,267.00000000000614,-19.00000000001345,-34.000000000006025,97.00000000001374,,311.0000000000004
2020.10.26,308.00000000000824,-28.000000000005798,-1.0000000000047748,167.00000000000603,,446.0000000000037
2020.10.26,309.0000000000037,-45.000000000006146,-7.999999999995566,273.9999999999965,,529.9999999999984
2020.10.26,270.99999999999903,-41.000000000002146,36.000000000001364,394.00000000000546,,660.0000000000036
2020.10.26,265.99999999999955,-2.999999999997449,54.000000000002046,455.0000000000054,,772.0000000000095
2020.10.26,273.000000000001,-5.000000000010552,99.99999999999432,492.0000000000035,,859.9999999999883
2020.10.26,240.00000000000688,-9.999999999998899,72.99999999999329,524.0000000000133,,827.0000000000146
2020.10.26,292.00000000000335,-24.000000000001798,87.99999999999386,418.0000000000073,,774.0000000000027
2020.10.26,297.00000000000284,-23.00000000001745,105.00000000000398,307.00000000001285,,686.0000000000023
2020.10.26,313.00000000000773,-19.00000000001345,131.00000000000023,248.00000000000378,,672.9999999999983
2020.10.26,295.0000000000008,-41.000000000002146,129.99999999999545,198.99999999999363,,582.9999999999877
2020.10.26,317.0000000000006,-34.000000000000696,143.00000000000068,143.00000000000423,,569.0000000000049
2020.10.26,348.00000000000387,-26.0000000000149,195.99999999999795,134.99999999999625,,652.9999999999832
2020.10.26,353.99999999999875,-26.999999999999247,209.99999999999375,249.99999999999466,,786.9999999999878
2020.10.26,299.00000000000483,-56.000000000011596,164.99999999999204,245.0000000000063,,652.9999999999916
2020.10.26,318.00000000000716,-53.999999999998494,197.9999999999933,242.00000000000887,,704.0000000000108
2020.10.27,341.0000000000024,-19.999999999997797,221.9999999999942,177.00000000000495,,720.0000000000039
2020.10.27,369.0000000000082,1.999999999990898,203.99999999999352,307.00000000001285,,882.0000000000055
2020.10.27,378.00000000000057,17.000000000000348,209.99999999999375,303.9999999999932,,908.9999999999878
2020.10.27,374.0000000000077,9.999999999998899,224.99999999999432,292.00000000000335,,901.0000000000043
2020.10.27,335.0000000000075,-9.999999999998899,230.00000000000398,245.0000000000063,,800.0000000000189
2020.10.27,294.00000000000534,7.0000000000014495,164.99999999999204,229.99999999999687,,695.9999999999957
2020.10.27,277.000000000005,4.999999999988347,159.9999999999966,270.99999999999903,,712.999999999989
2020.10.27,285.00000000000193,-9.999999999998899,176.9999999999925,280.0000000000136,,732.0000000000091
2020.10.27,229.00000000000142,-28.000000000005798,164.99999999999204,242.00000000000887,,607.9999999999966
2020.10.27,221.00000000000452,-31.000000000003247,182.99999999999272,195.00000000001182,,568.0000000000058
2020.10.27,258.0000000000027,-15.00000000000945,224.99999999999432,168.99999999999693,,636.9999999999845
2020.10.27,278.00000000000045,-5.000000000010552,227.00000000000387,174.00000000000747,,674.0000000000013
2020.10.27,245.0000000000063,-14.000000000002899,185.00000000000227,171.99999999999437,,588.0
2020.10.27,245.0000000000063,-6.000000000017103,158.99999999999181,188.9999999999947,,586.9999999999757
2020.10.27,235.00000000000742,15.999999999993797,146.0000000000008,171.00000000001003,,568.000000000012
2020.10.27,212.00000000000108,27.999999999983594,137.00000000000045,184.00000000000637,,560.9999999999915
2020.10.27,197.99999999999818,28.999999999990145,128.0000000000001,208.00000000000819,,562.9999999999966
2020.10.27,216.0000000000051,36.999999999998145,125.0,218.00000000000708,,596.0000000000103
2020.10.27,246.00000000000176,32.999999999994145,140.99999999999113,144.0000000000108,,563.9999999999978
2020.10.27,286.00000000000847,14.999999999987246,179.00000000000205,117.99999999999588,,597.9999999999936
2020.10.27,294.00000000000534,-34.000000000000696,173.99999999999238,1.0000000000065512,,435.0000000000036
2020.10.27,362.00000000000676,-31.000000000003247,313.0000000000024,-38.0000000000047,,606.0000000000013
2020.10.27,385.000000000002,-8.000000000008,376.0000000000048,2.0000000000131024,,755.0000000000118
2020.10.27,382.00000000000455,43.999999999999595,484.99999999999943,93.99999999999409,,1004.9999999999977
2020.10.27,489.0000000000061,139.00000000000023,591.9999999999987,-35.00000000000725,,1184.9999999999977
2020.10.27,475.99999999999864,178.99999999999582,572.0000000000027,-41.000000000002146,,1185.9999999999952
2020.10.27,477.0000000000052,215.99999999999397,575.9999999999934,-26.999999999999247,,1241.9999999999932
2020.10.27,362.00000000000676,142.99999999998204,450.00000000000284,-39.999999999995595,,914.999999999996
2020.10.27,316.0000000000052,140.99999999999113,393.0000000000007,-39.999999999995595,,810.0000000000015
2020.10.27,309.99999999999915,97.9999999999981,344.99999999999886,53.999999999998494,,806.9999999999947
2020.10.27,239.0000000000003,78.00000000000028,334.99999999999375,187.00000000000384,,838.9999999999982
2020.10.27,234.00000000000088,69.9999999999923,280.00000000000114,168.0000000000126,,752.0000000000069
2020.10.27,219.00000000000253,78.00000000000028,299.99999999999716,164.99999999999292,,761.999999999993
2020.10.27,275.99999999999847,32.999999999994145,457.9999999999984,19.00000000001345,,786.0000000000044
2020.10.27,282.99999999999994,37.99999999998249,468.9999999999941,39.00000000001125,,828.9999999999878
2020.10.27,203.00000000000873,8.999999999992347,474.00000000000375,-26.999999999999247,,659.0000000000056
2020.10.27,202.0000000000022,24.999999999986144,472.999999999999,-43.999999999999595,,655.9999999999877
2020.10.27,214.00000000000307,14.999999999987246,489.0000000000043,-151.9999999999966,,565.9999999999981
2020.10.27,223.00000000000654,14.999999999987246,501.0000000000048,-167.00000000000603,,571.9999999999925
2020.10.27,220.00000000000907,5.999999999994898,503.0000000000001,-195.9999999999962,,533.000000000008
2020.10.27,234.00000000000088,7.0000000000014495,510.0000000000051,-150.99999999999002,,600.0000000000175
2020.10.27,243.00000000000432,-12.000000000012001,521.9999999999914,-156.00000000000057,,596.9999999999831
2020.10.27,317.0000000000006,-15.00000000000945,551.9999999999925,-167.00000000000603,,686.9999999999776
2020.10.27,313.00000000000773,-12.000000000012001,545.9999999999923,-126.0000000000039,,720.9999999999841
2020.10.27,358.9999999999982,-8.000000000008,602.0000000000039,-167.00000000000603,,785.9999999999881
2020.10.27,331.999999999999,-49.00000000001015,602.0000000000039,-174.99999999999181,,710.0000000000009
