date,EURCHF,CHFJPY,empty,sum
2017.06.26,-44.99999999998394,-31.999999999996476,,-76.99999999998042
2017.06.26,-131.99999999999878,78.00000000000296,,-53.99999999999582
2017.06.26,-136.00000000000279,138.9999999999958,,2.9999999999930083
2017.06.26,-136.99999999998712,162.9999999999967,,26.000000000009578
2017.06.26,-132.99999999998312,161.00000000000136,,28.000000000018247
2017.06.26,-146.00000000000168,176.9999999999925,,30.99999999999082
2017.06.26,-144.99999999999514,179.9999999999926,,34.99999999999747
2017.06.26,-143.99999999998857,218.00000000000352,,74.00000000001495
2017.06.26,-177.00000000000495,155.00000000000114,,-22.00000000000381
2017.06.26,-154.99999999999403,194.99999999999318,,39.99999999999915
2017.06.26,-151.9999999999966,203.99999999999352,,51.99999999999693
2017.06.26,-139.9999999999846,201.99999999999818,,62.000000000013586
2017.06.26,-146.99999999998602,171.99999999999704,,25.000000000011028
2017.06.26,-175.99999999999838,200.9999999999934,,24.999999999995026
2017.06.26,-173.99999999998528,176.00000000000193,,2.000000000016655
2017.06.26,-168.99999999999693,179.9999999999926,,10.99999999999568
2017.06.26,-177.99999999998929,149.0000000000009,,-28.999999999988376
2017.06.26,-161.99999999999548,179.00000000000205,,17.000000000006565
2017.06.26,-150.99999999999002,156.99999999999648,,6.000000000006452
2017.06.26,-185.99999999999727,194.00000000000261,,8.000000000005343
2017.06.26,-218.99999999999142,224.99999999999432,,6.000000000002899
2017.06.26,-207.00000000000162,368.9999999999998,,161.99999999999815
2017.06.26,-212.99999999999653,397.99999999999613,,184.9999999999996
2017.06.26,-251.99999999998556,341.99999999999875,,90.00000000001319
2017.06.26,-292.9999999999877,343.9999999999941,,51.00000000000637
2017.06.26,-407.0000000000018,141.9999999999959,,-265.0000000000059
2017.06.26,-422.9999999999956,72.00000000000273,,-350.9999999999929
2017.06.26,-414.9999999999876,90.99999999999397,,-323.99999999999363
2017.06.26,-407.0000000000018,88.99999999999864,,-318.0000000000032
2017.06.26,-408.9999999999927,164.99999999999204,,-244.00000000000068
2017.06.26,-428.9999999999905,176.9999999999925,,-251.999999999998
2017.06.26,-472.9999999999901,191.0000000000025,,-281.9999999999876
2017.06.26,-431.0000000000036,233.0000000000041,,-197.9999999999995
2017.06.26,-370.999999999988,289.99999999999204,,-80.99999999999596
2017.06.26,-361.9999999999957,314.9999999999977,,-46.999999999997954
2017.06.26,-363.0000000000022,237.99999999999955,,-125.00000000000267
2017.06.26,-353.0000000000033,182.99999999999272,,-170.00000000001057
2017.06.26,-317.9999999999961,225.9999999999991,,-91.99999999999699
2017.06.26,-320.9999999999935,222.99999999999898,,-97.99999999999454
2017.06.26,-322.00000000000006,295.0000000000017,,-26.99999999999835
2017.06.26,-324.9999999999975,325.00000000000284,,5.343281372915953e-12
2017.06.26,-327.99999999999494,334.99999999999375,,6.999999999998806
2017.06.26,-309.99999999998806,359.99999999999943,,50.00000000001137
2017.06.26,-339.99999999998477,438.99999999999295,,99.00000000000819
2017.06.26,-334.9999999999964,459.99999999999375,,124.99999999999733
2017.06.26,-332.9999999999833,448.99999999999807,,116.00000000001478
2017.06.26,-330.9999999999924,462.99999999999386,,132.00000000000148
2017.06.26,-341.99999999999784,444.9999999999932,,102.99999999999534
2017.06.27,-344.99999999999534,358.0000000000041,,13.000000000008754
2017.06.27,-322.9999999999844,409.9999999999966,,87.00000000001216
2017.06.27,-344.99999999999534,451.9999999999982,,107.00000000000284
2017.06.27,-339.0000000000004,454.9999999999983,,115.9999999999979
2017.06.27,-329.99999999998585,448.99999999999807,,119.00000000001222
2017.06.27,-350.9999999999902,454.9999999999983,,104.00000000000807
2017.06.27,-347.9999999999928,465.999999999994,,118.0000000000012
2017.06.27,-329.00000000000153,536.0000000000014,,206.99999999999983
2017.06.27,-339.99999999998477,581.9999999999936,,242.00000000000887
2017.06.27,-346.0000000000019,548.0000000000018,,201.99999999999994
2017.06.27,-354.9999999999942,489.9999999999949,,135.00000000000068
2017.06.27,-356.9999999999851,500.0,,143.0000000000149
2017.06.27,-373.00000000000114,539.0000000000015,,166.00000000000034
2017.06.27,-363.9999999999866,537.9999999999967,,174.00000000001012
2017.06.27,-364.9999999999931,537.9999999999967,,173.00000000000358
2017.06.27,-365.99999999999966,487.99999999999955,,121.99999999999989
2017.06.27,-368.9999999999971,432.9999999999927,,63.99999999999562
2017.06.27,-432.9999999999945,427.99999999999727,,-4.999999999997215
2017.06.27,-480.99999999999807,275.99999999999625,,-205.00000000000182
2017.06.27,-500.9999999999959,216.99999999999875,,-283.99999999999716
2017.06.27,-503.99999999999335,171.99999999999704,,-331.9999999999963
2017.06.27,-499.9999999999893,149.99999999999147,,-349.99999999999784
2017.06.27,-549.9999999999839,75.9999999999934,,-473.99999999999045
2017.06.27,-453.99999999999886,611.9999999999948,,157.9999999999959
2017.06.27,-404.9999999999887,822.9999999999933,,418.0000000000046
2017.06.27,-418.9999999999916,867.0000000000044,,448.00000000001285
2017.06.27,-424.00000000000216,972.999999999999,,548.9999999999968
2017.06.27,-428.9999999999905,956.0000000000031,,527.0000000000125
2017.06.27,-441.0000000000025,1126.9999999999955,,685.999999999993
2017.06.27,-444.9999999999843,1203.000000000003,,758.0000000000186
2017.06.27,-456.9999999999963,1328.000000000003,,871.0000000000066
2017.06.27,-512.0000000000014,1292.0000000000016,,780.0000000000002
2017.06.27,-519.9999999999872,1317.9999999999977,,798.0000000000106
2017.06.27,-530.9999999999926,1385.9999999999957,,855.0000000000031
2017.06.27,-496.99999999999187,1493.9999999999998,,997.000000000008
2017.06.27,-527.9999999999951,1518.0000000000007,,990.0000000000056
2017.06.27,-527.9999999999951,1709.0000000000032,,1181.0000000000082
2017.06.27,-549.9999999999839,1902.000000000001,,1352.000000000017
2017.06.27,-551.9999999999969,2188.0000000000023,,1636.0000000000055
2017.06.27,-478.0000000000006,2078.0000000000027,,1600.000000000002
2017.06.27,-541.9999999999981,2105.9999999999945,,1563.9999999999964
2017.06.27,-529.0000000000017,2105.000000000004,,1576.0000000000023
2017.06.27,-506.9999999999908,2120.0000000000045,,1613.0000000000136
2017.06.27,-502.00000000000244,2165.999999999997,,1663.9999999999943
2017.06.27,-506.9999999999908,2242.999999999995,,1736.000000000004
2017.06.27,-505.99999999998425,2236.9999999999945,,1731.0000000000102
2017.06.27,-506.9999999999908,2301.9999999999927,,1795.0000000000018
2017.06.27,-516.9999999999897,2372.0,,1855.0000000000105
2017.06.28,-478.0000000000006,2075.0000000000027,,1597.000000000002
2017.06.28,-493.99999999999443,2242.999999999995,,1749.0000000000005
2017.06.28,-499.9999999999893,2283.999999999992,,1784.0000000000025
2017.06.28,-513.9999999999923,2316.999999999993,,1803.000000000001
2017.06.28,-495.000000000001,2254.9999999999955,,1759.9999999999945
2017.06.28,-500.9999999999959,2206.000000000003,,1705.0000000000073
2017.06.28,-509.99999999998823,2153.9999999999964,,1644.0000000000082
2017.06.28,-526.0000000000042,2114.0000000000045,,1588.0000000000005
2017.06.28,-522.0000000000002,2161.999999999992,,1639.9999999999916
2017.06.28,-540.9999999999915,2170.000000000002,,1629.0000000000105
2017.06.28,-543.0000000000045,2165.999999999997,,1622.9999999999923
2017.06.28,-553.9999999999878,2156.9999999999964,,1603.0000000000086
2017.06.28,-547.999999999993,2179.000000000002,,1631.0000000000089
2017.06.28,-543.999999999989,2161.999999999992,,1618.0000000000027
2017.06.28,-571.9999999999948,2203.9999999999936,,1631.9999999999989
2017.06.28,-583.9999999999845,2173.000000000002,,1589.0000000000173
2017.06.28,-590.0000000000016,2173.9999999999923,,1583.9999999999907
2017.06.28,-646.9999999999976,2239.999999999995,,1592.9999999999973
2017.06.28,-696.999999999992,2254.000000000005,,1557.000000000013
2017.06.28,-689.9999999999907,2411.999999999992,,1722.0000000000011
2017.06.28,-670.9999999999993,2408.999999999992,,1737.9999999999925
2017.06.28,-848.0000000000043,2289.999999999992,,1441.9999999999875
2017.06.28,-842.9999999999937,1930.9999999999973,,1088.0000000000036
2017.06.28,-831.9999999999883,1974.9999999999943,,1143.000000000006
2017.06.28,-737.9999999999942,1936.9999999999977,,1199.0000000000036
2017.06.28,-741.9999999999982,2105.000000000004,,1363.000000000006
2017.06.28,-753.0000000000036,2209.9999999999936,,1456.99999999999
2017.06.28,-751.9999999999972,2146.9999999999914,,1394.999999999994
2017.06.28,-739.9999999999851,2192.9999999999977,,1453.0000000000127
2017.06.28,-783.9999999999848,2201.999999999998,,1418.0000000000134
2017.06.28,-768.9999999999975,1542.9999999999923,,773.9999999999948
