date,EURJPY,empty,sum
2020.09.07,-16.000000000005343,,-16.000000000005343
2020.09.07,-34.99999999999659,,-34.99999999999659
2020.09.07,-69.00000000000261,,-69.00000000000261
2020.09.07,-19.99999999999602,,-19.99999999999602
2020.09.07,-34.99999999999659,,-34.99999999999659
2020.09.07,-31.00000000000591,,-31.00000000000591
2020.09.07,-78.00000000000296,,-78.00000000000296
2020.09.07,37.00000000000614,,37.00000000000614
2020.09.07,-24.00000000000091,,-24.00000000000091
2020.09.07,-63.99999999999295,,-63.99999999999295
2020.09.07,-99.99999999999432,,-99.99999999999432
2020.09.07,-75.9999999999934,,-75.9999999999934
2020.09.07,-61.99999999999761,,-61.99999999999761
2020.09.07,-42.999999999992156,,-42.999999999992156
2020.09.07,-73.99999999999807,,-73.99999999999807
2020.09.07,-112.99999999999955,,-112.99999999999955
2020.09.07,-90.99999999999397,,-90.99999999999397
2020.09.07,-111.99999999999477,,-111.99999999999477
2020.09.07,-185.00000000000227,,-185.00000000000227
2020.09.07,-170.0000000000017,,-170.0000000000017
2020.09.07,-134.00000000000034,,-134.00000000000034
2020.09.07,-141.9999999999959,,-141.9999999999959
2020.09.07,-135.99999999999568,,-135.99999999999568
2020.09.07,-185.00000000000227,,-185.00000000000227
2020.09.07,-168.99999999999693,,-168.99999999999693
2020.09.07,-216.99999999999875,,-216.99999999999875
2020.09.07,-317.99999999999784,,-317.99999999999784
2020.09.07,-283.00000000000125,,-283.00000000000125
2020.09.07,-254.99999999999545,,-254.99999999999545
2020.09.07,-257.99999999999557,,-257.99999999999557
2020.09.07,-284.9999999999966,,-284.9999999999966
2020.09.07,-283.9999999999918,,-283.9999999999918
2020.09.07,-289.99999999999204,,-289.99999999999204
2020.09.07,-292.99999999999216,,-292.99999999999216
2020.09.07,-242.999999999995,,-242.999999999995
2020.09.07,-158.00000000000125,,-158.00000000000125
2020.09.07,-233.99999999999466,,-233.99999999999466
2020.09.07,-222.99999999999898,,-222.99999999999898
2020.09.07,-246.9999999999999,,-246.9999999999999
2020.09.07,-246.9999999999999,,-246.9999999999999
2020.09.07,-254.0000000000049,,-254.0000000000049
2020.09.07,-266.9999999999959,,-266.9999999999959
2020.09.07,-257.99999999999557,,-257.99999999999557
2020.09.07,-275.99999999999625,,-275.99999999999625
2020.09.07,-287.9999999999967,,-287.9999999999967
2020.09.07,-299.99999999999716,,-299.99999999999716
2020.09.07,-304.00000000000205,,-304.00000000000205
2020.09.07,-313.0000000000024,,-313.0000000000024
2020.09.08,-326.9999999999982,,-326.9999999999982
2020.09.08,-289.0000000000015,,-289.0000000000015
2020.09.08,-216.99999999999875,,-216.99999999999875
2020.09.08,-233.0000000000041,,-233.0000000000041
2020.09.08,-218.00000000000352,,-218.00000000000352
2020.09.08,-207.9999999999984,,-207.9999999999984
2020.09.08,-286.9999999999919,,-286.9999999999919
2020.09.08,-361.0000000000042,,-361.0000000000042
2020.09.08,-387.00000000000045,,-387.00000000000045
2020.09.08,-432.00000000000216,,-432.00000000000216
2020.09.08,-394.00000000000546,,-394.00000000000546
2020.09.08,-393.0000000000007,,-393.0000000000007
2020.09.08,-338.99999999999864,,-338.99999999999864
2020.09.08,-340.0000000000034,,-340.0000000000034
2020.09.08,-364.9999999999949,,-364.9999999999949
2020.09.08,-331.00000000000307,,-331.00000000000307
2020.09.08,-411.00000000000136,,-411.00000000000136
2020.09.08,-338.99999999999864,,-338.99999999999864
2020.09.08,-286.9999999999919,,-286.9999999999919
2020.09.08,-335.9999999999985,,-335.9999999999985
2020.09.08,-406.9999999999965,,-406.9999999999965
2020.09.08,-281.9999999999965,,-281.9999999999965
2020.09.08,-280.00000000000114,,-280.00000000000114
2020.09.08,-334.99999999999375,,-334.99999999999375
2020.09.08,-260.9999999999957,,-260.9999999999957
2020.09.08,-420.99999999999227,,-420.99999999999227
2020.09.08,-496.9999999999999,,-496.9999999999999
2020.09.08,-397.99999999999613,,-397.99999999999613
2020.09.08,-427.99999999999727,,-427.99999999999727
2020.09.08,-510.0000000000051,,-510.0000000000051
2020.09.08,-685.0000000000023,,-685.0000000000023
2020.09.08,-775.0000000000057,,-775.0000000000057
2020.09.08,-941.9999999999931,,-941.9999999999931
2020.09.08,-1018.0000000000007,,-1018.0000000000007
2020.09.08,-906.9999999999965,,-906.9999999999965
2020.09.08,-911.0000000000014,,-911.0000000000014
2020.09.08,-890.0000000000006,,-890.0000000000006
2020.09.08,-911.0000000000014,,-911.0000000000014
2020.09.08,-929.9999999999926,,-929.9999999999926
