date,EURJPY,empty,sum
2020.09.07,-60.99999999999284,,-60.99999999999284
2020.09.07,-94.99999999999886,,-94.99999999999886
2020.09.07,-125.0,,-125.0
2020.09.07,-81.00000000000307,,-81.00000000000307
2020.09.07,-54.000000000002046,,-54.000000000002046
2020.09.07,-46.999999999997044,,-46.999999999997044
2020.09.07,-90.00000000000341,,-90.00000000000341
2020.09.07,-81.99999999999363,,-81.99999999999363
2020.09.07,-39.99999999999204,,-39.99999999999204
2020.09.07,-64.99999999999773,,-64.99999999999773
2020.09.07,-150.00000000000568,,-150.00000000000568
2020.09.07,-155.00000000000114,,-155.00000000000114
2020.09.07,-100.99999999999909,,-100.99999999999909
2020.09.07,-93.99999999999409,,-93.99999999999409
2020.09.07,-108.99999999999466,,-108.99999999999466
2020.09.07,-129.0000000000049,,-129.0000000000049
2020.09.07,-120.99999999999511,,-120.99999999999511
2020.09.07,-128.0000000000001,,-128.0000000000001
2020.09.07,-186.9999999999976,,-186.9999999999976
2020.09.07,-189.99999999999773,,-189.99999999999773
2020.09.07,-231.99999999999932,,-231.99999999999932
2020.09.07,-152.00000000000102,,-152.00000000000102
2020.09.07,-153.0000000000058,,-153.0000000000058
2020.09.07,-188.99999999999295,,-188.99999999999295
2020.09.07,-254.99999999999545,,-254.99999999999545
2020.09.07,-248.99999999999523,,-248.99999999999523
2020.09.07,-329.9999999999983,,-329.9999999999983
2020.09.07,-328.9999999999935,,-328.9999999999935
2020.09.07,-323.99999999999807,,-323.99999999999807
2020.09.07,-304.00000000000205,,-304.00000000000205
2020.09.07,-295.99999999999227,,-295.99999999999227
2020.09.07,-316.99999999999307,,-316.99999999999307
2020.09.07,-328.00000000000296,,-328.00000000000296
2020.09.07,-301.9999999999925,,-301.9999999999925
2020.09.07,-314.9999999999977,,-314.9999999999977
2020.09.07,-246.9999999999999,,-246.9999999999999
2020.09.07,-236.99999999999477,,-236.99999999999477
2020.09.07,-266.9999999999959,,-266.9999999999959
2020.09.07,-269.999999999996,,-269.999999999996
2020.09.07,-251.00000000000477,,-251.00000000000477
2020.09.07,-277.000000000001,,-277.000000000001
2020.09.07,-280.00000000000114,,-280.00000000000114
2020.09.07,-278.99999999999636,,-278.99999999999636
2020.09.07,-287.9999999999967,,-287.9999999999967
2020.09.07,-310.99999999999284,,-310.99999999999284
2020.09.07,-307.9999999999927,,-307.9999999999927
2020.09.07,-319.0000000000026,,-319.0000000000026
2020.09.07,-320.99999999999795,,-320.99999999999795
2020.09.08,-367.00000000000443,,-367.00000000000443
2020.09.08,-325.00000000000284,,-325.00000000000284
2020.09.08,-289.0000000000015,,-289.0000000000015
2020.09.08,-250.0,,-250.0
2020.09.08,-250.0,,-250.0
2020.09.08,-248.00000000000466,,-248.00000000000466
2020.09.08,-298.0000000000018,,-298.0000000000018
2020.09.08,-365.99999999999966,,-365.99999999999966
2020.09.08,-447.00000000000273,,-447.00000000000273
2020.09.08,-462.0000000000033,,-462.0000000000033
2020.09.08,-438.0000000000024,,-438.0000000000024
2020.09.08,-399.0000000000009,,-399.0000000000009
2020.09.08,-394.999999999996,,-394.999999999996
2020.09.08,-349.9999999999943,,-349.9999999999943
2020.09.08,-375.0,,-375.0
2020.09.08,-387.00000000000045,,-387.00000000000045
2020.09.08,-415.9999999999968,,-415.9999999999968
2020.09.08,-454.9999999999983,,-454.9999999999983
2020.09.08,-365.99999999999966,,-365.99999999999966
2020.09.08,-346.9999999999942,,-346.9999999999942
2020.09.08,-447.00000000000273,,-447.00000000000273
2020.09.08,-430.9999999999974,,-430.9999999999974
2020.09.08,-337.0000000000033,,-337.0000000000033
2020.09.08,-382.000000000005,,-382.000000000005
2020.09.08,-340.0000000000034,,-340.0000000000034
2020.09.08,-441.99999999999307,,-441.99999999999307
2020.09.08,-510.9999999999957,,-510.9999999999957
2020.09.08,-618.9999999999998,,-618.9999999999998
