date,USDCHF,GBPUSD,EURUSD,USDJPY,CADCHF,EURAUD,AUDJPY,empty,sum
2016.07.25,80.00000000000229,141.99999999999767,35.00000000000725,15.000000000000568,-56.99999999999594,14.000000000002899,-31.999999999996476,,197.00000000001822
2016.07.25,109.00000000000354,167.00000000000603,18.0000000000069,76.00000000000762,-26.999999999999247,8.999999999992347,-76.99999999999818,,275.00000000001893
2016.07.25,126.0000000000039,76.99999999999375,29.999999999996696,129.0000000000049,-5.999999999994898,58.000000000002494,-131.9999999999908,,282.00000000001603
2016.07.25,148.0000000000037,-4.999999999988347,15.00000000000945,237.00000000000898,71.00000000000995,59.99999999999339,-231.99999999999932,,294.00000000003774
2016.07.25,126.0000000000039,0.0,29.00000000001235,175.00000000001137,46.00000000000159,194.99999999998963,-253.0000000000001,,318.00000000001876
2016.07.25,145.00000000000622,191.99999999999218,42.0000000000087,181.0000000000116,54.00000000000959,242.99999999999324,-274.0000000000009,,583.0000000000205
2016.07.25,165.9999999999995,106.00000000000608,63.99999999999739,350.9999999999991,129.00000000000134,354.9999999999942,-445.99999999999795,,724.9999999999998
2016.07.25,203.00000000000873,130.0000000000079,131.99999999999878,453.00000000000296,86.0000000000083,207.00000000000162,-390.99999999999113,,820.0000000000371
2016.07.25,248.99999999999923,273.9999999999965,172.0000000000166,517.0000000000101,82.00000000000429,346.0000000000019,-487.99999999999955,,1152.0000000000289
2016.07.25,204.00000000000418,242.00000000000887,126.0000000000039,412.00000000000614,16.0000000000049,300.99999999999574,-417.99999999999216,,883.0000000000315
2016.07.25,181.00000000000892,201.99999999999108,75.00000000000284,399.0000000000009,38.0000000000047,214.99999999998744,-397.99999999999613,,711.9999999999998
2016.07.25,135.00000000000733,102.00000000000209,26.0000000000149,368.0000000000092,44.0000000000107,315.99999999998295,-465.999999999994,,525.0000000000332
2016.07.25,87.99999999999919,217.0000000000005,22.999999999995246,301.00000000000193,4.000000000004,239.99999999999577,-378.0000000000001,,494.9999999999965
2016.07.25,82.00000000000429,225.00000000000853,5.999999999994898,191.0000000000025,2.000000000002,183.99999999998417,-277.9999999999916,,412.0000000000048
