date,USDCHF,GBPUSD,EURUSD,USDJPY,CADCHF,EURAUD,AUDJPY,empty,sum
2016.07.25,-34.99999999999615,-11.999999999989797,-21.999999999988695,-21.99999999999136,-100.99999999999554,-36.0000000000138,-36.99999999999193,,-264.99999999996726
2016.07.25,79.00000000000685,134.99999999999625,-5.999999999994898,8.000000000009777,-97.9999999999981,-34.000000000000696,-177.99999999999727,,-93.9999999999781
2016.07.25,77.00000000000485,58.000000000002494,-5.999999999994898,50.00000000001137,-87.99999999999919,-70.99999999999883,-152.9999999999916,,-132.99999999996578
2016.07.25,104.99999999999955,-12.999999999996348,-4.000000000004,90.00000000000341,-25.999999999992696,2.999999999997449,-274.9999999999915,,-119.99999999998411
2016.07.25,125.00000000000844,-19.999999999997797,12.999999999996348,139.00000000001,21.00000000000435,62.99999999999084,-265.00000000000057,,76.00000000001165
2016.07.25,123.00000000000644,-14.999999999987246,28.000000000005798,149.0000000000009,46.00000000000159,188.9999999999947,-381.0000000000002,,139.00000000002206
2016.07.25,113.00000000000753,18.999999999991246,2.999999999997449,137.00000000000045,44.0000000000107,227.99999999998377,-491.9999999999902,,52.00000000000091
2016.07.25,165.9999999999995,82.00000000000429,62.000000000006494,265.00000000000057,53.00000000000304,121.99999999999989,-479.99999999998977,,270.0000000000241
2016.07.25,199.00000000000472,69.00000000000794,119.00000000000244,446.00000000001216,47.00000000000814,82.99999999998863,-543.9999999999969,,419.00000000002717
2016.07.25,199.00000000000472,222.99999999999542,117.99999999999588,371.0000000000093,16.0000000000049,245.99999999999068,-540.9999999999968,,632.0000000000041
2016.07.25,177.00000000000495,168.99999999999693,72.0000000000054,341.99999999999875,15.00000000000945,212.99999999999653,-464.9999999999892,,523.0000000000229
2016.07.25,133.00000000000534,86.99999999999264,19.999999999997797,309.0000000000117,17.000000000000348,183.99999999998417,-465.999999999994,,283.99999999999807
2016.07.25,75.00000000000284,76.0000000000094,-0.9999999999843467,291.000000000011,-13.999999999991797,194.99999999998963,-466.99999999999875,,155.00000000003797
2016.07.25,75.00000000000284,195.00000000001182,-5.999999999994898,146.0000000000008,-61.999999999995396,89.99999999999008,-372.99999999999045,,65.00000000002478
2016.07.25,78.00000000000028,168.99999999999693,-9.999999999998899,158.00000000000125,-3.999999999992898,159.99999999998238,-305.9999999999974,,244.9999999999917
2016.07.25,69.00000000000794,106.00000000000608,-41.99999999998649,134.00000000000034,-43.999999999999595,72.99999999998974,-281.9999999999965,,14.000000000021487
2016.07.25,76.0000000000094,19.999999999997797,-58.99999999998684,32.00000000001069,-9.999999999998899,157.99999999999147,-365.99999999999966,,-148.99999999997604
2016.07.25,68.00000000000139,7.0000000000014495,-48.000000000003595,-12.999999999991019,-10.999999999994348,210.99999999998343,-322.9999999999933,,-108.99999999999599
2016.07.25,69.00000000000794,-38.0000000000047,-55.000000000005045,-100.99999999999909,-27.999999999994696,314.99999999999864,-351.99999999998965,,-189.99999999998658
2016.07.25,140.0000000000068,96.00000000000719,-5.999999999994898,-24.00000000000091,-21.999999999999797,309.0000000000037,-283.9999999999918,,209.00000000003024
2016.07.25,109.99999999999899,-124.99999999999733,17.000000000000348,42.00000000000159,-62.99999999999084,319.999999999987,-419.9999999999875,,-118.99999999998772
2016.07.25,128.00000000000588,39.999999999995595,36.999999999998145,84.00000000000318,-149.99999999999457,332.9999999999833,-384.00000000000034,,87.99999999999125
2016.07.25,-36.999999999998145,-75.00000000000284,-72.99999999998974,115.0000000000091,-219.99999999999798,309.99999999998806,-408.9999999999918,,-388.9999999999834
2016.07.25,-143.9999999999997,-228.00000000000597,-143.00000000000423,133.00000000000978,-299.99999999998914,299.99999999998914,-559.9999999999881,,-941.9999999999882
2016.07.25,-132.99999999999423,-208.99999999999253,-170.99999999998784,141.00000000000534,-335.99999999999187,220.99999999998232,-498.9999999999952,,-985.9999999999741
2016.07.25,-167.9999999999904,-194.0000000000053,-235.99999999999176,160.0000000000108,-368.9999999999971,147.99999999999258,-449.99999999998863,,-1108.99999999997
2016.07.25,-165.9999999999995,-177.99999999998929,-211.99999999998997,39.00000000000148,-357.99999999999164,140.99999999999113,-405.00000000000114,,-1138.9999999999789
2016.07.25,-178.00000000000037,-14.000000000002899,-187.00000000000384,45.000000000001705,-390.99999999999693,180.0000000000024,-451.9999999999982,,-996.9999999999981
2016.07.25,-119.99999999999788,51.000000000001044,-160.99999999998892,114.00000000000432,-335.99999999999187,126.0000000000039,-435.99999999999284,,-761.9999999999623
2016.07.25,-71.99999999999429,92.00000000000318,-156.99999999998494,79.00000000000773,-333.9999999999899,129.00000000000134,-382.99999999999557,,-645.9999999999524
2016.07.25,-70.99999999999883,131.99999999999878,-126.99999999998823,40.00000000000625,-328.9999999999904,258.99999999998704,-370.9999999999951,,-466.9999999999805
2016.07.25,-69.9999999999923,212.00000000001216,-161.99999999999548,-22.999999999996135,-510.99999999999477,-43.00000000001525,-325.9999999999934,,-922.9999999999752
2016.07.25,25.00000000000835,307.99999999999716,-42.999999999993044,22.00000000000557,-533.99999999999,-26.999999999999247,-161.99999999999193,,-410.99999999996317
2016.07.25,-19.999999999997797,182.99999999999983,-117.99999999999588,-59.99999999998806,-531.9999999999991,-165.9999999999995,-109.99999999999943,,-822.9999999999799
2016.07.25,0.0,180.0000000000024,-96.99999999999153,-207.9999999999984,-576.9999999999942,-221.00000000000452,-91.99999999999875,,-1014.9999999999851
2016.07.25,-31.999999999998696,146.00000000000168,-126.0000000000039,-184.99999999998806,-644.0000000000001,-252.0000000000078,-21.000000000000796,,-1113.9999999999977
2016.07.25,40.00000000000669,69.00000000000794,-35.999999999991594,-85.99999999999852,-583.9999999999957,-192.00000000001438,-22.999999999996135,,-811.9999999999816
2016.07.25,9.00000000000345,104.99999999999955,-86.99999999999264,-94.99999999999886,-588.9999999999951,-218.00000000000708,-0.999999999990564,,-875.9999999999812
2016.07.25,-30.999999999992145,34.000000000000696,-130.99999999999224,-192.99999999999784,-586.9999999999931,-242.00000000000887,59.00000000001171,,-1090.9999999999718
2016.07.25,-73.00000000000084,35.00000000000725,-166.99999999998383,-269.999999999996,-598.999999999994,-255.00000000000523,105.00000000000398,,-1223.9999999999686
2016.07.25,-78.99999999999574,-19.999999999997797,-175.99999999999838,-278.99999999999636,-588.9999999999951,-243.99999999999977,-64.99999999999773,,-1451.999999999981
2016.07.25,-101.99999999999099,-21.999999999988695,-215.99999999999397,-295.99999999999227,-584.9999999999911,-165.9999999999995,-47.99999999998761,,-1434.999999999944
2016.07.25,-112.99999999999643,8.999999999992347,-261.0000000000001,-369.99999999999034,-609.9999999999994,-195.00000000001182,93.00000000000352,,-1447.0000000000023
2016.07.25,-82.99999999999974,113.99999999999189,-209.9999999999991,-367.999999999995,-613.9999999999924,-216.00000000001617,120.00000000000455,,-1257.000000000006
2016.07.25,-95.99999999999609,62.000000000006494,-224.000000000002,-340.999999999994,-624.9999999999977,-212.00000000001216,102.00000000000387,,-1333.9999999999916
2016.07.25,-66.99999999999484,76.99999999999375,-192.99999999999872,-361.99999999999477,-596.9999999999919,-170.00000000000347,127.00000000000955,,-1184.9999999999802
2016.07.25,-63.99999999999739,49.99999999999449,-210.99999999998343,-365.99999999999966,-570.9999999999993,-167.00000000000603,109.99999999999943,,-1218.9999999999918
2016.07.25,-90.99999999999665,15.00000000000945,-217.0000000000005,-324.99999999998863,-597.9999999999985,-172.0000000000166,106.99999999999932,,-1280.9999999999923
2016.07.26,-120.99999999999334,38.0000000000047,-212.99999999999653,-332.9999999999984,-608.9999999999928,-207.00000000000162,96.00000000000364,,-1348.9999999999743
2016.07.26,-97.9999999999981,15.00000000000945,-224.000000000002,-331.99999999999363,-615.9999999999943,-178.99999999999582,97.99999999999898,,-1335.9999999999754
2016.07.26,-112.99999999999643,-24.000000000001798,-228.99999999999034,-301.9999999999925,-603.9999999999934,-162.00000000001768,23.000000000010346,,-1410.9999999999818
2016.07.26,-110.99999999999443,55.000000000005045,-219.99999999999798,-349.9999999999943,-605.9999999999955,-117.00000000001154,25.000000000005684,,-1323.9999999999832
2016.07.26,-107.99999999999699,310.9999999999946,-235.99999999999176,-452.99999999998875,-610.9999999999949,-101.00000000001774,63.00000000000239,,-1134.9999999999932
2016.07.26,-103.99999999999298,320.9999999999935,-209.9999999999991,-550.9999999999877,-617.9999999999964,-97.9999999999981,106.00000000000875,,-1153.9999999999723
2016.07.26,-95.00000000000064,373.00000000000114,-209.9999999999991,-990.9999999999997,-647.9999999999931,-212.99999999999653,213.99999999999864,,-1569.9999999999893
2016.07.26,-76.99999999999375,459.99999999999375,-163.9999999999864,-1199.9999999999886,-640.9999999999916,-182.99999999999983,606.0000000000088,,-1198.9999999999577
2016.07.26,-110.99999999999443,357.99999999999164,-204.99999999998852,-1348.9999999999895,-636.9999999999986,-157.00000000000713,687.0000000000118,,-1413.999999999975
2016.07.26,-112.99999999999643,296.9999999999917,-204.99999999998852,-1266.999999999996,-616.9999999999898,-80.99999999999774,520.0000000000102,,-1465.9999999999663
2016.07.26,-110.99999999999443,273.0000000000121,-202.9999999999976,-1486.9999999999948,-606.9999999999909,146.99999999998602,666.000000000011,,-1321.9999999999686
2016.07.26,-96.99999999999153,287.9999999999994,-177.00000000000495,-1375.0,-550.9999999999903,166.99999999998383,642.0000000000101,,-1102.9999999999932
2016.07.26,-75.9999999999983,222.00000000001108,-163.9999999999864,-1316.9999999999932,-569.9999999999927,182.99999999999983,593.0000000000035,,-1128.9999999999563
2016.07.26,-67.9999999999903,241.00000000000233,-160.00000000000458,-1319.9999999999932,-563.9999999999978,177.99999999998929,668.0000000000064,,-1024.999999999988
2016.07.26,-114.99999999999844,235.00000000000742,-224.000000000002,-1814.9999999999977,-519.9999999999983,185.99999999999727,496.0000000000093,,-1756.9999999999825
2016.07.26,-171.99999999999437,232.00000000000998,-330.9999999999924,-1836.999999999989,-506.9999999999908,713.9999999999924,544.0000000000111,,-1356.9999999999534
2016.07.26,-170.99999999999892,182.99999999999983,-330.9999999999924,-1790.9999999999968,-506.9999999999908,612.9999999999969,527.000000000001,,-1476.9999999999814
2016.07.26,-221.99999999999997,168.0000000000126,-479.99999999999153,-1717.9999999999893,-518.9999999999917,598.999999999994,474.00000000000375,,-1697.9999999999623
2016.07.26,-203.99999999999307,228.00000000000597,-439.99999999999596,-1879.9999999999955,-562.9999999999912,595.9999999999966,512.0000000000005,,-1750.9999999999732
2016.07.26,-173.9999999999964,446.0000000000131,-431.99999999998795,-1817.9999999999977,-591.9999999999925,537.9999999999941,579.0000000000077,,-1452.99999999996
2016.07.26,-187.9999999999993,476.9999999999941,-390.9999999999858,-1992.999999999995,-630.9999999999927,560.9999999999893,665.0000000000063,,-1499.9999999999827
2016.07.26,-212.99999999999653,509.00000000000387,-356.9999999999851,-2117.999999999995,-724.9999999999978,541.9999999999981,692.0000000000073,,-1669.999999999965
2016.07.26,-208.99999999999253,483.0000000000112,-374.999999999992,-2012.0000000000005,-742.9999999999936,524.9999999999977,809.0000000000117,,-1521.9999999999577
2016.07.26,-228.99999999999034,232.99999999999432,-394.9999999999898,-1970.9999999999895,-727.9999999999953,580.0000000000027,644.0000000000055,,-1865.9999999999627
