date,USDCAD,GBPJPY,EURJPY,AUDCAD,NZDCAD,empty,sum
2019.06.10,-55.000000000005045,36.000000000001364,37.9999999999967,38.0000000000047,38.0000000000047,,95.00000000000242
2019.06.10,-144.0000000000108,67.99999999998363,60.99999999999284,75.00000000000284,88.00000000001029,,147.9999999999788
2019.06.10,-224.000000000002,82.99999999999841,86.99999999998909,68.99999999999685,127.00000000001043,,141.99999999999278
2019.06.10,-279.00000000000705,-31.00000000000591,-55.00000000000682,66.99999999999484,148.0000000000037,,-150.00000000002126
2019.06.10,-289.0000000000059,-60.000000000002274,-67.00000000000728,60.99999999999994,157.00000000000713,,-198.00000000000838
2019.06.10,-282.0000000000045,-52.00000000002092,-49.000000000006594,75.00000000000284,167.00000000000603,,-141.00000000002314
2019.06.10,-289.0000000000059,-129.0000000000191,-118.00000000000921,58.000000000002494,205.00000000001074,,-273.000000000021
2019.06.10,-334.00000000001205,-73.0000000000075,-79.00000000000773,4.999999999999449,184.00000000000637,,-297.0000000000215
2019.06.10,-290.00000000001245,-43.00000000000637,-39.00000000000148,-70.99999999999883,84.0000000000063,,-359.0000000000128
2019.06.10,-290.00000000001245,-66.0000000000025,-66.0000000000025,-70.99999999999883,78.00000000000028,,-415.000000000016
2019.06.10,-303.0000000000088,-55.00000000000682,-68.00000000001205,-104.00000000000409,47.00000000000814,,-483.0000000000237
2019.06.10,-334.9999999999964,7.999999999981355,-76.00000000000762,-73.00000000000084,54.00000000000959,,-422.0000000000139
2019.06.10,-343.00000000000443,-36.000000000001364,-80.0000000000125,-161.99999999999548,-32.999999999994145,,-654.000000000008
2019.06.10,-324.9999999999975,-22.00000000001978,-37.00000000000614,-197.99999999999818,-67.9999999999903,,-650.0000000000119
2019.06.10,-358.9999999999982,24.00000000000091,10.99999999999568,-183.99999999999528,-50.99999999998994,,-558.9999999999868
2019.06.10,-331.0000000000146,81.99999999999363,64.99999999999773,-217.0000000000005,-83.9999999999952,,-485.000000000019
2019.06.10,-348.9999999999993,12.999999999976808,20.999999999986585,-227.99999999999488,-122.99999999999534,,-666.0000000000261
2019.06.10,-317.9999999999961,-4.000000000019099,7.999999999995566,-261.0000000000001,-154.99999999999403,,-730.0000000000139
2019.06.10,-202.9999999999976,20.999999999986585,46.999999999997044,-314.99999999999864,-200.00000000000017,,-650.0000000000127
2019.06.10,-222.00000000001108,98.99999999998954,99.99999999999432,-343.9999999999999,-272.99999999998994,,-640.000000000017
2019.06.10,-277.00000000001614,30.99999999997749,-30.000000000001137,-322.9999999999955,-301.9999999999912,,-901.0000000000264
2019.06.10,-309.0000000000037,68.9999999999884,-93.00000000000352,-314.99999999999864,-322.00000000000006,,-970.0000000000175
2019.06.10,-238.0000000000049,150.99999999998204,-32.00000000001069,-319.99999999999807,-322.00000000000006,,-761.0000000000316
2019.06.10,-263.00000000001324,-195.0000000000216,-102.00000000000387,-324.00000000000205,-336.9999999999984,,-1221.000000000039
2019.06.10,-321.0000000000157,-252.00000000000955,-115.99999999999966,-251.99999999999667,-261.99999999999557,,-1203.0000000000173
2019.06.10,-304.9999999999997,-243.00000000002342,-56.000000000011596,-241.99999999999778,-301.9999999999912,,-1148.0000000000236
2019.06.10,-277.00000000001614,-192.00000000000728,-31.00000000000591,-248.99999999999923,-287.9999999999994,,-1037.000000000028
2019.06.10,-358.00000000001387,-354.0000000000134,9.000000000000341,-294.00000000000534,-342.9999999999933,,-1340.0000000000255
2019.06.10,-300.99999999999574,-322.00000000000273,12.999999999991019,-360.0000000000048,-336.9999999999984,,-1307.0000000000105
2019.06.10,-340.00000000000693,-498.0000000000189,-32.00000000001069,-356.00000000000074,-349.99999999999477,,-1576.000000000032
2019.06.10,-367.0000000000062,-479.0000000000134,-60.000000000002274,-258.0000000000027,-259.9999999999936,,-1424.0000000000182
2019.06.10,-232.00000000000998,-536.0000000000014,-148.00000000001035,-302.0000000000023,-257.9999999999916,,-1476.0000000000157
2019.06.10,-190.00000000000128,-484.00000000000887,-19.000000000005457,-332.99999999999443,-297.9999999999983,,-1324.0000000000082
2019.06.10,-314.99999999999864,-445.0000000000216,-107.00000000001353,-329.00000000000153,-292.9999999999988,,-1489.000000000034
2019.06.10,-260.0000000000158,-341.0000000000082,-52.00000000000671,-282.99999999999994,-264.999999999993,,-1201.0000000000236
2019.06.10,-277.00000000001614,-344.99999999999886,-33.00000000000125,-295.99999999999625,-328.9999999999904,,-1280.000000000003
2019.06.10,-243.00000000001543,-415.9999999999968,-61.00000000000705,-356.9999999999962,-400.9999999999958,,-1478.0000000000114
2019.06.10,-192.99999999999872,-320.0000000000216,-23.000000000010346,-402.9999999999978,-448.9999999999994,,-1388.0000000000277
2019.06.10,-200.00000000000017,-284.9999999999966,4.9999999999954525,-378.999999999996,-402.9999999999978,,-1261.999999999995
2019.06.10,-249.00000000001032,-284.00000000002024,28.999999999996362,-365.99999999999966,-405.9999999999952,,-1276.000000000029
2019.06.10,-290.9999999999968,-286.00000000000136,0.0,-417.0000000000007,-494.9999999999899,,-1488.9999999999886
2019.06.10,-286.00000000000847,-353.00000000000864,-55.00000000000682,-404.0000000000044,-448.9999999999994,,-1547.0000000000275
2019.06.10,-306.00000000000625,-415.9999999999968,-98.00000000001319,-395.99999999999636,-387.99999999999943,,-1604.0000000000123
2019.06.10,-295.0000000000008,-444.0000000000168,-124.00000000000944,-397.99999999999835,-422.9999999999956,,-1684.0000000000211
2019.06.10,-224.000000000002,-411.00000000000136,-103.00000000000864,-409.99999999999926,-442.9999999999934,,-1591.0000000000048
2019.06.10,-276.00000000000955,-354.0000000000134,-75.00000000000284,-380.999999999998,-437.999999999994,,-1524.0000000000177
2019.06.10,-261.0000000000001,-402.00000000001523,-72.00000000000273,-404.0000000000044,-475.99999999999864,,-1615.0000000000211
2019.06.10,-270.99999999999903,-495.00000000000455,-143.00000000000068,-422.9999999999956,-467.9999999999906,,-1799.9999999999907
2019.06.11,-295.0000000000008,-453.00000000000296,-121.00000000000932,-397.99999999999835,-457.99999999999176,,-1725.0000000000032
2019.06.11,-293.0000000000099,-503.0000000000143,-133.00000000000978,-380.999999999998,-462.9999999999912,,-1773.0000000000232
2019.06.11,-269.00000000000813,-455.0000000000125,-123.00000000000466,-393.9999999999944,-461.99999999999574,,-1703.0000000000155
2019.06.11,-235.00000000000742,-445.99999999999795,-124.00000000000944,-417.0000000000007,-461.99999999999574,,-1684.0000000000111
2019.06.11,-243.00000000001543,-495.00000000000455,-157.0000000000107,-426.00000000000415,-492.999999999999,,-1814.0000000000337
2019.06.11,-246.99999999999721,-507.000000000005,-163.0000000000109,-407.0000000000018,-455.99999999998977,,-1780.0000000000048
2019.06.11,-280.9999999999979,-474.00000000001796,-182.00000000000216,-471.99999999999466,-485.99999999999756,,-1895.0000000000102
2019.06.11,-275.000000000003,-379.99999999999545,-57.00000000000216,-451.0000000000014,-491.99999999999244,,-1654.9999999999945
2019.06.11,-229.00000000001253,-236.00000000001842,90.99999999999397,-366.9999999999951,-491.99999999999244,,-1233.0000000000246
2019.06.11,-263.00000000001324,-288.0000000000109,27.999999999991587,-453.0000000000034,-612.9999999999969,,-1589.0000000000327
2019.06.11,-239.00000000001143,-304.00000000000205,37.9999999999967,-451.0000000000014,-602.999999999998,,-1559.0000000000161
2019.06.11,-223.00000000001762,-259.00000000001455,103.9999999999992,-407.0000000000018,-590.999999999997,,-1376.0000000000318
2019.06.11,-236.99999999999832,-311.00000000000705,56.99999999998795,-426.00000000000415,-622.9999999999958,,-1540.0000000000173
2019.06.11,-243.99999999999977,-288.0000000000109,71.99999999998852,-461.0000000000003,-660.9999999999894,,-1582.0000000000118
2019.06.11,-236.99999999999832,-332.00000000002206,58.9999999999975,-490.999999999997,-672.9999999999902,,-1674.00000000001
2019.06.11,-212.99999999999653,-296.0000000000207,92.99999999998931,-468.9999999999972,-662.9999999999914,,-1548.0000000000164
2019.06.11,-232.00000000000998,-338.99999999999864,77.99999999998875,-583.0000000000002,-734.9999999999968,,-1811.0000000000168
2019.06.11,-198.00000000000927,-296.0000000000207,128.0000000000001,-539.0000000000006,-705.0000000000001,,-1610.0000000000305
2019.06.11,-219.99999999999798,-266.9999999999959,134.9999999999909,-538.0000000000051,-673.9999999999968,,-1564.000000000005
2019.06.11,-239.00000000001143,-400.0000000000057,58.9999999999975,-529.9999999999972,-697.9999999999986,,-1808.0000000000155
2019.06.11,-144.0000000000108,-280.00000000000114,171.99999999999704,-514.0000000000033,-712.9999999999969,,-1479.000000000015
2019.06.11,-153.00000000000313,-127.00000000000955,138.9999999999958,-526.0000000000042,-747.9999999999931,,-1415.000000000014
2019.06.11,-202.9999999999976,-201.00000000002183,122.99999999999045,-526.9999999999997,-752.9999999999926,,-1561.0000000000214
2019.06.11,-208.00000000000819,78.99999999997931,129.99999999999545,-517.0000000000008,-761.999999999996,,-1278.0000000000302
2019.06.11,-192.00000000001438,135.99999999999568,156.99999999999648,-529.9999999999972,-783.9999999999958,,-1213.0000000000152
2019.06.11,-141.99999999999767,112.99999999999955,205.99999999998886,-561.0000000000003,-839.9999999999964,,-1224.000000000006
2019.06.11,-143.00000000000423,304.00000000000205,270.9999999999866,-502.00000000000244,-818.9999999999919,,-889.00000000001
2019.06.11,-221.00000000000452,86.99999999998909,219.99999999999886,-531.9999999999991,-885.999999999998,,-1332.0000000000136
2019.06.11,-181.00000000000892,34.99999999999659,198.99999999999807,-532.9999999999945,-882.9999999999893,,-1362.9999999999982
2019.06.11,-178.00000000001148,24.00000000000091,169.9999999999875,-563.9999999999978,-907.9999999999977,,-1456.0000000000186
2019.06.11,-214.00000000000307,108.99999999998045,243.99999999999977,-536.9999999999986,-969.9999999999931,,-1368.0000000000146
2019.06.11,-121.00000000001555,177.99999999999727,208.99999999998897,-500.00000000000045,-937.9999999999944,,-1172.000000000024
2019.06.11,-158.0000000000137,175.99999999998772,231.99999999999932,-473.0000000000012,-859.9999999999941,,-1083.0000000000218
2019.06.11,-231.0000000000034,132.99999999998136,144.99999999999602,-468.9999999999972,-843.9999999999892,,-1266.0000000000125
2019.06.11,-256.99999999999613,159.9999999999966,168.99999999999693,-500.9999999999959,-855.9999999999901,,-1284.9999999999886
2019.06.11,-398.00000000000944,74.99999999998863,43.99999999999693,-373.00000000000114,-742.9999999999936,,-1395.0000000000186
2019.06.11,-439.99999999999596,84.99999999997954,51.9999999999925,-373.99999999999653,-737.9999999999942,,-1415.0000000000146
2019.06.11,-511.000000000017,60.000000000002274,-5.000000000009663,-295.99999999999625,-685.9999999999977,,-1438.0000000000184
2019.06.11,-553.0000000000035,34.99999999999659,69.99999999999318,-246.99999999999721,-652.9999999999925,,-1348.0000000000034
2019.06.11,-509.00000000000387,18.000000000000682,68.9999999999884,-246.00000000000176,-622.9999999999958,,-1291.0000000000123
2019.06.11,-446.0000000000131,-70.99999999999795,95.99999999998943,-270.99999999999903,-660.9999999999894,,-1353.00000000001
2019.06.11,-372.00000000001677,36.99999999997772,135.99999999999568,-290.00000000000136,-675.9999999999989,,-1165.0000000000437
2019.06.11,-415.0000000000098,34.99999999999659,146.99999999999136,-251.99999999999667,-647.9999999999931,,-1133.0000000000116
2019.06.11,-460.000000000016,1.999999999981128,138.9999999999958,-280.9999999999979,-685.9999999999977,,-1286.0000000000346
2019.06.11,-449.0000000000105,-10.99999999999568,116.99999999999022,-268.0000000000016,-690.9999999999972,,-1302.0000000000146
2019.06.11,-442.00000000000904,16.999999999995907,99.99999999999432,-288.9999999999948,-709.9999999999995,,-1324.0000000000132
