date,USDCAD,GBPJPY,EURJPY,AUDCAD,NZDCAD,empty,sum
2019.06.14,-1005.9999999999958,-1260.0000000000193,-990.9999999999997,-771.9999999999949,-1065.999999999989,,-5094.999999999998
2019.06.14,-1140.0000000000077,-1233.000000000004,-1018.0000000000007,-875.0000000000035,-1249.0,,-5515.000000000016
2019.06.14,-1269.000000000009,-1192.0000000000073,-990.0000000000091,-861.9999999999961,-1238.99999999999,,-5552.000000000012
2019.06.14,-1395.000000000013,-1289.0000000000157,-1020.0000000000102,-790.0000000000018,-1139.9999999999966,,-5634.000000000037
2019.06.14,-1449.9999999999957,-1317.0000000000073,-1092.000000000013,-738.0000000000053,-1079.999999999992,,-5677.000000000013
2019.06.14,-1422.000000000012,-1372.000000000014,-1125.0,-839.9999999999964,-1203.9999999999939,,-5963.000000000016
2019.06.14,-1477.0000000000173,-1437.0000000000118,-1215.0000000000034,-800.9999999999961,-1140.999999999992,,-6071.000000000021
2019.06.14,-1466.0000000000118,-1507.000000000005,-1201.0000000000077,-790.0000000000018,-1171.9999999999952,,-6136.000000000022
2019.06.14,-1551.9999999999977,-1391.999999999996,-1191.0000000000025,-795.9999999999967,-1155.9999999999905,,-6086.999999999984
2019.06.14,-1639.0000000000127,-1306.0000000000116,-1173.0000000000018,-804.0000000000047,-1135.9999999999925,,-6058.000000000024
2019.06.14,-1656.9999999999973,-1347.0000000000084,-1182.0000000000023,-787.0000000000043,-1162.9999999999918,,-6136.000000000004
2019.06.14,-1676.000000000011,-1348.0000000000132,-1178.0000000000114,-761.999999999996,-1174.9999999999927,,-6139.000000000025
2019.06.14,-1819.9999999999993,-1377.0000000000095,-1147.0000000000055,-768.000000000002,-1166.999999999996,,-6279.000000000013
2019.06.14,-1819.000000000015,-1447.0000000000027,-1146.000000000001,-654.9999999999944,-1076.9999999999945,,-6144.000000000007
2019.06.14,-1771.0000000000114,-1417.0000000000016,-1145.0000000000102,-636.0000000000032,-1092.9999999999995,,-6062.0000000000255
2019.06.14,-1771.0000000000114,-1465.0000000000034,-1174.0000000000066,-634.0000000000013,-1109.9999999999998,,-6154.000000000022
2019.06.14,-1721.000000000017,-1475.999999999999,-1174.0000000000066,-631.0000000000038,-1120.9999999999943,,-6123.000000000021
2019.06.14,-1734.9999999999977,-1426.0000000000161,-1165.0000000000064,-627.9999999999952,-1135.9999999999925,,-6090.000000000008
