date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CADCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.05.18,-23.00000000000635,0.0,-13.999999999995794,-96.00000000000719,-34.000000000000696,0.0,-41.000000000002146,-161.00000000000003,-156.99999999998226,-235.00000000000742,-307.99999999999716,-758.9999999999985,-34.000000000006025,-55.999999999997385,-164.99999999999915,-30.999999999992145,-53.00000000000304,-185.99999999999727,,-2352.9999999999927
2020.05.18,-68.00000000000139,91.99999999998099,-18.000000000000682,-58.000000000002494,-2.999999999997449,9.000000000014552,-24.000000000001798,-141.99999999999767,-132.99999999998136,-143.00000000000423,-228.00000000000597,-744.9999999999957,4.9999999999954525,-100.99999999999909,-157.99999999999415,-3.999999999992898,62.99999999999084,-104.99999999999955,,-1760.9999999999925
2020.05.18,-21.999999999999797,137.9999999999937,3.0000000000001137,-66.00000000001049,-58.000000000002494,12.000000000012001,-4.000000000004,-170.99999999999892,-20.999999999986585,-85.00000000000173,-246.00000000001288,-804.0000000000047,43.99999999999693,-48.00000000000182,-174.99999999999716,-19.999999999997797,-65.00000000000395,-177.99999999998929,,-1766.0000000000086
2020.05.18,-27.00000000001035,164.99999999999292,108.99999999999466,18.0000000000069,-100.00000000000009,83.9999999999952,63.00000000000195,-82.00000000000429,217.00000000001296,-91.00000000001884,-175.99999999999838,-729.0000000000018,153.99999999999636,78.00000000000296,-71.99999999999562,-24.999999999997247,-42.0000000000087,-173.00000000000094,,-629.0000000000324
2020.05.18,-32.0000000000098,173.99999999998528,117.999999999995,82.00000000000429,-111.00000000000554,93.99999999999409,87.99999999999919,7.0000000000014495,120.00000000000455,-221.00000000000452,-141.99999999999767,-480.00000000001376,194.00000000000261,109.99999999999943,39.00000000000148,-46.999999999997044,-7.0000000000014495,-80.99999999999774,,-95.00000000004017
2020.05.18,-41.000000000002146,164.99999999999292,79.00000000000773,99.00000000000463,-112.99999999999643,97.00000000001374,92.00000000000318,-24.000000000001798,99.00000000001796,-248.00000000000378,-136.00000000000279,-575.9999999999987,167.99999999999216,115.99999999999966,-3.999999999997783,-43.999999999999595,10.999999999994348,-191.99999999999218,,-451.99999999996885
2020.05.18,-53.00000000000304,154.99999999999403,106.99999999999932,66.99999999999484,-112.000000000001,89.00000000000574,85.00000000000173,-80.99999999999774,154.00000000002478,-188.00000000001037,-139.00000000000023,-754.9999999999945,176.9999999999925,103.9999999999992,-54.999999999999716,-58.000000000002494,58.99999999999794,-221.99999999998886,,-665.999999999988
2020.05.18,-44.0000000000107,148.99999999999915,67.00000000000728,99.99999999998899,-141.00000000000225,87.99999999999919,95.00000000000064,-9.999999999998899,142.00000000002433,-146.00000000000168,-123.00000000000644,-522.0000000000002,164.00000000000148,96.00000000000364,-3.999999999997783,-80.99999999999774,21.999999999999797,-190.00000000000128,,-337.9999999999925
2020.05.18,-60.00000000000449,128.99999999997914,67.99999999999784,120.99999999999334,-256.0000000000007,73.99999999999629,131.00000000000333,7.9999999999968985,192.00000000000728,-151.00000000001222,-39.00000000001125,-472.00000000000574,185.99999999999284,120.99999999999511,6.000000000000227,-196.99999999999162,-57.00000000000705,-218.00000000000708,,-414.0000000000778
2020.05.18,-11.00000000000545,189.99999999997908,10.000000000005116,201.00000000000674,-280.9999999999979,83.9999999999952,134.0000000000008,73.00000000000084,237.99999999999955,-89.00000000000574,-28.000000000005798,-269.00000000000813,200.00000000000284,242.00000000000443,84.00000000000318,-190.99999999999673,-47.00000000000814,-229.99999999999687,,309.999999999973
2020.05.18,12.999999999996348,204.99999999998852,-18.000000000000682,242.99999999999324,-360.0000000000048,79.00000000000685,149.99999999999457,102.00000000000209,247.0000000000141,-135.00000000001845,-2.999999999997449,-151.9999999999966,191.99999999999307,256.0000000000002,107.00000000000642,-239.0000000000003,-123.00000000000644,-175.99999999999838,,387.99999999997226
2020.05.18,24.999999999997247,217.0000000000005,-12.000000000000455,310.0000000000103,-351.0000000000013,80.99999999999774,170.99999999999892,124.99999999999733,243.00000000002342,-127.00000000001043,48.000000000003595,-99.00000000000463,224.99999999999432,289.0000000000015,136.00000000000279,-229.99999999999687,-103.00000000000864,-184.00000000000637,,763.9999999999989
2020.05.18,13.999999999991797,210.99999999998343,13.999999999995794,306.9999999999906,-309.0000000000037,83.9999999999952,173.9999999999964,129.00000000000134,229.00000000001342,-195.00000000001182,58.99999999998684,-106.00000000000608,240.99999999999966,296.99999999999704,139.0000000000029,-190.99999999999673,-84.0000000000063,-201.00000000000674,,811.9999999999231
2020.05.18,18.999999999991246,214.99999999998744,16.999999999995907,272.00000000000557,-306.00000000000625,85.00000000000173,163.00000000000205,126.99999999999933,259.00000000001455,-138.0000000000159,29.999999999996696,-95.00000000000064,232.99999999998988,278.99999999999636,140.00000000000057,-196.99999999999162,-104.00000000000409,-164.99999999999292,,833.99999999997
2020.05.18,1.999999999990898,200.00000000000017,4.0000000000048885,234.00000000000088,-272.00000000000557,80.99999999999774,143.9999999999997,103.99999999999298,177.00000000002092,-130.0000000000079,4.999999999988347,-156.00000000000057,195.99999999999795,201.00000000000762,95.00000000000597,-173.00000000000094,-81.00000000000884,-147.99999999999258,,482.9999999999915
2020.05.18,-20.0000000000089,178.99999999999582,21.000000000000796,238.99999999998923,-260.00000000000466,80.99999999999774,158.99999999999804,109.99999999999899,133.00000000000978,-212.00000000001216,29.999999999996696,-140.0000000000068,209.99999999999375,216.99999999999875,103.00000000000153,-159.9999999999935,-70.0000000000034,-139.00000000000023,,480.99999999995146
2020.05.18,-26.000000000003798,159.99999999998238,42.00000000000159,194.99999999998963,-236.99999999999832,79.00000000000685,143.9999999999997,83.9999999999952,169.00000000001114,-189.00000000001694,9.999999999998899,-202.9999999999976,213.99999999999864,174.99999999999716,102.00000000000387,-141.99999999999767,-72.0000000000054,-121.99999999999989,,382.9999999999654
2020.05.18,-26.000000000003798,165.9999999999995,43.99999999999693,153.00000000000313,-173.9999999999964,79.00000000000685,124.00000000000189,85.99999999999719,182.00000000001637,-125.00000000001954,-49.00000000001015,-197.00000000000273,176.00000000000193,138.9999999999958,98.00000000000608,-91.99999999999208,-73.00000000000084,-78.00000000000028,,432.9999999999998
2020.05.18,-43.00000000000415,152.99999999998093,58.000000000006935,151.9999999999966,-199.00000000000472,82.00000000000429,136.00000000000279,93.99999999999409,178.0000000000257,-131.00000000001444,-53.999999999998494,-226.00000000001506,192.99999999999784,132.000000000005,102.00000000000387,-83.9999999999952,-76.0000000000094,-55.99999999998939,,410.99999999998715
2020.05.18,-6.0000000000060005,173.00000000000094,85.99999999999852,253.99999999999866,-255.00000000000523,66.99999999999484,141.99999999999767,125.99999999999278,323.0000000000075,-169.00000000001913,-8.999999999992347,-107.00000000001265,278.99999999999636,263.00000000000523,196.00000000000506,-130.99999999999224,-107.00000000000153,-56.99999999999594,,1067.9999999999725
2020.05.18,-31.000000000003247,147.99999999999258,90.00000000000341,280.9999999999979,-309.99999999999915,72.0000000000054,181.9999999999933,144.99999999999514,331.0000000000173,-242.00000000000887,79.00000000000685,-22.999999999995246,283.9999999999918,271.0000000000008,198.0000000000004,-163.00000000000205,-136.00000000000279,-79.99999999999119,,1096.0000000000025
2020.05.18,-101.00000000000664,61.99999999998429,61.00000000000705,279.99999999999136,-306.00000000000625,60.99999999999994,215.99999999999397,185.99999999999727,334.0000000000032,-151.00000000001222,156.00000000000057,120.99999999999334,268.99999999999125,302.0000000000067,192.00000000000017,-190.99999999999673,-132.0000000000099,-144.99999999999514,,1213.9999999999425
2020.05.18,-88.00000000001029,63.99999999999739,85.99999999999852,347.0000000000084,-407.99999999999727,49.99999999999449,253.99999999999866,181.9999999999933,377.00000000000955,-157.00000000000713,255.99999999998957,129.99999999998568,322.9999999999933,353.9999999999992,219.0000000000012,-261.0000000000001,-103.00000000000864,-221.99999999998886,,1402.9999999999566
2020.05.18,-134.0000000000008,7.999999999985796,152.00000000000102,275.000000000003,-358.9999999999982,43.999999999999595,239.0000000000003,126.99999999999933,372.0000000000141,-267.0000000000172,252.0000000000078,-41.000000000002146,359.99999999999943,319.0000000000026,152.00000000000102,-220.99999999999343,-63.00000000000195,-218.00000000000708,,996.999999999993
2020.05.18,-157.00000000000713,-16.000000000016,171.00000000000648,270.99999999999903,-292.00000000000335,43.999999999999595,258.9999999999981,146.00000000000168,398.00000000002456,-229.00000000001253,275.9999999999874,21.00000000000435,334.99999999999375,322.00000000000273,161.00000000000136,-175.99999999999838,-17.000000000000348,-236.99999999999832,,1279.9999999999827
2020.05.18,-151.00000000000114,-8.000000000008,174.0000000000066,239.99999999999577,-294.00000000000534,46.0000000000127,241.99999999999778,139.00000000000023,473.0000000000132,-70.0000000000145,236.99999999999832,2.999999999997449,329.9999999999983,326.0000000000076,160.0000000000037,-195.9999999999962,-54.00000000000959,-232.99999999999432,,1364.0000000000027
2020.05.18,-132.0000000000099,12.999999999996348,183.9999999999975,287.9999999999994,-339.0000000000004,51.000000000001044,251.99999999999667,188.9999999999947,632.000000000005,25.999999999992696,261.0000000000001,141.99999999999767,369.99999999999034,415.9999999999968,237.00000000000188,-212.00000000000108,-69.00000000000794,-208.00000000000819,,2100.999999999943
