date,USDCHF,EURUSD,GBPCHF,EURGBP,empty,sum
2015.02.17,-18.0000000000069,239.00000000001143,315.0000000000208,383.0,,919.0000000000254
2015.02.17,-12.000000000000899,219.99999999999798,421.0000000000047,415.99999999999415,,1044.999999999996
2015.02.17,-71.00000000000995,124.99999999999733,543.0000000000045,452.99999999999227,,1049.999999999984
2015.02.17,-53.00000000000304,139.00000000000023,596.0000000000188,466.9999999999952,,1149.0000000000111
2015.02.17,-31.000000000003247,86.0000000000083,648.0000000000041,437.999999999994,,1141.0000000000032
2015.02.17,-103.00000000000864,-42.999999999993044,550.000000000006,390.99999999999693,,795.0000000000013
2015.02.17,-348.00000000000387,-165.9999999999995,321.0000000000157,391.9999999999924,,199.00000000000466
2015.02.17,-377.0000000000051,-184.99999999999073,220.00000000002018,417.0000000000007,,75.00000000002495
2015.02.17,-372.0000000000057,-82.00000000000429,119.00000000000244,357.99999999999164,,22.999999999984084
2015.02.17,-448.000000000004,-96.99999999999153,43.00000000001525,367.99999999999056,,-133.99999999998965
2015.02.17,-546.000000000002,-112.99999999998533,-98.99999999998244,353.99999999999875,,-403.999999999971
2015.02.17,-428.00000000000614,-53.999999999998494,-31.999999999987594,370.9999999999991,,-142.99999999999318
2015.02.17,-563.0000000000024,-68.00000000000139,-284.9999999999797,336.9999999999984,,-578.999999999985
2015.02.17,-654.0000000000101,-95.00000000000064,-312.9999999999855,362.99999999999113,,-699.0000000000052
2015.02.17,-622.0000000000003,7.0000000000014495,-301.99999999998005,373.99999999999653,,-542.9999999999823
2015.02.17,-625.0000000000089,19.00000000001345,-355.99999999997857,391.9999999999924,,-569.9999999999817
2015.02.17,-594.0000000000057,97.00000000001374,-343.99999999998875,409.99999999999926,,-430.9999999999814
2015.02.17,-582.0000000000048,127.00000000001043,-334.9999999999964,413.99999999999216,,-375.9999999999985
2015.02.17,-587.0000000000042,124.00000000001299,-266.999999999995,448.9999999999994,,-280.99999999998687
2015.02.17,-620.0000000000094,102.00000000000209,-283.99999999999534,429.99999999999704,,-372.0000000000057
2015.02.18,-607.0000000000019,103.00000000000864,-297.9999999999983,424.9999999999976,,-376.999999999994
2015.02.18,-583.0000000000002,95.00000000000064,-240.9999999999801,434.9999999999965,,-293.9999999999833
2015.02.18,-615.00000000001,2.999999999997449,-264.9999999999819,402.9999999999978,,-473.99999999999665
2015.02.18,-537.0000000000097,22.999999999995246,-188.9999999999947,385.99999999999744,,-317.00000000001165
2015.02.18,-557.0000000000075,-21.00000000000435,-179.99999999998016,388.9999999999949,,-368.99999999999716
2015.02.18,-540.0000000000072,-15.999999999993797,-170.99999999998784,383.0,,-343.99999999998875
2015.02.18,-547.0000000000086,2.0000000000131024,-172.99999999997874,390.99999999999693,,-326.9999999999774
2015.02.18,-551.0000000000015,-22.999999999995246,-179.99999999998016,384.9999999999909,,-368.9999999999859
2015.02.18,-494.00000000000557,-18.999999999991246,-122.99999999998423,362.99999999999113,,-272.9999999999899
2015.02.18,-465.0000000000043,49.99999999999449,-83.9999999999952,395.99999999999636,,-103.00000000000864
2015.02.18,-537.0000000000097,29.999999999996696,-181.9999999999933,395.99999999999636,,-293.0000000000099
2015.02.18,-504.00000000000443,31.000000000003247,-131.99999999999878,400.9999999999958,,-204.0000000000042
2015.02.18,-504.00000000000443,19.999999999997797,-139.9999999999846,393.9999999999944,,-229.99999999999687
2015.02.18,-469.0000000000083,29.999999999996696,-90.99999999999665,383.0,,-147.00000000000819
2015.02.18,-522.0000000000002,22.999999999995246,-173.99999999998528,379.9999999999915,,-292.99999999999875
2015.02.18,-512.0000000000014,46.999999999997044,-194.99999999998963,384.9999999999909,,-275.00000000000307
2015.02.18,-504.00000000000443,70.99999999999883,-182.99999999999983,410.9999999999947,,-205.00000000001074
2015.02.18,-525.0000000000088,-39.999999999995595,-165.9999999999995,363.99999999999767,,-367.0000000000062
2015.02.18,-664.000000000009,-92.00000000000318,-287.9999999999994,343.9999999999999,,-700.0000000000117
2015.02.18,-809.9999999999997,-126.0000000000039,-555.9999999999787,293.99999999999426,,-1197.999999999988
2015.02.18,-803.0000000000092,-150.99999999999002,-539.999999999985,284.9999999999908,,-1208.9999999999932
2015.02.18,-787.0000000000043,-217.99999999998488,-648.9999999999885,263.99999999999756,,-1389.9999999999802
2015.02.18,-729.0000000000018,-11.999999999989797,-646.9999999999976,258.9999999999981,,-1128.999999999991
2015.02.18,-828.0000000000065,-107.99999999999699,-1399.999999999979,-70.99999999999883,,-2406.9999999999814
2015.02.18,-853.0000000000038,-137.9999999999937,-1437.9999999999836,-111.00000000000554,,-2539.9999999999864
2015.02.18,-877.0000000000056,-178.99999999999582,-1413.999999999982,-94.00000000000519,,-2563.9999999999886
2015.02.18,-890.0000000000019,-354.9999999999942,-1443.9999999999786,-219.00000000000253,,-2907.9999999999773
2015.02.18,-907.0000000000023,-407.0000000000018,-1485.9999999999873,-243.00000000000432,,-3042.9999999999955
2015.02.18,-956.0000000000013,-336.9999999999873,-1596.9999999999818,-207.00000000000162,,-3096.9999999999723
2015.02.18,-961.0000000000008,-310.9999999999946,-1626.9999999999784,-214.00000000000307,,-3112.999999999977
2015.02.18,-1136.0000000000036,-322.9999999999844,-1780.9999999999882,-161.00000000000003,,-3400.9999999999764
2015.02.18,-1161.000000000001,-324.9999999999975,-1820.9999999999836,-182.00000000000438,,-3488.9999999999864
2015.02.18,-1122.0000000000007,-319.0000000000026,-1790.999999999987,-176.0000000000095,,-3407.9999999999995
2015.02.18,-1176.0000000000105,-468.00000000000176,-1854.0,-275.000000000003,,-3773.0000000000155
2015.02.18,-1256.0000000000016,-541.9999999999981,-2096.999999999993,-326.9999999999995,,-4221.999999999992
2015.02.18,-1287.0000000000048,-473.99999999999665,-2217.999999999987,-346.0000000000019,,-4324.99999999999
2015.02.18,-1323.0000000000075,-452.99999999999227,-2212.999999999998,-364.00000000000875,,-4353.000000000007
2015.02.18,-1391.0000000000089,-615.9999999999943,-2284.9999999999814,-380.00000000000256,,-4671.999999999987
2015.02.18,-1401.0000000000077,-658.9999999999874,-2210.999999999985,-396.00000000000745,,-4666.999999999987
2015.02.18,-1398.0000000000105,-644.9999999999844,-2221.9999999999905,-378.00000000000057,,-4642.999999999986
2015.02.18,-1374.0000000000086,-604.9999999999889,-2159.0,-359.0000000000093,,-4497.000000000006
2015.02.18,-1424.000000000003,-631.9999999999882,-2198.9999999999955,-380.00000000000256,,-4634.999999999989
2015.02.18,-1371.0,-608.9999999999928,-2264.9999999999836,-352.00000000000784,,-4596.9999999999845
2015.02.18,-1264.0000000000095,-197.00000000000273,-2121.9999999999795,-198.00000000000927,,-3781.000000000001
2015.02.18,-1273.0000000000018,-224.99999999998633,-2131.999999999978,-185.00000000000182,,-3814.999999999968
2015.02.18,-1172.0000000000064,-89.99999999999008,-1984.9999999999923,-99.00000000000463,,-3345.999999999993
2015.02.18,-1172.0000000000064,-73.99999999999629,-1991.9999999999939,-97.00000000000264,,-3334.999999999999
2015.02.18,-1158.0000000000034,-62.99999999999084,-1926.9999999999898,-63.00000000000195,,-3210.999999999986
2015.02.19,-1158.0000000000034,-70.99999999999883,-1923.9999999999923,-99.00000000000463,,-3251.999999999999
2015.02.19,-1106.000000000007,-21.00000000000435,-1884.9999999999811,-69.00000000000794,,-3081.0000000000005
2015.02.19,-1114.9999999999993,-4.000000000004,-1879.9999999999927,-62.000000000006494,,-3061.0000000000027
2015.02.19,-1107.0000000000025,-7.0000000000014495,-1839.9999999999973,-29.000000000001247,,-2983.0000000000023
2015.02.19,-1130.0000000000089,-7.0000000000014495,-1883.9999999999968,-38.0000000000047,,-3059.000000000012
2015.02.19,-1126.0000000000048,-7.0000000000014495,-1874.9999999999823,-35.00000000000725,,-3042.9999999999955
2015.02.19,-1083.0000000000007,14.000000000002899,-1821.9999999999902,-28.000000000005798,,-2918.999999999994
2015.02.19,-1079.0000000000077,26.0000000000149,-1858.9999999999884,-9.999999999998899,,-2921.99999999998
2015.02.19,-1044.0000000000005,163.00000000000205,-1852.9999999999936,3.999999999992898,,-2729.999999999999
2015.02.19,-1022.0000000000007,202.9999999999976,-1880.9999999999993,8.999999999992347,,-2691.00000000001
2015.02.19,-1030.0000000000086,197.00000000000273,-1897.9999999999998,12.000000000000899,,-2719.0000000000045
2015.02.19,-1041.000000000003,185.99999999999727,-1884.9999999999811,17.999999999995797,,-2721.999999999991
2015.02.19,-1044.0000000000005,175.99999999999838,-1863.999999999999,19.999999999997797,,-2712.000000000003
2015.02.19,-1084.0000000000073,109.00000000000354,-1890.9999999999982,-2.000000000002,,-2868.0000000000036
2015.02.19,-1096.0000000000082,107.99999999999699,-1936.9999999999886,-17.000000000000348,,-2942.0000000000005
2015.02.19,-1099.0000000000055,104.00000000001519,-1936.9999999999886,-17.000000000000348,,-2948.9999999999795
2015.02.19,-1058.0000000000034,158.99999999999804,-1960.9999999999905,-21.00000000000435,,-2881.0000000000005
2015.02.19,-1112.0000000000018,93.00000000000975,-2043.999999999979,-60.99999999999994,,-3123.999999999971
2015.02.19,-1275.0000000000039,124.99999999999733,-2298.9999999999845,-52.000000000007596,,-3500.9999999999986
2015.02.19,-1240.0000000000077,97.00000000001374,-2265.9999999999905,-55.000000000005045,,-3463.9999999999895
2015.02.19,-1194.0000000000061,96.00000000000719,-2056.9999999999977,-2.000000000002,,-3156.999999999998
2015.02.19,-1037.0000000000102,300.00000000001137,-1891.9999999999825,112.99999999999643,,-2515.999999999985
2015.02.19,-934.0000000000015,323.0000000000066,-1784.999999999992,93.99999999999409,,-2301.9999999999927
2015.02.19,-1331.0000000000043,-59.99999999999339,-2254.999999999985,-99.00000000000463,,-3744.9999999999873
2015.02.19,-1518.0000000000082,-143.00000000000423,-2488.9999999999854,-157.00000000000713,,-4307.0000000000055
2015.02.19,-1613.0000000000089,-69.9999999999923,-2662.999999999993,-90.0000000000012,,-4435.999999999995
2015.02.19,-1726.0000000000052,-134.99999999999625,-2864.999999999984,-145.00000000000622,,-4870.999999999992
2015.02.19,-1685.0000000000032,-96.99999999999153,-2896.999999999994,-160.00000000000458,,-4838.999999999994
2015.02.19,-1774.0000000000089,-390.9999999999858,-2891.9999999999836,-287.9999999999994,,-5344.999999999977
2015.02.19,-1814.0000000000045,-443.99999999999994,-2954.9999999999964,-285.00000000000193,,-5498.000000000003
2015.02.19,-1804.0000000000057,-245.0000000000063,-2834.9999999999877,-131.99999999999878,,-5015.999999999999
2015.02.19,-1784.0000000000077,-333.9999999999899,-2653.9999999999786,-126.99999999999933,,-4898.999999999975
2015.02.19,-1719.9999999999993,-330.9999999999924,-2580.999999999989,-129.00000000000134,,-4760.999999999982
2015.02.19,-1628.0000000000073,-300.99999999999574,-2548.999999999979,-195.00000000000074,,-4672.999999999983
2015.02.19,-1663.0000000000034,-293.99999999999426,-2636.999999999978,-179.00000000000693,,-4772.999999999984
2015.02.19,-1700.0000000000016,-226.99999999999943,-2738.9999999999804,-138.00000000000477,,-4803.999999999986
2015.02.19,-1741.0000000000036,-170.00000000000347,-2846.9999999999995,-143.00000000000423,,-4901.000000000011
2015.02.19,-1751.0000000000025,-163.9999999999864,-2879.9999999999936,-180.0000000000024,,-4974.999999999985
2015.02.19,-1804.0000000000057,-272.99999999998994,-2915.9999999999854,-202.0000000000022,,-5194.999999999983
2015.02.19,-1784.0000000000077,-343.00000000000443,-2827.999999999986,-196.00000000000728,,-5151.0000000000055
2015.02.19,-1801.0000000000082,-314.99999999999864,-2867.999999999982,-194.0000000000053,,-5177.9999999999945
2015.02.19,-1872.000000000007,-336.00000000000296,-2913.9999999999945,-195.00000000000074,,-5317.0000000000055
2015.02.19,-1879.0000000000084,-385.99999999999744,-2864.0,-158.0000000000026,,-5287.000000000008
2015.02.19,-1899.0000000000061,-422.9999999999956,-2833.999999999981,-161.00000000000003,,-5316.999999999983
2015.02.19,-1906.0000000000077,-405.9999999999952,-2835.999999999994,-165.00000000000404,,-5313.0
2015.02.19,-1899.0000000000061,-418.9999999999916,-2831.99999999999,-173.00000000000094,,-5322.999999999988
2015.02.19,-1893.0000000000002,-412.9999999999967,-2823.9999999999823,-167.00000000000603,,-5296.999999999985
2015.02.19,-1876.0,-353.0000000000033,-2823.9999999999823,-150.00000000000568,,-5202.999999999991
2015.02.20,-1884.000000000008,-373.00000000000114,-2820.0000000000005,-161.00000000000003,,-5238.000000000009
2015.02.20,-1864.00000000001,-365.99999999999966,-2811.9999999999923,-164.00000000000858,,-5206.00000000001
2015.02.20,-1870.000000000005,-370.999999999988,-2828.9999999999927,-165.00000000000404,,-5234.999999999989
2015.02.20,-1862.0000000000082,-361.9999999999957,-2835.999999999994,-176.0000000000095,,-5236.000000000007
2015.02.20,-1858.000000000004,-402.9999999999978,-2838.9999999999914,-196.00000000000728,,-5296.0
2015.02.20,-1856.000000000002,-401.99999999999125,-2831.99999999999,-212.00000000000108,,-5301.9999999999845
2015.02.20,-1777.0000000000064,-419.9999999999982,-2769.9999999999836,-231.0000000000034,,-5197.999999999992
2015.02.20,-1781.0000000000105,-428.9999999999905,-2822.9999999999977,-238.0000000000049,,-5271.000000000003
2015.02.20,-1777.0000000000064,-319.999999999987,-2836.9999999999786,-208.00000000000819,,-5141.99999999998
2015.02.20,-1821.000000000006,-319.0000000000026,-2866.9999999999973,-198.00000000000927,,-5205.000000000015
2015.02.20,-1811.000000000007,-322.00000000000006,-2850.9999999999814,-186.00000000000838,,-5169.999999999997
2015.02.20,-1825.00000000001,-348.9999999999993,-2866.9999999999973,-208.00000000000819,,-5249.000000000015
2015.02.20,-1834.0000000000023,-343.00000000000443,-2881.0,-221.00000000000452,,-5279.000000000012
2015.02.20,-1866.000000000001,-371.99999999999454,-2926.999999999991,-224.000000000002,,-5388.999999999988
2015.02.20,-1884.000000000008,-380.00000000000256,-2934.9999999999986,-221.00000000000452,,-5420.000000000014
2015.02.20,-1900.0000000000016,-370.999999999988,-2969.9999999999836,-217.0000000000005,,-5457.999999999974
2015.02.20,-2013.0000000000093,-439.99999999999596,-3108.999999999984,-253.0000000000032,,-5814.999999999993
2015.02.20,-2080.000000000004,-441.99999999998687,-3225.9999999999955,-248.99999999999923,,-5996.999999999985
2015.02.20,-2105.0000000000014,-605.9999999999955,-3260.9999999999804,-337.0000000000095,,-6308.999999999986
2015.02.20,-2096.000000000009,-550.9999999999903,-3283.999999999998,-314.0000000000032,,-6245.000000000002
2015.02.20,-2174.000000000009,-817.9999999999854,-3291.9999999999836,-473.0000000000012,,-6756.999999999979
2015.02.20,-2157.000000000009,-751.9999999999972,-3195.9999999999986,-351.0000000000013,,-6456.000000000006
2015.02.20,-2261.000000000002,-960.0000000000053,-2981.999999999996,-322.00000000000006,,-6525.000000000004
2015.02.20,-2247.00000000001,-909.9999999999886,-2876.9999999999964,-258.0000000000027,,-6291.999999999997
2015.02.20,-2038.0000000000064,-723.9999999999914,-2777.999999999992,-158.0000000000026,,-5697.999999999992
2015.02.20,-2057.0000000000086,-689.0000000000063,-2783.9999999999864,-186.00000000000838,,-5716.00000000001
2015.02.20,-2122.000000000002,-764.9999999999934,-2673.9999999999986,-162.0000000000066,,-5723.000000000001
2015.02.20,-2121.0000000000064,-879.9999999999919,-2762.9999999999823,-221.00000000000452,,-5984.9999999999845
2015.02.20,-2240.0000000000086,-1011.0000000000064,-2950.9999999999927,-383.0,,-6585.000000000007
2015.02.20,-1932.0000000000005,-937.9999999999944,-2602.9999999999995,-355.0000000000053,,-5828.0
2015.02.20,-1870.000000000005,-1205.999999999996,-2417.999999999987,-475.0000000000032,,-5968.999999999991
2015.02.20,-1671.0000000000002,-1149.0,-2146.9999999999877,-453.99999999999886,,-5420.999999999986
2015.02.20,-1675.0000000000043,-1116.000000000006,-2035.9999999999934,-391.000000000008,,-5218.000000000012
2015.02.20,-1501.000000000008,-1112.9999999999861,-1777.9999999999907,-379.0000000000071,,-4770.999999999992
2015.02.20,-1555.0000000000064,-1133.0000000000061,-1824.9999999999877,-365.0000000000042,,-4878.000000000005
2015.02.20,-1398.0000000000105,-750.9999999999906,-1754.9999999999955,-195.00000000000074,,-4098.999999999997
2015.02.20,-1406.0000000000073,-478.0000000000006,-1637.9999999999839,-42.0000000000087,,-3564.0000000000005
2015.02.20,-1227.0000000000002,-418.9999999999916,-1492.9999999999889,-26.999999999999247,,-3165.99999999998
2015.02.20,-1120.0000000000098,-438.9999999999894,-1359.9999999999834,-32.0000000000098,,-2950.9999999999927
2015.02.20,-1031.000000000004,-505.99999999998425,-1262.9999999999918,-25.00000000000835,,-2824.999999999988
2015.02.20,-1047.000000000009,-93.99999999999409,-1498.9999999999836,82.99999999999974,,-2556.9999999999873
2015.02.20,-1075.0000000000036,-156.00000000000057,-1478.999999999986,76.99999999999375,,-2632.9999999999964
2015.02.20,-1161.000000000001,-151.9999999999966,-1478.999999999986,98.99999999999353,,-2692.99999999999
2015.02.20,-1172.0000000000064,-102.99999999998644,-1567.9999999999916,90.99999999999665,,-2751.9999999999877
2015.02.20,-1195.0000000000016,-339.0000000000004,-1572.99999999998,21.999999999999797,,-3084.999999999982
2015.02.20,-1188.0000000000002,-341.99999999999784,-1464.999999999983,0.0,,-2994.999999999981
2015.02.20,-983.0000000000006,-296.9999999999917,-1286.9999999999936,-25.00000000000835,,-2591.999999999994
2015.02.20,-925.0000000000091,-261.9999999999845,-1154.999999999995,-7.0000000000014495,,-2348.99999999999
