date,EURJPY,AUDNZD,empty,sum
2019.07.22,12.000000000000455,73.00000000001194,,85.00000000001239
2019.07.22,26.00000000001046,55.000000000005045,,81.0000000000155
2019.07.22,75.00000000000284,101.00000000001774,,176.00000000002058
2019.07.22,111.0000000000042,119.00000000000244,,230.00000000000665
2019.07.22,89.00000000001285,126.0000000000039,,215.00000000001674
2019.07.22,123.00000000000466,116.00000000000499,,239.00000000000966
2019.07.22,93.00000000000352,79.00000000000685,,172.00000000001037
2019.07.22,182.00000000000216,82.00000000000429,,264.0000000000065
2019.07.22,246.9999999999999,56.000000000011596,,303.0000000000115
2019.07.22,231.00000000000875,31.000000000003247,,262.000000000012
2019.07.22,264.00000000001,-27.999999999983594,,236.0000000000264
2019.07.22,261.0000000000099,-105.99999999998388,,155.000000000026
2019.07.22,289.0000000000015,-129.00000000000134,,160.00000000000014
2019.07.22,253.0000000000001,-185.99999999999727,,67.00000000000284
2019.07.22,282.0000000000107,-170.99999999998784,,111.00000000002285
2019.07.22,281.0000000000059,-164.99999999999292,,116.00000000001299
2019.07.22,307.00000000000216,-151.9999999999966,,155.00000000000557
2019.07.22,302.0000000000067,-174.99999999999181,,127.0000000000149
2019.07.22,274.0000000000009,-140.99999999999113,,133.00000000000978
2019.07.22,288.0000000000109,-177.99999999998929,,110.00000000002163
2019.07.22,198.0000000000075,-139.9999999999846,,58.00000000002291
2019.07.22,189.00000000000716,-163.00000000000205,,26.000000000005116
2019.07.22,152.00000000000102,-153.9999999999875,,-1.9999999999864713
2019.07.22,170.0000000000017,-165.9999999999995,,4.000000000002217
2019.07.22,147.00000000000557,-153.00000000000313,,-5.999999999997556
2019.07.22,176.00000000000193,-166.99999999998383,,9.000000000018105
2019.07.22,239.00000000000432,-115.99999999998278,,123.00000000002154
2019.07.22,227.00000000000387,-106.99999999999044,,120.00000000001343
2019.07.22,199.00000000001228,-149.9999999999835,,49.00000000002879
2019.07.22,163.0000000000109,-99.99999999998899,,63.00000000002193
2019.07.22,232.00000000001353,-98.99999999998244,,133.0000000000311
2019.07.22,239.00000000000432,-113.99999999999189,,125.00000000001243
2019.07.22,217.00000000001296,-136.99999999998712,,80.00000000002584
2019.07.22,284.000000000006,-97.9999999999981,,186.00000000000793
2019.07.22,230.00000000000398,-102.99999999998644,,127.00000000001754
2019.07.22,189.00000000000716,-139.9999999999846,,49.00000000002257
2019.07.22,179.00000000000205,-127.99999999999478,,51.00000000000726
2019.07.22,185.00000000000227,-114.99999999999844,,70.00000000000384
2019.07.22,205.0000000000125,-127.99999999999478,,77.00000000001772
2019.07.22,197.00000000000273,-119.99999999998678,,77.00000000001594
2019.07.22,160.0000000000108,-98.99999999998244,,61.000000000028365
2019.07.22,102.00000000000387,-82.99999999998863,,19.000000000015234
2019.07.22,115.99999999999966,-104.99999999999955,,11.000000000000114
2019.07.22,95.00000000001307,-62.99999999999084,,32.00000000002223
2019.07.22,100.00000000000853,-70.99999999999883,,29.000000000009692
2019.07.22,109.00000000000887,-36.999999999998145,,72.00000000001071
2019.07.22,96.00000000000364,-49.99999999999449,,46.000000000009145
2019.07.22,75.00000000000284,-17.999999999984695,,57.00000000001815
2019.07.23,63.00000000000239,7.0000000000014495,,70.00000000000384
2019.07.23,106.00000000000875,12.000000000012001,,118.00000000002075
2019.07.23,83.00000000001262,39.00000000001125,,122.00000000002387
2019.07.23,103.00000000000864,6.000000000017103,,109.00000000002575
2019.07.23,120.00000000000455,23.00000000001745,,143.000000000022
2019.07.23,72.00000000000273,239.00000000001143,,311.00000000001415
2019.07.23,171.00000000000648,273.9999999999965,,445.00000000000296
2019.07.23,191.0000000000025,212.99999999999653,,403.99999999999903
2019.07.23,170.0000000000017,188.00000000001037,,358.00000000001205
2019.07.23,159.00000000000603,197.00000000000273,,356.00000000000875
2019.07.23,141.00000000000534,199.00000000001583,,340.00000000002115
2019.07.23,160.0000000000108,270.00000000001467,,430.00000000002547
2019.07.23,143.00000000000068,284.00000000001756,,427.00000000001825
2019.07.23,132.000000000005,243.99999999999977,,376.0000000000048
2019.07.23,137.00000000000045,223.00000000001762,,360.0000000000181
2019.07.23,213.00000000000807,238.0000000000049,,451.00000000001296
2019.07.23,210.00000000000796,209.00000000001472,,419.0000000000227
