date,EURGBP,EURNZD,empty,sum
2021.11.29,160.00000000000458,717.9999999999964,,878.0000000000009
2021.11.29,104.99999999999955,567.9999999999907,,672.9999999999902
2021.11.29,-26.999999999999247,327.99999999999494,,300.9999999999957
2021.11.29,2.000000000002,296.9999999999917,,298.9999999999937
2021.11.29,49.00000000001015,221.00000000000452,,270.00000000001467
2021.11.29,43.999999999999595,256.99999999999613,,300.99999999999574
2021.11.29,15.00000000000945,272.00000000000557,,287.000000000015
2021.11.29,-31.999999999998696,-35.00000000000725,,-67.00000000000594
2021.11.29,-50.99999999998994,75.00000000000284,,24.000000000012903
2021.11.29,-42.999999999993044,-4.999999999988347,,-47.99999999998139
2021.11.29,-53.999999999998494,35.999999999991594,,-18.0000000000069
2021.11.29,-39.00000000000014,-106.00000000000608,,-145.00000000000622
2021.11.29,-74.99999999999174,-95.00000000000064,,-169.99999999999238
2021.11.29,-69.9999999999923,-68.00000000000139,,-137.9999999999937
2021.11.29,-56.0000000000005,106.00000000000608,,50.000000000005585
2021.11.29,-87.99999999999919,-82.99999999998863,,-170.99999999998784
2021.11.29,-51.99999999999649,131.99999999999878,,80.00000000000229
2021.11.29,-107.99999999999699,-96.99999999999153,,-204.99999999998852
2021.11.29,-94.99999999998954,-194.0000000000053,,-288.9999999999948
2021.11.29,-141.99999999999767,-289.0000000000059,,-431.0000000000036
2021.11.29,-103.99999999999298,25.999999999992696,,-78.00000000000028
2021.11.29,-109.99999999999899,-18.0000000000069,,-128.00000000000588
2021.11.29,-121.99999999999989,-38.99999999998904,,-160.99999999998892
2021.11.29,-37.99999999999359,68.00000000000139,,30.0000000000078
2021.11.29,-46.999999999997044,21.00000000000435,,-25.999999999992696
2021.11.29,-136.99999999999824,129.00000000000134,,-7.999999999996902
2021.11.29,-94.99999999998954,292.00000000000335,,197.0000000000138
2021.11.29,-5.999999999994898,371.00000000001023,,365.00000000001535
2021.11.29,-36.999999999998145,554.9999999999944,,517.9999999999962
2021.11.29,-56.99999999999594,354.9999999999942,,297.99999999999824
2021.11.29,-12.999999999996348,452.00000000000796,,439.0000000000116
2021.11.29,-85.99999999999719,205.00000000001074,,119.00000000001356
2021.11.29,31.000000000003247,276.00000000000955,,307.0000000000128
2021.11.29,16.0000000000049,412.9999999999967,,429.0000000000016
2021.11.29,49.00000000001015,445.0000000000065,,494.0000000000166
2021.11.29,98.0000000000092,730.0000000000084,,828.0000000000176
2021.11.29,55.000000000005045,761.999999999996,,817.000000000001
2021.11.29,98.0000000000092,750.9999999999906,,848.9999999999998
2021.11.29,102.00000000000209,595.9999999999966,,697.9999999999986
2021.11.29,70.0000000000034,506.9999999999908,,576.9999999999942
2021.11.29,126.0000000000039,492.0000000000035,,618.0000000000074
2021.11.29,128.00000000000588,458.00000000000284,,586.0000000000088
2021.11.29,152.00000000000767,522.0000000000002,,674.000000000008
2021.11.29,170.00000000000347,479.0000000000072,,649.0000000000107
2021.11.29,147.00000000000824,523.9999999999911,,670.9999999999993
2021.11.29,145.00000000000622,502.00000000000244,,647.0000000000086
2021.11.29,142.00000000000878,456.00000000001194,,598.0000000000207
2021.11.29,131.00000000000333,296.9999999999917,,427.999999999995
2021.11.30,149.00000000001023,181.9999999999933,,331.0000000000035
2021.11.30,157.00000000000713,270.99999999999903,,428.00000000000614
2021.11.30,198.00000000000927,310.0000000000103,,508.00000000001955
2021.11.30,170.00000000000347,188.00000000001037,,358.00000000001387
2021.11.30,148.0000000000037,297.9999999999983,,446.000000000002
2021.11.30,118.00000000000699,483.0000000000112,,601.0000000000182
2021.11.30,121.99999999999989,367.0000000000062,,489.0000000000061
2021.11.30,104.00000000000409,190.00000000000128,,294.00000000000534
2021.11.30,161.00000000000003,296.0000000000074,,457.0000000000074
2021.11.30,182.99999999999983,334.9999999999964,,517.9999999999962
2021.11.30,163.00000000000205,310.0000000000103,,473.00000000001234
2021.11.30,175.00000000000293,320.00000000000915,,495.00000000001205
2021.11.30,170.00000000000347,306.00000000000625,,476.0000000000097
2021.11.30,167.00000000000603,314.99999999999864,,482.00000000000466
2021.11.30,264.0000000000087,1252.999999999993,,1517.0000000000016
2021.11.30,286.00000000000847,1331.9999999999998,,1618.0000000000082
2021.11.30,288.00000000001046,1340.000000000008,,1628.0000000000184
2021.11.30,345.0000000000064,1408.0000000000093,,1753.0000000000157
2021.11.30,338.00000000000495,1244.0000000000007,,1582.0000000000057
2021.11.30,351.0000000000013,1266.999999999996,,1617.9999999999973
2021.11.30,367.0000000000062,1251.000000000002,,1618.0000000000082
2021.11.30,360.0000000000048,1445.0000000000073,,1805.000000000012
2021.11.30,396.00000000000745,1655.999999999991,,2051.999999999998
2021.11.30,395.0000000000009,1385.9999999999984,,1780.9999999999993
2021.11.30,355.0000000000053,1265.000000000005,,1620.0000000000102
2021.11.30,443.0000000000045,1570.0000000000048,,2013.0000000000093
2021.11.30,474.00000000000773,1503.9999999999943,,1978.000000000002
2021.11.30,415.0000000000098,1305.0000000000007,,1720.0000000000105
2021.11.30,437.0000000000096,1147.9999999999934,,1585.000000000003
2021.11.30,489.0000000000061,1241.0000000000032,,1730.0000000000093
2021.11.30,524.0000000000023,1134.999999999997,,1658.9999999999993
2021.11.30,526.9999999999997,1313.0000000000086,,1840.0000000000082
2021.11.30,561.0000000000003,1161.9999999999964,,1722.9999999999968
2021.11.30,536.0000000000032,1316.9999999999905,,1852.9999999999936
2021.11.30,487.99999999999955,835.000000000008,,1323.0000000000075
2021.11.30,435.0000000000076,748.9999999999997,,1184.0000000000073
2021.11.30,526.9999999999997,797.0000000000033,,1324.000000000003
2021.11.30,537.0000000000097,961.0000000000118,,1498.0000000000214
2021.11.30,584.0000000000067,899.0000000000053,,1483.000000000012
2021.11.30,632.0000000000103,937.00000000001,,1569.0000000000205
2021.11.30,683.0000000000002,968.9999999999976,,1651.9999999999977
2021.11.30,605.0,774.000000000008,,1379.000000000008
2021.11.30,557.0000000000075,808.9999999999931,,1366.0000000000005
2021.11.30,608.0000000000085,916.99999999999,,1524.9999999999986
2021.11.30,569.0000000000084,923.9999999999915,,1493.0
2021.11.30,628.0000000000064,994.9999999999903,,1622.9999999999968
2021.11.30,613.000000000008,1017.0000000000013,,1630.000000000009
2021.11.30,590.0000000000016,1008.0000000000089,,1598.0000000000105
2021.12.01,590.0000000000016,1072.0000000000064,,1662.000000000008
2021.12.01,611.000000000006,1090.9999999999975,,1702.0000000000036
2021.12.01,540.0000000000072,886.000000000009,,1426.0000000000161
2021.12.01,573.0000000000013,876.9999999999944,,1449.9999999999957
2021.12.01,587.9999999999997,957.0000000000078,,1545.0000000000075
2021.12.01,559.0000000000094,906.0000000000068,,1465.0000000000164
2021.12.01,519.0000000000028,696.999999999992,,1215.999999999995
2021.12.01,514.0000000000033,564.000000000009,,1078.0000000000123
2021.12.01,462.0000000000068,251.00000000000122,,713.0000000000081
2021.12.01,461.0000000000003,204.00000000000418,,665.0000000000044
2021.12.01,463.0000000000023,198.99999999999363,,661.9999999999959
2021.12.01,448.000000000004,171.99999999999437,,619.9999999999984
