date,EURGBP,EURNZD,empty,sum
2021.11.29,0.0,-69.00000000000794,,-69.00000000000794
2021.11.29,73.00000000000084,409.99999999999926,,483.0000000000001
2021.11.29,-81.9999999999932,38.0000000000047,,-43.999999999988496
2021.11.29,-32.999999999994145,89.00000000000574,,56.000000000011596
2021.11.29,-10.999999999994348,127.00000000001043,,116.00000000001609
2021.11.29,24.000000000001798,217.0000000000005,,241.0000000000023
2021.11.29,4.000000000004,103.99999999999298,,107.99999999999699
2021.11.29,-39.999999999995595,-63.99999999999739,,-103.99999999999298
2021.11.29,-63.99999999999739,-85.00000000000173,,-148.99999999999912
2021.11.29,-82.99999999999974,-129.00000000000134,,-212.00000000000108
2021.11.29,-56.0000000000005,-4.999999999988347,,-60.999999999988844
2021.11.29,-57.99999999999139,-143.99999999998857,,-201.99999999997996
2021.11.29,-84.99999999999064,-150.99999999999002,,-235.99999999998067
2021.11.29,-78.99999999999574,-106.99999999999044,,-185.9999999999862
2021.11.29,-79.99999999999119,-76.0000000000094,,-156.00000000000057
2021.11.29,-89.99999999999008,-95.00000000000064,,-184.99999999999073
2021.11.29,-89.99999999999008,-89.00000000000574,,-178.99999999999582
2021.11.29,-107.99999999999699,-103.00000000000864,,-211.00000000000563
2021.11.29,-136.99999999999824,-279.99999999999136,,-416.9999999999896
2021.11.29,-149.99999999999457,-333.0000000000055,,-483.0000000000001
2021.11.29,-159.9999999999935,-360.9999999999891,,-520.9999999999826
2021.11.29,-132.99999999999423,-65.99999999998829,,-198.99999999998252
2021.11.29,-182.99999999999983,-140.0000000000068,,-323.0000000000066
2021.11.29,-127.99999999999478,-52.99999999999194,,-180.99999999998673
2021.11.29,-63.99999999999739,-35.999999999991594,,-99.99999999998899
2021.11.29,-157.99999999999147,-38.99999999998904,,-196.9999999999805
2021.11.29,-140.99999999999113,117.99999999999588,,-22.999999999995254
2021.11.29,-140.99999999999113,175.99999999999838,,35.00000000000725
2021.11.29,-41.9999999999976,339.0000000000004,,297.0000000000028
2021.11.29,-92.99999999999864,340.9999999999913,,247.99999999999267
2021.11.29,-62.99999999999084,330.9999999999924,,268.00000000000153
2021.11.29,-98.99999999999353,154.99999999999403,,56.0000000000005
2021.11.29,-97.9999999999981,134.99999999999625,,36.99999999999815
2021.11.29,-17.000000000000348,228.00000000000597,,211.00000000000563
2021.11.29,7.0000000000014495,337.0000000000095,,344.0000000000109
2021.11.29,-19.999999999997797,351.99999999999676,,331.999999999999
2021.11.29,43.999999999999595,584.9999999999911,,628.9999999999907
2021.11.29,37.00000000000925,662.000000000007,,699.0000000000163
2021.11.29,68.00000000000139,565.9999999999999,,634.0000000000013
2021.11.29,65.00000000000395,495.000000000001,,560.000000000005
2021.11.29,58.000000000002494,350.9999999999902,,408.9999999999927
2021.11.29,97.00000000000264,428.00000000000614,,525.0000000000088
2021.11.29,121.00000000000443,439.0000000000116,,560.000000000016
2021.11.29,152.00000000000767,479.0000000000072,,631.0000000000149
2021.11.29,139.00000000000023,469.99999999999267,,608.999999999993
2021.11.29,134.0000000000008,434.000000000001,,568.0000000000018
2021.11.29,138.00000000000477,452.99999999999227,,590.999999999997
2021.11.29,131.00000000000333,266.0000000000107,,397.000000000014
2021.11.30,86.0000000000083,79.00000000000685,,165.00000000001515
2021.11.30,139.00000000000023,185.99999999999727,,324.9999999999975
2021.11.30,154.0000000000097,200.00000000000017,,354.0000000000099
2021.11.30,157.00000000000713,144.99999999999514,,302.0000000000023
2021.11.30,146.00000000000168,184.00000000000637,,330.0000000000081
2021.11.30,99.00000000000463,249.99999999999466,,348.9999999999993
2021.11.30,95.00000000000064,344.00000000001097,,439.0000000000116
2021.11.30,89.00000000000574,144.99999999999514,,234.00000000000088
2021.11.30,88.00000000001029,121.99999999999989,,210.00000000001017
2021.11.30,155.00000000000514,262.999999999991,,417.99999999999613
2021.11.30,143.9999999999997,188.9999999999947,,332.99999999999443
2021.11.30,160.00000000000458,302.0000000000023,,462.0000000000068
2021.11.30,164.00000000000858,286.99999999999284,,451.0000000000014
2021.11.30,164.00000000000858,273.9999999999965,,438.00000000000506
2021.11.30,163.00000000000205,276.9999999999939,,439.99999999999596
2021.11.30,243.99999999999977,1161.9999999999964,,1405.9999999999961
2021.11.30,286.00000000000847,1313.0000000000086,,1599.000000000017
2021.11.30,278.00000000000045,1293.9999999999952,,1571.9999999999957
2021.11.30,260.00000000000466,1137.9999999999945,,1397.999999999999
2021.11.30,326.9999999999995,1201.999999999992,,1528.9999999999916
2021.11.30,341.0000000000024,1210.0,,1551.0000000000023
2021.11.30,319.0000000000026,1242.999999999994,,1561.9999999999968
2021.11.30,345.0000000000064,1446.9999999999982,,1792.0000000000045
2021.11.30,355.0000000000053,1344.9999999999961,,1700.0000000000014
2021.11.30,348.00000000000387,1255.0000000000061,,1603.00000000001
2021.11.30,343.9999999999999,1217.0000000000014,,1561.0000000000014
2021.11.30,430.00000000000813,1421.99999999999,,1851.9999999999982
2021.11.30,406.00000000000637,1192.9999999999995,,1599.000000000006
2021.11.30,382.00000000000455,1139.0000000000011,,1521.0000000000057
2021.11.30,430.00000000000813,1133.9999999999907,,1563.9999999999989
2021.11.30,486.00000000000864,1061.000000000001,,1547.0000000000095
2021.11.30,490.00000000000153,1113.9999999999927,,1603.9999999999943
2021.11.30,489.0000000000061,1110.000000000011,,1599.000000000017
2021.11.30,523.0000000000068,1110.9999999999952,,1634.000000000002
2021.11.30,437.0000000000096,724.9999999999978,,1162.0000000000075
2021.11.30,198.00000000000927,591.9999999999925,,790.0000000000018
2021.11.30,377.0000000000051,628.9999999999907,,1005.9999999999958
2021.11.30,499.000000000005,761.0000000000117,,1260.0000000000168
2021.11.30,509.00000000000387,897.9999999999987,,1407.0000000000027
2021.11.30,582.0000000000048,827.0,,1409.0000000000048
2021.11.30,624.0000000000023,851.0000000000017,,1475.000000000004
2021.11.30,602.0000000000025,726.0000000000044,,1328.0000000000068
2021.11.30,556.0000000000009,751.9999999999972,,1307.9999999999982
2021.11.30,546.000000000002,778.000000000012,,1324.000000000014
2021.11.30,556.0000000000009,750.9999999999906,,1306.9999999999914
2021.11.30,525.0000000000088,788.0000000000109,,1313.0000000000196
2021.11.30,574.0000000000078,926.0000000000045,,1500.0000000000123
2021.11.30,587.9999999999997,967.0000000000067,,1555.0000000000064
2021.12.01,528.0000000000063,879.9999999999919,,1407.9999999999982
2021.12.01,568.0000000000018,1000.0000000000009,,1568.0000000000027
2021.12.01,530.0000000000082,869.999999999993,,1400.0000000000011
2021.12.01,537.0000000000097,819.9999999999985,,1357.0000000000082
2021.12.01,545.0000000000066,774.9999999999924,,1319.999999999999
2021.12.01,535.0000000000077,809.9999999999997,,1345.0000000000073
2021.12.01,516.0000000000053,645.0000000000067,,1161.000000000012
2021.12.01,502.00000000000244,510.99999999999477,,1012.9999999999973
2021.12.01,462.0000000000068,242.99999999999324,,705.0
2021.12.01,451.0000000000014,204.00000000000418,,655.0000000000056
2021.12.01,457.0000000000074,11.00000000000545,,468.00000000001285
2021.12.01,440.00000000000705,123.00000000000644,,563.0000000000135
2021.12.01,440.00000000000705,104.99999999999955,,545.0000000000066
2021.12.01,409.0000000000038,83.9999999999952,,492.999999999999
2021.12.01,413.0000000000078,103.00000000000864,,516.0000000000164
2021.12.01,409.0000000000038,-12.999999999996348,,396.00000000000745
2021.12.01,398.00000000000944,63.99999999999739,,462.0000000000068
2021.12.01,372.0000000000057,104.99999999999955,,477.00000000000523
2021.12.01,357.00000000000733,127.99999999999478,,485.0000000000021
2021.12.01,342.000000000009,201.00000000000674,,543.0000000000157
2021.12.01,495.000000000001,327.99999999999494,,822.9999999999959
2021.12.01,360.0000000000048,150.00000000000568,,510.00000000001046
2021.12.01,374.0000000000077,201.00000000000674,,575.0000000000144
2021.12.01,343.9999999999999,86.0000000000083,,430.0000000000082
2021.12.01,402.00000000000233,72.0000000000054,,474.00000000000773
2021.12.01,375.0000000000031,99.00000000000463,,474.00000000000773
2021.12.01,386.0000000000086,141.99999999999767,,528.0000000000063
2021.12.01,333.0000000000055,232.00000000000998,,565.0000000000155
2021.12.01,286.00000000000847,150.00000000000568,,436.00000000001415
