date,USDCAD,AUDCHF,EURJPY,EURAUD,empty,sum
2019.10.21,-29.999999999996696,0.0,0.0,0.0,,-29.999999999996696
2019.10.21,-32.0000000000098,1.999999999990898,-46.999999999997044,61.99999999998429,,-15.000000000031655
2019.10.21,-70.99999999999883,-4.000000000004,-170.99999999999227,-75.00000000000284,,-320.99999999999795
2019.10.21,-52.99999999999194,18.999999999991246,-120.99999999999511,-75.00000000000284,,-229.99999999999864
2019.10.21,-38.0000000000047,37.99999999999359,-97.99999999999898,-39.00000000001125,,-137.00000000002134
2019.10.21,-38.0000000000047,56.99999999999594,-90.99999999999397,15.999999999993797,,-56.00000000000893
2019.10.21,-11.00000000000545,65.99999999999939,-30.9999999999917,48.99999999998794,,72.99999999999018
2019.10.21,-32.0000000000098,131.99999999999878,34.000000000006025,78.00000000000028,,211.99999999999528
2019.10.21,-24.000000000001798,175.99999999999838,52.00000000000671,174.99999999999181,,378.9999999999951
2019.10.21,-55.99999999998939,183.99999999999528,39.00000000000148,227.99999999998377,,394.99999999999113
2019.10.21,-42.0000000000087,191.99999999999218,82.99999999999841,227.99999999998377,,460.99999999996567
2019.10.21,-32.0000000000098,247.99999999999267,73.99999999999807,349.99999999998363,,639.9999999999645
2019.10.21,-29.999999999996696,215.99999999999397,82.99999999999841,231.99999999998778,,500.99999999998346
2019.10.21,-26.999999999999247,226.99999999999943,97.00000000000841,282.9999999999888,,579.9999999999974
2019.10.21,-8.000000000008,256.0000000000007,123.99999999999523,298.9999999999826,,670.9999999999704
2019.10.21,-7.0000000000014495,258.9999999999981,138.00000000000523,255.99999999998957,,645.9999999999915
2019.10.21,-24.000000000001798,259.9999999999936,132.000000000005,278.9999999999848,,646.9999999999816
2019.10.21,-35.00000000000725,249.99999999999466,40.99999999999682,303.9999999999932,,559.9999999999774
2019.10.21,-45.99999999999049,244.99999999999523,39.00000000000148,305.9999999999841,,543.9999999999902
2019.10.21,-51.000000000001044,271.9999999999945,67.99999999999784,397.99999999998727,,686.9999999999785
2019.10.21,-46.999999999997044,201.99999999999108,30.000000000001137,330.9999999999924,,515.9999999999875
2019.10.21,4.000000000004,228.99999999999034,121.99999999999989,332.9999999999833,,687.9999999999775
