date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,AUDNZD,empty,sum
2017.07.10,33.000000000005244,-190.00000000000128,-116.99999999998934,195.99999999999795,-102.99999999999754,228.00000000000597,-335.9999999999985,65.00000000000395,68.99999999999685,-48.000000000003595,-21.00000000000435,255.00000000000523,-58.000000000002494,-454.9999999999841,-9.000000000014552,249.99999999999466,,-240.99999999998585
2017.07.10,38.0000000000047,-168.0000000000126,-99.00000000000463,196.99999999998852,-153.00000000000313,234.00000000000088,-310.99999999999284,65.00000000000395,124.99999999999733,11.00000000000545,-8.000000000008,287.000000000015,55.99999999998939,-409.9999999999966,-116.00000000000499,268.9999999999859,,16.999999999968338
2017.07.10,48.99999999999905,-163.00000000000205,-92.99999999998754,182.99999999999272,-151.9999999999966,243.99999999999977,-259.00000000000034,75.00000000000284,158.99999999999804,36.999999999998145,-8.000000000008,279.00000000000705,129.00000000000134,-354.99999999998977,-121.99999999999989,264.9999999999819,,267.9999999999967
2017.07.10,56.0000000000005,-169.00000000001913,-92.00000000000318,216.99999999999875,-132.99999999999423,239.00000000001143,-280.00000000000114,72.0000000000054,168.00000000000148,51.000000000001044,-17.000000000000348,265.0000000000041,136.00000000000279,-391.9999999999959,-101.00000000001774,254.999999999983,,274.99999999997686
2017.07.10,63.00000000000195,-136.00000000000279,-87.99999999999919,202.99999999998875,-131.99999999999878,234.00000000000088,-277.9999999999916,54.00000000000959,139.99999999999568,50.0000000000056,-15.00000000000945,307.99999999999716,89.99999999999008,-393.0000000000007,-83.00000000001084,228.99999999999034,,245.99999999996675
2017.07.10,75.00000000000284,-139.00000000000023,-70.99999999999883,210.99999999999852,-100.00000000000009,235.00000000000742,-240.99999999999966,42.0000000000087,143.00000000000423,73.00000000000084,-10.000000000010001,323.0000000000066,65.99999999998829,-338.99999999999864,-68.00000000000139,188.9999999999947,,389.0000000000033
2017.07.10,60.99999999999994,-205.00000000001074,-85.00000000000173,183.9999999999975,-114.99999999999844,239.99999999999577,-274.0000000000009,43.00000000000415,129.00000000000134,72.0000000000054,-14.000000000002899,348.9999999999993,28.999999999990145,-384.9999999999909,-67.00000000001705,190.99999999998562,,152.99999999995651
2017.07.10,28.000000000005798,-243.00000000001543,-122.99999999998423,184.99999999998806,-134.99999999999625,290.00000000001245,-307.9999999999927,36.0000000000027,104.00000000000409,70.0000000000034,26.999999999999247,383.0,-69.00000000000794,-418.9999999999827,-106.00000000000608,153.9999999999875,,-125.99999999998221
2017.07.10,21.00000000000435,-266.0000000000107,-127.99999999999478,239.99999999999488,-90.99999999999665,296.0000000000074,-346.9999999999942,13.00000000000745,43.00000000000415,50.0000000000056,25.999999999992696,419.9999999999982,-304.00000000001535,-463.99999999999864,2.999999999997449,75.99999999998718,,-412.000000000011
2017.07.10,43.00000000000415,-268.0000000000016,-82.99999999998863,246.9999999999999,-56.0000000000005,269.9999999999925,-345.9999999999894,19.00000000000235,53.00000000000304,56.0000000000005,23.999999999990695,358.9999999999982,-290.9999999999968,-430.9999999999832,-22.0000000000109,69.9999999999923,,-355.9999999999875
2017.07.10,9.00000000000345,-162.00000000001768,-134.99999999999625,283.9999999999918,-53.999999999998494,171.00000000001003,-456.99999999999363,-30.999999999992145,31.999999999998696,-14.999999999998348,-54.00000000000959,348.00000000001495,-114.0000000000141,-574.9999999999886,0.9999999999843467,126.99999999998823,,-625.0000000000175
2017.07.10,-37.99999999999359,-121.00000000001555,-211.99999999998997,227.99999999999443,-22.999999999995246,76.99999999999375,-421.99999999999704,-54.999999999993946,-27.999999999994696,17.999999999995797,-135.00000000000733,331.999999999999,-151.9999999999966,-540.9999999999968,141.99999999999767,18.999999999991246,,-911.0000000000088
2017.07.10,-15.999999999993797,-136.00000000000279,-200.00000000000017,149.0000000000009,-12.000000000000899,59.000000000009045,-381.9999999999908,-51.99999999999649,-27.999999999994696,34.99999999999615,-115.00000000000954,304.00000000001535,-181.00000000000892,-530.0000000000011,166.99999999998383,-25.00000000000835,,-963.0000000000022
2017.07.10,-9.999999999998899,-114.0000000000141,-129.00000000000134,233.99999999999466,-3.999999999992898,48.000000000003595,-387.00000000000045,-51.000000000001044,-7.0000000000014495,39.00000000000014,-152.00000000000767,215.00000000000963,-141.99999999999767,-464.999999999975,79.99999999999119,30.999999999981043,,-814.0000000000103
2017.07.10,115.00000000000954,72.99999999998974,-9.999999999998899,210.99999999999852,36.0000000000027,28.000000000005798,-296.99999999999704,-45.99999999999049,19.00000000000235,51.99999999999649,-150.00000000000568,236.99999999999832,-22.0000000000109,-399.99999999997726,87.99999999999919,46.999999999997044,,-18.999999999980574
2017.07.10,208.00000000000819,105.99999999998388,55.000000000005045,240.99999999999966,65.00000000000395,109.00000000000354,-167.0000000000016,-17.999999999995797,67.00000000000594,97.9999999999981,-121.99999999999989,261.0000000000001,-4.000000000004,-310.9999999999786,52.99999999999194,44.99999999998394,,686.0000000000044
2017.07.10,226.00000000000398,66.99999999999484,68.00000000000139,281.9999999999965,58.99999999999794,161.00000000001114,-117.999999999995,-35.999999999991594,102.99999999999754,117.99999999999588,-89.00000000000574,351.99999999999676,-7.0000000000014495,-293.9999999999827,59.99999999999339,66.99999999999484,,1019.0000000000078
2017.07.10,304.9999999999997,44.99999999998394,29.00000000001235,282.99999999998704,53.999999999998494,348.9999999999993,-30.9999999999917,24.000000000001798,163.00000000000205,165.9999999999995,-75.00000000000284,400.00000000000034,-51.000000000001044,-314.9999999999977,95.00000000000064,74.99999999998064,,1515.9999999999725
2017.07.10,322.00000000000006,-95.00000000000064,43.999999999999595,229.99999999998977,63.99999999999739,405.9999999999952,-0.999999999990564,6.0000000000060005,160.00000000000458,177.00000000000495,-45.000000000006146,626.0000000000155,-243.99999999999977,-283.9999999999918,51.000000000001044,45.99999999999049,,1463.000000000016
2017.07.10,324.00000000000205,-85.00000000000173,60.99999999999994,179.9999999999926,51.99999999999649,449.0000000000105,63.00000000000239,-3.999999999992898,165.9999999999995,187.00000000000384,17.000000000000348,642.0000000000092,-199.00000000001583,-192.99999999998363,12.999999999996348,9.999999999998899,,1683.000000000018
2017.07.10,323.0000000000066,-2.0000000000131024,69.00000000000794,216.99999999999875,63.99999999999739,394.00000000000546,22.00000000000557,54.00000000000959,175.00000000000293,192.00000000000327,-15.00000000000945,368.00000000001273,-138.0000000000159,-234.99999999998522,52.99999999999194,34.000000000000696,,1575.000000000019
2017.07.10,321.0000000000046,-23.00000000001745,29.999999999996696,198.99999999999807,43.999999999999595,398.00000000000944,50.00000000001137,106.00000000000608,197.99999999999818,231.99999999999886,-64.0000000000085,339.0000000000004,-102.00000000000209,-259.9999999999909,68.99999999998573,35.999999999991594,,1572.9999999999818
2017.07.10,311.00000000000574,16.999999999978144,29.999999999996696,221.9999999999942,45.000000000006146,364.9999999999931,39.00000000000148,142.00000000000878,175.99999999999838,200.00000000000017,-72.0000000000054,245.0000000000063,-114.0000000000141,-256.9999999999766,56.99999999999594,51.99999999998539,,1457.9999999999745
2017.07.10,322.00000000000006,47.99999999998139,39.00000000001125,250.99999999999056,34.000000000000696,306.00000000000625,-7.999999999995566,181.00000000000892,185.00000000000182,195.9999999999962,-111.00000000000554,31.000000000003247,-58.000000000002494,-327.99999999997453,44.99999999998394,51.99999999998539,,1184.9999999999916
2017.07.10,317.0000000000006,126.99999999998823,9.000000000014552,266.9999999999959,26.999999999999247,266.999999999995,-7.999999999995566,176.0000000000095,204.00000000000418,217.99999999999596,-146.00000000000168,-72.0000000000054,124.99999999999733,-324.99999999998863,78.99999999998464,54.99999999998284,,1319.9999999999766
2017.07.10,321.0000000000046,83.9999999999952,24.000000000001798,123.99999999999523,29.000000000001247,272.00000000000557,37.00000000000614,130.0000000000079,199.00000000000472,168.00000000000148,-154.0000000000097,-180.0000000000024,72.99999999998974,-286.9999999999777,51.99999999998539,71.99999999998319,,963.9999999999925
2017.07.10,274.00000000000756,-35.00000000000725,53.999999999998494,125.0,-12.999999999996348,279.00000000000705,25.000000000005684,234.00000000000088,202.9999999999976,161.99999999999548,-115.00000000000954,-243.99999999999977,14.999999999987246,-244.99999999997613,-45.000000000006146,113.99999999999189,,787.9999999999967
2017.07.10,228.00000000000597,-104.00000000001519,9.000000000014552,84.99999999999375,-7.0000000000014495,374.0000000000077,24.00000000000091,148.99999999999915,173.9999999999964,121.00000000000443,-13.00000000000745,130.0000000000079,-87.00000000001484,-183.9999999999975,-46.999999999997044,162.99999999997982,,1014.9999999999773
2017.07.10,192.00000000000327,-47.00000000001925,-51.000000000001044,158.99999999999181,-27.999999999994696,300.99999999999574,-47.99999999998761,187.9999999999993,175.99999999999838,112.000000000001,-85.00000000000173,66.99999999999484,10.999999999983245,-283.9999999999918,51.99999999998539,185.99999999999727,,900.9999999999543
2017.07.10,252.0000000000078,35.999999999991594,-8.999999999992347,198.99999999999807,-12.000000000000899,283.99999999999534,-18.999999999991246,215.00000000000963,185.99999999999727,119.99999999999788,-100.00000000000009,-2.999999999997449,100.99999999999554,-274.0000000000009,31.000000000003247,194.99999999998963,,1202.0000000000032
2017.07.10,170.00000000000347,-78.00000000000028,-99.00000000000463,143.00000000000068,-87.99999999999919,320.00000000000915,-50.99999999998772,180.0000000000024,200.99999999999562,109.00000000000354,-92.00000000000318,46.0000000000127,83.9999999999952,-337.99999999999386,19.999999999997797,223.99999999997976,,751.0000000000116
2017.07.10,162.0000000000066,-82.00000000000429,-104.99999999999955,146.0000000000008,-90.99999999999665,299.00000000000483,-71.99999999998852,173.00000000000094,199.00000000000472,112.000000000001,-76.0000000000094,90.00000000001229,130.99999999999224,-320.99999999999795,4.999999999988347,225.99999999999287,,796.0000000000083
2017.07.10,172.00000000000549,-63.000000000013046,-112.000000000001,143.00000000000068,-90.99999999999665,307.99999999999716,-69.99999999999318,165.9999999999995,209.00000000000364,119.00000000000244,-92.00000000000318,60.99999999999994,146.00000000000168,-343.9999999999941,11.999999999989797,230.9999999999812,,794.9999999999804
2017.07.10,181.00000000000892,-52.000000000007596,-106.99999999999044,131.00000000000023,-81.9999999999932,310.0000000000103,-27.000000000001023,170.00000000000347,214.99999999999852,127.99999999999478,-87.00000000000374,120.00000000000898,153.9999999999875,-293.9999999999827,-9.000000000014552,168.99999999999693,,920.0000000000165
2017.07.10,197.00000000000273,-29.00000000001235,-65.99999999998829,73.99999999999807,-83.9999999999952,297.9999999999983,-18.000000000000682,167.00000000000603,224.000000000002,156.99999999999602,-86.0000000000083,87.99999999999919,171.99999999999437,-258.99999999998613,-18.0000000000069,150.99999999999002,,967.999999999989
2017.07.10,217.0000000000005,-13.000000000018552,-41.000000000002146,97.99999999999898,-70.99999999999883,300.99999999999574,9.000000000000341,163.00000000000205,228.00000000000597,156.00000000000057,-85.00000000000173,116.00000000000499,167.9999999999904,-224.99999999999432,-34.000000000000696,178.99999999999582,,1165.999999999979
2017.07.10,218.00000000000708,-8.000000000008,-36.999999999998145,141.9999999999959,-75.00000000000284,302.0000000000023,5.000000000009663,150.00000000000568,231.0000000000034,151.9999999999966,-79.00000000000685,133.00000000000534,184.99999999999073,-232.99999999997567,-56.000000000011596,175.99999999999838,,1206.0000000000118
2017.07.10,209.00000000000364,16.999999999978144,-31.999999999987594,103.9999999999992,-75.00000000000284,292.00000000000335,32.00000000001069,141.00000000000225,233.00000000000543,134.99999999999625,-80.00000000000229,200.00000000000017,231.0000000000034,-200.9999999999934,-53.999999999998494,183.99999999998417,,1336.0000000000023
2017.07.11,187.9999999999993,0.0,-25.999999999992696,85.99999999999852,-70.0000000000034,266.0000000000107,59.00000000001171,146.00000000000168,222.99999999999542,136.99999999999824,-66.00000000001049,119.00000000000244,204.99999999998852,-183.9999999999975,-80.99999999999774,15.999999999993797,,1017.9999999999985
2017.07.11,208.00000000000819,-6.000000000017103,-28.000000000005798,123.99999999999523,-80.99999999999774,295.0000000000008,38.000000000010914,126.0000000000039,224.9999999999974,112.000000000001,-60.99999999999994,187.00000000000384,218.99999999999142,-193.9999999999884,-100.0000000000112,159.99999999998238,,1223.999999999975
2017.07.11,230.000000000008,-2.0000000000131024,-14.999999999987246,137.00000000000045,-78.99999999999574,322.00000000000006,49.000000000006594,159.00000000000912,239.99999999999577,122.99999999999534,-60.00000000000449,174.00000000000747,207.00000000000162,-191.99999999997885,-103.00000000000864,225.99999999999287,,1416.000000000029
2017.07.11,242.00000000000887,22.999999999995246,-11.00000000000545,143.00000000000068,-78.00000000000028,322.00000000000006,55.00000000000682,176.0000000000095,243.00000000000432,5.999999999994898,-69.00000000000794,153.00000000000313,208.99999999999253,-188.99999999999295,-109.00000000000354,264.9999999999819,,1380.9999999999877
2017.07.11,243.99999999999977,-6.000000000017103,-8.999999999992347,134.9999999999909,-80.00000000000229,327.99999999999494,35.0000000000108,151.00000000000114,246.00000000000176,-63.99999999999739,-64.0000000000085,192.99999999999872,173.99999999998528,-208.99999999997476,-100.0000000000112,448.9999999999883,,1422.9999999999677
2017.07.11,254.00000000000978,10.999999999983245,-5.999999999994898,134.9999999999909,-90.0000000000012,334.9999999999964,47.000000000011255,152.00000000000767,261.0000000000001,-27.999999999994696,-60.99999999999994,235.00000000000742,212.99999999999653,-205.99999999998886,-114.0000000000141,488.9999999999839,,1626.9999999999934
2017.07.11,252.0000000000078,-9.000000000014552,-11.00000000000545,119.99999999999034,-80.99999999999774,351.0000000000124,-82.99999999999841,148.0000000000037,265.0000000000041,-9.999999999998899,-59.000000000009045,168.99999999999693,211.99999999998997,-358.99999999998045,-101.00000000001774,449.9999999999948,,1253.9999999999775
2017.07.11,278.00000000000045,17.999999999984695,-2.999999999997449,247.99999999999045,-85.00000000000173,357.00000000000733,-95.99999999998943,138.00000000000477,265.99999999999955,0.0,-72.0000000000054,150.00000000000568,226.99999999999943,-390.99999999999113,-121.99999999999989,444.9999999999843,,1357.9999999999914
2017.07.11,280.00000000000244,22.999999999995246,-5.999999999994898,170.99999999999227,-90.0000000000012,350.00000000000585,-9.000000000000341,130.0000000000079,256.99999999999613,-143.9999999999997,-64.0000000000085,256.00000000001177,195.9999999999962,-276.9999999999868,-128.000000000017,525.999999999982,,1470.9999999999814
2017.07.11,276.00000000000955,31.999999999987594,-5.999999999994898,169.9999999999875,-95.00000000000064,341.00000000001353,19.000000000005457,143.00000000000423,261.99999999999557,-143.00000000000423,-71.00000000000995,211.00000000000563,204.99999999998852,-257.99999999998136,-155.00000000001623,631.9999999999882,,1562.9999999999786
2017.07.11,284.0000000000065,-10.000000000021103,9.999999999998899,169.9999999999875,-131.00000000000333,360.0000000000048,33.00000000000125,187.9999999999993,302.9999999999977,-112.000000000001,-54.00000000000959,161.00000000001114,286.99999999999284,-239.99999999998067,-217.0000000000005,666.9999999999953,,1698.999999999979
2017.07.11,285.00000000000193,2.999999999997449,7.0000000000014495,202.99999999998875,-115.99999999999389,347.9999999999928,-42.999999999992156,194.0000000000053,309.0000000000037,-109.99999999999899,-75.00000000000284,153.00000000000313,241.99999999998667,-328.9999999999793,-192.00000000001438,681.9999999999826,,1560.9999999999818
2017.07.11,304.00000000000426,12.999999999996348,25.00000000000835,254.99999999999545,-166.99999999999494,380.00000000000256,-25.99999999999625,175.00000000000293,353.0000000000033,-100.99999999999554,-55.000000000005045,171.99999999999437,397.0000000000029,-316.99999999997885,-307.00000000001285,747.9999999999931,,1849.0000000000205
2017.07.11,294.00000000000534,3.999999999981796,17.000000000000348,253.0000000000001,-212.99999999999653,390.0000000000015,-24.999999999991473,167.00000000000603,373.00000000000114,-126.99999999999933,-42.0000000000087,260.0000000000158,393.99999999998323,-309.99999999997385,-391.000000000008,781.9999999999939,,1826.0000000000111
2017.07.11,303.0000000000088,-2.0000000000131024,22.0000000000109,246.9999999999999,-195.9999999999962,412.00000000001234,-27.999999999991587,173.00000000000094,404.99999999999983,-173.9999999999964,-37.00000000000925,276.9999999999939,446.9999999999974,-315.9999999999741,-368.00000000001273,852.9999999999926,,2018.0000000000232
2017.07.11,312.00000000000114,6.999999999979245,43.999999999999595,303.99999999998784,-178.99999999999582,428.00000000000614,-111.99999999999477,182.00000000000438,385.000000000002,-170.00000000000347,-13.00000000000745,280.9999999999979,370.00000000000364,-443.9999999999884,-341.00000000001353,868.9999999999865,,1922.999999999965
2017.07.11,373.00000000000114,32.999999999994145,80.99999999999774,433.9999999999975,-151.9999999999966,449.0000000000105,-158.00000000000125,214.00000000000307,397.99999999999835,-163.99999999999747,-39.00000000000014,246.99999999999721,368.9999999999971,-516.9999999999959,-365.0000000000153,870.9999999999995,,2073.99999999999
2017.07.11,393.00000000001,64.99999999998174,96.00000000000719,431.99999999998795,-142.99999999999312,459.0000000000094,-134.00000000000034,206.00000000000617,429.0000000000016,-153.00000000000313,-33.000000000005244,249.99999999999466,427.99999999998397,-485.99999999999,-368.00000000001273,892.9999999999883,,2333.9999999999663
2017.07.11,358.0000000000028,-41.000000000002146,70.0000000000145,441.99999999999307,-273.9999999999965,466.00000000001086,-186.9999999999976,207.00000000000162,417.0000000000007,-158.0000000000026,-9.00000000000345,243.00000000001543,350.9999999999902,-516.9999999999959,-584.0000000000067,920.9999999999941,,1705.0000000000186
2017.07.11,345.0000000000064,-37.00000000002035,49.00000000001015,448.99999999999807,-263.0000000000021,469.0000000000083,-189.99999999999773,246.00000000000176,473.0000000000012,-163.99999999999747,-8.000000000008,167.00000000000603,520.9999999999936,-530.0000000000011,-600.0000000000006,979.9999999999809,,1906.999999999979
2017.07.11,333.0000000000055,-75.00000000000284,26.0000000000149,437.9999999999882,-239.0000000000003,459.0000000000094,-213.99999999999864,177.00000000000495,456.00000000000085,-207.00000000000162,-15.00000000000945,232.99999999999432,400.00000000000034,-595.9999999999752,-538.0000000000163,1021.9999999999895,,1660.0000000000036
2017.07.11,331.0000000000035,-226.00000000001506,-22.999999999995246,376.99999999999534,-232.99999999999432,558.9999999999984,-204.9999999999983,158.0000000000026,468.00000000000176,-192.99999999999872,37.99999999999359,507.9999999999973,163.9999999999864,-580.9999999999889,-442.00000000000904,996.9999999999812,,1696.9999999999604
2017.07.11,356.00000000000074,-234.00000000000088,-25.999999999992696,342.9999999999893,-231.99999999999886,666.000000000011,-58.9999999999975,128.00000000000588,450.00000000000597,-177.00000000000495,69.9999999999923,653.0000000000147,157.99999999999147,-472.99999999998477,-402.0000000000135,946.9999999999867,,2168.000000000005
2017.07.11,395.0000000000009,-364.00000000000875,-31.999999999987594,346.9999999999942,-195.9999999999962,693.0000000000102,4.0000000000048885,180.0000000000024,483.0000000000001,-114.99999999999844,69.9999999999923,646.0000000000132,-12.000000000012001,-548.9999999999782,-328.00000000001717,944.9999999999958,,2167.000000000016
2017.07.11,482.00000000000466,-311.0000000000168,8.000000000008,390.00000000000057,-193.99999999999417,897.9999999999987,63.00000000000239,223.00000000000654,505.99999999999534,-112.000000000001,137.9999999999937,744.9999999999957,17.000000000000348,-478.999999999985,-334.9999999999964,991.9999999999928,,3031.0000000000055
2017.07.11,490.00000000000153,-460.000000000016,8.000000000008,353.9999999999992,-151.9999999999966,907.0000000000133,78.00000000000296,220.00000000000907,485.0000000000021,-183.99999999999528,112.99999999999643,768.9999999999975,-229.99999999999687,-469.99999999999886,-268.0000000000016,995.9999999999969,,2656.000000000022
2017.07.11,538.0000000000051,-281.0000000000201,2.999999999997449,393.0000000000007,-109.00000000000354,937.00000000001,137.00000000000045,226.00000000000398,507.9999999999973,-158.0000000000026,119.99999999999788,855.0000000000058,-100.0000000000112,-483.99999999998045,-177.00000000000495,1051.9999999999864,,3459.999999999982
2017.07.11,542.0000000000091,-283.000000000011,-7.0000000000014495,375.99999999999056,-103.99999999999298,968.0000000000133,145.00000000001023,234.00000000000088,505.99999999999534,-163.00000000000205,117.00000000000044,885.0000000000025,-97.9999999999981,-468.9999999999941,-199.00000000001583,1071.999999999984,,3521.9999999999905
2017.07.11,494.00000000000557,-324.0000000000132,-17.000000000000348,375.99999999999056,-102.99999999999754,944.0000000000115,69.00000000000261,196.00000000000728,455.0000000000054,-192.00000000000327,128.99999999999022,885.0000000000025,-192.00000000001438,-512.9999999999768,-150.00000000000568,1025.9999999999936,,3082.999999999998
2017.07.11,483.0000000000001,-286.00000000000847,-19.999999999997797,368.9999999999998,-95.99999999999609,917.9999999999966,71.00000000001216,209.00000000000364,441.0000000000025,-195.9999999999962,134.99999999999625,845.0000000000068,-168.0000000000126,-489.9999999999807,-123.00000000000644,1024.999999999987,,3117.0000000000073
2017.07.11,439.0000000000005,-414.00000000000324,-173.00000000000094,338.99999999999864,-114.00000000000298,907.9999999999977,20.000000000010232,187.00000000000384,434.9999999999965,-178.99999999999582,83.9999999999952,831.000000000004,-260.0000000000158,-659.9999999999966,-137.00000000000932,953.9999999999882,,2259.99999999997
2017.07.11,448.000000000004,-349.0000000000215,-160.00000000000458,344.99999999999886,-121.99999999999989,626.9999999999998,5.000000000009663,163.00000000000205,448.000000000004,-144.99999999999514,-134.0000000000008,495.000000000001,-172.0000000000166,-703.9999999999793,-87.00000000001484,941.9999999999984,,1599.999999999985
2017.07.11,509.00000000000387,25.999999999992696,-79.99999999999119,365.99999999999966,-119.00000000000244,408.00000000000836,123.00000000000466,204.99999999999963,490.00000000000153,-134.99999999999625,-308.00000000000824,163.00000000000205,317.9999999999961,-536.9999999999777,-172.0000000000166,968.9999999999976,,2226.0000000000136
2017.07.11,447.0000000000085,133.99999999998968,-126.0000000000039,331.99999999999363,-139.00000000000023,432.9999999999945,45.000000000001705,185.00000000000182,429.99999999999704,-187.00000000000384,-262.00000000000665,222.00000000001108,456.9999999999963,-598.9999999999895,-87.00000000001484,966.0000000000002,,2250.999999999976
2017.07.11,436.00000000000307,173.99999999998528,-137.9999999999937,384.9999999999909,-100.99999999999554,417.0000000000007,10.000000000005116,189.00000000000583,424.9999999999976,-302.0000000000023,-278.00000000000045,136.00000000000279,436.9999999999985,-690.9999999999741,-49.00000000001015,998.9999999999943,,2049.000000000008
2017.07.11,425.0000000000087,243.99999999999977,-279.99999999999136,472.999999999999,-124.99999999999733,272.00000000000557,-88.99999999999864,126.99999999999933,422.9999999999956,-346.9999999999973,-512.0000000000014,86.0000000000083,536.9999999999875,-943.9999999999884,12.999999999996348,1195.999999999997,,1499.0000000000227
2017.07.11,309.0000000000037,294.9999999999786,-353.0000000000033,101.99999999998965,-146.00000000000168,90.00000000001229,-86.99999999998909,-78.00000000000028,336.00000000000296,-395.0000000000009,-546.000000000002,-18.999999999991246,713.9999999999924,-901.9999999999868,41.99999999998649,1196.9999999999814,,558.999999999972
2017.07.11,304.9999999999997,259.9999999999936,-365.99999999999966,149.99999999999147,-147.99999999999258,96.00000000000719,-36.99999999999193,-51.99999999999649,353.0000000000033,-387.99999999999943,-544.0,209.9999999999991,702.9999999999869,-764.9999999999864,197.00000000000273,1194.9999999999905,,1169.000000000008
2017.07.11,334.00000000000097,313.99999999999204,-407.0000000000018,120.99999999999511,-195.00000000000074,-1.0000000000065512,57.00000000000216,26.999999999999247,419.9999999999982,-368.00000000000165,-673.0000000000014,46.0000000000127,785.9999999999978,-758.9999999999861,174.99999999999181,1246.9999999999982,,1123.99999999999
2017.07.11,191.00000000000784,285.99999999998624,-510.99999999999477,-77.00000000001239,-249.99999999999466,-31.000000000003247,124.00000000000944,-81.9999999999932,375.9999999999986,-363.99999999999767,-695.0000000000011,8.000000000008,925.9999999999824,-616.9999999999902,167.9999999999904,1162.9999999999807,,614.9999999999761
2017.07.11,196.00000000000728,283.99999999999534,-495.99999999998533,-32.00000000001069,-247.99999999999267,-70.99999999999883,154.00000000001057,-90.0000000000012,377.0000000000051,-334.00000000000097,-670.000000000004,178.00000000001148,946.0000000000024,-571.9999999999743,209.9999999999991,1133.9999999999907,,966.000000000054
2017.07.11,-59.99999999999339,197.99999999998707,-798.9999999999942,-196.00000000001216,-395.0000000000009,-316.99999999998954,-186.9999999999976,-210.99999999999451,275.99999999999847,-409.99999999999926,-842.0000000000094,124.99999999999733,964.9999999999936,-911.9999999999777,166.99999999998383,1064.9999999999827,,-1533.0000000000264
2017.07.11,-70.99999999999883,214.99999999998744,-783.9999999999848,-102.00000000000387,-429.99999999999704,-319.999999999987,-125.99999999999056,-239.99999999999577,361.9999999999957,-402.9999999999978,-839.0000000000009,178.00000000001148,1208.9999999999934,-881.0000000000002,221.99999999998886,1218.9999999999923,,-790.9999999999875
