date,USDJPY,AUDUSD,NZDUSD,CHFJPY,NZDCHF,AUDJPY,AUDCAD,empty,sum
2021.01.18,-42.00000000000159,7.9999999999968985,26.000000000003798,204.9999999999983,171.00000000001003,48.00000000000182,87.99999999999919,,504.00000000000847
2021.01.18,-37.9999999999967,-19.00000000000235,30.000000000007798,210.00000000000796,154.0000000000097,16.000000000005343,24.999999999997247,,378.000000000029
2021.01.18,-48.99999999999238,29.999999999996696,43.00000000000415,242.00000000000443,176.0000000000095,76.00000000000762,61.999999999995396,,580.0000000000255
2021.01.18,-120.99999999999511,-236.99999999999832,-173.9999999999964,91.00000000000819,114.00000000000298,-146.99999999999136,75.9999999999983,,-397.9999999999717
2021.01.18,-36.99999999999193,-150.00000000000568,-57.99999999999139,144.99999999999602,137.00000000000932,-117.999999999995,126.99999999999933,,46.00000000002068
2021.01.18,-18.999999999991246,-131.00000000000333,-95.99999999999609,123.00000000000466,104.00000000000409,-112.99999999999955,139.99999999999568,,8.00000000001421
2021.01.18,55.999999999997385,-139.99999999999568,-107.99999999999699,52.99999999999727,91.00000000000774,-179.9999999999926,170.99999999999892,,-56.99999999998397
2021.01.18,67.00000000000728,-80.00000000000229,-78.00000000000028,67.99999999999784,98.0000000000092,-128.0000000000001,229.99999999999687,,177.0000000000085
2021.01.18,52.00000000000671,-122.99999999999534,-70.99999999999883,63.00000000000239,115.00000000000954,-158.00000000000125,171.99999999999437,,50.00000000001758
2021.01.18,81.00000000000307,-68.00000000000139,-6.999999999990347,76.99999999999818,145.00000000000622,-125.0,197.99999999999818,,301.0000000000139
2021.01.18,31.999999999996476,-170.99999999999892,-96.99999999999153,49.000000000006594,111.00000000000554,-196.99999999998852,147.99999999999258,,-124.99999999997775
2021.01.18,49.99999999999716,-128.00000000000588,-58.99999999999794,57.00000000000216,129.00000000000134,-164.00000000000148,210.99999999999451,,95.99999999998988
2021.01.18,43.99999999999693,-229.00000000000142,-117.00000000000044,-3.0000000000001137,116.00000000000499,-262.999999999991,146.00000000000168,,-305.9999999999894
2021.01.18,48.00000000000182,-221.99999999999997,-127.99999999999478,-24.999999999991473,115.00000000000954,-262.00000000000045,151.9999999999966,,-321.99999999997874
2021.01.18,78.00000000000296,-241.00000000000233,-148.99999999999915,-36.000000000001364,84.0000000000063,-302.99999999999727,141.00000000000225,,-425.99999999998863
2021.01.18,64.00000000000716,-172.00000000000549,-96.99999999999153,28.999999999996362,100.00000000000009,-223.99999999998954,168.00000000000148,,-131.99999999998147
2021.01.18,51.00000000000193,-200.00000000000017,-101.99999999999099,55.00000000000682,94.00000000000519,-238.9999999999901,125.99999999999278,,-214.99999999997453
