date,EURUSD,USDJPY,AUDUSD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2021.11.01,-53.999999999998494,-246.9999999999999,151.9999999999966,108.00000000001918,-141.99999999999767,-12.999999999996348,156.99999999999602,181.00000000000892,106.99999999999044,337.99999999999386,-255.00000000000523,-171.99999999999704,-52.99999999999727,-308.00000000000693,-341.99999999999784,,-542.9999999999917
2021.11.01,12.999999999996348,-316.0000000000025,202.9999999999976,187.00000000000384,-94.00000000000519,24.000000000001798,246.00000000000176,231.0000000000034,305.9999999999841,537.0000000000097,-73.00000000001194,-156.0000000000059,-44.999999999987494,-310.0000000000023,-359.99999999998255,,393.00000000000085
2021.11.01,68.99999999998573,-302.99999999999727,130.99999999999224,149.00000000002134,-109.99999999999899,18.0000000000069,149.99999999999457,353.0000000000033,217.99999999998488,463.9999999999977,-87.99999999999919,-246.9999999999999,-119.99999999999034,-350.0000000000085,-318.9999999999804,,15.000000000012221
2021.11.01,95.999999999985,-125.99999999999056,108.99999999999244,238.0000000000049,-153.00000000000313,-46.999999999997044,266.999999999995,79.00000000000685,256.99999999999613,451.0000000000014,-103.00000000000864,-100.99999999999909,-12.999999999991019,-249.00000000000944,-319.999999999987,,384.99999999999574
2021.11.01,103.99999999999298,-128.0000000000001,83.9999999999952,126.0000000000039,-87.00000000000374,9.00000000000345,253.99999999999866,65.00000000000395,234.00000000000088,415.0000000000098,-154.99999999999403,-123.00000000000466,-39.99999999999204,-278.99999999999636,-327.99999999999494,,151.0000000000229
2021.11.01,31.999999999987594,-143.99999999999125,82.99999999999974,73.00000000001194,-129.9999999999968,3.0000000000085514,229.99999999999687,15.00000000000945,79.99999999999119,322.00000000000006,-222.99999999999542,-179.00000000000205,-48.99999999999238,-275.99999999999625,-307.99999999999716,,-470.999999999966
2021.11.01,75.99999999998718,-67.99999999999784,56.99999999999594,78.00000000000028,-144.99999999999514,2.000000000002,248.00000000000378,-24.000000000001798,57.99999999998029,329.00000000000153,-273.0000000000121,-168.00000000000637,-23.9999999999867,-281.0000000000059,-345.99999999997965,,-481.0000000000145
2021.11.01,87.99999999999919,-143.00000000000068,78.00000000000028,56.000000000011596,-134.99999999999625,39.00000000000014,283.99999999999534,-32.0000000000098,51.99999999998539,380.00000000000256,-258.0000000000027,-239.00000000000432,-57.999999999992724,-331.00000000000307,-368.9999999999971,,-588.0000000000122
2021.11.01,53.999999999998494,-143.00000000000068,52.99999999999194,-38.99999999998904,-38.0000000000047,64.0000000000085,275.99999999999847,-129.00000000000134,102.00000000000209,286.99999999999284,-334.00000000001205,-180.99999999999739,-85.99999999999852,-347.999999999999,-356.9999999999851,,-818.9999999999955
2021.11.01,88.99999999998354,-135.99999999999568,-40.00000000000669,-110.99999999999443,-6.0000000000060005,43.00000000000415,146.00000000000168,-25.00000000000835,73.99999999999629,140.0000000000068,-463.0000000000134,-221.9999999999942,-187.99999999998818,-441.0000000000025,-343.99999999998875,,-1484.0000000000055
2021.11.01,117.99999999999588,-66.99999999999307,-48.99999999999905,-72.99999999998974,-9.00000000000345,24.000000000001798,151.9999999999966,-21.00000000000435,112.000000000001,154.99999999999403,-461.0000000000003,-165.00000000000625,-148.9999999999867,-406.0000000000059,-350.9999999999902,,-1189.9999999999898
2021.11.01,150.99999999999002,-73.99999999999807,-51.000000000001044,-113.99999999999189,80.00000000000229,70.99999999999883,134.99999999999625,69.00000000000794,228.99999999999034,195.9999999999962,-415.99999999999415,-120.99999999999511,-156.99999999999648,-412.00000000000614,-348.9999999999993,,-763.0000000000002
2021.11.01,124.99999999999733,-105.99999999999454,-72.0000000000054,-185.99999999999727,90.0000000000012,82.00000000000429,149.99999999999457,-55.000000000005045,156.99999999998494,120.99999999999334,-524.9999999999977,-171.99999999999704,-202.99999999998875,-472.999999999999,-368.9999999999971,,-1436.0000000000061
2021.11.01,96.99999999999153,-78.00000000000296,-86.0000000000083,-247.99999999998158,154.99999999999403,98.0000000000092,164.99999999999292,-153.00000000000313,183.99999999998417,68.00000000000139,-383.0,-111.0000000000042,-192.99999999999784,-362.99999999999955,-238.99999999998923,,-1087.0000000000136
2021.11.01,70.99999999999883,-63.99999999999295,-126.0000000000039,-283.99999999999534,105.99999999999498,65.00000000000395,171.99999999999437,-313.00000000000773,51.99999999998539,-59.99999999999339,-432.0000000000102,-161.00000000000136,-232.99999999998988,-356.00000000000875,-182.99999999999983,,-1746.0000000000257
2021.11.01,210.99999999998343,-72.99999999999329,-161.00000000000003,-268.9999999999859,139.99999999999568,104.99999999999955,197.99999999999818,-225.99999999999287,146.99999999998602,60.99999999999994,-283.99999999999534,-222.99999999999898,-277.9999999999916,-382.99999999999557,-165.9999999999995,,-1200.9999999999905
2021.11.01,225.99999999999287,-105.99999999999454,-170.99999999999892,-264.9999999999819,88.99999999999464,107.00000000000153,198.99999999999363,-232.00000000000998,45.99999999999049,59.000000000009045,-243.00000000001543,-323.99999999999807,-313.99999999999295,-400.0000000000057,-143.99999999998857,,-1473.0000000000039
2021.11.01,287.9999999999994,-97.99999999999898,-228.00000000000597,-235.99999999999176,107.99999999999699,68.00000000000139,281.99999999999335,-456.9999999999963,118.99999999998023,21.00000000000435,-280.9999999999979,-320.0000000000074,-373.9999999999952,-460.9999999999985,-143.99999999998857,,-1713.000000000005
2021.11.01,244.9999999999841,-28.999999999996362,-204.00000000000418,-153.9999999999875,54.999999999993946,11.00000000000545,270.99999999999903,-445.0000000000065,132.99999999998312,12.000000000012001,-334.9999999999964,-221.9999999999942,-294.9999999999875,-403.99999999999636,-168.99999999999693,,-1529.9999999999882
2021.11.01,290.9999999999968,-75.9999999999934,-181.00000000000892,-180.99999999998673,80.00000000000229,79.00000000000685,393.9999999999944,-577.9999999999897,146.00000000000168,124.99999999999733,-144.0000000000108,-287.9999999999967,-303.99999999998784,-376.0000000000048,-124.99999999999733,,-1137.9999999999768
2021.11.01,287.9999999999994,3.0000000000001137,-140.0000000000068,-236.99999999999832,139.99999999999568,148.99999999999915,404.99999999999983,-512.0000000000014,176.99999999998272,195.9999999999962,-156.00000000000057,-195.0000000000074,-197.9999999999933,-319.0000000000026,-181.9999999999933,,-581.0000000000305
2021.11.01,319.0000000000026,17.000000000010118,-86.0000000000083,-192.99999999999872,146.00000000000168,191.00000000000784,417.99999999999613,-357.99999999999164,242.99999999999324,347.9999999999928,-175.99999999999838,-168.00000000000637,-123.99999999999523,-338.99999999999864,-301.99999999998005,,-63.999999999973
2021.11.01,410.99999999998363,162.00000000000614,-120.00000000000898,-254.999999999983,261.99999999999557,253.0000000000032,497.99999999999847,-463.9999999999977,400.00000000000034,405.9999999999952,-16.000000000016,-28.000000000005798,-53.999999999987836,-225.00000000000853,-228.99999999999034,,1000.9999999999847
2021.11.01,432.9999999999945,117.00000000000443,-80.00000000000229,-271.99999999998334,300.99999999999574,316.0000000000052,509.9999999999993,-361.9999999999957,441.99999999998687,519.0000000000028,146.00000000000168,-52.99999999999727,-40.99999999999682,-188.0000000000024,-205.99999999999508,,1582.0000000000177
2021.11.01,405.9999999999952,66.0000000000025,-36.999999999998145,-241.99999999998667,273.9999999999965,319.0000000000026,480.0000000000027,-234.00000000000088,434.000000000001,573.0000000000013,144.99999999999514,-76.00000000000762,-27.999999999991587,-204.9999999999983,-245.99999999999068,,1629.000000000023
2021.11.01,437.99999999998283,85.00000000000796,-85.00000000000173,-269.9999999999925,280.00000000000244,309.99999999999915,485.0000000000021,-314.99999999999864,414.9999999999876,514.9999999999987,103.99999999999298,-102.99999999999443,-73.99999999999807,-237.00000000000898,-230.9999999999812,,1316.999999999998
2021.11.01,435.9999999999919,79.00000000000773,-69.00000000000794,-267.99999999997937,309.99999999999915,323.0000000000066,497.99999999999847,-310.0000000000103,474.999999999981,539.0000000000006,114.99999999999844,-66.0000000000025,-59.99999999998806,-233.0000000000041,-240.9999999999801,,1528.0000000000114
2021.11.01,431.0000000000036,108.00000000000409,-107.00000000000153,-261.9999999999845,299.00000000000483,285.00000000000193,478.0000000000006,-384.00000000000654,459.99999999999375,453.99999999999886,69.9999999999923,-55.00000000000682,-83.99999999998897,-228.9999999999992,-202.9999999999976,,1261.000000000015
2021.11.01,412.9999999999967,97.99999999999898,-70.0000000000034,-262.999999999991,300.99999999999574,342.000000000009,446.00000000000193,-147.99999999999258,451.0000000000014,499.000000000005,22.999999999995246,-52.99999999999727,-44.999999999987494,-256.0000000000002,-262.999999999991,,1475.0000000000414
2021.11.01,414.9999999999876,96.00000000000364,-106.00000000000608,-275.9999999999874,307.99999999999716,291.0000000000079,437.999999999994,-320.9999999999935,473.99999999999665,422.9999999999956,17.999999999984695,-40.00000000000625,-81.99999999999363,-243.99999999999977,-231.99999999998778,,1161.999999999993
2021.11.02,383.0,26.00000000001046,-97.9999999999981,-279.99999999999136,288.9999999999948,270.99999999999903,463.9999999999977,-429.99999999999704,392.9999999999989,405.9999999999952,82.00000000000429,-112.99999999999955,-135.99999999999568,-243.0000000000092,-186.99999999998164,,827.000000000028
2021.11.02,388.9999999999949,58.9999999999975,-97.00000000000264,-303.9999999999932,327.99999999999494,290.00000000000136,470.00000000000375,-421.0000000000047,452.99999999999227,412.00000000001234,175.99999999999838,-52.99999999999727,-109.99999999999943,-183.00000000000693,-119.99999999998678,,1289.0000000000045
2021.11.02,383.0,14.000000000010004,-104.00000000000409,-303.9999999999932,315.9999999999941,282.0000000000045,463.9999999999977,-419.9999999999982,425.99999999999307,392.9999999999989,113.99999999999189,-108.00000000000409,-154.99999999998693,-245.00000000000455,-141.99999999999767,,914.0000000000014
2021.11.02,364.9999999999931,10.000000000005116,-87.00000000000374,-302.9999999999866,310.9999999999946,287.9999999999994,483.99999999999557,-443.99999999999994,421.99999999998903,412.9999999999967,171.99999999999437,-96.00000000000364,-131.00000000000023,-204.00000000000773,-120.99999999999334,,1078.9999999999725
2021.11.02,347.9999999999928,61.00000000000705,-65.99999999999939,-261.9999999999845,295.99999999999625,269.00000000000813,493.99999999999443,-425.99999999999307,456.9999999999963,438.00000000000506,211.99999999998997,-24.00000000000091,-68.9999999999884,-135.99999999999568,-105.99999999998388,,1486.000000000044
2021.11.02,343.99999999998875,1.0000000000047748,-111.00000000000554,-229.99999999999687,251.00000000000122,204.99999999999963,492.0000000000035,-541.9999999999981,409.99999999999926,330.0000000000081,133.00000000000534,-96.00000000000364,-166.99999999998738,-213.00000000000807,-83.9999999999952,,723.0000000000157
2021.11.02,344.99999999999534,36.000000000001364,-187.9999999999993,-180.99999999998673,217.0000000000005,101.00000000000664,478.9999999999961,-703.0000000000092,409.99999999999926,174.00000000000747,29.999999999996696,-69.00000000000261,-229.99999999998977,-243.0000000000092,-43.999999999999595,,134.00000000000688
2021.11.02,351.99999999999676,143.00000000000068,-179.00000000000693,-172.99999999997874,214.00000000000307,107.00000000000153,492.0000000000035,-689.9999999999907,415.99999999999415,205.00000000001074,49.99999999999449,18.000000000000682,-138.9999999999958,-162.00000000000614,-51.99999999998539,,602.0000000000421
2021.11.02,343.00000000000443,121.99999999999989,-145.00000000000622,-180.99999999998673,221.00000000000452,140.0000000000068,485.0000000000021,-605.9999999999955,418.9999999999916,262.00000000000665,43.999999999999595,6.000000000000227,-116.99999999999022,-177.99999999999727,-96.99999999999153,,718.0000000000482
2021.11.02,375.9999999999986,165.99999999999682,-109.00000000000354,-177.99999999998929,261.0000000000001,186.00000000000838,478.0000000000006,-453.99999999999886,506.9999999999908,374.999999999992,139.00000000000023,75.00000000000284,-44.999999999987494,-117.00000000000443,-110.99999999999443,,1549.0000000000123
2021.11.02,365.99999999999966,155.00000000000114,-72.0000000000054,-185.99999999999727,268.0000000000016,225.00000000000853,495.000000000001,-432.9999999999945,504.9999999999999,414.00000000000324,133.00000000000534,75.00000000000284,-9.000000000000341,-106.00000000000875,-195.9999999999962,,1634.0000000000207
2021.11.02,363.9999999999866,154.00000000001057,71.99999999999429,-238.99999999998923,302.9999999999977,386.0000000000086,503.99999999999335,-97.9999999999981,502.9999999999868,729.0000000000018,286.99999999999284,69.00000000000261,154.00000000001057,-43.00000000000637,-256.99999999999613,,2887.9999999999964
2021.11.02,400.9999999999847,197.00000000000273,130.99999999999224,-218.99999999999142,321.0000000000046,450.00000000000597,531.0000000000036,48.000000000003595,561.9999999999958,903.9999999999937,295.99999999998516,114.00000000000432,254.0000000000049,-33.00000000000125,-368.9999999999971,,3587.999999999991
2021.11.02,414.00000000000324,451.0000000000076,157.99999999999147,-273.9999999999965,373.00000000000114,520.0000000000093,485.99999999999756,229.99999999999687,583.9999999999845,974.0000000000082,253.99999999999866,328.00000000000296,478.9999999999992,123.99999999999523,-443.99999999999994,,4657.0
2021.11.02,414.00000000000324,404.0000000000106,197.99999999999818,-279.99999999999136,370.00000000000364,558.000000000003,517.9999999999962,259.9999999999936,574.9999999999922,1055.000000000006,226.99999999999943,280.00000000000114,487.000000000009,72.00000000000273,-517.9999999999962,,4620.000000000031
2021.11.02,445.99999999999085,415.00000000000625,212.00000000000108,-249.99999999999466,410.9999999999947,577.0000000000052,541.9999999999981,310.9999999999946,696.999999999992,1140.0000000000077,259.9999999999936,338.99999999999864,515.0000000000006,78.00000000000296,-550.9999999999903,,5142.000000000003
2021.11.02,390.9999999999858,412.00000000000614,361.9999999999957,-258.99999999998704,424.9999999999976,686.0000000000089,569.9999999999927,513.9999999999923,699.9999999999895,1370.0000000000045,493.99999999999443,385.9999999999957,683.0000000000069,230.00000000000398,-553.9999999999878,,6409.999999999999
2021.11.02,415.99999999999415,438.0000000000024,365.99999999999966,-254.999999999983,422.00000000000017,696.0000000000077,531.9999999999991,645.0000000000067,713.9999999999924,1415.0000000000107,541.9999999999981,391.9999999999959,705.0000000000125,256.0000000000002,-550.9999999999903,,6733.000000000046
2021.11.02,429.99999999999704,433.00000000000693,446.00000000000193,-227.99999999998377,410.9999999999947,760.0000000000051,522.0000000000002,882.9999999999893,725.9999999999823,1594.0000000000066,543.0000000000045,387.00000000000045,792.0000000000016,243.99999999999977,-673.9999999999968,,7269.000000000009
2021.11.02,458.9999999999872,445.0000000000074,378.999999999996,-139.9999999999846,338.00000000000495,663.0000000000025,522.0000000000002,766.0,697.9999999999986,1502.0000000000034,417.0000000000007,352.00000000000387,725.0000000000085,165.99999999999682,-693.9999999999947,,6598.000000000031
2021.11.02,418.9999999999916,466.99999999999875,432.9999999999945,-128.99999999997914,334.9999999999964,683.0000000000002,546.9999999999975,787.0000000000043,710.999999999995,1563.0000000000032,436.9999999999985,411.00000000000136,803.0000000000115,221.00000000000364,-718.9999999999808,,6969.000000000038
2021.11.02,258.0000000000027,594.0000000000083,485.99999999999756,-140.99999999999113,312.00000000000114,642.0000000000092,539.0000000000006,673.9999999999968,655.9999999999899,1451.0000000000023,407.0000000000018,608.0000000000041,958.0000000000126,411.9999999999919,-665.9999999999889,,7190.000000000039
2021.11.02,305.9999999999841,564.9999999999977,414.9999999999987,-77.99999999997809,268.0000000000016,567.0000000000064,503.99999999999335,652.9999999999925,649.999999999995,1368.999999999998,546.9999999999864,542.9999999999922,856.9999999999993,424.99999999999716,-517.9999999999962,,7072.999999999967
2021.11.02,363.0000000000022,576.9999999999982,434.000000000001,-20.999999999982144,290.00000000000136,575.9999999999987,563.0000000000024,665.0000000000044,771.9999999999949,1485.000000000003,766.9999999999843,584.0000000000032,886.0000000000099,509.00000000000034,-452.99999999999227,,7997.000000000029
2021.11.02,293.99999999999426,546.999999999997,476.9999999999941,24.000000000001798,265.99999999999955,546.000000000002,539.0000000000006,707.9999999999975,783.0000000000003,1480.999999999999,888.9999999999842,623.0000000000047,911.0000000000014,591.9999999999987,-373.99999999998545,,8305.999999999989
2021.11.02,434.9999999999854,534.000000000006,478.9999999999961,52.000000000007596,288.9999999999948,614.9999999999989,637.9999999999941,730.0000000000084,869.999999999993,1679.9999999999927,1235.9999999999927,554.9999999999926,906.0000000000059,655.9999999999917,-282.9999999999888,,9391.999999999969
2021.11.02,329.00000000000153,468.0000000000035,512.0000000000014,28.000000000005798,263.99999999999756,596.0000000000076,573.9999999999967,783.0000000000003,786.9999999999822,1601.9999999999923,1078.9999999999854,531.9999999999965,894.0000000000055,606.9999999999993,-332.9999999999833,,8721.999999999993
2021.11.02,402.9999999999978,407.0000000000107,458.9999999999983,91.00000000001884,239.99999999999577,552.0000000000081,551.0000000000015,818.0000000000076,834.0000000000014,1591.9999999999934,1065.999999999989,456.00000000000307,787.0000000000061,506.9999999999908,-333.9999999999899,,8429.000000000033
2021.11.02,380.9999999999869,381.0000000000002,480.99999999999807,141.00000000001333,190.00000000000128,528.0000000000063,548.9999999999995,851.0000000000017,797.9999999999876,1611.0000000000068,933.000000000006,427.99999999999727,792.0000000000016,435.99999999999284,-431.99999999998795,,8068.000000000012
2021.11.02,443.99999999999994,328.00000000000296,453.99999999999886,175.00000000001404,158.99999999999804,519.0000000000028,500.9999999999959,978.9999999999966,779.9999999999807,1636.9999999999995,1197.999999999988,322.00000000000273,722.0000000000084,483.0000000000041,-282.9999999999888,,8418.000000000004
2021.11.02,340.9999999999913,290.00000000000625,561.9999999999958,123.00000000000644,160.00000000000458,586.0000000000088,510.99999999999477,1048.0000000000045,713.9999999999924,1713.0000000000089,1229.9999999999977,335.9999999999985,818.000000000012,548.9999999999924,-312.9999999999855,,8668.00000000003
2021.11.02,286.99999999999284,343.0000000000035,564.9999999999933,84.0000000000174,141.00000000000225,584.0000000000067,561.0000000000003,865.0000000000047,624.9999999999867,1652.9999999999934,1297.999999999999,359.99999999999943,861.0000000000042,655.0000000000011,-226.99999999999943,,8655.000000000005
2021.11.02,237.99999999998266,295.0000000000017,661.9999999999959,94.00000000001629,85.00000000000173,636.0000000000032,580.9999999999982,980.0000000000031,532.9999999999835,1791.9999999999936,1554.9999999999952,304.00000000000205,933.0000000000069,786.0000000000014,-148.99999999999915,,9324.999999999985
2021.11.02,287.9999999999994,305.0000000000068,624.9999999999977,155.00000000001623,88.99999999999464,592.9999999999991,612.9999999999969,912.0000000000017,618.9999999999918,1777.0000000000064,1512.9999999999866,328.00000000000296,898.0000000000103,730.9999999999945,-171.99999999999437,,9274.00000000001
2021.11.02,329.99999999998585,341.0000000000082,605.9999999999955,211.00000000000563,29.000000000001247,568.0000000000018,646.0000000000022,852.9999999999926,575.9999999999987,1801.0000000000082,1612.9999999999977,295.99999999999227,907.0000000000107,781.9999999999965,-121.99999999999989,,9436.999999999998
2021.11.02,180.99999999998673,304.00000000000205,825.9999999999934,135.00000000001845,151.9999999999966,730.0000000000084,620.9999999999937,1225.9999999999939,720.9999999999939,2059.999999999995,1604.0000000000055,474.00000000000375,1132.000000000005,853.9999999999992,-303.9999999999932,,10716.000000000004
2021.11.02,192.99999999999872,182.00000000000216,839.9999999999964,129.00000000000134,119.99999999999788,752.0000000000082,629.0000000000018,1262.9999999999918,642.9999999999936,2107.9999999999986,1634.9999999999864,320.99999999999795,1057.0000000000023,772.9999999999961,-315.99999999998295,,10328.99999999999
2021.11.02,153.9999999999875,221.00000000000364,887.9999999999999,118.00000000001809,126.0000000000039,782.0000000000049,625.9999999999932,1309.0000000000045,638.9999999999895,2150.0000000000073,1729.999999999987,379.99999999999545,1137.0000000000005,875.0,-281.99999999998226,,10853.000000000015
2021.11.02,193.99999999998306,194.00000000000261,871.999999999995,85.00000000000173,102.00000000000209,808.0000000000088,622.0000000000003,1346.0000000000027,548.9999999999995,2171.000000000012,1710.999999999996,269.00000000000546,1099.0000000000036,819.0000000000026,-309.99999999998806,,10531.000000000027
2021.11.02,205.99999999999508,234.99999999999943,845.9999999999912,84.0000000000174,100.00000000000009,795.0000000000013,587.9999999999997,1377.000000000006,539.0000000000006,2133.9999999999914,1610.0000000000002,281.9999999999965,1097.0000000000084,796.999999999997,-343.99999999998875,,10346.000000000015
2021.11.02,149.9999999999835,186.9999999999976,837.9999999999943,108.00000000001918,68.99999999999685,736.9999999999987,561.0000000000003,1330.0000000000089,519.9999999999872,2042.0000000000105,1566.0000000000007,275.99999999999625,1056.0000000000116,769.999999999996,-318.9999999999804,,9891.00000000002
2021.11.02,187.00000000000384,152.00000000000102,856.9999999999967,98.0000000000203,114.00000000000298,783.0000000000003,585.9999999999976,1378.9999999999968,592.9999999999991,2133.9999999999914,1563.0000000000032,263.9999999999958,1047.0000000000114,718.0000000000035,-374.999999999992,,10100.000000000033
2021.11.02,190.99999999998562,158.00000000000125,823.9999999999914,111.00000000001664,82.00000000000429,750.0000000000063,571.9999999999948,1343.9999999999895,540.9999999999915,2072.9999999999914,1541.9999999999989,234.99999999999943,1018.0000000000007,709.9999999999937,-356.00000000000074,,9794.999999999965
2021.11.02,204.99999999998852,152.00000000000102,787.9999999999998,106.00000000000608,85.00000000000173,731.9999999999993,605.0,1198.0000000000102,536.9999999999875,2018.999999999993,1456.9999999999973,213.99999999999864,971.0000000000036,652.000000000001,-370.999999999988,,9350.0
2021.11.02,190.00000000000128,153.0000000000058,800.0000000000007,119.00000000000244,100.00000000000009,720.0000000000095,598.999999999994,1208.000000000009,593.9999999999834,2019.9999999999995,1507.9999999999982,260.0000000000051,984.0000000000089,691.9999999999931,-335.9999999999808,,9611.000000000031
2021.11.02,159.99999999998238,144.00000000000546,827.9999999999955,108.00000000001918,107.00000000000153,725.000000000009,578.9999999999961,1225.9999999999939,625.9999999999932,2027.000000000001,1400.0000000000011,292.0000000000016,1007.000000000005,658.9999999999918,-410.99999999998363,,9477.000000000013
2021.11.02,160.99999999998892,146.0000000000008,829.9999999999974,124.00000000001299,110.99999999999443,781.0000000000094,585.0000000000022,1269.000000000009,591.9999999999925,2025.9999999999945,1349.9999999999845,272.00000000000557,1016.0000000000053,628.0000000000001,-444.9999999999843,,9446.000000000015
2021.11.02,153.9999999999875,152.00000000000102,806.999999999991,123.00000000000644,78.00000000000028,709.0000000000041,561.0000000000003,1222.9999999999964,541.9999999999981,1958.9999999999995,1090.9999999999975,269.00000000000546,992.0000000000044,527.9999999999916,-592.9999999999991,,8594.999999999982
