date,GBPUSD,USDJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,empty,sum
2016.12.19,-49.00000000001015,-85.00000000000796,-120.00000000000898,-69.9999999999923,-58.000000000006935,-95.00000000000064,,-477.00000000002694
2016.12.19,-26.0000000000149,-80.0000000000125,110.00000000001009,45.000000000006146,-49.000000000006594,-97.9999999999981,,-98.00000000001586
2016.12.19,64.99999999998174,-220.00000000001307,55.000000000005045,121.99999999999989,0.0,-66.99999999999484,,-45.00000000002123
2016.12.19,108.99999999998133,-227.00000000000387,-45.99999999999049,143.00000000000423,51.9999999999925,50.0000000000056,,80.99999999998931
2016.12.19,119.99999999998678,-333.0000000000126,15.00000000000945,148.99999999999915,51.9999999999925,89.00000000000574,,91.99999999998101
2016.12.19,100.99999999999554,-388.00000000000523,62.000000000006494,73.99999999999629,39.00000000000148,85.99999999999719,,-26.000000000008214
2016.12.19,97.9999999999981,-508.0000000000098,-167.00000000000603,-70.99999999999883,6.000000000000227,136.00000000000279,,-506.0000000000136
2016.12.19,156.99999999998494,-535.0000000000108,-130.0000000000079,-76.99999999999375,0.0,185.99999999999727,,-399.00000000003024
2016.12.19,134.99999999999625,-469.0000000000083,-109.00000000000354,-56.99999999999594,28.999999999996362,151.9999999999966,,-319.0000000000186
2016.12.19,39.999999999995595,-447.00000000000273,-65.00000000000395,-109.00000000000354,-30.000000000001137,165.00000000000404,,-446.00000000001177
2016.12.19,17.999999999984695,-381.0000000000002,-2.999999999997449,-154.99999999999403,-58.000000000006935,145.00000000000622,,-434.00000000000773
2016.12.19,19.999999999997797,-392.0000000000101,8.999999999992347,-146.99999999998602,-52.99999999999727,177.00000000000495,,-385.99999999999835
2016.12.19,-82.00000000000429,-698.0000000000075,-1.999999999990898,-58.000000000002494,73.99999999999807,156.00000000000057,,-610.0000000000066
2016.12.19,-93.00000000000975,-649.0000000000009,123.00000000000644,45.000000000006146,203.00000000000296,135.00000000000733,,-235.99999999998778
2016.12.19,23.999999999979593,-776.0000000000105,156.00000000000057,68.00000000000139,253.0000000000001,119.00000000000244,,-156.00000000002643
2016.12.19,29.999999999996696,-736.0000000000042,112.000000000001,117.99999999999588,296.0000000000065,92.99999999999864,,-87.00000000000546
2016.12.19,28.999999999990145,-750.0,112.000000000001,43.00000000001525,248.00000000000466,111.00000000000554,,-206.99999999998343
2016.12.19,70.99999999999883,-843.0000000000035,106.99999999999044,38.0000000000047,253.0000000000001,163.99999999999747,,-210.00000000001197
2016.12.19,48.99999999998794,-961.0000000000127,113.00000000000753,109.00000000000354,326.9999999999982,129.9999999999968,,-233.0000000000188
2016.12.19,18.999999999991246,-760.0000000000051,110.99999999999443,148.00000000001478,234.99999999999943,162.0000000000066,,-84.99999999999864
2016.12.19,-11.00000000000545,-646.0000000000008,120.99999999999334,141.00000000001333,234.99999999999943,148.99999999999915,,-11.00000000000108
2016.12.19,17.000000000000348,-624.0000000000094,107.99999999999699,138.0000000000159,194.00000000000261,204.99999999999963,,38.000000000006
2016.12.19,97.9999999999981,-562.0000000000118,130.99999999999224,214.00000000000307,188.0000000000024,262.00000000000665,,330.9999999999906
2016.12.19,-162.00000000001768,-616.0000000000139,35.00000000000725,209.9999999999991,299.0000000000066,229.00000000000142,,-5.000000000017224
2016.12.19,-191.00000000000784,-499.00000000000944,9.999999999998899,185.00000000001293,304.9999999999926,124.00000000000189,,-66.00000000001096
2016.12.19,-308.0000000000194,-556.0000000000116,123.99999999999079,131.00000000001444,328.9999999999935,148.0000000000037,,-132.00000000002848
2016.12.19,-492.0000000000035,-742.0000000000044,167.9999999999904,92.00000000000318,384.00000000000034,14.000000000002899,,-576.0000000000111
2016.12.19,-651.0000000000016,-760.0000000000051,127.99999999999478,140.0000000000068,510.0000000000051,2.000000000002,,-630.9999999999981
2016.12.19,-652.0000000000082,-664.0000000000015,207.00000000000162,370.00000000000364,671.999999999997,-46.999999999997044,,-114.00000000000432
2016.12.19,-862.0000000000072,-757.000000000005,258.0000000000027,453.99999999999886,688.0000000000024,4.000000000004,,-215.0000000000043
2016.12.19,-1045.000000000007,-870.0000000000045,153.00000000000313,134.00000000001188,739.9999999999949,2.999999999997449,,-885.0000000000042
2016.12.19,-1162.0000000000186,-903.0000000000058,221.00000000000452,164.00000000000858,780.0000000000011,-29.999999999996696,,-930.0000000000069
2016.12.19,-1039.000000000012,-844.0000000000083,337.0000000000095,341.00000000001353,727.9999999999944,-20.999999999993246,,-497.9999999999961
2016.12.19,-1038.0000000000057,-868.0000000000092,431.0000000000036,385.99999999999744,740.9999999999997,-54.999999999993946,,-403.0000000000082
2016.12.19,-1134.0000000000127,-1116.0000000000139,476.0000000000098,337.0000000000095,793.0000000000064,12.000000000000899,,-631.9999999999998
2016.12.19,-1210.0,-1062.0000000000118,500.9999999999959,372.00000000001677,825.9999999999934,4.999999999999449,,-568.0000000000063
2016.12.19,-890.000000000013,-1364.0000000000043,455.0000000000054,368.00000000001273,923.0000000000018,26.999999999999247,,-480.999999999998
2016.12.19,-631.0000000000038,-1393.0000000000007,489.0000000000061,418.0000000000073,1010.0000000000051,148.0000000000037,,41.00000000001768
2016.12.19,-650.0000000000173,-1338.0000000000082,500.9999999999959,422.00000000001125,1048.0000000000018,90.0000000000012,,72.99999999998482
2016.12.19,-679.0000000000074,-1280.0000000000011,583.0000000000002,527.0000000000108,1045.0000000000018,45.000000000006146,,241.00000000001035
2016.12.19,-587.0000000000042,-1275.0000000000057,655.0000000000056,577.0000000000052,1066.9999999999932,73.00000000000084,,509.9999999999947
2016.12.19,-789.0000000000175,-1224.0000000000036,476.9999999999941,405.0000000000109,798.0000000000018,53.999999999998494,,-279.0000000000158
2016.12.19,-757.0000000000076,-805.0000000000068,326.0000000000041,314.00000000001427,777.000000000001,46.00000000000159,,-98.99999999999352
2016.12.19,-819.9999999999985,-716.0000000000082,119.00000000000244,148.00000000001478,748.9999999999952,40.00000000000669,,-479.9999999999876
2016.12.19,-794.0000000000058,-888.0000000000052,114.99999999999844,109.00000000000354,798.0000000000018,82.00000000000429,,-578.0000000000027
2016.12.19,-808.0000000000088,-965.0000000000034,232.00000000000998,157.00000000000713,924.9999999999972,99.00000000000463,,-359.9999999999934
2016.12.19,-836.0000000000146,-853.0000000000086,109.00000000000354,161.00000000001114,923.0000000000018,101.00000000000664,,-394.99999999999994
2016.12.19,-853.9999999999992,-865.0000000000091,181.00000000000892,251.00000000000122,917.0000000000016,2.000000000002,,-367.9999999999946
2016.12.20,-890.000000000013,-893.0000000000007,164.99999999999292,70.99999999999883,935.0000000000023,-27.999999999994696,,-640.0000000000142
2016.12.20,-900.0000000000119,-876.0000000000048,208.00000000000819,245.0000000000063,939.9999999999977,-51.000000000001044,,-434.00000000000557
2016.12.20,-897.0000000000144,-877.0000000000095,130.99999999999224,259.0000000000092,948.9999999999981,19.00000000000235,,-416.00000000002234
2016.12.20,-902.0000000000028,-953.000000000003,116.00000000000499,319.0000000000026,944.9999999999932,46.00000000000159,,-429.0000000000034
2016.12.20,-1009.0000000000155,-919.0000000000111,52.000000000007596,248.00000000000378,975.9999999999991,48.000000000003595,,-604.0000000000125
2016.12.20,-901.0000000000184,-949.0000000000123,85.00000000000173,228.00000000000597,885.9999999999957,82.00000000000429,,-569.000000000023
