,name,direction
0,USDCHF,B
1,GBPUSD,S
2,EURUSD,S
3,USDJPY,B
4,USDCAD,S
5,NZDUSD,S
6,GBPCHF,B
7,CHFJPY,S
8,CADCHF,B
9,AUDCHF,B
10,EURGBP,S
11,GBPAUD,S
12,EURCAD,S
13,EURNZD,S
14,AUDCAD,S
15,AUDNZD,S
