date,EURCAD,empty,sum
2020.01.06,-93.99999999999409,,-93.99999999999409
2020.01.06,-93.00000000000975,,-93.00000000000975
2020.01.06,-62.99999999999084,,-62.99999999999084
2020.01.06,-38.0000000000047,,-38.0000000000047
2020.01.06,-79.00000000000685,,-79.00000000000685
2020.01.06,-90.99999999999665,,-90.99999999999665
2020.01.06,-116.99999999998934,,-116.99999999998934
2020.01.06,-130.99999999999224,,-130.99999999999224
2020.01.06,-100.99999999999554,,-100.99999999999554
2020.01.06,-86.99999999999264,,-86.99999999999264
2020.01.06,-80.99999999999774,,-80.99999999999774
2020.01.06,-76.99999999999375,,-76.99999999999375
2020.01.06,-139.00000000000023,,-139.00000000000023
2020.01.06,-157.99999999999147,,-157.99999999999147
2020.01.06,-126.0000000000039,,-126.0000000000039
2020.01.06,-158.99999999999804,,-158.99999999999804
2020.01.06,-168.99999999999693,,-168.99999999999693
2020.01.06,-198.00000000000927,,-198.00000000000927
2020.01.06,-154.99999999999403,,-154.99999999999403
2020.01.06,-107.99999999999699,,-107.99999999999699
2020.01.06,-70.99999999999883,,-70.99999999999883
2020.01.06,-24.000000000001798,,-24.000000000001798
2020.01.06,-9.999999999998899,,-9.999999999998899
2020.01.06,7.0000000000014495,,7.0000000000014495
2020.01.06,126.0000000000039,,126.0000000000039
2020.01.06,154.99999999999403,,154.99999999999403
2020.01.06,235.99999999999176,,235.99999999999176
2020.01.06,276.9999999999939,,276.9999999999939
2020.01.06,243.99999999999977,,243.99999999999977
2020.01.06,201.00000000000674,,201.00000000000674
2020.01.06,235.00000000000742,,235.00000000000742
2020.01.06,241.00000000000233,,241.00000000000233
2020.01.06,253.99999999999866,,253.99999999999866
2020.01.06,221.00000000000452,,221.00000000000452
2020.01.06,131.99999999999878,,131.99999999999878
2020.01.06,107.99999999999699,,107.99999999999699
2020.01.06,75.00000000000284,,75.00000000000284
2020.01.06,39.999999999995595,,39.999999999995595
2020.01.06,19.999999999997797,,19.999999999997797
2020.01.06,107.99999999999699,,107.99999999999699
2020.01.06,106.00000000000608,,106.00000000000608
2020.01.06,121.99999999999989,,121.99999999999989
2020.01.06,133.99999999998968,,133.99999999998968
2020.01.06,72.0000000000054,,72.0000000000054
2020.01.06,72.0000000000054,,72.0000000000054
2020.01.06,96.00000000000719,,96.00000000000719
2020.01.06,99.00000000000463,,99.00000000000463
2020.01.06,120.00000000000898,,120.00000000000898
