date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,EURNZD,AUDJPY,empty,sum
2016.09.19,29.999999999996696,-76.00000000000762,13.999999999991797,39.00000000000014,-25.00000000000835,12.000000000000899,67.00000000000594,-4.9999999999954525,-24.999999999986144,-23.9999999999867,,7.000000000011212
2016.09.19,-35.00000000000725,-112.99999999999955,13.999999999991797,27.999999999994696,-109.00000000000354,60.99999999999994,35.00000000000725,-147.99999999999613,-74.99999999998064,-62.99999999998818,,-404.9999999999816
2016.09.19,-80.00000000001339,-135.00000000000512,65.99999999999939,78.00000000000028,-110.99999999999443,71.99999999999429,38.0000000000047,-216.99999999998454,-68.99999999998573,-128.99999999999068,,-486.9999999999752
2016.09.19,-189.00000000001694,-131.00000000000023,113.99999999999189,165.00000000000404,-204.00000000000418,149.99999999999457,-11.999999999989797,-316.99999999997885,59.000000000009045,-172.9999999999876,,-537.9999999999782
2016.09.19,-73.00000000001194,-230.00000000000398,176.99999999999383,165.9999999999995,-116.00000000000499,163.99999999999747,50.0000000000056,-334.0000000000032,80.00000000001339,-314.9999999999977,,-431.00000000001205
2016.09.19,-134.00000000001188,-201.99999999999818,205.99999999999508,185.00000000000182,-168.99999999999693,180.0000000000024,28.000000000005798,-347.99999999998477,105.00000000002174,-318.9999999999884,,-467.99999999995333
2016.09.19,-178.00000000001148,-187.00000000001182,241.99999999999778,207.00000000000162,-265.0000000000041,229.00000000000142,-28.999999999990145,-375.99999999997635,195.00000000001182,-346.9999999999942,,-508.99999999997544
2016.09.19,-257.0000000000183,-123.00000000000466,273.000000000001,224.000000000002,-306.00000000000625,221.99999999999997,-64.99999999999284,-376.9999999999811,200.00000000000017,-328.9999999999935,,-537.9999999999936
2016.09.19,-345.0000000000175,-103.00000000000864,347.9999999999928,285.9999999999974,-338.0000000000161,253.99999999999866,-76.99999999999375,-439.9999999999977,253.00000000001432,-390.99999999999113,,-553.0000000000217
2016.09.19,-351.99999999999676,1.9999999999953388,446.9999999999974,376.99999999999403,-331.999999999999,334.9999999999964,-72.99999999998974,-306.99999999998795,429.00000000001273,-412.9999999999967,,113.0000000000258
2016.09.19,-351.0000000000124,42.00000000000159,493.99999999999443,417.0000000000007,-289.0000000000059,353.99999999999875,-59.99999999999339,-258.99999999998613,484.00000000001774,-432.9999999999927,,399.0000000000226
2016.09.19,-441.0000000000025,48.99999999999238,537.9999999999941,522.0000000000002,-312.00000000000114,419.9999999999982,-83.9999999999952,-340.99999999997976,638.0000000000052,-468.9999999999941,,520.0000000000174
2016.09.19,-390.0000000000015,78.99999999999352,532.9999999999945,504.00000000000443,-287.9999999999994,414.00000000000324,-60.99999999999994,-250.99999999997635,617.0000000000009,-444.9999999999932,,712.0000000000264
2016.09.19,-396.00000000001853,70.99999999999795,542.9999999999935,487.0000000000041,-321.0000000000157,412.00000000000125,-76.99999999999375,-269.9999999999818,605.0000000000111,-460.9999999999985,,592.9999999999997
2016.09.19,-330.0000000000081,61.99999999999761,522.9999999999957,453.0000000000034,-277.00000000001614,390.99999999999693,-46.999999999997044,-215.0000000000034,564.000000000009,-445.99999999999795,,677.99999999998
2016.09.19,-385.00000000001313,70.99999999999795,504.9999999999999,434.9999999999965,-304.9999999999997,361.9999999999957,-64.99999999999284,-251.99999999998113,499.000000000005,-420.99999999999227,,444.0000000000158
2016.09.19,-433.0000000000167,12.000000000000455,524.9999999999977,463.9999999999977,-357.00000000000733,390.99999999999693,-93.99999999999409,-383.99999999998613,551.0000000000126,-486.99999999999477,,188.00000000000648
2016.09.19,-486.00000000000864,87.99999999999386,626.9999999999998,587.0000000000042,-391.000000000008,495.9999999999964,-105.99999999999498,-341.99999999998454,755.0000000000168,-533.9999999999918,,694.0000000000232
2016.09.19,-336.00000000000296,63.99999999999295,590.999999999997,539.0000000000006,-334.9999999999964,503.99999999999335,-53.999999999998494,-216.99999999998454,752.0000000000193,-516.9999999999959,,991.000000000025
2016.09.19,-527.0000000000108,-24.00000000000091,524.9999999999977,441.0000000000025,-583.0000000000002,441.99999999999795,-209.9999999999991,-528.9999999999964,604.0000000000045,-513.9999999999958,,-375.00000000000045
2016.09.19,-575.9999999999987,72.99999999999329,573.0000000000013,532.9999999999945,-717.000000000012,580.9999999999982,-242.99999999999324,-447.00000000000273,795.0000000000124,-491.9999999999902,,80.00000000000273
2016.09.19,-591.0000000000082,58.9999999999975,544.0,512.9999999999968,-713.0000000000081,549.9999999999949,-262.999999999991,-483.99999999998045,764.0000000000091,-472.999999999999,,-93.9999999999884
2016.09.19,-709.0000000000041,325.9999999999934,631.9999999999992,622.9999999999958,-798.0000000000098,641.0000000000027,-354.9999999999942,-257.99999999998136,1029.0000000000132,-359.99999999999943,,771.0000000000156
2016.09.19,-483.0000000000112,269.999999999996,622.0000000000003,539.999999999996,-595.9999999999966,571.9999999999948,-153.99999999999858,-99.99999999999432,757.0000000000076,-390.99999999999113,,1037.000000000003
2016.09.19,-495.000000000001,206.99999999999363,622.0000000000003,520.9999999999936,-612.0000000000125,551.9999999999969,-130.99999999999224,-192.99999999998363,661.0000000000005,-438.99999999999295,,693.0000000000025
2016.09.19,-513.0000000000078,271.0000000000008,651.0000000000016,554.9999999999944,-639.9999999999961,592.0000000000036,-127.99999999999478,-127.9999999999859,705.0000000000001,-420.99999999999227,,944.0000000000236
2016.09.19,-572.0000000000169,278.99999999999636,668.9999999999974,553.0000000000035,-710.0000000000106,595.9999999999966,-211.99999999998997,-175.99999999998772,785.0000000000134,-433.9999999999975,,778.0000000000045
2016.09.19,-507.9999999999973,292.0000000000016,618.9999999999918,541.0000000000026,-712.0000000000015,619.9999999999983,-195.9999999999962,-96.00000000000364,803.0000000000203,-371.9999999999999,,991.000000000016
2016.09.19,-451.0000000000014,286.9999999999919,617.0000000000009,578.9999999999961,-653.0000000000147,658.0000000000031,-145.9999999999906,-43.99999999998272,867.0000000000177,-375.0,,1339.0000000000205
2016.09.19,-496.00000000000756,283.9999999999918,661.9999999999959,541.0000000000026,-730.0000000000084,636.9999999999986,-176.99999999999383,-91.99999999998454,787.0000000000043,-423.9999999999924,,992.0000000000065
2016.09.19,-597.0000000000031,375.0,678.0000000000008,612.9999999999969,-827.0,712.0000000000015,-222.99999999999542,-68.9999999999884,901.0000000000184,-369.99999999999034,,1193.00000000004
2016.09.19,-751.0000000000127,341.99999999999875,695.9999999999966,598.999999999994,-914.9999999999991,658.9999999999985,-281.99999999999335,-278.99999999999636,795.0000000000124,-414.99999999999204,,449.0000000000066
2016.09.19,-781.0000000000094,462.99999999999386,744.0000000000002,615.9999999999943,-819.9999999999985,607.0000000000019,-252.99999999999213,-149.0000000000009,737.0000000000099,-369.99999999999034,,794.000000000009
2016.09.19,-914.9999999999991,469.99999999999886,849.9999999999952,697.0000000000032,-974.0000000000082,700.999999999996,-342.9999999999933,-274.0000000000009,919.0000000000032,-471.9999999999942,,659.0000000000008
2016.09.19,-723.0000000000069,379.99999999999545,836.9999999999989,653.999999999999,-758.0000000000142,639.9999999999961,-157.99999999999147,-197.99999999997908,718.0000000000186,-527.9999999999916,,864.0000000000248
2016.09.19,-624.0000000000023,344.99999999999886,786.9999999999933,624.0000000000023,-645.0000000000067,600.999999999996,-101.99999999999099,-143.00000000000068,686.0000000000089,-503.0000000000001,,1025.9999999999986
2016.09.19,-585.9999999999976,305.9999999999974,758.9999999999985,590.0000000000016,-639.9999999999961,585.9999999999976,-105.99999999999498,-157.99999999998704,653.0000000000147,-504.99999999999545,,899.0000000000387
2016.09.19,-506.0000000000064,293.99999999999693,780.9999999999984,619.9999999999983,-556.0000000000009,612.0000000000015,-59.99999999999339,-90.00000000000341,728.0000000000175,-534.9999999999966,,1288.0000000000118
2016.09.19,-439.0000000000116,336.9999999999891,728.9999999999908,548.0000000000041,-558.9999999999984,576.9999999999942,-61.999999999995396,34.000000000020236,657.0000000000186,-450.9999999999934,,1371.0000000000182
2016.09.19,-486.00000000000864,381.0000000000002,688.9999999999952,542.9999999999935,-546.000000000002,541.9999999999981,-60.99999999999994,46.999999999997044,590.0000000000016,-375.99999999999056,,1322.9999999999845
2016.09.19,-394.00000000000546,396.0000000000008,678.0000000000008,512.0000000000014,-424.00000000000216,492.999999999999,8.000000000008,158.00000000001546,515.000000000021,-353.9999999999992,,1588.0000000000396
2016.09.19,-246.99999999999721,365.99999999999966,639.9999999999961,493.99999999999443,-333.0000000000055,505.99999999999534,71.00000000000995,269.00000000000546,534.0000000000123,-336.9999999999891,,1963.0000000000218
2016.09.19,-280.9999999999979,315.9999999999883,639.0000000000007,490.999999999997,-365.0000000000153,502.9999999999979,53.00000000000304,169.00000000001114,522.0000000000002,-373.9999999999952,,1672.99999999999
2016.09.19,-333.0000000000055,306.99999999998795,657.9999999999919,502.9999999999979,-360.0000000000048,483.0000000000001,47.00000000000814,105.00000000001819,495.000000000001,-400.99999999999625,,1503.9999999999986
