date,GBPUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,EURNZD,AUDJPY,empty,sum
2016.09.19,-26.999999999999247,-106.00000000000875,-53.999999999998494,0.0,-77.00000000001594,-12.000000000000899,0.0,-85.99999999998431,-140.99999999999113,-54.99999999999261,,-557.9999999999914
2016.09.19,-35.00000000000725,-192.00000000000728,-25.00000000000835,-17.999999999995797,-120.00000000000898,-9.999999999998899,30.000000000007798,-188.99999999999295,-220.99999999998232,-99.99999999999432,,-879.9999999999884
2016.09.19,-103.00000000000864,-152.00000000000102,13.999999999991797,21.00000000000435,-168.0000000000126,53.00000000000304,19.00000000000235,-253.99999999999068,-93.99999999999409,-148.9999999999867,,-812.9999999999922
2016.09.19,-201.00000000000674,-153.0000000000058,56.0000000000005,71.99999999999429,-209.9999999999991,68.99999999999685,-21.999999999999797,-325.9999999999934,-85.99999999998609,-177.99999999999727,,-978.9999999999966
2016.09.19,-205.00000000001074,-239.00000000000432,110.99999999999443,156.99999999999602,-208.00000000000819,141.00000000000225,-26.999999999999247,-381.0000000000002,59.000000000009045,-352.99999999999443,,-945.0000000000153
2016.09.19,-192.99999999999872,-299.0000000000066,173.00000000000094,163.00000000000205,-228.00000000000597,149.99999999999457,-15.999999999993797,-502.9999999999859,35.00000000000725,-444.9999999999932,,-1162.9999999999795
2016.09.19,-219.00000000001364,-257.000000000005,201.99999999999108,173.00000000000094,-270.00000000001467,165.00000000000404,-29.999999999996696,-463.99999999999864,79.00000000000685,-390.99999999999113,,-1012.0000000000168
2016.09.19,-257.0000000000183,-197.00000000000273,213.99999999999199,202.0000000000022,-310.0000000000103,202.9999999999976,-64.99999999999284,-421.99999999999704,169.00000000001913,-373.9999999999952,,-837.0000000000056
2016.09.19,-351.0000000000124,-136.0000000000099,234.00000000000088,217.0000000000005,-341.99999999999784,209.9999999999991,-84.99999999999064,-442.99999999998363,174.00000000000747,-421.99999999999704,,-943.9999999999834
2016.09.19,-389.0000000000171,-128.0000000000001,339.99999999999585,282.0000000000045,-370.00000000000364,251.00000000000122,-104.99999999999955,-487.99999999999955,251.00000000000122,-480.99999999999454,,-837.0000000000117
2016.09.19,-387.000000000004,-35.0000000000108,445.99999999999085,375.9999999999986,-348.00000000001495,331.999999999999,-81.9999999999932,-385.9999999999957,423.0000000000178,-493.9999999999998,,-155.00000000001216
2016.09.19,-473.99999999999665,28.999999999996362,492.999999999999,415.99999999999415,-364.00000000000875,351.99999999999676,-116.99999999998934,-393.0000000000007,479.0000000000072,-512.999999999991,,-91.99999999999301
2016.09.19,-479.0000000000072,28.999999999996362,509.9999999999993,490.00000000000153,-354.0000000000099,402.00000000000233,-96.99999999999153,-369.9999999999761,587.0000000000042,-492.999999999995,,225.0000000000241
2016.09.19,-436.9999999999985,59.99999999998806,507.9999999999973,480.99999999999807,-341.99999999999784,395.0000000000009,-89.99999999999008,-312.9999999999882,571.0000000000103,-466.99999999999875,,366.0000000000214
2016.09.19,-417.0000000000007,57.999999999992724,510.99999999999477,441.0000000000025,-337.0000000000095,381.99999999999346,-80.99999999999774,-298.0000000000018,544.0000000000111,-486.99999999999477,,315.9999999999901
2016.09.19,-411.0000000000058,58.9999999999975,486.999999999993,417.0000000000007,-351.99999999999676,339.99999999999585,-96.99999999999153,-278.99999999999636,477.0000000000163,-449.99999999998863,,191.00000000002433
2016.09.19,-446.9999999999974,-5.000000000009663,495.000000000001,417.0000000000007,-371.99999999999454,342.9999999999933,-100.99999999999554,-415.9999999999968,445.0000000000065,-488.9999999999901,,-129.9999999999826
2016.09.19,-514.0000000000144,12.000000000000455,524.9999999999977,463.9999999999977,-402.9999999999978,390.99999999999693,-110.99999999999443,-396.99999999999136,550.000000000006,-562.9999999999882,,-45.99999999998727
2016.09.19,-548.9999999999995,12.999999999991019,573.0000000000013,520.9999999999936,-473.99999999999665,466.9999999999952,-163.99999999999747,-441.0000000000025,699.0000000000052,-576.9999999999982,,67.99999999999204
2016.09.19,-567.0000000000064,-27.000000000001023,523.9999999999911,439.99999999999596,-598.999999999994,441.99999999999795,-213.99999999999199,-537.9999999999825,585.0000000000133,-532.999999999987,,-486.99999999996453
2016.09.19,-624.0000000000023,-39.00000000000148,515.9999999999942,441.99999999999795,-734.9999999999968,442.9999999999934,-254.99999999999412,-597.9999999999848,599.0000000000161,-595.9999999999894,,-846.9999999999671
2016.09.19,-758.0000000000142,24.999999999991473,532.9999999999945,498.9999999999939,-842.0000000000094,532.9999999999945,-339.99999999999585,-691.0000000000025,716.0000000000056,-563.999999999993,,-889.0000000000349
2016.09.19,-717.000000000012,37.9999999999967,539.999999999996,473.0000000000012,-846.0000000000134,507.9999999999973,-365.99999999999966,-550.9999999999877,735.000000000019,-496.9999999999999,,-683.0000000000025
2016.09.19,-720.0000000000095,248.99999999999523,612.0000000000015,531.9999999999991,-809.0000000000152,564.9999999999933,-362.99999999999113,-269.9999999999818,743.0000000000048,-411.9999999999919,,127.0000000000042
2016.09.19,-592.9999999999991,200.9999999999934,585.9999999999976,500.9999999999959,-721.000000000016,539.999999999996,-211.99999999998997,-256.9999999999766,651.0000000000016,-464.9999999999892,,231.00000000001364
2016.09.19,-513.0000000000078,189.99999999999773,612.0000000000015,468.00000000000176,-644.0000000000001,526.9999999999997,-143.9999999999997,-201.99999999999818,584.0000000000067,-469.99999999999886,,408.00000000000273
2016.09.19,-614.0000000000034,244.99999999999034,651.0000000000016,539.0000000000006,-770.000000000004,585.9999999999976,-232.99999999999432,-228.999999999985,690.0000000000128,-467.9999999999893,,397.00000000002694
2016.09.19,-588.0000000000107,262.00000000000045,617.9999999999964,539.999999999996,-754.0000000000102,595.0000000000011,-235.99999999999176,-207.9999999999984,775.0000000000146,-450.9999999999934,,553.0000000000041
2016.09.19,-548.0000000000151,241.99999999999022,600.0000000000006,519.0000000000028,-739.0000000000008,605.9999999999955,-204.99999999999963,-173.99999999997817,759.0000000000208,-433.9999999999975,,626.0000000000186
2016.09.19,-530.0000000000082,228.9999999999992,587.9999999999997,519.0000000000028,-805.0000000000113,619.0000000000028,-216.99999999998943,-170.99999999999227,767.0000000000066,-454.9999999999983,,544.0000000000117
2016.09.19,-670.000000000015,280.9999999999917,659.999999999994,541.0000000000026,-878.000000000001,636.9999999999986,-258.9999999999981,-139.99999999998636,787.0000000000043,-430.9999999999974,,527.9999999999933
