date,USDCHF,GBPUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,AUDCAD,NZDCAD,empty,sum
2016.10.17,-68.00000000000139,-69.9999999999923,-29.999999999996696,-89.00000000000574,-30.999999999992145,-204.99999999999963,-49.000000000006594,-58.000000000002494,-113.99999999999189,-218.99999999999142,-178.99999999999582,,-1111.9999999999764
2016.10.17,-52.99999999999194,49.99999999999449,112.000000000001,-75.00000000000284,-12.000000000000899,-121.99999999999989,87.99999999999386,234.00000000000088,212.99999999999653,-110.99999999999443,-141.99999999999767,,181.9999999999991
2016.10.17,-64.99999999999284,14.000000000002899,62.99999999999084,-97.9999999999981,-51.000000000001044,-150.00000000000568,-3.0000000000001137,235.00000000000742,97.9999999999981,-167.00000000000603,-165.00000000000404,,-289.0000000000086
2016.10.17,-63.99999999999739,-9.999999999998899,72.99999999998974,-100.0000000000112,-31.999999999998696,-185.99999999999727,-57.00000000000216,248.00000000000378,173.00000000000094,-139.00000000000023,-95.99999999999609,,-190.0000000000075
2016.10.17,-58.99999999999794,-45.99999999999049,22.0000000000109,-103.00000000000864,63.00000000000195,-221.00000000000452,-177.0000000000067,258.0000000000027,309.99999999998806,-52.000000000007596,-129.9999999999968,,-135.0000000000091
2016.10.17,-61.999999999995396,26.999999999999247,103.99999999999298,-90.00000000001229,135.00000000000733,-170.00000000000347,-170.0000000000017,303.0000000000088,524.9999999999977,58.000000000002494,-170.99999999999892,,488.99999999999676
2016.10.17,-56.99999999999594,112.000000000001,150.99999999999002,-53.999999999998494,174.00000000000747,-92.00000000000318,-126.00000000000477,422.00000000001125,726.0000000000044,43.999999999999595,-226.99999999999943,,1073.0000000000118
2016.10.17,-73.99999999999629,43.999999999999595,117.00000000001154,-60.000000000015596,160.00000000000458,-114.00000000000298,-67.00000000000728,422.00000000001125,611.000000000006,10.999999999994348,-271.9999999999945,,778.0000000000107
2016.10.17,-66.99999999999484,-8.999999999992347,38.0000000000047,-78.00000000000028,173.00000000000094,-184.00000000000637,-337.0000000000033,486.00000000000864,628.9999999999907,-13.00000000000745,-317.0000000000006,,320.9999999999997
2016.10.17,-34.000000000000696,-29.999999999996696,-11.999999999989797,-83.00000000001084,297.00000000000284,-224.9999999999974,-435.0000000000023,572.0000000000169,764.9999999999934,29.999999999996696,-459.99999999999375,,385.0000000000184
2016.10.17,-68.99999999999685,-49.99999999999449,39.00000000001125,-101.00000000001774,218.00000000000708,-214.00000000000307,-272.00000000000557,564.000000000009,689.9999999999907,-12.000000000000899,-500.00000000000045,,292.99999999999886
2016.10.17,-37.99999999999359,29.00000000001235,52.000000000007596,-102.00000000000209,214.99999999999852,-217.0000000000005,-99.00000000000375,585.9999999999976,689.9999999999907,-43.00000000000415,-500.00000000000045,,573.0000000000023
2016.10.17,-37.99999999999359,92.00000000000318,41.000000000002146,-135.00000000001845,219.00000000000253,-184.00000000000637,42.999999999992156,645.0000000000067,713.9999999999924,-60.99999999999994,-487.0000000000041,,848.9999999999766
2016.10.17,31.999999999998696,36.0000000000138,-15.00000000000945,-96.00000000000719,200.00000000000017,-243.00000000000432,-28.000000000005798,538.0000000000163,554.9999999999944,-79.00000000000685,-442.9999999999934,,456.99999999999636
2016.10.17,43.00000000000415,92.00000000000318,15.999999999993797,-91.00000000001884,225.00000000000853,-228.00000000000597,1.9999999999953388,624.0000000000023,655.0000000000056,-95.00000000000064,-503.99999999999335,,738.9999999999941
2016.10.17,34.000000000000696,-24.000000000001798,-65.00000000000395,-116.00000000000499,230.000000000008,-302.0000000000023,-85.00000000000796,504.0000000000156,534.9999999999966,-73.00000000001194,-526.9999999999997,,110.99999999998829
2016.10.17,43.999999999999595,-17.000000000000348,-97.9999999999981,-117.00000000001154,170.99999999999892,-333.0000000000055,-251.00000000000477,398.00000000000944,378.999999999996,-99.00000000000463,-539.999999999996,,-463.00000000001705
2016.10.17,19.00000000000235,-15.999999999993797,-65.99999999998829,-130.0000000000079,168.00000000000148,-318.00000000000716,-216.99999999999875,395.99999999999636,383.0,-89.00000000000574,-520.9999999999936,,-390.99999999999505
2016.10.17,21.00000000000435,1.0000000000065512,-96.99999999999153,-128.000000000017,167.00000000000603,-301.0000000000068,-91.99999999999875,438.00000000000506,442.9999999999934,-93.99999999999409,-551.0000000000015,,-192.99999999999426
2016.10.17,53.00000000000304,99.00000000000463,-24.000000000001798,-155.00000000001623,212.00000000000108,-268.0000000000016,-44.00000000001114,574.0000000000078,550.000000000006,-113.99999999999189,-585.9999999999976,,297.0000000000023
2016.10.17,-48.99999999999905,214.00000000000307,174.00000000000747,-214.00000000000307,186.00000000000838,-163.99999999999747,-88.99999999999864,856.0000000000123,869.999999999993,-69.9999999999923,-583.0000000000002,,1131.0000000000334
2016.10.17,-47.9999999999925,36.999999999998145,51.000000000001044,-175.00000000001404,190.00000000000128,-219.99999999999798,-180.00000000000682,783.0000000000003,791.9999999999927,-133.00000000000534,-726.9999999999999,,369.9999999999769
2016.10.17,-58.99999999999794,-28.000000000005798,-49.00000000001015,-119.00000000000244,247.00000000000833,-261.0000000000001,-115.99999999999966,701.0000000000183,696.999999999992,-113.99999999999189,-746.9999999999976,,152.00000000001307
2016.10.17,89.00000000000574,32.999999999994145,-73.99999999999629,-77.00000000001594,255.00000000000523,-272.00000000000557,-88.00000000000807,639.0000000000118,605.9999999999955,-144.0000000000108,-797.9999999999987,,168.99999999997704
2016.10.17,69.00000000000794,97.9999999999981,-65.00000000000395,-97.9999999999981,236.99999999999832,-300.0000000000003,-85.00000000000796,702.0000000000026,605.9999999999955,-147.00000000000824,-775.9999999999989,,240.99999999998522
2016.10.17,97.9999999999981,18.0000000000069,-168.99999999999693,-107.00000000001265,238.0000000000049,-360.0000000000048,-184.0000000000117,585.0000000000133,597.9999999999874,-120.00000000000898,-768.9999999999975,,-172.00000000002194
2016.10.17,53.00000000000304,53.00000000001415,-52.99999999999194,-158.0000000000137,207.00000000000162,-309.99999999999915,-150.00000000000568,543.0000000000045,554.9999999999944,-140.0000000000068,-726.9999999999999,,-126.99999999999943
2016.10.17,30.000000000007798,9.999999999998899,-112.000000000001,-175.00000000001404,131.00000000000333,-385.99999999999744,-256.0000000000002,290.9999999999968,269.00000000000813,-127.99999999999478,-651.999999999997,,-977.9999999999895
2016.10.17,39.00000000000014,-208.99999999999253,-286.00000000000847,-187.00000000000384,117.00000000000044,-529.0000000000017,-417.0000000000016,6.000000000017103,25.999999999992696,-113.99999999999189,-585.0000000000022,,-2138.999999999992
2016.10.17,87.99999999999919,-87.99999999999919,-259.0000000000092,-172.0000000000166,113.00000000000753,-456.00000000000085,-295.0000000000017,63.99999999999739,136.00000000000279,-85.00000000000173,-549.9999999999949,,-1504.0000000000173
2016.10.17,63.00000000000195,-191.99999999999218,-286.99999999999284,-170.00000000000347,91.00000000000774,-524.0000000000023,-402.000000000001,-99.99999999998899,-42.999999999993044,-63.000000000013046,-568.0000000000018,,-2194.999999999979
2016.10.17,108.00000000000809,-119.99999999998678,-286.99999999999284,-192.99999999999872,79.00000000000685,-519.9999999999983,-445.99999999999795,-76.99999999999375,21.00000000000435,-124.00000000001299,-678.0000000000008,,-2236.9999999999627
2016.10.17,77.00000000000485,46.999999999997044,-133.99999999998968,-213.00000000001873,53.00000000000304,-440.00000000000705,-335.00000000000796,234.00000000000088,119.00000000000244,-262.00000000000665,-770.000000000004,,-1624.000000000026
2016.10.17,82.00000000000429,-21.00000000000435,-126.0000000000039,-204.00000000000418,28.000000000005798,-407.0000000000018,-390.00000000000057,178.00000000001148,164.99999999999292,-147.99999999999258,-761.0000000000006,,-1603.9999999999932
2016.10.17,23.00000000000635,-139.00000000000023,-219.99999999999798,-246.00000000001288,4.000000000004,-489.0000000000061,-515.0000000000006,36.999999999998145,-26.999999999999247,-167.00000000000603,-780.9999999999984,,-2520.0000000000127
2016.10.17,-44.99999999999504,-90.99999999999665,-85.00000000000173,-270.99999999999903,-27.999999999994696,-446.9999999999974,-386.0000000000099,263.99999999999756,42.999999999993044,-275.000000000003,-742.9999999999936,,-2064.000000000001
2016.10.17,-42.999999999993044,-52.99999999999194,-5.999999999994898,-285.00000000000193,-26.999999999999247,-404.0000000000044,-358.0000000000041,242.00000000000887,62.000000000006494,-286.99999999999284,-792.0000000000039,,-1950.999999999971
