date,CADCHF,EURJPY,empty,sum
2020.10.19,43.999999999999595,30.9999999999917,,74.9999999999913
2020.10.19,41.000000000002146,10.99999999999568,,51.999999999997826
2020.10.19,107.99999999999699,-15.000000000000568,,92.99999999999642
2020.10.19,100.00000000000009,-11.00000000000989,,88.9999999999902
2020.10.19,119.99999999999788,39.00000000000148,,158.99999999999937
2020.10.19,131.00000000000333,45.000000000001705,,176.00000000000503
2020.10.19,156.00000000000057,121.99999999999989,,278.00000000000045
2020.10.19,168.00000000000148,72.00000000000273,,240.0000000000042
2020.10.19,168.99999999999693,49.99999999999716,,218.9999999999941
2020.10.19,159.9999999999935,19.99999999999602,,179.9999999999895
2020.10.19,158.99999999999804,-34.000000000006025,,124.99999999999201
2020.10.19,146.00000000000168,-10.000000000005116,,135.99999999999656
2020.10.19,126.99999999999933,-39.00000000000148,,87.99999999999785
2020.10.19,129.00000000000134,-48.00000000000182,,80.99999999999952
2020.10.19,143.00000000000423,-55.00000000000682,,87.99999999999741
2020.10.19,153.00000000000313,-54.000000000002046,,99.00000000000108
2020.10.19,149.99999999999457,-13.00000000000523,,136.99999999998934
2020.10.19,158.0000000000026,15.999999999991132,,173.99999999999372
2020.10.19,144.99999999999514,-30.000000000001137,,114.999999999994
2020.10.19,209.00000000000364,-64.99999999999773,,144.0000000000059
2020.10.19,166.99999999999494,34.99999999999659,,201.99999999999153
2020.10.19,76.99999999999375,70.99999999999795,,147.9999999999917
2020.10.19,-9.00000000000345,173.00000000000182,,163.99999999999838
2020.10.19,-9.999999999998899,173.99999999999238,,163.9999999999935
2020.10.19,-50.0000000000056,346.9999999999942,,296.99999999998863
2020.10.19,-85.00000000000173,372.99999999999045,,287.99999999998875
2020.10.19,-109.99999999999899,384.00000000000034,,274.00000000000136
2020.10.19,-133.00000000000534,501.99999999999534,,368.99999999999
2020.10.19,-163.99999999999747,473.99999999998954,,309.99999999999204
2020.10.19,-180.0000000000024,661.9999999999919,,481.99999999998954
2020.10.19,-224.000000000002,643.0000000000007,,418.9999999999987
2020.10.19,-226.99999999999943,590.0000000000034,,363.000000000004
2020.10.19,-167.00000000000603,671.999999999997,,504.999999999991
2020.10.19,-167.00000000000603,695.999999999998,,528.9999999999919
2020.10.19,-170.00000000000347,814.9999999999977,,644.9999999999943
2020.10.19,-156.99999999999602,801.9999999999925,,644.9999999999965
2020.10.19,-170.00000000000347,765.0000000000006,,594.999999999997
2020.10.19,-185.00000000000182,795.0000000000017,,609.9999999999999
2020.10.19,-195.9999999999962,753.0000000000001,,557.0000000000039
