date,USDCAD,AUDJPY,empty,sum
2015.11.16,-87.99999999999919,-7.000000000005002,,-95.00000000000419
2015.11.16,-150.00000000000568,30.9999999999917,,-119.00000000001398
2015.11.16,-256.99999999999613,-215.0000000000034,,-471.99999999999955
2015.11.16,-263.00000000001324,-188.0000000000024,,-451.00000000001563
2015.11.16,-252.99999999999213,-159.00000000000603,,-411.9999999999982
2015.11.16,-371.99999999999454,-61.00000000000705,,-433.0000000000016
2015.11.16,-297.9999999999983,-29.000000000010573,,-327.00000000000887
2015.11.16,-218.99999999999142,21.99999999999136,,-197.00000000000006
2015.11.16,-218.99999999999142,9.999999999990905,,-209.0000000000005
2015.11.16,-214.00000000000307,62.99999999998818,,-151.0000000000149
2015.11.16,-197.00000000000273,87.99999999999386,,-109.00000000000887
2015.11.16,-217.0000000000005,75.9999999999934,,-141.0000000000071
2015.11.16,-270.99999999999903,48.99999999999238,,-222.00000000000665
2015.11.16,-239.99999999999577,78.99999999999352,,-161.00000000000225
2015.11.16,-202.9999999999976,69.99999999999318,,-133.00000000000443
2015.11.16,-143.00000000000423,7.999999999995566,,-135.00000000000867
2015.11.16,-141.99999999999767,27.999999999991587,,-114.00000000000608
2015.11.16,-113.99999999999189,44.999999999987494,,-69.00000000000439
2015.11.16,-58.000000000002494,56.99999999998795,,-1.0000000000145448
2015.11.16,-97.9999999999981,251.99999999999534,,153.99999999999724
2015.11.16,-129.00000000000134,353.9999999999992,,224.99999999999787
2015.11.16,-124.99999999999733,410.99999999998715,,285.9999999999898
2015.11.16,-141.99999999999767,405.00000000000114,,263.00000000000347
2015.11.16,-123.00000000000644,476.99999999998965,,353.99999999998323
2015.11.16,-282.0000000000045,301.9999999999925,,19.999999999988006
2015.11.16,-229.00000000001253,293.99999999999693,,64.9999999999844
2015.11.16,-218.99999999999142,368.9999999999998,,150.00000000000836
2015.11.16,-188.00000000001037,387.00000000000045,,198.99999999999008
2015.11.16,-200.00000000000017,368.9999999999998,,168.9999999999996
2015.11.16,-214.00000000000307,352.99999999999443,,138.99999999999136
2015.11.16,-428.00000000000614,271.0000000000008,,-157.00000000000534
2015.11.16,-507.9999999999973,174.99999999999716,,-333.00000000000017
2015.11.16,-568.000000000013,105.99999999999454,,-462.0000000000184
2015.11.16,-565.9999999999999,153.99999999999636,,-412.0000000000035
2015.11.16,-635.9999999999922,132.99999999999557,,-502.9999999999966
2015.11.16,-713.0000000000081,140.99999999999113,,-572.0000000000169
2015.11.16,-717.9999999999964,121.99999999999989,,-595.9999999999965
2015.11.16,-716.0000000000056,147.99999999999613,,-568.0000000000094
2015.11.16,-644.0000000000001,140.00000000000057,,-503.99999999999955
2015.11.16,-443.99999999999994,210.99999999999852,,-233.00000000000142
2015.11.16,-473.0000000000123,281.9999999999965,,-191.0000000000158
2015.11.16,-435.0000000000076,287.9999999999967,,-147.0000000000109
2015.11.16,-373.00000000000114,390.00000000000057,,16.99999999999943
2015.11.16,-373.00000000000114,367.999999999995,,-5.000000000006139
2015.11.16,-341.99999999999784,352.99999999999443,,10.99999999999659
2015.11.16,-266.0000000000107,360.99999999999,,94.99999999997931
2015.11.16,-319.0000000000026,337.99999999999386,,18.999999999991246
2015.11.16,-343.00000000000443,365.99999999999966,,22.999999999995225
2015.11.17,-344.00000000001097,332.9999999999984,,-11.000000000012562
2015.11.17,-357.99999999999164,280.9999999999917,,-76.99999999999994
2015.11.17,-358.9999999999982,365.99999999999966,,7.000000000001478
2015.11.17,-360.0000000000048,384.9999999999909,,24.99999999998613
2015.11.17,-336.00000000000296,381.0000000000002,,44.99999999999727
