date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.11.08,109.99999999999899,-107.99999999999699,-89.00000000000574,234.99999999999943,129.9999999999968,-448.000000000004,217.0000000000005,220.00000000002018,141.00000000000225,185.00000000000182,407.99999999999727,-65.99999999999939,-165.9999999999995,100.99999999999554,-472.0000000000084,-137.9999999999937,63.99999999999739,-539.0000000000006,-323.0000000000075,320.99999999999795,587.9999999999939,-247.00000000000833,-524.0000000000023,-196.0000000000184,,-596.0000000000429
2021.11.08,131.99999999999878,-113.99999999999189,-75.00000000000284,265.00000000000057,61.999999999995396,-415.99999999999415,252.0000000000078,236.00000000001398,145.00000000000622,165.00000000000404,393.9999999999944,-75.9999999999983,-144.0000000000108,-11.00000000000545,-492.00000000001864,-147.99999999999258,-38.0000000000047,-476.0000000000098,-323.0000000000075,259.00000000000034,539.999999999992,-199.00000000000472,-475.0000000000032,-209.9999999999991,,-747.00000000003
2021.11.08,141.00000000000225,-150.00000000000568,-63.99999999999739,203.00000000000296,57.99999999999139,-471.99999999999466,218.00000000000708,239.00000000001143,140.0000000000068,147.00000000000824,376.99999999999403,-87.99999999999919,-138.0000000000159,-5.999999999994898,-439.9999999999977,-173.99999999998528,-58.000000000002494,-608.0000000000085,-312.0000000000118,240.99999999999966,519.999999999996,-206.00000000000617,-517.9999999999962,-215.00000000000963,,-1165.000000000006
2021.11.08,151.00000000000114,-97.9999999999981,-34.000000000000696,213.99999999999864,71.99999999999429,-448.9999999999994,270.99999999999903,229.00000000001253,192.00000000000327,214.00000000000307,459.99999999999375,-44.99999999999504,-102.00000000000209,113.00000000000753,-379.99999999999545,-72.0000000000054,137.9999999999937,-601.000000000007,-306.0000000000116,271.99999999999136,557.9999999999927,-194.0000000000053,-495.9999999999964,-221.00000000000452,,-114.00000000003004
2021.11.08,195.9999999999962,-34.000000000000696,-42.0000000000087,173.00000000000182,-71.00000000000995,-485.99999999999756,154.0000000000097,287.9999999999994,190.99999999999673,146.00000000000168,413.99999999999216,-183.99999999999528,-59.000000000009045,117.00000000001154,-377.00000000000955,-168.99999999999693,-143.00000000000423,-675.0000000000034,-307.00000000000216,68.9999999999884,393.0000000000007,-228.00000000000597,-532.9999999999945,-247.00000000001944,,-1414.0000000000591
2021.11.08,202.0000000000022,-96.00000000000719,-140.0000000000068,123.99999999999523,-41.000000000002146,-431.99999999999903,150.00000000000568,322.00000000000006,151.9999999999966,162.0000000000066,417.99999999999613,-178.99999999999582,-224.000000000002,-19.999999999997797,-403.99999999999636,-313.99999999999204,-187.00000000000384,-412.00000000001234,-202.0000000000124,96.9999999999942,414.99999999999204,-207.00000000000162,-539.999999999996,-248.00000000000378,,-1604.0000000000407
2021.11.08,185.99999999999727,-194.0000000000053,-163.00000000000205,117.00000000000443,67.9999999999903,-514.9999999999987,316.0000000000052,374.0000000000077,150.00000000000568,197.00000000000273,448.9999999999994,-112.000000000001,-339.0000000000004,5.999999999994898,-439.9999999999977,-339.0000000000004,-117.99999999999588,-639.0000000000118,-176.00000000000193,177.99999999999727,492.999999999995,-275.000000000003,-631.0000000000038,-282.0000000000045,,-1689.0000000000268
2021.11.08,168.00000000000148,-137.9999999999937,-134.99999999999625,36.000000000001364,117.99999999999588,-536.0000000000032,293.0000000000099,326.0000000000041,190.00000000000128,275.99999999999847,524.9999999999977,-92.99999999999864,-185.99999999999727,68.00000000000139,-322.00000000000273,-204.00000000000418,99.00000000000463,-661.0000000000005,-165.00000000000625,185.99999999999284,509.9999999999909,-280.00000000000244,-631.0000000000038,-262.00000000000665,,-818.0000000000155
2021.11.08,285.00000000000193,-106.00000000000608,-24.000000000001798,66.0000000000025,39.00000000000014,-459.99999999999375,394.00000000000546,365.99999999999966,224.9999999999974,248.00000000000378,514.9999999999987,-58.99999999999794,-218.00000000000708,-12.999999999996348,-218.00000000001774,-160.99999999998892,7.999999999985796,-644.0000000000001,-138.00000000000523,121.99999999999989,458.999999999989,-209.9999999999991,-578.9999999999961,-304.00000000001535,,-407.00000000004104
2021.11.08,287.9999999999994,-151.9999999999966,-100.99999999999554,85.99999999999852,97.9999999999981,-522.9999999999957,480.99999999999807,423.0000000000178,265.0000000000041,304.00000000000426,605.0,-81.9999999999932,-231.0000000000034,12.999999999996348,-296.99999999999704,-211.00000000000563,-15.999999999993797,-707.0000000000132,-150.00000000000568,179.9999999999926,557.9999999999927,-223.00000000000654,-636.9999999999986,-335.00000000001864,,-364.0000000000216
2021.11.08,292.9999999999988,-123.00000000000644,-143.00000000000423,85.99999999999852,100.00000000000009,-531.0000000000036,479.99999999999153,473.0000000000123,277.000000000005,311.00000000000574,631.9999999999992,-90.0000000000012,-184.00000000000637,-0.9999999999843467,-334.0000000000032,-221.00000000000452,-19.999999999997797,-730.0000000000084,-211.00000000001273,176.9999999999925,574.9999999999886,-203.00000000000873,-622.9999999999958,-383.0,,-393.00000000004513
2021.11.08,317.0000000000006,-353.0000000000033,-141.99999999999767,126.00000000000477,90.99999999999665,-578.9999999999961,563.0000000000024,492.0000000000035,304.9999999999997,335.0000000000075,667.9999999999908,-39.00000000000014,-382.0000000000157,-221.00000000000452,-400.0000000000057,-170.00000000000347,31.000000000003247,-771.0000000000106,-252.00000000000955,210.99999999999852,629.9999999999955,-207.00000000000162,-648.0000000000041,-396.00000000001853,,-791.0000000000675
2021.11.08,287.0000000000039,-402.9999999999978,-170.00000000000347,61.00000000000705,83.9999999999952,-602.999999999998,617.0000000000009,481.0000000000203,290.00000000000136,269.00000000000813,639.9999999999961,9.999999999998899,-504.9999999999999,-278.9999999999848,-411.00000000000136,-241.00000000000233,-100.0000000000112,-768.0000000000131,-277.000000000001,168.99999999999693,632.9999999999956,-221.00000000000452,-702.9999999999981,-429.00000000001273,,-1569.0000000000039
2021.11.08,244.99999999999523,-560.0000000000049,-205.00000000001074,51.00000000000193,141.99999999999767,-676.9999999999943,713.9999999999924,496.00000000000756,260.00000000000466,323.0000000000066,687.9999999999998,62.000000000006494,-706.0000000000066,-434.000000000001,-399.0000000000009,-327.99999999999494,-36.0000000000138,-871.0000000000217,-191.0000000000025,206.99999999999363,662.9999999999967,-277.000000000005,-800.9999999999961,-500.00000000001154,,-2134.0000000000614
2021.11.08,238.0000000000049,-683.0000000000114,-233.00000000001654,-6.000000000000227,156.99999999999602,-729.0000000000018,913.9999999999926,507.000000000013,250.00000000000577,353.0000000000033,761.0000000000006,130.0000000000079,-838.0000000000055,-536.0000000000032,-407.0000000000107,-316.0000000000052,-21.00000000000435,-976.0000000000213,-180.00000000000682,210.99999999999852,733.9999999999947,-316.0000000000052,-839.9999999999964,-519.0000000000028,,-2345.0000000000737
2021.11.08,236.00000000000287,-675.0000000000034,-229.00000000001253,-4.9999999999954525,167.9999999999904,-710.999999999995,913.0000000000083,497.0000000000141,229.99999999999687,346.0000000000019,755.99999999999,199.00000000000472,-954.0000000000103,-526.0000000000042,-375.0,-361.9999999999957,21.00000000000435,-1031.000000000004,-118.00000000000921,208.99999999998897,725.9999999999991,-368.00000000000165,-890.0000000000019,-508.00000000001955,,-2451.0000000000514
2021.11.08,253.99999999999866,-689.0000000000063,-194.0000000000053,-206.99999999999363,175.99999999999838,-759.999999999994,927.9999999999955,493.0000000000101,217.0000000000005,418.0000000000073,806.999999999991,211.00000000000563,-977.0000000000057,-455.99999999998977,-240.0000000000091,-360.9999999999891,175.99999999999838,-1100.000000000012,-47.000000000011255,165.99999999999682,647.9999999999961,-462.0000000000068,-958.0000000000033,-468.00000000000176,,-2425.0000000000296
2021.11.08,256.99999999999613,-780.000000000003,-177.00000000000495,-233.0000000000041,263.99999999999756,-764.9999999999934,937.00000000001,486.00000000000864,195.9999999999962,430.00000000000813,808.9999999999931,229.00000000000142,-1155.000000000017,-425.99999999999307,-93.99999999999409,-431.99999999998795,241.99999999998667,-1148.0000000000157,86.99999999998909,135.99999999999568,589.9999999999892,-526.9999999999997,-1003.9999999999937,-463.0000000000134,,-2541.000000000048
2021.11.08,182.00000000000438,-973.0000000000016,-350.00000000000585,-242.00000000000443,274.9999999999919,-766.9999999999955,1008.0000000000089,490.0000000000126,165.00000000000404,406.00000000000637,752.9999999999926,258.0000000000027,-1229.9999999999977,-635.9999999999922,-211.00000000001273,-468.9999999999861,99.99999999998899,-1027.0000000000002,69.99999999999318,135.99999999999568,594.9999999999989,-513.0000000000078,-953.9999999999993,-414.00000000000324,,-3348.000000000006
2021.11.08,143.00000000000423,-981.999999999994,-336.00000000000296,-230.99999999999454,268.99999999999704,-749.9999999999951,937.9999999999944,467.0000000000174,136.99999999999824,353.99999999999875,673.9999999999968,245.0000000000063,-1317.999999999997,-655.9999999999899,-272.0000000000198,-540.9999999999915,58.000000000002494,-867.0000000000177,-9.000000000000341,164.00000000000148,601.9999999999897,-487.99999999999955,-937.9999999999944,-415.0000000000098,,-3752.000000000001
2021.11.08,141.00000000000225,-834.0000000000014,-306.00000000000625,-161.00000000000136,258.9999999999981,-702.9999999999981,909.0000000000042,477.0000000000163,175.00000000000293,355.0000000000053,673.9999999999968,191.00000000000784,-1052.0000000000084,-505.99999999998425,-281.0000000000059,-441.99999999998687,73.99999999999629,-798.0000000000098,-21.000000000000796,189.99999999999773,597.999999999999,-418.0000000000073,-831.9999999999994,-358.00000000001387,,-2668.9999999999973
2021.11.08,119.00000000000244,-879.0000000000075,-353.0000000000033,-185.00000000000227,287.9999999999994,-751.0000000000017,910.9999999999951,476.0000000000098,160.00000000000458,384.00000000000654,695.9999999999966,194.0000000000053,-1068.0000000000023,-400.9999999999847,-283.00000000001546,-436.9999999999985,113.00000000000753,-858.0000000000032,-4.0000000000048885,222.99999999999898,621.9999999999999,-494.00000000000557,-873.999999999997,-333.0000000000055,,-2734.0000000000055
2021.11.08,119.99999999999788,-839.0000000000119,-323.0000000000066,-170.0000000000017,329.999999999997,-737.9999999999942,903.0000000000093,468.00000000000176,151.00000000000114,382.00000000000455,684.9999999999911,213.00000000000762,-1070.0000000000155,-377.0000000000051,-263.00000000000523,-452.99999999999227,188.9999999999947,-853.0000000000149,1.9999999999953388,256.0000000000002,628.9999999999907,-481.0000000000092,-893.9999999999948,-351.0000000000124,,-2484.0000000000723
2021.11.08,117.00000000000044,-831.000000000004,-312.00000000000114,-134.00000000000034,290.9999999999968,-726.9999999999999,852.9999999999926,441.0000000000025,109.99999999999899,353.0000000000033,644.0000000000001,200.00000000000017,-1105.0000000000005,-428.9999999999905,-281.0000000000059,-493.99999999999443,143.99999999998857,-837.000000000021,21.000000000000796,238.9999999999901,602.9999999999944,-469.0000000000083,-875.0000000000035,-346.0000000000019,,-2824.0000000000623
2021.11.08,146.99999999999713,-764.9999999999934,-293.0000000000099,-108.00000000000409,283.99999999999534,-705.0000000000001,890.000000000013,467.0000000000174,118.00000000000699,369.0000000000082,586.9999999999931,211.00000000000563,-1100.9999999999964,-428.9999999999905,-298.0000000000018,-506.0000000000064,147.99999999999258,-845.0000000000068,0.999999999990564,248.99999999999523,578.9999999999935,-487.99999999999955,-892.9999999999993,-357.00000000000733,,-2738.0000000000073
2021.11.08,144.99999999999514,-764.0000000000091,-290.00000000001245,-114.00000000000432,306.9999999999906,-668.0000000000019,842.0000000000094,456.00000000001194,100.00000000000009,374.0000000000077,634.9999999999967,186.00000000000838,-1133.0000000000061,-377.9999999999894,-275.0000000000057,-516.0000000000053,157.99999999999147,-745.0000000000178,43.99999999999693,254.99999999999545,600.9999999999991,-511.0000000000059,-863.9999999999981,-300.00000000001137,,-2455.0000000000646
2021.11.08,134.0000000000008,-774.000000000008,-300.99999999999574,-131.00000000000023,307.99999999999716,-681.9999999999937,828.0000000000065,442.00000000000904,119.99999999999788,363.0000000000022,639.9999999999961,192.99999999999872,-1079.0000000000077,-353.99999999998766,-288.0000000000109,-485.99999999998647,171.99999999999437,-750.0000000000063,24.999999999991473,237.99999999999955,601.9999999999897,-489.0000000000061,-853.0000000000038,-301.0000000000179,,-2423.000000000041
2021.11.08,119.00000000000244,-798.0000000000098,-300.00000000001137,-118.99999999999977,313.99999999999204,-714.999999999999,846.9999999999977,435.0000000000076,143.00000000000423,369.0000000000082,646.9999999999976,207.00000000000162,-991.0000000000085,-346.0000000000019,-307.00000000001637,-412.9999999999967,185.99999999999727,-836.0000000000146,-24.00000000000091,259.9999999999909,613.9999999999901,-460.00000000000483,-856.9999999999967,-330.0000000000081,,-2355.0000000000787
2021.11.08,131.00000000000333,-819.9999999999985,-311.0000000000168,-99.00000000000375,271.9999999999945,-690.0000000000017,873.0000000000126,468.00000000000176,163.00000000000205,356.00000000000074,630.9999999999927,208.00000000000819,-1035.0000000000082,-505.99999999998425,-318.00000000001205,-414.00000000000324,113.00000000000753,-748.0000000000153,-36.000000000001364,259.9999999999909,609.9999999999994,-428.00000000000614,-805.0000000000001,-302.0000000000023,,-2427.00000000004
2021.11.08,136.00000000000279,-866.9999999999956,-314.00000000001427,-94.99999999999886,287.9999999999994,-673.0000000000014,951.9999999999973,464.00000000001995,165.9999999999995,350.00000000000585,620.9999999999937,257.0000000000072,-1095.0000000000016,-543.0000000000045,-319.0000000000168,-421.0000000000047,107.99999999999699,-727.0000000000109,-43.00000000000637,253.0000000000001,600.9999999999991,-419.00000000000273,-788.9999999999952,-299.00000000000483,,-2408.000000000036
2021.11.08,150.00000000000568,-862.9999999999916,-313.00000000000773,-123.00000000000466,317.9999999999961,-700.0000000000006,953.0000000000039,492.0000000000035,173.9999999999964,382.00000000000455,662.9999999999914,228.00000000000597,-1070.0000000000155,-455.99999999998977,-306.0000000000116,-405.9999999999952,154.99999999999403,-775.0000000000146,-32.00000000001069,262.00000000000045,631.9999999999908,-433.0000000000056,-817.000000000001,-320.00000000000915,,-2205.000000000065
2021.11.08,151.00000000000114,-851.0000000000017,-290.00000000001245,-111.0000000000042,281.99999999999335,-687.9999999999998,886.9999999999934,476.0000000000098,163.00000000000205,353.99999999999875,652.9999999999925,248.00000000000378,-1065.0000000000048,-553.0000000000035,-294.00000000001114,-374.999999999992,165.9999999999995,-788.0000000000109,-43.00000000000637,250.99999999999056,619.9999999999903,-447.0000000000085,-802.9999999999982,-384.00000000000654,,-2441.0000000000846
2021.11.09,28.000000000005798,-836.9999999999989,-270.00000000001467,-128.0000000000001,282.99999999999994,-658.0000000000031,818.0000000000076,229.00000000001253,77.00000000000485,294.00000000000534,518.9999999999917,275.000000000003,-1008.0000000000089,-398.9999999999938,-258.0000000000098,-377.0000000000051,192.99999999999872,-920.0000000000097,-15.000000000000568,227.99999999999443,472.999999999999,-418.0000000000073,-756.0000000000011,-406.00000000001745,,-3033.0000000000473
2021.11.09,112.99999999999643,-831.000000000004,-277.00000000001614,-99.99999999999432,268.99999999999704,-626.9999999999998,839.9999999999964,419.0000000000138,129.9999999999968,314.0000000000032,579.9999999999916,274.00000000000756,-975.9999999999991,-480.99999999999807,-289.0000000000157,-368.9999999999971,167.00000000000603,-751.0000000000127,-25.000000000005684,248.99999999999523,578.9999999999935,-392.00000000000347,-727.9999999999953,-367.0000000000062,,-2279.0000000000505
2021.11.09,116.00000000000499,-817.000000000001,-273.0000000000121,-102.00000000000387,244.99999999999523,-627.9999999999952,883.9999999999959,420.00000000002035,141.99999999999767,328.0000000000061,596.9999999999919,265.0000000000041,-999.0000000000166,-587.0000000000042,-292.0000000000016,-371.99999999999454,65.00000000000395,-695.0000000000011,-56.000000000011596,204.9999999999983,555.9999999999974,-362.00000000000676,-717.9999999999964,-314.00000000001427,,-2392.000000000043
2021.11.09,151.00000000000114,-815.0000000000101,-277.00000000001614,-90.99999999999397,221.99999999999997,-614.9999999999989,948.9999999999999,455.0000000000054,173.00000000000094,304.00000000000426,589.9999999999906,258.9999999999981,-1005.0000000000115,-651.9999999999859,-330.0000000000125,-358.9999999999982,1.999999999990898,-649.0000000000107,-60.000000000002274,191.99999999999307,557.0000000000022,-314.0000000000032,-717.000000000001,-354.0000000000099,,-2384.0000000000678
2021.11.09,146.00000000000168,-858.0000000000032,-311.0000000000168,-150.99999999999625,159.9999999999935,-651.999999999997,944.0000000000115,452.00000000000796,148.0000000000037,247.00000000000833,597.9999999999985,256.0000000000007,-1068.0000000000023,-804.0000000000047,-314.9999999999977,-408.9999999999927,-113.00000000000753,-680.0000000000139,-54.000000000002046,77.99999999998875,516.9999999999959,-301.0000000000068,-768.000000000002,-426.9999999999996,,-3365.0000000000323
2021.11.09,170.00000000000347,-801.9999999999916,-261.0000000000001,-152.9999999999916,57.99999999999139,-587.0000000000042,934.0000000000126,463.0000000000134,148.0000000000037,182.00000000000438,551.9999999999969,241.99999999999778,-1086.000000000009,-944.9999999999958,-256.0000000000002,-431.99999999998795,-270.99999999999903,-588.0000000000107,10.99999999999568,-57.00000000000216,429.9999999999926,-260.00000000000466,-717.000000000001,-443.99999999999994,,-3668.999999999986
2021.11.09,136.00000000000279,-834.0000000000014,-266.999999999995,-237.99999999999955,106.99999999999044,-617.0000000000009,895.0000000000014,426.00000000001523,156.00000000000057,218.00000000000708,578.0000000000007,251.00000000000122,-1080.9999999999986,-882.000000000005,-205.0000000000125,-397.99999999998727,-158.99999999999804,-659.0000000000095,34.99999999999659,-22.00000000000557,446.9999999999885,-238.0000000000049,-726.9999999999999,-434.000000000001,,-3512.0000000000146
2021.11.09,143.9999999999997,-758.9999999999985,-250.00000000001688,-233.99999999999466,67.9999999999903,-583.9999999999957,842.9999999999937,416.00000000001637,140.0000000000068,165.9999999999995,535.999999999992,224.000000000002,-975.9999999999991,-883.9999999999959,-118.99999999999977,-387.99999999998835,-259.0000000000092,-646.0000000000132,76.99999999999818,-81.00000000000307,378.0000000000001,-216.0000000000051,-692.0000000000038,-473.0000000000123,,-3569.000000000037
2021.11.09,131.99999999999878,-835.000000000008,-280.0000000000136,-305.9999999999974,91.99999999999208,-646.0000000000022,913.0000000000083,418.0000000000073,172.00000000000549,192.99999999999872,592.9999999999991,258.9999999999981,-1016.0000000000169,-885.0000000000025,-85.00000000000796,-346.9999999999862,-190.00000000000128,-722.0000000000005,84.99999999999375,-72.00000000000273,423.9999999999924,-231.99999999999886,-739.0000000000008,-470.9999999999992,,-3545.0000000000437
2021.11.09,134.99999999999625,-822.0000000000116,-262.00000000000665,-396.0000000000008,91.99999999999208,-636.9999999999986,905.0000000000002,424.00000000000216,146.99999999999713,189.00000000000583,602.999999999998,255.00000000000523,-1027.0000000000002,-917.9999999999966,-34.99999999999659,-381.99999999999346,-226.99999999999943,-699.0000000000052,115.99999999999966,-162.00000000000614,391.9999999999959,-199.00000000000472,-763.9999999999981,-523.0000000000068,,-3795.0000000000327
2021.11.09,43.999999999999595,-845.9999999999912,-289.0000000000059,-468.0000000000035,-11.00000000000545,-641.9999999999982,794.0000000000058,340.00000000000693,46.999999999997044,14.999999999998348,480.99999999999807,246.00000000000176,-1130.0000000000089,-1214.0000000000039,64.99999999999773,-468.00000000000176,-496.00000000000756,-691.0000000000193,225.9999999999991,-335.00000000000796,245.9999999999951,-184.00000000000637,-765.0000000000045,-565.0000000000155,,-5600.000000000082
2021.11.09,48.000000000003595,-809.9999999999997,-272.00000000000557,-525.9999999999962,8.999999999992347,-553.0000000000035,758.9999999999985,318.00000000001825,12.999999999996348,25.00000000000835,425.99999999999307,238.0000000000049,-1148.0000000000157,-1117.9999999999968,132.99999999998136,-500.9999999999959,-419.0000000000138,-486.00000000000864,329.9999999999983,-365.0000000000091,135.99999999999568,-195.00000000000074,-712.9999999999969,-522.0000000000002,,-5193.000000000053
2021.11.09,29.999999999996696,-844.0000000000003,-353.0000000000033,-500.0,82.99999999999974,-583.0000000000002,771.9999999999949,341.00000000001353,48.000000000003595,94.00000000000519,450.9999999999903,221.00000000000452,-1104.0000000000161,-961.9999999999961,75.9999999999934,-500.9999999999959,-309.0000000000037,-462.0000000000068,280.9999999999917,-283.00000000000125,170.99999999999227,-243.00000000000432,-704.0000000000047,-396.00000000001853,,-4676.000000000065
