date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.11.08,46.00000000000159,-49.00000000001015,0.9999999999843467,88.00000000000807,62.99999999999084,-131.99999999999878,157.00000000000713,106.00000000000608,23.00000000000635,73.00000000000084,122.99999999999534,11.00000000000545,-192.00000000001438,39.999999999995595,-153.00000000002,-134.99999999999625,65.99999999998829,44.99999999998394,-60.000000000002274,120.99999999999511,173.00000000000182,-165.00000000000404,-197.99999999999818,51.99999999998539,,103.99999999991223
2021.11.08,9.00000000000345,-25.00000000000835,-5.999999999994898,94.99999999999886,43.999999999999595,-117.00000000000044,73.00000000001194,106.00000000000608,29.000000000001247,24.000000000001798,88.99999999999464,4.999999999999449,-164.00000000000858,-0.9999999999843467,-211.00000000001273,-153.9999999999875,24.000000000001798,119.99999999998678,-88.00000000000807,114.99999999999488,174.99999999999716,-137.00000000000932,-127.99999999999478,103.99999999999298,,-19.000000000018375
2021.11.08,39.00000000000014,-79.00000000000685,-50.0000000000167,177.0000000000067,70.99999999999883,-90.0000000000012,137.00000000000932,131.00000000001444,41.000000000002146,69.00000000000794,60.99999999999994,-26.999999999999247,-208.00000000000819,-55.99999999998939,-325.9999999999934,-173.99999999998528,-29.999999999996696,255.99999999998957,-167.0000000000016,195.99999999999795,189.99999999999773,-155.00000000000514,-121.99999999999989,186.99999999998164,,71.00000000000279
2021.11.08,21.999999999999797,-90.00000000001229,-80.00000000001339,152.00000000000102,40.99999999999105,-75.9999999999983,119.00000000000244,141.00000000001333,36.0000000000027,30.000000000007798,35.999999999991594,-46.00000000000159,-205.00000000001074,-134.99999999999625,-331.99999999999363,-195.9999999999962,-134.99999999999625,332.9999999999833,-157.0000000000107,143.00000000000068,156.99999999999648,-108.00000000000809,-97.00000000000264,165.9999999999995,,-281.0000000000504
2021.11.08,43.999999999999595,-110.00000000001009,-58.000000000002494,230.00000000000398,9.999999999998899,-43.00000000000415,165.9999999999995,143.00000000000423,23.00000000000635,19.999999999997797,25.999999999992696,-20.999999999993246,-299.00000000000483,-241.99999999998667,-393.0000000000007,-234.00000000000088,-168.0000000000126,378.999999999996,-183.00000000000693,167.99999999999216,174.99999999999716,-109.00000000000354,-95.00000000000064,176.99999999998272,,-394.0000000000558
2021.11.08,85.00000000000173,-2.999999999997449,-7.0000000000014495,287.00000000000614,17.999999999995797,-53.999999999998494,127.99999999999478,142.0000000000199,38.0000000000047,58.000000000002494,65.99999999999939,-43.999999999999595,-208.00000000000819,-82.99999999998863,-403.00000000002,-204.99999999998852,-83.9999999999952,281.99999999998226,-207.00000000000784,221.9999999999942,226.99999999998965,-142.00000000000878,-129.9999999999968,173.99999999998528,,156.99999999996538
2021.11.08,82.99999999999974,-35.00000000000725,7.999999999985796,242.00000000000443,56.99999999999594,-132.99999999999423,154.0000000000097,128.000000000017,107.00000000000153,94.00000000000519,136.99999999999824,-13.999999999991797,-86.0000000000083,-24.999999999986144,-336.00000000001273,-48.000000000003595,21.999999999988695,80.99999999999774,-259.00000000000034,235.99999999999,284.9999999999966,-104.99999999999955,-143.00000000000423,112.000000000001,,561.9999999999835
2021.11.08,167.00000000000603,89.99999999999008,48.99999999998794,272.99999999999613,-36.0000000000027,-68.99999999999685,153.00000000000313,187.00000000000384,112.99999999999643,70.99999999999883,136.99999999999824,-60.99999999999994,-77.00000000001594,-96.99999999999153,-320.99999999999795,-116.99999999998934,-123.00000000000644,166.99999999998383,-204.00000000000773,150.99999999999625,234.99999999999943,-63.00000000000195,-139.00000000000023,72.99999999998974,,558.9999999999395
2021.11.08,195.9999999999962,52.99999999999194,48.000000000003595,271.0000000000008,22.999999999995246,-143.9999999999997,224.000000000002,223.00000000001762,168.99999999999693,143.00000000000423,226.99999999999943,-39.999999999995595,-49.00000000001015,5.000000000010552,-320.99999999999795,-59.99999999999339,-4.000000000004,0.9999999999843467,-242.00000000000443,213.99999999999864,318.9999999999884,-100.00000000000009,-195.00000000000074,48.99999999998794,,1009.9999999999716
2021.11.08,180.0000000000024,4.000000000004,4.000000000004,287.9999999999967,28.999999999990145,-185.00000000000182,242.99999999999324,239.00000000001143,165.00000000000404,135.00000000000733,250.9999999999901,-43.999999999999595,-86.0000000000083,-44.99999999998394,-388.00000000000523,-92.99999999998754,-42.0000000000087,-37.00000000002035,-268.0000000000007,232.99999999998988,375.99999999999056,-94.00000000000519,-232.99999999999432,-6.000000000017103,,625.9999999999512
2021.11.08,151.00000000000114,-34.000000000000696,-19.00000000001345,299.0000000000066,76.99999999999375,-275.000000000003,243.99999999999977,230.00000000001907,145.00000000000622,158.0000000000026,312.9999999999966,-35.999999999991594,-113.00000000000753,21.00000000000435,-430.0000000000068,-104.99999999999955,28.000000000005798,-205.00000000001074,-288.0000000000109,298.9999999999924,485.99999999999,-143.9999999999997,-331.0000000000035,-65.00000000000395,,405.9999999999669
2021.11.08,168.00000000000148,24.000000000001798,19.999999999997797,329.00000000000773,62.99999999999084,-265.99999999999955,212.00000000001216,215.00000000000963,134.0000000000008,160.00000000000458,317.9999999999961,-46.00000000000159,-113.00000000000753,70.99999999999883,-421.99999999999704,-120.99999999999334,55.000000000005045,-245.0000000000063,-275.0000000000057,304.9999999999926,496.9999999999999,-168.00000000000148,-361.9999999999957,-72.0000000000054,,481.00000000000585
2021.11.08,151.00000000000114,58.000000000002494,9.999999999998899,263.9999999999958,68.99999999999685,-263.99999999999756,157.99999999999147,201.00000000000674,117.00000000000044,152.00000000000767,305.99999999999517,-71.99999999999429,-75.00000000000284,124.99999999999733,-358.0000000000041,-134.99999999999625,51.000000000001044,-224.000000000002,-216.00000000000819,263.9999999999958,448.99999999999807,-175.99999999999838,-363.0000000000022,-63.000000000013046,,428.99999999996976
2021.11.08,143.00000000000423,12.999999999996348,-12.999999999996348,257.000000000005,56.0000000000005,-288.9999999999948,184.00000000000637,217.0000000000005,111.00000000000554,136.00000000000279,322.00000000000006,-63.00000000000195,-139.00000000000023,41.000000000002146,-376.0000000000048,-171.99999999999437,-2.999999999997449,-243.00000000001543,-209.00000000000318,245.9999999999951,472.999999999999,-165.00000000000404,-395.99999999999636,-113.00000000000753,,18.00000000000111
2021.11.08,139.00000000000023,-26.999999999999247,-22.999999999995246,240.99999999999966,88.99999999999464,-300.99999999999574,218.00000000000708,223.00000000001762,134.0000000000008,157.00000000000713,329.999999999997,-41.9999999999976,-113.00000000000753,56.000000000011596,-368.9999999999998,-123.99999999999079,39.999999999995595,-257.0000000000183,-231.00000000000875,263.9999999999958,470.9999999999894,-162.0000000000066,-371.99999999999454,-89.00000000000574,,251.99999999999676
2021.11.08,165.9999999999995,-52.000000000007596,-2.0000000000131024,250.0,147.99999999999258,-397.99999999999835,283.000000000011,229.00000000001253,161.00000000000003,236.99999999999832,439.0000000000005,-12.000000000000899,-139.00000000000023,168.99999999999693,-352.00000000000387,-83.9999999999952,200.00000000000017,-508.00000000001955,-246.00000000000932,339.9999999999892,588.9999999999986,-233.00000000000543,-488.999999999995,-147.00000000000824,,548.9999999999427
2021.11.08,136.99999999999824,-79.00000000000685,-51.000000000001044,272.99999999999613,146.99999999999713,-407.99999999999727,261.0000000000001,240.00000000001796,162.0000000000066,209.00000000000364,424.9999999999976,-31.999999999998696,-109.00000000000354,126.0000000000039,-435.0000000000023,-90.99999999999665,126.0000000000039,-460.000000000016,-299.0000000000066,353.9999999999992,611.9999999999948,-194.0000000000053,-468.00000000000176,-162.00000000001768,,283.99999999996555
2021.11.08,182.00000000000438,-29.999999999996696,-38.0000000000047,272.00000000000557,61.999999999995396,-344.99999999999534,283.000000000011,280.0000000000136,180.0000000000024,169.00000000000804,400.00000000000034,-52.99999999999194,-101.00000000001774,-9.999999999998899,-417.0000000000016,-123.00000000000644,-22.999999999995246,-336.00000000000296,-271.0000000000008,259.9999999999909,540.9999999999968,-123.00000000000644,-417.99999999999613,-188.00000000001037,,153.00000000000315
2021.11.08,153.00000000000313,-97.9999999999981,-35.00000000000725,243.99999999999977,156.99999999999602,-446.9999999999974,304.9999999999997,243.99999999999977,197.00000000000273,231.0000000000034,471.99999999999466,-5.999999999994898,-94.00000000001629,121.00000000001555,-379.99999999999545,-34.99999999998504,170.99999999998784,-582.0000000000158,-301.00000000000193,345.9999999999894,640.0000000000006,-182.99999999999983,-493.99999999999443,-212.00000000001216,,413.9999999999736
2021.11.08,244.99999999999523,2.999999999997449,1.999999999990898,245.00000000000455,119.99999999999788,-409.99999999999926,327.00000000001063,320.00000000000915,236.99999999999832,263.0000000000021,502.9999999999979,-42.999999999993044,-36.0000000000138,182.99999999999983,-343.00000000001774,-55.000000000005045,143.99999999998857,-543.0000000000045,-261.0000000000099,305.9999999999974,595.9999999999894,-180.0000000000024,-483.0000000000001,-203.00000000001984,,936.9999999999143
2021.11.08,305.99999999999517,263.99999999999756,61.99999999998429,207.9999999999984,-30.000000000007798,-275.99999999999847,168.0000000000126,335.00000000001864,202.0000000000022,173.00000000000094,425.99999999999307,-164.99999999999292,102.00000000000209,161.99999999999548,-236.99999999999477,-140.0000000000068,-90.00000000001229,-330.0000000000081,-129.0000000000049,108.99999999999466,421.99999999999704,-97.00000000000264,-419.00000000000273,-224.000000000002,,801.9999999999588
2021.11.08,217.99999999999596,-39.00000000001125,-106.00000000000608,156.99999999999648,74.99999999999174,-380.00000000000256,330.9999999999924,384.00000000000654,156.00000000000057,204.00000000000418,455.99999999998977,-95.00000000000064,-219.00000000001364,12.999999999996348,-365.0000000000091,-300.99999999999574,-97.00000000001374,-326.0000000000041,-115.99999999999966,188.99999999999295,500.99999999999056,-196.00000000000728,-520.9999999999936,-225.00000000000853,,-302.00000000010857
2021.11.08,248.00000000000378,-65.00000000000395,-87.00000000001484,132.000000000005,158.99999999999804,-471.99999999999466,398.9999999999938,399.00000000001603,229.99999999999687,304.00000000000426,563.9999999999978,-64.99999999999284,-140.0000000000068,182.0000000000155,-314.9999999999977,-177.99999999998929,109.00000000000354,-564.000000000009,-159.00000000000603,265.99999999999113,590.999999999994,-236.00000000000287,-573.9999999999967,-240.00000000001796,,487.9999999999874
2021.11.08,307.99999999999716,-85.00000000000173,-17.000000000000348,70.00000000000739,130.99999999999224,-444.9999999999954,500.00000000001154,405.0000000000109,277.000000000005,318.00000000000716,583.0000000000002,0.0,-175.99999999999838,80.99999999999774,-159.00000000002024,-99.00000000000463,141.99999999999767,-602.0000000000136,-103.00000000000864,185.99999999999284,512.999999999991,-207.00000000000162,-544.9999999999955,-243.99999999999977,,831.9999999999714
