names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,"['AUDCHF', 'EURCAD', 'USDJPY']",80.0,0.98,B
GBPUSD,20,"['EURGBP', 'USDJPY', 'CADCHF']",100.0,-0.9336666666666666,S
EURUSD,15,"['EURGBP', 'NZDUSD', 'CHFJPY', 'USDJPY']",100.0,-0.9866666666666667,S
USDJPY,20,"['EURNZD', 'EURCAD', 'CADJPY', 'NZDJPY', 'NZDCHF']",100.0,1.0,B
AUDUSD,15,"['USDCHF', 'NZDCHF']",100.0,1.0,B
NZDUSD,10,['AUDUSD'],80.0,-1.0,S
GBPCHF,30,['NZDCHF'],100.0,0.5742615200417059,B
EURCHF,30,['NZDJPY'],80.0,0.26117998015056837,B
CADCHF,10,"['EURNZD', 'NZDCAD', 'NZDUSD']",80.0,0.7422063492063492,B
AUDCHF,15,['NZDCHF'],80.0,1.0,B
NZDCHF,10,"['AUDNZD', 'GBPUSD', 'EURUSD']",80.0,0.34,B
EURGBP,10,['NZDCHF'],80.0,-0.96,S
GBPCAD,10,"['GBPCHF', 'GBPJPY']",100.0,-1.0,S
GBPAUD,10,['USDCHF'],100.0,-1.0,S
EURJPY,15,['NZDCAD'],100.0,-0.7761200466200466,S
EURCAD,15,"['EURNZD', 'NZDCAD', 'NZDUSD', 'NZDJPY', 'NZDCHF']",80.0,-0.8,S
EURAUD,15,"['USDCHF', 'NZDCHF']",100.0,-1.0,S
EURNZD,10,"['USDCHF', 'GBPUSD', 'NZDUSD', 'CHFJPY']",100.0,0.54,B
CADJPY,10,['NZDCAD'],80.0,-0.22065079365079357,S
AUDJPY,15,"['USDCHF', 'NZDCHF']",100.0,1.0,B
NZDJPY,30,['USDCHF'],80.0,0.7206576458457262,B
AUDCAD,10,"['USDCHF', 'GBPUSD', 'USDCAD', 'EURJPY', 'NZDJPY', 'EURUSD']",80.0,-0.26,S
NZDCAD,10,"['NZDUSD', 'GBPUSD', 'EURNZD', 'NZDJPY', 'AUDUSD', 'EURUSD']",80.0,-0.98,S
AUDNZD,10,"['NZDUSD', 'AUDCHF', 'CADJPY', 'AUDUSD', 'GBPJPY', 'NZDJPY']",80.0,1.0,B
