date,USDCAD,EURJPY,empty,sum
2021.10.05,-455.0000000000054,-207.9999999999984,,-663.0000000000039
2021.10.05,-443.99999999999994,-209.00000000000318,,-653.0000000000032
2021.10.05,-581.9999999999936,-330.99999999998886,,-912.9999999999825
2021.10.05,-519.0000000000028,-235.99999999999,,-754.9999999999928
2021.10.05,-519.0000000000028,-186.00000000000705,,-705.0000000000099
2021.10.05,-523.0000000000068,-316.0000000000025,,-839.0000000000093
2021.10.05,-558.9999999999984,-341.0000000000082,,-900.0000000000066
2021.10.05,-726.0000000000044,-384.9999999999909,,-1110.9999999999955
2021.10.05,-774.9999999999924,-406.99999999998226,,-1181.9999999999745
2021.10.05,-767.0000000000066,-551.9999999999925,,-1318.999999999999
2021.10.05,-916.0000000000057,-579.9999999999841,,-1495.9999999999898
2021.10.05,-824.0000000000025,-555.9999999999832,,-1379.9999999999857
2021.10.05,-722.0000000000005,-591.0000000000082,,-1313.0000000000086
2021.10.05,-686.0000000000089,-591.0000000000082,,-1277.000000000017
2021.10.05,-733.0000000000059,-560.0000000000023,,-1293.0000000000082
2021.10.05,-686.0000000000089,-552.9999999999973,,-1239.0000000000061
2021.10.05,-641.0000000000027,-534.9999999999966,,-1175.9999999999993
2021.10.05,-666.9999999999953,-539.999999999992,,-1206.9999999999873
2021.10.05,-644.0000000000001,-544.9999999999875,,-1188.9999999999877
2021.10.05,-659.0000000000095,-504.99999999999545,,-1164.000000000005
2021.10.05,-655.0000000000056,-550.9999999999877,,-1205.9999999999932
2021.10.05,-645.999999999991,-510.9999999999957,,-1156.9999999999868
2021.10.06,-680.9999999999983,-456.99999999999363,,-1137.9999999999918
2021.10.06,-645.0000000000067,-479.99999999998977,,-1124.9999999999964
2021.10.06,-655.9999999999899,-546.999999999997,,-1202.9999999999868
2021.10.06,-649.999999999995,-557.9999999999927,,-1207.9999999999877
2021.10.06,-591.0000000000082,-524.0000000000009,,-1115.000000000009
2021.10.06,-614.0000000000034,-521.9999999999914,,-1135.9999999999948
2021.10.06,-570.0000000000039,-610.99999999999,,-1180.9999999999939
2021.10.06,-588.0000000000107,-677.9999999999973,,-1266.000000000008
2021.10.06,-472.9999999999901,-611.9999999999948,,-1084.999999999985
2021.10.06,-493.0000000000101,-585.9999999999843,,-1078.9999999999945
2021.10.06,-581.0000000000093,-628.9999999999907,,-1210.0
2021.10.06,-510.00000000001046,-643.0000000000007,,-1153.0000000000111
2021.10.06,-449.0000000000105,-663.9999999999873,,-1112.9999999999977
2021.10.06,-465.0000000000043,-667.0000000000016,,-1132.000000000006
2021.10.06,-357.99999999999164,-705.9999999999889,,-1063.9999999999804
2021.10.06,-398.00000000000944,-713.9999999999986,,-1112.0000000000082
2021.10.06,-497.99999999999847,-734.9999999999852,,-1232.9999999999836
2021.10.06,-392.9999999999989,-697.0000000000027,,-1090.0000000000016
2021.10.06,-438.00000000000506,-614.0000000000043,,-1052.0000000000093
2021.10.06,-375.9999999999986,-579.9999999999841,,-955.9999999999827
2021.10.06,-173.00000000000094,-403.99999999999636,,-576.9999999999973
2021.10.06,-46.999999999997044,-298.0000000000018,,-344.99999999999886
2021.10.06,-100.0000000000112,-215.0000000000034,,-315.0000000000146
2021.10.06,-93.99999999999409,-140.99999999999113,,-234.99999999998522
2021.10.06,-1.999999999990898,-22.999999999996135,,-24.999999999987033
2021.10.06,-83.00000000001084,33.999999999991815,,-49.00000000001903
2021.10.06,-7.0000000000014495,248.99999999999523,,241.99999999999378
2021.10.06,-31.000000000003247,215.0000000000034,,184.00000000000017
2021.10.06,-93.00000000000975,146.99999999999136,,53.99999999998161
2021.10.06,-46.999999999997044,250.0,,203.00000000000296
2021.10.06,-242.00000000000887,221.00000000000364,,-21.00000000000523
2021.10.06,-209.9999999999991,201.99999999999818,,-8.00000000000091
2021.10.06,-276.00000000000955,163.0000000000109,,-112.99999999999864
2021.10.06,-117.99999999999588,271.99999999999136,,153.99999999999548
2021.10.06,-289.9999999999903,289.0000000000157,,-0.999999999974591
2021.10.06,-102.00000000000209,350.9999999999991,,248.999999999997
2021.10.06,-28.000000000005798,312.0000000000118,,284.000000000006
2021.10.06,-299.00000000000483,218.00000000001774,,-80.9999999999871
2021.10.06,-253.99999999999866,188.99999999999295,,-65.00000000000571
2021.10.06,-268.0000000000016,176.9999999999925,,-91.0000000000091
2021.10.06,-357.99999999999164,80.0000000000125,,-277.99999999997914
2021.10.06,-510.99999999999477,21.000000000015007,,-489.99999999997976
2021.10.06,-578.0000000000118,-34.99999999999659,,-613.0000000000084
2021.10.06,-527.9999999999951,43.00000000000637,,-484.99999999998875
2021.10.06,-554.9999999999944,-19.000000000005457,,-573.9999999999999
2021.10.06,-558.9999999999984,0.0,,-558.9999999999984
2021.10.06,-554.00000000001,-9.999999999990905,,-564.0000000000009
2021.10.06,-558.9999999999984,3.9999999999906777,,-555.0000000000077
2021.10.07,-567.0000000000064,51.9999999999925,,-515.0000000000139
2021.10.07,-537.9999999999941,56.000000000011596,,-481.9999999999825
2021.10.07,-543.0000000000045,12.000000000000455,,-531.0000000000041
2021.10.07,-544.0000000000111,-2.999999999985903,,-546.999999999997
2021.10.07,-557.9999999999918,51.00000000001614,,-506.99999999997567
2021.10.07,-585.9999999999976,21.99999999999136,,-564.0000000000063
2021.10.07,-574.0000000000078,73.0000000000075,,-501.00000000000034
2021.10.07,-641.0000000000027,15.00000000001478,,-625.999999999988
2021.10.07,-591.0000000000082,25.000000000005684,,-566.0000000000025
2021.10.07,-672.0000000000059,-67.99999999998363,,-739.9999999999895
2021.10.07,-608.9999999999928,-98.99999999998954,,-707.9999999999824
2021.10.07,-581.9999999999936,-62.99999999998818,,-644.9999999999818
2021.10.07,-550.9999999999903,-34.99999999999659,,-585.9999999999869
2021.10.07,-590.0000000000016,2.0000000000095497,,-587.999999999992
2021.10.07,-618.9999999999918,-8.99999999998613,,-627.999999999978
2021.10.07,-565.9999999999999,8.000000000009777,,-557.9999999999901
2021.10.07,-574.0000000000078,1.0000000000047748,,-573.0000000000031
2021.10.07,-551.9999999999969,1.0000000000047748,,-550.9999999999922
2021.10.07,-744.9999999999957,-46.999999999997044,,-791.9999999999927
2021.10.07,-740.0000000000073,-67.00000000000728,,-807.0000000000146
2021.10.07,-632.9999999999947,74.00000000001228,,-558.9999999999824
2021.10.07,-655.0000000000056,3.0000000000143245,,-651.9999999999912
2021.10.07,-509.00000000000387,10.99999999999568,,-498.0000000000082
2021.10.07,-561.9999999999958,-45.99999999999227,,-607.9999999999881
2021.10.07,-581.9999999999936,-115.0000000000091,,-697.0000000000027
2021.10.07,-597.0000000000031,-105.99999999999454,,-702.9999999999976
2021.10.07,-628.9999999999907,-61.9999999999834,,-690.9999999999741
2021.10.07,-600.0000000000006,-37.00000000000614,,-637.0000000000067
2021.10.07,-678.0000000000008,-24.00000000000091,,-702.0000000000017
2021.10.07,-645.0000000000067,-24.00000000000091,,-669.0000000000076
2021.10.07,-666.9999999999953,-19.99999999998181,,-686.9999999999771
2021.10.07,-662.000000000007,-39.99999999999204,,-701.9999999999991
2021.10.07,-548.9999999999995,-15.999999999991132,,-564.9999999999907
2021.10.07,-733.9999999999902,-32.99999999998704,,-766.9999999999773
2021.10.07,-825.9999999999934,-174.99999999998295,,-1000.9999999999764
2021.10.07,-951.9999999999973,-173.00000000000182,,-1124.999999999999
2021.10.07,-987.0000000000045,-174.99999999998295,,-1161.9999999999875
2021.10.07,-975.9999999999991,-140.99999999999113,,-1116.9999999999902
2021.10.07,-967.0000000000067,-151.9999999999868,,-1118.9999999999936
2021.10.07,-869.0000000000086,-233.0000000000041,,-1102.0000000000127
2021.10.07,-924.9999999999981,-246.00000000000932,,-1171.0000000000073
2021.10.07,-981.999999999994,-250.0,,-1231.999999999994
2021.10.07,-920.0000000000097,-209.00000000000318,,-1129.0000000000127
2021.10.07,-930.999999999993,-186.00000000000705,,-1117.0
2021.10.07,-1015.9999999999947,-204.00000000000773,,-1220.0000000000023
2021.10.07,-1019.9999999999986,-180.00000000000682,,-1200.0000000000055
2021.10.07,-981.0000000000097,-222.0000000000084,,-1203.0000000000182
2021.10.07,-941.9999999999984,-197.00000000000273,,-1139.0000000000011
2021.10.08,-944.9999999999958,-169.9999999999875,,-1114.9999999999832
2021.10.08,-950.0000000000064,-191.0000000000025,,-1141.0000000000089
2021.10.08,-936.0000000000035,-246.99999999998568,,-1182.999999999989
2021.10.08,-930.0000000000086,-257.99999999998136,,-1187.99999999999
2021.10.08,-905.0000000000002,-257.000000000005,,-1162.0000000000052
2021.10.08,-967.0000000000067,-318.9999999999884,,-1285.999999999995
2021.10.08,-875.0000000000035,-329.00000000000773,,-1204.0000000000114
2021.10.08,-994.9999999999903,-376.0000000000048,,-1370.999999999995
2021.10.08,-991.9999999999928,-438.99999999999295,,-1430.999999999986
2021.10.08,-973.0000000000016,-496.0000000000093,,-1469.000000000011
2021.10.08,-1039.9999999999966,-500.0,,-1539.9999999999966
2021.10.08,-1102.000000000003,-466.99999999998454,,-1568.9999999999875
2021.10.08,-940.9999999999918,-461.9999999999891,,-1402.999999999981
2021.10.08,-957.0000000000078,-442.0000000000073,,-1399.000000000015
2021.10.08,-975.9999999999991,-515.9999999999911,,-1491.9999999999902
2021.10.08,-872.0000000000061,-500.0,,-1372.0000000000061
2021.10.08,-896.9999999999923,-512.0000000000005,,-1408.9999999999927
2021.10.08,-890.9999999999974,-420.99999999999227,,-1311.9999999999895
2021.10.08,-913.0000000000083,-455.99999999998886,,-1368.9999999999973
2021.10.08,-896.9999999999923,-445.99999999999795,,-1342.9999999999902
2021.10.08,-933.000000000006,-537.9999999999825,,-1470.9999999999886
2021.10.08,-991.0000000000085,-532.999999999987,,-1523.9999999999955
2021.10.08,-923.9999999999915,-536.0000000000014,,-1459.9999999999927
2021.10.08,-985.999999999998,-598.9999999999895,,-1584.9999999999875
2021.10.08,-988.9999999999955,-573.9999999999839,,-1562.9999999999793
2021.10.08,-1046.999999999998,-646.9999999999914,,-1693.9999999999893
2021.10.08,-1096.0000000000082,-658.9999999999918,,-1755.0
2021.10.08,-1035.0000000000082,-520.9999999999866,,-1555.9999999999948
2021.10.08,-1042.9999999999939,-442.99999999998363,,-1485.9999999999775
2021.10.08,-1045.000000000007,-453.00000000000296,,-1498.00000000001
2021.10.08,-1140.999999999992,-611.9999999999948,,-1752.9999999999868
2021.10.08,-1435.9999999999927,-368.9999999999998,,-1804.9999999999925
2021.10.08,-1408.0000000000093,-483.0000000000041,,-1891.0000000000134
2021.10.08,-1385.9999999999984,-596.0000000000036,,-1982.000000000002
2021.10.08,-1588.0000000000116,-740.9999999999854,,-2328.9999999999973
2021.10.08,-1855.0000000000066,-907.999999999987,,-2762.9999999999936
2021.10.08,-1746.0000000000032,-989.0000000000043,,-2735.0000000000073
2021.10.08,-1659.9999999999948,-1032.999999999987,,-2692.999999999982
2021.10.08,-1549.0000000000005,-968.9999999999941,,-2517.9999999999945
2021.10.08,-1679.9999999999927,-993.9999999999998,,-2673.9999999999927
2021.10.08,-1625.999999999994,-1007.000000000005,,-2632.999999999999
2021.10.08,-1791.9999999999936,-1007.9999999999814,,-2799.999999999975
2021.10.08,-1807.000000000003,-1081.9999999999936,,-2888.9999999999964
2021.10.08,-1854.0,-1134.999999999991,,-2988.999999999991
2021.10.08,-1798.0000000000107,-1121.9999999999857,,-2919.9999999999964
2021.10.08,-1744.9999999999966,-1087.9999999999939,,-2832.9999999999905
2021.10.08,-1758.9999999999995,-1129.9999999999955,,-2888.999999999995
2021.10.08,-1703.9999999999943,-1139.9999999999864,,-2843.999999999981
