date,USDCAD,EURJPY,empty,sum
2021.10.06,-144.99999999999514,266.9999999999959,,122.00000000000077
2021.10.06,-331.999999999999,201.99999999999818,,-130.0000000000008
2021.10.06,-327.99999999999494,141.9999999999959,,-185.99999999999903
2021.10.06,-306.9999999999906,108.00000000000409,,-198.99999999998653
2021.10.06,-365.99999999999966,79.00000000000773,,-286.9999999999919
2021.10.06,-510.99999999999477,-18.000000000000682,,-528.9999999999955
2021.10.06,-605.9999999999955,-34.99999999999659,,-640.999999999992
2021.10.06,-584.0000000000067,-50.99999999998772,,-634.9999999999944
2021.10.06,-563.0000000000024,-20.999999999986585,,-583.999999999989
2021.10.06,-575.9999999999987,-25.000000000005684,,-601.0000000000044
2021.10.06,-581.0000000000093,-33.999999999991815,,-615.0000000000011
2021.10.06,-561.9999999999958,-28.999999999996362,,-590.9999999999922
2021.10.07,-605.9999999999955,-10.99999999999568,,-616.9999999999911
2021.10.07,-597.0000000000031,19.000000000005457,,-577.9999999999976
2021.10.07,-575.9999999999987,-19.000000000005457,,-595.0000000000042
2021.10.07,-598.0000000000097,-26.999999999986812,,-624.9999999999965
2021.10.07,-570.0000000000039,-3.9999999999906777,,-573.9999999999945
2021.10.07,-600.0000000000006,-1.999999999981128,,-601.9999999999817
2021.10.07,-638.0000000000052,-27.999999999991587,,-665.9999999999968
2021.10.07,-726.0000000000044,-25.999999999982037,,-751.9999999999865
2021.10.07,-678.0000000000008,-4.9999999999954525,,-682.9999999999962
2021.10.07,-703.9999999999935,-86.99999999998909,,-790.9999999999826
2021.10.07,-679.9999999999917,-103.999999999985,,-783.9999999999767
2021.10.07,-622.9999999999958,-106.99999999999932,,-729.9999999999951
2021.10.07,-588.0000000000107,-63.99999999999295,,-652.0000000000036
2021.10.07,-600.0000000000006,-46.999999999997044,,-646.9999999999976
2021.10.07,-629.9999999999973,-27.999999999991587,,-657.9999999999889
2021.10.07,-628.9999999999907,-15.999999999991132,,-644.9999999999818
2021.10.07,-605.9999999999955,-15.999999999991132,,-621.9999999999866
2021.10.07,-573.0000000000013,-13.00000000000523,,-586.0000000000065
2021.10.07,-771.9999999999949,-81.99999999999363,,-853.9999999999885
2021.10.07,-794.9999999999901,-90.00000000000341,,-884.9999999999935
2021.10.07,-807.0000000000022,-163.99999999998727,,-970.9999999999894
2021.10.07,-686.0000000000089,-1.0000000000047748,,-687.0000000000136
2021.10.07,-668.0000000000019,-7.999999999981355,,-675.9999999999833
2021.10.07,-607.0000000000019,-109.00000000000887,,-716.0000000000108
2021.10.07,-608.9999999999928,-164.99999999999204,,-773.9999999999849
2021.10.07,-653.999999999999,-126.00000000000477,,-780.0000000000038
2021.10.07,-675.0000000000034,-120.00000000000455,,-795.000000000008
2021.10.07,-662.000000000007,-86.99999999998909,,-748.9999999999961
2021.10.07,-717.9999999999964,-61.00000000000705,,-779.0000000000034
2021.10.07,-741.9999999999982,-55.00000000000682,,-797.000000000005
2021.10.07,-706.999999999991,-48.00000000000182,,-754.9999999999928
2021.10.07,-727.0000000000109,-49.000000000006594,,-776.0000000000175
2021.10.07,-669.9999999999928,-115.99999999998545,,-785.9999999999783
2021.10.07,-808.9999999999931,-150.00000000000568,,-958.9999999999987
2021.10.07,-828.0000000000065,-198.0000000000075,,-1026.000000000014
2021.10.07,-991.9999999999928,-212.99999999999386,,-1204.9999999999868
2021.10.07,-1028.0000000000066,-185.00000000000227,,-1213.0000000000089
2021.10.07,-1039.9999999999966,-193.9999999999884,,-1233.999999999985
2021.10.07,-998.9999999999943,-156.99999999998226,,-1155.9999999999766
2021.10.07,-977.0000000000057,-240.99999999998545,,-1217.9999999999911
2021.10.07,-937.9999999999944,-252.9999999999859,,-1190.9999999999804
2021.10.07,-1015.0000000000103,-276.9999999999868,,-1291.9999999999973
2021.10.07,-994.9999999999903,-259.9999999999909,,-1254.9999999999814
2021.10.07,-934.9999999999969,-210.9999999999843,,-1145.9999999999814
2021.10.07,-1025.9999999999936,-211.9999999999891,,-1237.9999999999827
2021.10.07,-1036.999999999999,-221.00000000000364,,-1258.0000000000027
2021.10.07,-1036.999999999999,-227.00000000000387,,-1264.000000000003
2021.10.07,-994.9999999999903,-247.99999999999045,,-1242.999999999981
2021.10.08,-995.9999999999969,-197.00000000000273,,-1192.9999999999995
2021.10.08,-971.0000000000107,-206.99999999999363,,-1178.0000000000043
2021.10.08,-958.9999999999987,-247.99999999999045,,-1206.999999999989
2021.10.08,-950.9999999999908,-263.00000000000523,,-1213.999999999996
2021.10.08,-944.0000000000115,-281.0000000000059,,-1225.0000000000173
2021.10.08,-974.9999999999925,-335.00000000000796,,-1310.0000000000005
2021.10.08,-977.99999999999,-343.9999999999941,,-1321.999999999984
2021.10.08,-995.9999999999969,-405.00000000000114,,-1400.9999999999982
2021.10.08,-1035.0000000000082,-457.9999999999984,,-1493.0000000000066
2021.10.08,-1032.999999999995,-532.999999999987,,-1565.999999999982
2021.10.08,-1039.9999999999966,-509.9999999999909,,-1549.9999999999875
2021.10.08,-1113.0000000000084,-512.0000000000005,,-1625.0000000000089
2021.10.08,-1106.000000000007,-475.9999999999991,,-1582.0000000000061
2021.10.08,-964.9999999999936,-467.9999999999893,,-1432.999999999983
2021.10.08,-1008.0000000000089,-516.9999999999959,,-1525.0000000000048
2021.10.08,-981.999999999994,-527.9999999999916,,-1509.9999999999854
2021.10.08,-929.000000000002,-520.9999999999866,,-1449.9999999999886
2021.10.08,-954.0000000000103,-525.0000000000057,,-1479.000000000016
2021.10.08,-936.0000000000035,-490.0000000000091,,-1426.0000000000127
2021.10.08,-940.9999999999918,-475.9999999999991,,-1416.999999999991
2021.10.08,-966.0000000000002,-575.9999999999934,,-1541.9999999999936
2021.10.08,-1004.0000000000049,-564.9999999999977,,-1569.0000000000027
2021.10.08,-991.9999999999928,-574.9999999999886,,-1566.9999999999814
2021.10.08,-1014.0000000000038,-617.999999999995,,-1631.9999999999986
2021.10.08,-1025.9999999999936,-610.99999999999,,-1636.9999999999836
2021.10.08,-1048.0000000000045,-680.0000000000068,,-1728.0000000000114
2021.10.08,-1107.999999999998,-675.9999999999877,,-1783.9999999999857
2021.10.08,-1114.9999999999993,-661.0000000000014,,-1776.0000000000007
2021.10.08,-1085.0000000000027,-525.0000000000057,,-1610.0000000000084
2021.10.08,-1055.000000000006,-462.99999999999386,,-1517.9999999999998
2021.10.08,-1167.0000000000068,-623.9999999999952,,-1791.000000000002
2021.10.08,-1546.000000000003,-610.99999999999,,-2156.9999999999927
2021.10.08,-1573.0000000000023,-490.0000000000091,,-2063.0000000000114
2021.10.08,-1452.0000000000089,-686.000000000007,,-2138.000000000016
2021.10.08,-1598.0000000000105,-764.9999999999864,,-2362.999999999997
2021.10.08,-1913.000000000009,-915.9999999999968,,-2829.000000000006
2021.10.08,-1926.9999999999898,-1001.9999999999811,,-2928.999999999971
2021.10.08,-1754.0000000000111,-1049.0000000000066,,-2803.0000000000177
2021.10.08,-1659.9999999999948,-1032.999999999987,,-2692.999999999982
2021.10.08,-1699.9999999999905,-1012.0000000000005,,-2711.999999999991
2021.10.08,-1705.000000000001,-1031.9999999999823,,-2736.999999999983
2021.10.08,-1810.0000000000005,-1008.9999999999861,,-2818.9999999999864
2021.10.08,-1838.0000000000064,-1087.9999999999939,,-2926.0
2021.10.08,-1865.99999999999,-1139.9999999999864,,-3005.9999999999764
2021.10.08,-1868.000000000003,-1150.999999999982,,-3018.999999999985
2021.10.08,-1805.9999999999966,-1123.9999999999952,,-2929.999999999992
2021.10.08,-1760.000000000006,-1141.999999999996,,-2902.000000000002
2021.10.08,-1754.9999999999955,-1150.0000000000057,,-2905.000000000001
