,name,direction
0,USDCHF,B
1,EURUSD,S
2,USDCAD,B
3,AUDUSD,S
4,NZDUSD,B
5,NZDCHF,B
6,GBPJPY,S
7,GBPAUD,S
8,EURJPY,S
9,EURAUD,S
10,EURNZD,S
11,CADJPY,S
12,AUDJPY,S
13,NZDCAD,B
14,AUDNZD,S
