date,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.08.02,0.0,0.0,0.0,0.0,0.0,-4.000000000004,-101.00000000000664,-225.99999999999287,-253.99999999999866,-40.99999999999682,-116.99999999998934,-461.0000000000003,-158.00000000000125,-57.999999999992724,0.0,-218.00000000000708,0.0,,-1637.9999999999898
2021.08.02,65.00000000000395,58.000000000002494,-32.999999999994145,-38.0000000000047,66.99999999999484,77.00000000000485,176.99999999999383,-103.00000000000864,-104.99999999999955,-16.999999999995907,-71.99999999998319,-262.999999999991,-40.99999999999682,41.00000000001103,79.9999999999983,12.999999999996348,109.00000000000354,,15.000000000035243
2021.08.02,73.00000000000084,85.99999999999719,12.999999999996348,9.999999999998899,82.99999999999974,126.99999999999933,191.99999999999218,-119.00000000000244,-82.00000000000429,106.99999999999932,-61.99999999998429,-337.99999999999386,195.99999999999795,115.0000000000091,97.99999999999898,-36.999999999998145,181.9999999999933,,644.0000000000002
2021.08.02,117.00000000000044,161.99999999999548,123.00000000000644,63.99999999999739,200.99999999999562,229.99999999999687,214.99999999999852,-60.99999999999994,-32.999999999994145,137.00000000000045,7.0000000000014495,-282.9999999999888,227.00000000000387,193.00000000001205,224.99999999999432,137.9999999999937,198.00000000000927,,1860.000000000023
2021.08.02,100.99999999999554,153.99999999999858,121.99999999999989,66.99999999999484,191.99999999999218,224.9999999999974,205.99999999999508,-99.00000000000463,-78.99999999998464,158.99999999999181,-2.999999999997449,-299.00000000000483,227.00000000000387,197.00000000000273,221.9999999999942,139.99999999999568,190.00000000000128,,1721.9999999999716
2021.08.02,97.9999999999981,167.00000000000603,107.00000000001265,60.99999999999994,196.99999999999162,256.0000000000007,212.00000000000108,-21.00000000000435,-19.999999999997797,125.0,-7.999999999985796,-192.99999999999872,236.99999999999477,179.00000000000205,250.99999999999056,156.00000000000057,171.99999999999437,,1976.0000000000057
2021.08.02,58.000000000002494,104.99999999999955,114.99999999999844,88.99999999998354,175.99999999999838,217.99999999999596,225.99999999999287,-131.99999999999878,-106.00000000000608,61.9999999999834,-75.99999999998718,-357.00000000000733,126.99999999999534,109.99999999999943,146.99999999999136,105.99999999999498,168.0000000000126,,1035.9999999999488
2021.08.02,131.00000000000333,151.00000000000114,147.00000000000824,97.9999999999981,222.99999999999542,243.99999999999977,221.99999999999997,-165.9999999999995,-4.000000000004,46.999999999997044,31.000000000003247,-286.99999999999284,123.99999999999523,151.00000000001046,167.0000000000016,176.99999999999383,234.00000000000088,,1690.0000000000118
2021.08.02,100.00000000000009,121.00000000000443,153.00000000000313,106.99999999999044,200.99999999999562,219.00000000000253,218.99999999999142,-190.00000000000128,-93.99999999999409,61.9999999999834,-38.99999999998904,-374.999999999992,106.99999999999932,134.00000000000034,143.99999999999125,137.9999999999937,249.99999999999466,,1256.9999999999736
2021.08.02,34.000000000000696,53.999999999998494,131.99999999999878,100.99999999999554,168.00000000000148,183.99999999999528,215.99999999999397,-153.00000000000313,-146.00000000000168,96.00000000000364,-112.99999999998533,-462.0000000000068,147.99999999999613,115.99999999999966,121.99999999999989,104.99999999999955,255.00000000000523,,856.9999999999914
2021.08.02,-11.00000000000545,-21.999999999999797,62.000000000006494,75.00000000000284,103.99999999999298,117.99999999999588,237.99999999999378,-167.9999999999904,-224.99999999998633,55.999999999983174,-221.99999999998886,-617.0000000000009,79.9999999999983,25.000000000005684,21.000000000000796,51.99999999999649,252.0000000000078,,-181.99999999998755
2021.08.02,41.000000000002146,39.999999999995595,49.00000000001015,75.00000000000284,130.99999999999224,132.99999999999423,258.9999999999981,-133.00000000000534,-136.99999999998712,91.00000000000819,-170.99999999998784,-564.9999999999933,132.000000000005,69.00000000000261,61.99999999999761,63.99999999999739,261.0000000000001,,401.0000000000325
2021.08.02,97.00000000000264,114.99999999999844,49.99999999999449,82.99999999998863,168.99999999999693,178.99999999999582,265.99999999999955,-140.99999999999113,-35.999999999991594,155.00000000000114,-80.99999999999774,-445.99999999999085,149.0000000000009,155.00000000000114,161.99999999999193,134.99999999999625,256.00000000001177,,1267.0000000000084
2021.08.02,99.00000000000463,104.00000000000409,65.00000000000395,80.99999999999774,166.99999999999494,173.00000000000094,261.0000000000001,-103.99999999999298,-58.000000000002494,145.99999999998658,-96.99999999999153,-469.99999999999267,153.99999999999636,143.00000000000068,137.99999999999102,107.99999999999699,272.00000000000557,,1182.0000000000036
2021.08.02,112.99999999999643,104.00000000000409,93.00000000000975,92.99999999998754,179.99999999999127,171.99999999999437,248.99999999999923,-121.99999999999989,-55.000000000005045,156.0000000000059,-70.99999999999883,-482.00000000000466,174.99999999999716,157.0000000000107,137.99999999999102,98.99999999999353,295.0000000000008,,1293.9999999999732
2021.08.02,92.00000000000318,83.9999999999952,114.99999999999844,102.00000000000209,174.99999999999181,170.99999999999892,244.99999999999523,-130.99999999999224,-102.00000000000209,187.99999999998818,-106.99999999999044,-502.00000000000244,186.9999999999976,158.00000000000125,141.9999999999959,80.00000000000229,300.99999999999574,,1197.9999999999786
2021.08.02,65.00000000000395,67.00000000000594,127.00000000001043,110.99999999999443,163.99999999999747,168.00000000000148,229.99999999999687,-170.00000000000347,-153.00000000000313,105.99999999999454,-130.99999999999224,-513.9999999999923,143.00000000000068,111.0000000000042,96.9999999999942,75.9999999999983,289.0000000000059,,786.0000000000174
2021.08.02,131.00000000000333,121.99999999999989,163.00000000000205,119.00000000000244,207.99999999999707,197.00000000000273,207.99999999999707,-194.0000000000053,-99.00000000000463,144.9999999999818,-32.999999999994145,-451.0000000000014,170.0000000000017,179.00000000000205,153.99999999999636,117.99999999999588,304.9999999999997,,1441.9999999999766
2021.08.02,105.99999999999498,97.9999999999981,154.0000000000097,96.99999999999153,187.9999999999993,178.99999999999582,187.9999999999993,-204.99999999998852,-158.99999999999804,105.99999999999454,-68.99999999998573,-476.0000000000098,144.99999999999602,136.0000000000099,115.99999999999966,96.99999999999153,303.9999999999932,,1004.9999999999914
2021.08.02,131.00000000000333,109.00000000000354,141.99999999999767,90.99999999999665,219.99999999999798,197.99999999999818,153.99999999999858,-259.0000000000092,-79.99999999999119,91.99999999998454,-58.99999999998684,-487.99999999999955,159.00000000000603,182.00000000000216,143.99999999999125,87.99999999999919,314.99999999999864,,1138.999999999991
2021.08.02,192.99999999999872,170.99999999999892,222.00000000001108,132.99999999998312,230.99999999999233,210.99999999999451,158.99999999999804,-381.0000000000091,-170.00000000000347,231.99999999999932,-30.999999999981043,-476.0000000000098,189.00000000000716,231.99999999999932,192.99999999999784,137.9999999999937,299.00000000000483,,1544.9999999999752
2021.08.02,209.00000000000364,214.99999999999852,236.99999999999832,161.99999999999548,253.99999999999866,263.0000000000021,168.00000000000148,-312.00000000000114,-102.99999999998644,268.0000000000007,-22.999999999995246,-377.9999999999894,210.99999999999852,267.0000000000101,268.0000000000007,158.99999999999804,261.0000000000001,,2126.000000000034
2021.08.02,205.99999999999508,217.0000000000005,258.0000000000027,191.99999999999218,265.99999999999955,273.000000000001,168.00000000000148,-327.99999999999494,-99.99999999998899,271.99999999999136,-12.999999999996348,-357.00000000000733,206.00000000000307,261.0000000000099,256.0000000000002,202.0000000000022,218.00000000000708,,2197.0000000000186
2021.08.02,200.00000000000017,195.9999999999962,209.00000000001472,197.99999999998707,276.9999999999939,258.0000000000027,179.99999999999127,-336.00000000000296,-78.99999999998464,263.9999999999816,-8.999999999992347,-421.0000000000047,174.99999999999716,268.0000000000007,229.99999999998977,197.99999999999818,218.00000000000708,,2025.9999999999761
2021.08.02,217.99999999999596,209.9999999999991,224.000000000002,148.99999999999915,242.99999999999324,236.99999999999832,200.99999999999562,-302.0000000000023,-58.000000000002494,260.9999999999957,0.0,-394.00000000000546,180.99999999999739,264.00000000001,237.99999999999955,187.9999999999993,280.0000000000136,,2139.9999999999886
2021.08.02,251.99999999999667,238.0000000000049,153.00000000000313,160.99999999998892,276.9999999999939,270.99999999999903,203.99999999999307,-225.00000000000853,29.00000000001235,251.99999999998113,-15.999999999993797,-374.0000000000077,206.00000000000307,264.00000000001,250.99999999999056,192.99999999999872,280.9999999999979,,2416.9999999999627
