date,AUDUSD,NZDCHF,EURGBP,GBPCAD,empty,sum
2017.01.02,-96.00000000000719,-58.99999999999794,-46.00000000000159,0.0,,-201.0000000000067
2017.01.02,-45.000000000006146,-72.99999999998974,-53.00000000000304,11.999999999989797,,-159.00000000000912
2017.01.02,-53.00000000000304,-49.99999999999449,-128.00000000000588,197.99999999998707,,-33.00000000001634
2017.01.02,-54.00000000000959,-98.99999999999353,-129.00000000000134,190.00000000000128,,-92.00000000000315
2017.01.02,-111.00000000000554,-98.99999999999353,-2.999999999997449,221.00000000000452,,8.000000000007987
2017.01.02,87.99999999999919,-162.99999999999093,-2.000000000002,244.9999999999841,,167.99999999999037
2017.01.02,-35.00000000000725,-79.99999999999119,-28.000000000005798,272.00000000000557,,129.00000000000134
2017.01.02,-37.00000000000925,-116.99999999998934,-92.00000000000318,278.00000000000045,,31.999999999998693
2017.01.02,-40.00000000000669,-150.99999999999002,21.00000000000435,68.00000000000139,,-101.99999999999096
2017.01.02,-44.0000000000107,-118.99999999999133,53.00000000000304,102.99999999998644,,-7.000000000012562
2017.01.02,-44.0000000000107,-95.99999999999609,51.000000000001044,78.00000000000028,,-11.000000000005457
2017.01.02,-36.0000000000027,-112.99999999999643,-36.0000000000027,99.00000000000463,,-85.99999999999721
2017.01.02,-17.000000000000348,-112.99999999999643,-11.00000000000545,53.999999999998494,,-87.00000000000375
2017.01.02,-28.000000000005798,-150.99999999999002,14.000000000002899,55.000000000005045,,-109.99999999998788
2017.01.02,-67.00000000000594,-207.99999999999707,0.999999999995449,70.99999999999883,,-203.00000000000873
2017.01.02,-43.00000000000415,-161.99999999999548,-2.000000000002,18.999999999991246,,-188.00000000001037
2017.01.02,-49.00000000001015,-161.99999999999548,21.00000000000435,-29.999999999996696,,-219.99999999999798
2017.01.02,-34.000000000000696,-158.99999999999804,-0.999999999995449,42.999999999993044,,-151.00000000000117
2017.01.02,-5.000000000010552,-164.99999999999292,-43.999999999999595,309.99999999998806,,95.999999999985
2017.01.02,-35.00000000000725,-227.99999999999488,-48.000000000003595,436.9999999999985,,125.99999999999278
2017.01.02,146.99999999999713,-201.99999999999108,-107.99999999999699,116.99999999998934,,-46.00000000000159
2017.01.02,175.99999999999838,-255.99999999998957,-80.99999999999774,-151.9999999999966,,-312.9999999999855
2017.01.02,213.99999999999199,-298.9999999999937,107.00000000000153,-387.000000000004,,-365.00000000000415
2017.01.02,281.99999999999335,-287.9999999999994,65.00000000000395,-337.99999999999386,,-278.9999999999959
2017.01.02,294.9999999999897,-305.99999999999517,-43.999999999999595,-764.0000000000091,,-819.0000000000141
2017.01.02,224.9999999999974,-394.9999999999898,-31.999999999998696,-722.0000000000005,,-923.9999999999916
2017.01.02,261.99999999999557,-378.999999999996,-58.99999999999794,-507.000000000013,,-683.0000000000114
2017.01.02,269.9999999999925,-351.99999999999676,-41.000000000002146,-445.0000000000065,,-568.0000000000128
2017.01.02,266.999999999995,-374.999999999992,2.000000000002,-395.000000000012,,-501.000000000007
2017.01.02,236.99999999999832,-419.9999999999982,19.999999999997797,-400.00000000000034,,-563.0000000000024
2017.01.02,221.99999999999997,-464.9999999999932,14.000000000002899,-453.0000000000145,,-682.0000000000048
2017.01.02,278.9999999999959,-474.9999999999921,17.999999999995797,-346.0000000000019,,-524.0000000000023
2017.01.02,265.99999999999955,-567.9999999999907,9.999999999998899,-415.0000000000098,,-707.000000000002
2017.01.02,165.9999999999995,-656.9999999999965,-94.00000000000519,-689.0000000000063,,-1274.0000000000084
2017.01.02,215.99999999999397,-667.9999999999908,-31.000000000003247,-649.0000000000107,,-1132.0000000000107
2017.01.02,202.9999999999976,-684.9999999999911,12.999999999996348,-612.9999999999969,,-1081.999999999994
2017.01.02,207.99999999999707,-644.0000000000001,-34.000000000000696,-575.0000000000144,,-1045.0000000000182
2017.01.02,233.99999999998977,-569.9999999999927,16.0000000000049,-624.0000000000023,,-944.0000000000003
2017.01.02,225.99999999999287,-583.0000000000002,-19.999999999997797,-574.0000000000078,,-951.000000000013
2017.01.02,229.99999999999687,-586.9999999999931,-11.00000000000545,-622.0000000000115,,-990.0000000000132
2017.01.02,224.9999999999974,-625.9999999999932,-2.999999999997449,-590.0000000000016,,-993.9999999999948
2017.01.02,243.99999999999977,-630.9999999999927,-7.0000000000014495,-519.0000000000028,,-912.9999999999973
2017.01.02,262.999999999991,-544.0,-5.999999999994898,-514.0000000000144,,-801.0000000000183
2017.01.02,202.9999999999976,-481.9999999999935,17.000000000000348,-499.000000000005,,-761.0000000000006
2017.01.02,206.99999999999054,-486.999999999993,39.00000000000014,-517.9999999999962,,-758.9999999999986
2017.01.02,214.99999999999852,-450.9999999999903,39.00000000000014,-524.9999999999977,,-721.9999999999893
2017.01.02,209.9999999999991,-520.9999999999936,48.000000000003595,-622.9999999999958,,-885.9999999999868
2017.01.02,217.99999999999596,-434.9999999999965,31.000000000003247,-765.0000000000157,,-951.000000000013
2017.01.03,143.9999999999997,-383.0,-51.000000000001044,-805.0000000000113,,-1095.0000000000127
2017.01.03,88.99999999999464,-451.9999999999969,-51.99999999999649,-443.0000000000156,,-858.0000000000143
2017.01.03,67.9999999999903,-527.9999999999951,-39.999999999995595,-411.0000000000058,,-911.0000000000063
2017.01.03,32.999999999994145,-538.9999999999895,-9.00000000000345,-449.0000000000105,,-964.0000000000093
2017.01.03,30.999999999992145,-535.999999999992,-17.999999999995797,-462.0000000000068,,-985.0000000000025
2017.01.03,40.99999999999105,-522.0000000000002,-26.000000000003798,-405.9999999999952,,-913.0000000000082
2017.01.03,25.999999999992696,-609.9999999999994,-24.000000000001798,-354.9999999999942,,-963.0000000000027
2017.01.03,-100.00000000000009,-617.9999999999964,-36.999999999998145,-327.00000000001063,,-1082.0000000000052
2017.01.03,-140.0000000000068,-610.9999999999949,-4.000000000004,-380.00000000000256,,-1135.0000000000082
2017.01.03,-187.00000000000384,-671.9999999999948,14.999999999998348,-473.99999999999665,,-1317.999999999997
2017.01.03,-248.00000000000378,-667.9999999999908,-21.00000000000435,-537.0000000000097,,-1474.0000000000086
2017.01.03,-241.00000000000233,-655.9999999999899,-28.000000000005798,-529.0000000000017,,-1453.9999999999998
2017.01.03,-237.00000000000944,-708.999999999993,-38.0000000000047,-502.00000000000244,,-1486.0000000000095
2017.01.03,-271.0000000000101,-770.9999999999994,-63.00000000000195,-522.0000000000002,,-1627.0000000000118
