date,EURCHF,AUDCAD,empty,sum
2019.11.18,-222.99999999999542,-68.99999999999685,,-291.99999999999227
2019.11.18,-195.9999999999962,-65.00000000000395,,-261.0000000000001
2019.11.18,-185.99999999999727,-65.00000000000395,,-251.00000000000122
2019.11.18,-151.9999999999966,-75.9999999999983,,-227.99999999999488
2019.11.18,-184.00000000000637,-83.9999999999952,,-268.0000000000016
2019.11.18,-181.9999999999933,-117.00000000000044,,-298.99999999999375
2019.11.18,-205.99999999999508,-98.99999999999353,,-304.99999999998863
2019.11.18,-246.99999999999721,-58.99999999999794,,-305.99999999999517
2019.11.18,-266.0000000000107,-71.99999999999429,,-338.000000000005
2019.11.18,-283.000000000011,-59.99999999999339,,-343.00000000000443
2019.11.18,-289.0000000000059,-70.0000000000034,,-359.0000000000093
2019.11.18,-295.0000000000008,-49.99999999999449,,-344.9999999999953
2019.11.18,-283.99999999999534,-9.00000000000345,,-292.9999999999988
2019.11.18,-278.00000000000045,26.999999999999247,,-251.0000000000012
2019.11.18,-302.0000000000023,24.999999999997247,,-277.000000000005
2019.11.18,-320.9999999999935,19.999999999997797,,-300.99999999999574
2019.11.18,-337.0000000000095,24.000000000001798,,-313.0000000000077
2019.11.18,-368.00000000001273,-10.999999999994348,,-379.0000000000071
2019.11.18,-392.00000000001455,-41.000000000002146,,-433.0000000000167
2019.11.18,-302.0000000000023,-17.000000000000348,,-319.0000000000026
2019.11.18,-373.00000000000114,-49.99999999999449,,-422.9999999999956
2019.11.18,-375.9999999999986,-34.99999999999615,,-410.9999999999947
2019.11.18,-312.00000000000114,-31.999999999998696,,-343.99999999999983
2019.11.18,-395.99999999999636,-24.999999999997247,,-420.99999999999363
2019.11.18,-422.00000000001125,-14.000000000002899,,-436.00000000001415
2019.11.18,-408.00000000000836,-5.999999999994898,,-414.00000000000324
2019.11.18,-361.9999999999957,-4.000000000004,,-365.99999999999966
2019.11.18,-337.99999999999386,-20.999999999993246,,-358.9999999999871
2019.11.18,-411.0000000000058,-0.999999999995449,,-412.00000000000125
2019.11.18,-432.0000000000102,12.999999999996348,,-419.0000000000138
2019.11.18,-426.9999999999996,12.000000000000899,,-414.9999999999987
2019.11.18,-256.00000000001177,36.0000000000027,,-220.00000000000907
2019.11.18,-229.00000000001253,43.00000000000415,,-186.00000000000838
2019.11.18,-234.00000000000088,53.00000000000304,,-180.99999999999784
2019.11.18,-185.00000000001293,19.999999999997797,,-165.00000000001512
2019.11.18,-273.9999999999965,0.0,,-273.9999999999965
2019.11.18,-323.0000000000066,-70.99999999999883,,-394.00000000000546
2019.11.18,-312.00000000000114,-75.00000000000284,,-387.000000000004
2019.11.18,-273.9999999999965,-48.99999999999905,,-322.9999999999955
2019.11.18,-278.00000000000045,0.0,,-278.00000000000045
2019.11.18,-283.000000000011,-10.999999999994348,,-294.0000000000054
2019.11.18,-273.9999999999965,23.00000000000635,,-250.99999999999014
2019.11.18,-286.99999999999284,14.000000000002899,,-272.99999999998994
2019.11.18,-307.00000000001285,53.00000000000304,,-254.0000000000098
2019.11.18,-290.00000000001245,56.99999999999594,,-233.0000000000165
2019.11.18,-286.99999999999284,75.00000000000284,,-211.99999999999
2019.11.18,-351.99999999999676,87.00000000000374,,-264.999999999993
2019.11.18,-383.0,119.99999999999788,,-263.0000000000021
2019.11.19,-367.0000000000062,92.99999999999864,,-274.00000000000756
2019.11.19,-350.00000000000585,151.9999999999966,,-198.00000000000927
2019.11.19,-361.9999999999957,134.0000000000008,,-227.99999999999488
2019.11.19,-356.00000000000074,143.00000000000423,,-212.9999999999965
2019.11.19,-358.00000000001387,145.00000000000622,,-213.00000000000765
2019.11.19,-353.0000000000033,148.99999999999915,,-204.00000000000415
2019.11.19,-347.9999999999928,324.9999999999975,,-22.999999999995282
2019.11.19,-373.00000000000114,297.9999999999983,,-75.00000000000284
2019.11.19,-395.99999999999636,297.9999999999983,,-97.99999999999807
2019.11.19,-479.0000000000072,324.00000000000205,,-155.00000000000517
2019.11.19,-463.9999999999977,282.99999999999994,,-180.99999999999778
2019.11.19,-459.0000000000094,273.000000000001,,-186.00000000000836
2019.11.19,-439.0000000000116,277.000000000005,,-162.0000000000066
2019.11.19,-442.00000000000904,272.00000000000557,,-170.00000000000347
2019.11.19,-456.9999999999963,280.00000000000244,,-176.99999999999386
2019.11.19,-466.9999999999952,253.99999999999866,,-212.99999999999656
2019.11.19,-480.00000000001376,256.0000000000007,,-224.00000000001307
2019.11.19,-473.0000000000123,253.99999999999866,,-219.0000000000136
2019.11.19,-510.00000000001046,217.99999999999596,,-292.0000000000145
2019.11.19,-449.0000000000105,241.99999999999778,,-207.00000000001273
2019.11.19,-426.9999999999996,182.99999999999983,,-243.99999999999977
2019.11.19,-476.0000000000098,153.99999999999858,,-322.0000000000112
2019.11.19,-527.9999999999951,124.00000000000189,,-403.99999999999324
2019.11.19,-585.9999999999976,95.99999999999609,,-490.00000000000153
2019.11.19,-585.0000000000133,-2.999999999997449,,-588.0000000000108
2019.11.19,-570.0000000000039,-36.0000000000027,,-606.0000000000066
2019.11.19,-581.0000000000093,-58.99999999999794,,-640.0000000000073
2019.11.19,-624.0000000000023,-46.00000000000159,,-670.0000000000039
2019.11.19,-624.0000000000023,-63.99999999999739,,-687.9999999999997
2019.11.19,-605.9999999999955,-92.00000000000318,,-697.9999999999986
2019.11.19,-625.0000000000089,-129.9999999999968,,-755.0000000000057
2019.11.19,-629.0000000000128,-124.00000000000189,,-753.0000000000148
2019.11.19,-676.9999999999943,-188.9999999999947,,-865.9999999999891
2019.11.19,-646.9999999999976,-185.00000000000182,,-831.9999999999994
2019.11.19,-580.0000000000027,-200.99999999999562,,-780.9999999999984
2019.11.19,-556.0000000000009,-249.99999999999466,,-805.9999999999956
2019.11.19,-534.0000000000123,-266.999999999995,,-801.0000000000073
2019.11.19,-595.0000000000122,-315.9999999999941,,-911.0000000000063
2019.11.19,-588.9999999999951,-326.0000000000041,,-914.9999999999992
2019.11.19,-581.0000000000093,-322.9999999999955,,-904.0000000000048
2019.11.19,-591.0000000000082,-503.99999999999335,,-1095.0000000000016
2019.11.19,-595.0000000000122,-529.9999999999972,,-1125.0000000000093
2019.11.19,-617.0000000000009,-539.999999999996,,-1156.9999999999968
2019.11.19,-598.0000000000097,-544.0,,-1142.0000000000095
2019.11.19,-585.9999999999976,-531.0000000000036,,-1117.0000000000014
2019.11.19,-578.0000000000118,-539.999999999996,,-1118.0000000000077
2019.11.19,-544.0000000000111,-536.9999999999986,,-1081.0000000000098
2019.11.19,-556.0000000000009,-541.9999999999981,,-1097.999999999999
2019.11.20,-581.9999999999936,-532.9999999999945,,-1114.9999999999882
2019.11.20,-568.9999999999973,-514.0000000000033,,-1083.0000000000005
2019.11.20,-547.0000000000086,-485.0000000000021,,-1032.0000000000107
2019.11.20,-531.9999999999991,-529.9999999999972,,-1061.9999999999964
2019.11.20,-551.9999999999969,-605.9999999999955,,-1157.9999999999923
2019.11.20,-561.0000000000115,-576.9999999999942,,-1138.0000000000057
2019.11.20,-570.0000000000039,-563.9999999999978,,-1134.0000000000018
2019.11.20,-534.9999999999966,-473.0000000000012,,-1007.9999999999977
2019.11.20,-490.999999999997,-512.9999999999968,,-1003.9999999999939
2019.11.20,-531.0000000000148,-514.0000000000033,,-1045.0000000000182
2019.11.20,-503.000000000009,-495.000000000001,,-998.00000000001
2019.11.20,-499.000000000005,-492.999999999999,,-992.000000000004
2019.11.20,-480.00000000001376,-480.0000000000027,,-960.0000000000164
2019.11.20,-468.00000000000176,-488.999999999995,,-956.9999999999968
2019.11.20,-463.9999999999977,-470.00000000000375,,-934.0000000000015
2019.11.20,-466.00000000001086,-466.9999999999952,,-933.0000000000061
2019.11.20,-480.99999999999807,-456.00000000000085,,-936.9999999999989
2019.11.20,-463.9999999999977,-512.9999999999968,,-976.9999999999945
2019.11.20,-487.99999999999955,-583.9999999999957,,-1071.9999999999952
2019.11.20,-485.0000000000021,-585.9999999999976,,-1070.9999999999998
2019.11.20,-472.00000000000574,-536.0000000000032,,-1008.0000000000089
2019.11.20,-449.9999999999948,-473.0000000000012,,-922.999999999996
2019.11.20,-391.000000000008,-490.999999999997,,-882.000000000005
2019.11.20,-512.0000000000014,-529.0000000000017,,-1041.0000000000032
2019.11.20,-543.0000000000045,-620.9999999999937,,-1163.9999999999982
2019.11.20,-553.0000000000035,-636.9999999999986,,-1190.0000000000023
2019.11.20,-558.9999999999984,-636.0000000000032,,-1195.0000000000016
2019.11.20,-547.999999999993,-610.9999999999949,,-1158.9999999999877
2019.11.20,-591.0000000000082,-539.0000000000006,,-1130.0000000000086
2019.11.20,-614.0000000000034,-581.9999999999936,,-1195.999999999997
2019.11.20,-594.0000000000057,-605.9999999999955,,-1200.0000000000011
2019.11.20,-676.0000000000099,-578.9999999999961,,-1255.000000000006
2019.11.20,-676.9999999999943,-500.9999999999959,,-1177.9999999999902
2019.11.20,-812.0000000000127,-532.9999999999945,,-1345.0000000000073
2019.11.20,-821.000000000005,-580.9999999999982,,-1402.0000000000032
2019.11.20,-792.9999999999993,-575.9999999999987,,-1368.9999999999982
2019.11.20,-670.9999999999993,-509.00000000000387,,-1180.0000000000032
2019.11.20,-641.0000000000027,-490.00000000000153,,-1131.0000000000043
2019.11.20,-600.0000000000006,-471.99999999999466,,-1071.9999999999952
2019.11.20,-622.9999999999958,-502.9999999999979,,-1125.9999999999936
2019.11.20,-519.0000000000028,-478.9999999999961,,-997.9999999999989
2019.11.20,-568.000000000013,-424.9999999999976,,-993.0000000000106
2019.11.20,-592.9999999999991,-439.99999999999596,,-1032.999999999995
2019.11.20,-611.000000000006,-422.00000000000017,,-1033.0000000000061
2019.11.20,-578.9999999999961,-409.0000000000038,,-988.0
2019.11.20,-541.0000000000136,-403.99999999999324,,-945.0000000000068
2019.11.20,-567.0000000000064,-419.9999999999982,,-987.0000000000045
2019.11.20,-561.0000000000115,-441.99999999999795,,-1003.0000000000094
2019.11.21,-570.0000000000039,-454.9999999999943,,-1024.9999999999982
2019.11.21,-524.9999999999977,-429.99999999999704,,-954.9999999999948
2019.11.21,-531.9999999999991,-446.00000000000193,,-978.000000000001
2019.11.21,-539.0000000000006,-441.0000000000025,,-980.0000000000031
2019.11.21,-546.000000000002,-441.99999999999795,,-988.0
2019.11.21,-524.9999999999977,-422.00000000000017,,-946.999999999998
2019.11.21,-480.00000000001376,-426.00000000000415,,-906.000000000018
2019.11.21,-449.0000000000105,-405.9999999999952,,-855.0000000000057
2019.11.21,-530.0000000000082,-503.99999999999335,,-1034.0000000000016
2019.11.21,-571.0000000000103,-459.99999999999375,,-1031.000000000004
2019.11.21,-550.000000000006,-456.9999999999963,,-1007.0000000000023
2019.11.21,-563.0000000000024,-459.99999999999375,,-1022.9999999999961
2019.11.21,-550.000000000006,-417.0000000000007,,-967.0000000000067
2019.11.21,-541.0000000000136,-400.9999999999958,,-942.0000000000094
2019.11.21,-551.0000000000126,-424.9999999999976,,-976.0000000000102
2019.11.21,-568.9999999999973,-427.99999999999505,,-996.9999999999923
2019.11.21,-558.0000000000141,-431.0000000000036,,-989.0000000000177
2019.11.21,-590.0000000000016,-436.00000000000307,,-1026.0000000000045
2019.11.21,-611.000000000006,-470.00000000000375,,-1081.0000000000098
2019.11.21,-581.0000000000093,-446.00000000000193,,-1027.0000000000114
2019.11.21,-577.0000000000052,-463.9999999999977,,-1041.000000000003
2019.11.21,-605.0000000000111,-500.00000000000045,,-1105.0000000000116
2019.11.21,-605.9999999999955,-522.0000000000002,,-1127.9999999999957
2019.11.21,-636.9999999999986,-497.99999999999847,,-1134.999999999997
2019.11.21,-710.999999999995,-536.0000000000032,,-1246.9999999999982
2019.11.21,-679.0000000000074,-519.9999999999983,,-1199.0000000000057
2019.11.21,-608.0000000000085,-541.0000000000026,,-1149.0000000000111
2019.11.21,-700.0000000000117,-576.9999999999942,,-1277.000000000006
2019.11.21,-703.9999999999935,-615.9999999999943,,-1319.9999999999877
2019.11.21,-761.999999999996,-587.0000000000042,,-1349.0000000000002
2019.11.21,-844.0000000000003,-631.0000000000038,,-1475.000000000004
2019.11.21,-754.0000000000102,-639.9999999999961,,-1394.0000000000064
2019.11.21,-702.0000000000026,-603.9999999999934,,-1305.999999999996
2019.11.21,-690.9999999999972,-309.99999999999915,,-1000.9999999999964
2019.11.21,-690.0000000000128,-268.99999999999704,,-959.0000000000099
2019.11.21,-649.999999999995,-241.00000000000233,,-890.9999999999973
2019.11.21,-629.0000000000128,-205.99999999999508,,-835.000000000008
2019.11.21,-629.9999999999973,-151.00000000000114,,-780.9999999999984
2019.11.21,-609.9999999999994,-146.00000000000168,,-756.0000000000011
2019.11.21,-615.9999999999943,-131.00000000000333,,-746.9999999999976
2019.11.21,-668.0000000000019,-104.00000000000409,,-772.000000000006
2019.11.21,-663.999999999998,-100.00000000000009,,-763.9999999999981
2019.11.21,-663.0000000000135,-85.00000000000173,,-748.0000000000152
2019.11.21,-672.0000000000059,-80.99999999999774,,-753.0000000000036
2019.11.21,-651.0000000000016,-78.99999999999574,,-729.9999999999973
2019.11.21,-635.0000000000077,-83.9999999999952,,-719.000000000003
2019.11.21,-656.9999999999965,-109.99999999999899,,-766.9999999999955
2019.11.21,-656.9999999999965,-110.99999999999443,,-767.9999999999909
2019.11.22,-642.0000000000092,-107.00000000000153,,-749.0000000000107
2019.11.22,-636.9999999999986,-107.99999999999699,,-744.9999999999957
2019.11.22,-661.0000000000005,-102.99999999999754,,-763.999999999998
2019.11.22,-670.9999999999993,-97.9999999999981,,-768.9999999999974
2019.11.22,-706.0000000000066,-100.99999999999554,,-807.0000000000022
2019.11.22,-720.0000000000095,-83.9999999999952,,-804.0000000000048
2019.11.22,-744.0000000000114,-156.99999999999602,,-901.0000000000074
2019.11.22,-761.0000000000117,-178.99999999999582,,-940.0000000000075
2019.11.22,-753.0000000000036,-163.00000000000205,,-916.0000000000057
2019.11.22,-746.0000000000023,-129.9999999999968,,-875.9999999999991
2019.11.22,-727.0000000000109,-107.00000000000153,,-834.0000000000125
2019.11.22,-747.0000000000088,-109.00000000000354,,-856.0000000000123
2019.11.22,-737.9999999999942,-119.00000000000244,,-856.9999999999966
2019.11.22,-744.9999999999957,-119.99999999999788,,-864.9999999999935
2019.11.22,-757.0000000000076,-137.9999999999937,,-895.0000000000014
2019.11.22,-764.9999999999934,-131.00000000000333,,-895.9999999999967
2019.11.22,-783.0000000000003,-131.99999999999878,,-914.9999999999991
2019.11.22,-790.0000000000018,-117.00000000000044,,-907.0000000000023
2019.11.22,-785.9999999999978,-104.99999999999955,,-890.9999999999974
2019.11.22,-865.0000000000047,-112.000000000001,,-977.0000000000057
2019.11.22,-883.0000000000116,-168.00000000000148,,-1051.0000000000132
2019.11.22,-907.0000000000133,-220.99999999999343,,-1128.0000000000068
2019.11.22,-835.000000000008,-221.99999999999997,,-1057.000000000008
2019.11.22,-714.999999999999,-214.99999999999852,,-929.9999999999975
2019.11.22,-795.9999999999967,-209.00000000000364,,-1005.0000000000003
2019.11.22,-774.000000000008,-173.00000000000094,,-947.0000000000089
2019.11.22,-741.9999999999982,-137.9999999999937,,-879.9999999999918
2019.11.22,-770.000000000004,-122.99999999999534,,-892.9999999999993
2019.11.22,-802.0000000000139,-148.0000000000037,,-950.0000000000175
2019.11.22,-785.0000000000134,-129.9999999999968,,-915.0000000000102
2019.11.22,-777.0000000000055,-122.99999999999534,,-900.0000000000008
2019.11.22,-801.0000000000073,-66.99999999999484,,-868.0000000000022
2019.11.22,-834.0000000000014,-78.99999999999574,,-912.999999999997
2019.11.22,-824.0000000000025,-87.00000000000374,,-911.0000000000063
2019.11.22,-812.999999999997,-92.00000000000318,,-905.0000000000002
2019.11.22,-757.0000000000076,-112.000000000001,,-869.0000000000086
2019.11.22,-685.0000000000023,-149.99999999999457,,-834.9999999999968
2019.11.22,-764.0000000000091,-156.00000000000057,,-920.0000000000097
2019.11.22,-780.000000000003,-180.99999999999784,,-961.0000000000008
2019.11.22,-809.9999999999997,-161.00000000000003,,-970.9999999999997
2019.11.22,-798.9999999999942,-153.99999999999858,,-952.9999999999927
2019.11.22,-802.0000000000139,-144.99999999999514,,-947.000000000009
2019.11.22,-809.9999999999997,-146.00000000000168,,-956.0000000000014
2019.11.22,-787.0000000000043,-137.9999999999937,,-924.999999999998
2019.11.22,-787.0000000000043,-158.99999999999804,,-946.0000000000024
2019.11.22,-777.0000000000055,-148.99999999999915,,-926.0000000000045
2019.11.22,-753.0000000000036,-180.99999999999784,,-934.0000000000015
2019.11.22,-707.0000000000132,-198.99999999999363,,-906.0000000000068
