date,EURUSD,USDCAD,NZDUSD,GBPCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURAUD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.08.14,375.0000000000142,135.00000000001845,58.99999999999794,844.0000000000003,460.00000000000483,-14.999999999998348,-646.9999999999976,-51.9999999999925,-97.9999999999981,-257.000000000005,-218.9999999999941,46.00000000000159,49.99999999999449,,681.0000000000459
2017.08.14,340.00000000000693,136.00000000000279,51.99999999999649,1017.0000000000013,502.9999999999979,84.0000000000063,-662.000000000007,-48.00000000000182,-133.00000000000534,-237.00000000000898,-189.00000000000716,100.99999999999554,109.99999999998789,,1073.999999999965
2017.08.14,336.00000000000296,194.0000000000053,94.00000000000519,1141.0000000000143,561.9999999999958,14.000000000002899,-638.9999999999895,-91.99999999998454,-174.99999999999181,-246.9999999999999,-192.00000000000728,113.99999999999189,87.99999999999919,,1198.000000000044
2017.08.14,355.0000000000164,237.00000000002052,92.00000000000318,1117.0000000000125,560.0000000000049,18.0000000000069,-648.0000000000041,-34.99999999999659,-170.00000000000347,-223.0000000000132,-188.0000000000024,103.99999999999298,124.99999999999733,,1344.0000000000352
2017.08.14,256.00000000001177,291.00000000001904,104.00000000000409,1036.0000000000148,490.999999999997,-3.999999999992898,-672.9999999999902,-93.99999999999409,-262.999999999991,-142.00000000001012,-150.00000000000568,47.9999999999925,108.99999999998133,,1009.0000000000363
2017.08.14,263.99999999999756,315.0000000000208,102.99999999999754,1026.0000000000157,499.000000000005,-45.99999999999049,-652.9999999999925,-134.9999999999909,-320.9999999999935,-131.00000000000023,-150.00000000000568,63.99999999999739,127.99999999999478,,963.0000000000554
2017.08.14,299.00000000000483,369.0000000000193,141.99999999999767,1058.0000000000034,524.0000000000023,-39.999999999995595,-750.0000000000063,-228.999999999985,-367.99999999999056,-204.00000000000773,-227.99999999999443,107.00000000000153,131.99999999999878,,812.0000000000481
2017.08.14,412.00000000001234,452.00000000000796,141.99999999999767,1137.0000000000102,600.999999999996,-4.999999999999449,-702.0000000000026,-224.99999999999432,-303.9999999999932,-210.00000000000796,-263.00000000000523,73.99999999999629,184.99999999999073,,1294.0000000000082
2017.08.14,355.0000000000164,435.0000000000076,85.99999999999719,1141.0000000000143,602.0000000000025,-10.999999999994348,-668.0000000000019,-239.99999999998067,-300.99999999999574,-161.00000000000136,-269.00000000000546,40.99999999999105,200.00000000000017,,1210.0000000000498
2017.08.14,346.0000000000019,448.000000000004,95.99999999999609,1117.9999999999968,611.000000000006,-31.999999999998696,-594.99999999999,-278.99999999999636,-266.999999999995,-192.00000000000728,-271.0000000000008,9.999999999998899,167.9999999999904,,1161.0000000000061
2017.08.14,327.00000000001063,468.00000000000176,131.99999999999878,1148.0000000000157,583.0000000000002,-46.999999999997044,-611.9999999999903,-295.99999999999227,-326.9999999999884,-178.00000000001148,-265.00000000000057,12.000000000000899,148.99999999999915,,1094.0000000000468
2017.08.14,331.999999999999,562.0000000000181,175.00000000000293,1141.0000000000143,561.0000000000003,-44.99999999999504,-644.0000000000001,-281.99999999998226,-364.9999999999931,-117.00000000000443,-218.00000000000352,-18.0000000000069,129.00000000000134,,1211.000000000051
2017.08.14,368.00000000001273,556.0000000000009,195.9999999999962,1124.0000000000139,522.9999999999957,-37.99999999999359,-641.0000000000027,-292.0000000000016,-336.9999999999873,-147.00000000000557,-233.99999999999466,20.999999999993246,154.99999999999403,,1254.000000000021
2017.08.15,401.00000000000693,523.0000000000068,165.00000000000404,1070.9999999999998,424.00000000000216,-23.999999999990695,-614.0000000000034,-231.99999999999932,-310.9999999999946,-120.00000000000455,-191.0000000000025,57.99999999999139,161.99999999999548,,1312.0000000000111
2017.08.15,426.00000000001523,524.0000000000133,195.00000000000074,1079.0000000000077,531.0000000000036,-15.999999999993797,-622.0000000000115,-121.99999999998568,-282.0000000000045,-81.00000000000307,-152.00000000000102,60.99999999999994,142.99999999998204,,1684.0000000000239
2017.08.15,428.00000000000614,527.0000000000108,158.99999999999804,1055.000000000006,568.9999999999973,-10.999999999994348,-635.9999999999922,-221.99999999998,-289.9999999999903,-137.00000000000045,-262.00000000000045,19.999999999997797,181.9999999999933,,1382.0000000000514
2017.08.15,409.99999999999926,548.0000000000151,155.00000000000514,1073.9999999999973,563.0000000000024,-19.999999999997797,-591.9999999999925,-266.9999999999959,-261.9999999999845,-168.00000000000637,-278.99999999999636,7.9999999999968985,163.00000000000205,,1333.0000000000448
2017.08.15,412.00000000001234,554.00000000001,145.00000000000622,1036.0000000000148,580.9999999999982,-57.99999999999139,-523.0000000000068,-274.99999999997726,-235.99999999999176,-160.0000000000108,-281.9999999999965,-13.00000000000745,148.99999999999915,,1330.0000000000584
2017.08.15,426.00000000001523,575.0000000000144,100.99999999999554,1042.9999999999939,568.0000000000018,-56.99999999999594,-618.9999999999918,-465.99999999997976,-241.00000000000233,-297.00000000001125,-486.99999999999477,-21.00000000000435,126.99999999998823,,652.0000000000291
2017.08.15,319.0000000000026,555.0000000000166,12.999999999996348,1177.000000000006,670.9999999999993,-78.99999999999574,-592.9999999999991,-835.9999999999843,-232.99999999999432,-449.0000000000123,-701.0000000000076,-146.00000000000168,234.00000000000088,,-67.99999999997343
2017.08.15,334.9999999999964,577.0000000000052,11.00000000000545,1185.0000000000139,729.9999999999973,-71.99999999999429,-551.9999999999969,-835.9999999999843,-266.999999999995,-492.00000000000443,-713.9999999999986,-120.00000000000898,232.99999999999432,,18.00000000003024
2017.08.15,307.00000000001285,552.0000000000191,11.00000000000545,1246.0000000000139,760.0000000000051,-90.0000000000012,-499.000000000005,-909.9999999999966,-263.99999999999756,-514.00000000001,-751.9999999999953,-134.99999999999625,192.99999999999872,,-94.99999999994694
2017.08.15,289.0000000000059,496.00000000000756,-51.000000000001044,1259.00000000001,787.9999999999998,-83.9999999999952,-534.9999999999966,-918.9999999999827,-313.99999999999204,-541.000000000011,-822.0000000000027,-212.99999999999653,181.9999999999933,,-464.9999999999617
2017.08.15,356.00000000000074,509.00000000000387,2.000000000002,1256.999999999997,758.9999999999985,-54.999999999993946,-330.9999999999924,-871.9999999999857,-78.99999999998464,-556.0000000000116,-787.0000000000061,-219.99999999999798,80.99999999999774,,64.00000000002773
2017.08.15,367.0000000000062,530.0000000000082,45.000000000006146,1283.9999999999964,761.0000000000006,-40.99999999999105,-303.9999999999932,-849.9999999999943,-36.999999999998145,-519.0000000000055,-727.9999999999944,-209.9999999999991,58.99999999998684,,357.00000000002854
2017.08.15,372.00000000001677,555.0000000000166,-31.999999999998696,1236.0000000000148,761.0000000000006,-40.99999999999105,-348.9999999999993,-858.0000000000041,-68.99999999998573,-509.00000000000034,-804.000000000002,-208.99999999999253,103.99999999999298,,157.00000000006844
2017.08.15,385.00000000001313,565.0000000000155,-44.99999999999504,1256.0000000000127,805.9999999999956,-24.999999999997247,-275.000000000003,-837.9999999999939,15.00000000000945,-510.0000000000051,-820.0000000000074,-249.00000000001032,161.99999999999548,,427.00000000002956
2017.08.15,351.99999999999676,565.9999999999999,6.0000000000060005,1259.00000000001,799.0000000000052,-45.99999999999049,-346.0000000000019,-920.9999999999923,-85.99999999998609,-567.0000000000073,-823.0000000000075,-188.9999999999947,168.99999999999693,,173.00000000003496
2017.08.15,380.00000000000256,569.0000000000194,14.999999999998348,1273.000000000013,812.999999999997,-39.00000000000014,-446.9999999999974,-906.9999999999823,-116.00000000000499,-567.0000000000073,-805.9999999999974,-139.00000000000023,238.99999999998923,,268.0000000000298
2017.08.15,421.0000000000047,606.0000000000176,43.00000000000415,1310.9999999999955,783.9999999999958,4.999999999999449,-618.0000000000074,-907.999999999987,-195.9999999999962,-539.0000000000015,-796.0000000000065,-119.00000000000244,244.9999999999841,,239.00000000000054
2017.08.15,441.0000000000025,616.0000000000165,55.000000000005045,1313.0000000000086,805.0000000000001,-3.999999999992898,-693.0000000000102,-1027.9999999999916,-190.99999999998562,-669.0000000000111,-864.9999999999949,-86.99999999999264,252.99999999999213,,-53.99999999995376
2017.08.15,575.9999999999987,656.0000000000122,102.99999999999754,1361.0000000000123,787.9999999999998,113.00000000000753,-767.0000000000066,-852.0000000000039,-116.00000000000499,-612.9999999999995,-807.0000000000022,-33.000000000005244,263.99999999999756,,673.0000000000036
2017.08.15,588.9999999999951,658.0000000000031,124.99999999999733,1265.000000000005,733.0000000000059,111.00000000000554,-834.0000000000014,-768.0000000000007,-195.9999999999962,-570.0000000000074,-754.9999999999955,-9.00000000000345,291.9999999999812,,640.9999999999886
2017.08.15,761.999999999996,655.0000000000056,122.99999999999534,1153.000000000004,619.9999999999983,135.00000000000733,-1038.99999999999,-628.9999999999907,-185.99999999999727,-562.0000000000118,-736.9999999999948,14.999999999998348,319.999999999987,,630.0000000000072
2017.08.15,741.9999999999982,721.000000000016,185.99999999999727,1022.0000000000118,624.9999999999977,29.000000000001247,-797.0000000000033,-655.9999999999775,-234.00000000000088,-568.000000000012,-739.9999999999949,95.00000000000064,341.99999999999784,,767.0000000000323
2017.08.15,602.999999999998,666.000000000011,173.9999999999964,859.9999999999941,536.0000000000032,-25.999999999992696,-792.9999999999993,-762.9999999999768,-327.99999999999494,-607.0000000000135,-740.9999999999997,90.99999999999665,323.99999999999096,,-3.9999999999866986
2017.08.15,524.9999999999977,575.0000000000144,131.00000000000333,570.0000000000039,483.99999999999557,-183.99999999999528,-666.000000000011,-861.9999999999948,-292.00000000000335,-639.00000000001,-768.0000000000007,83.9999999999952,290.9999999999968,,-751.0000000000082
2017.08.15,582.0000000000158,561.0000000000115,175.99999999999838,502.00000000000244,441.99999999999795,-200.00000000000017,-327.00000000001063,-890.9999999999911,-261.0000000000001,-680.0000000000068,-742.999999999995,107.00000000000153,262.999999999991,,-468.9999999999849
2017.08.15,602.999999999998,582.0000000000158,221.00000000000452,395.000000000012,455.0000000000054,-296.9999999999917,-211.99999999998997,-864.9999999999807,-212.99999999999653,-677.0000000000067,-716.9999999999987,70.99999999999883,173.99999999998528,,-479.9999999999449
2017.08.15,692.0000000000038,634.0000000000013,246.00000000000176,124.99999999999733,402.9999999999978,-444.9999999999954,-19.999999999997797,-748.9999999999952,-197.99999999998707,-643.0000000000007,-671.0000000000065,56.99999999999594,207.00000000000162,,-361.9999999999833
2017.08.15,703.0000000000092,672.0000000000059,239.99999999999577,119.00000000000244,411.0000000000058,-404.99999999999983,113.00000000000753,-704.9999999999841,-180.99999999998673,-593.0000000000035,-647.9999999999961,90.99999999999665,239.99999999999577,,57.0000000000488
2017.08.15,639.0000000000118,666.000000000011,246.99999999999721,173.00000000000094,466.9999999999952,-473.99999999999665,143.00000000000423,-806.999999999988,-241.00000000000233,-602.0000000000039,-659.9999999999966,65.99999999999939,217.99999999998488,,-164.99999999998232
2017.08.15,731.9999999999993,648.0000000000041,251.99999999999667,182.0000000000155,490.00000000000153,-379.9999999999915,140.0000000000068,-700.9999999999934,-184.00000000000637,-640.0000000000006,-677.9999999999973,107.00000000000153,241.99999999998667,,210.00000000002288
2017.08.15,765.0000000000157,677.0000000000165,214.00000000000307,190.00000000000128,492.999999999999,-383.0,42.999999999993044,-673.0000000000018,-116.99999999998934,-618.0000000000092,-703.000000000003,85.99999999999719,279.99999999999136,,254.00000000001413
2017.08.15,842.0000000000094,710.0000000000106,258.0000000000027,270.00000000001467,312.9999999999966,-305.99999999999517,-127.99999999999478,-715.9999999999798,-139.00000000000023,-749.0000000000094,-745.9999999999951,76.99999999999375,64.99999999998174,,-248.99999999996515
2017.08.15,1072.0000000000064,859.0000000000098,565.0000000000044,239.00000000001143,277.000000000005,-215.99999999999397,-39.999999999995595,-721.0000000000036,-66.99999999999484,-788.0000000000109,-590.999999999994,156.99999999999602,10.999999999983245,,757.0000000000233
2017.08.15,971.9999999999951,785.0000000000134,492.999999999999,280.0000000000136,263.0000000000021,-213.99999999999199,-130.99999999999224,-704.9999999999841,-117.99999999999588,-749.0000000000094,-558.0000000000069,143.9999999999997,4.999999999988347,,467.0000000000312
2017.08.15,1102.000000000003,846.0000000000134,622.0000000000003,289.0000000000059,197.00000000000273,-225.99999999999287,-174.00000000000747,-698.9999999999839,-167.9999999999904,-761.0000000000099,-510.9999999999957,187.9999999999993,-60.000000000015596,,645.0000000000294
2017.08.15,1019.9999999999986,844.0000000000003,663.999999999998,130.0000000000079,143.9999999999997,-320.9999999999935,-248.00000000000378,-593.9999999999941,-282.9999999999888,-647.0000000000056,-355.99999999999454,210.99999999999451,-107.99999999999699,,456.00000000002177
2017.08.15,876.0000000000101,844.0000000000003,612.0000000000015,62.000000000006494,131.00000000000333,-395.0000000000009,18.0000000000069,-617.999999999995,-270.99999999999903,-592.000000000013,-296.99999999999704,127.99999999999478,-140.0000000000068,,358.00000000001114
2017.08.15,826.0000000000156,736.0000000000033,639.9999999999961,76.0000000000094,73.99999999999629,-412.9999999999967,-39.999999999995595,-612.9999999999995,-363.0000000000022,-572.0000000000027,-290.9999999999968,192.99999999999872,-131.00000000001444,,122.00000000001134
2017.08.15,836.0000000000146,739.0000000000008,661.9999999999959,65.00000000000395,85.00000000000173,-436.9999999999985,42.0000000000087,-693.9999999999884,-344.99999999999534,-617.0000000000044,-271.0000000000008,208.99999999999253,-158.0000000000137,,116.00000000001711
2017.08.15,833.000000000017,835.000000000008,670.9999999999993,144.99999999999514,99.00000000000463,-393.9999999999944,-93.99999999999409,-687.9999999999882,-378.999999999996,-555.0000000000068,-242.999999999995,191.99999999999218,-161.00000000001114,,261.0000000000306
2017.08.15,782.000000000016,757.0000000000076,675.9999999999989,146.00000000000168,68.00000000000139,-410.9999999999947,-83.9999999999952,-689.9999999999977,-404.9999999999887,-563.0000000000024,-210.99999999999852,200.00000000000017,-167.00000000000603,,98.0000000000428
2017.08.15,802.9999999999982,847.00000000002,699.0000000000052,212.00000000001216,43.999999999999595,-374.999999999992,-147.00000000000824,-715.9999999999798,-424.99999999998647,-539.0000000000015,-210.99999999999852,171.99999999999437,-214.00000000000307,,150.00000000006054
2017.08.15,826.0000000000156,855.0000000000058,702.9999999999981,246.99999999999721,46.999999999997044,-356.9999999999962,-150.99999999999002,-703.000000000003,-417.0000000000007,-557.0000000000022,-227.99999999999443,181.9999999999933,-215.00000000000963,,232.00000000001071
2017.08.15,856.0000000000123,880.0000000000141,670.9999999999993,221.00000000000452,112.000000000001,-373.99999999999653,-99.00000000000463,-753.9999999999907,-380.00000000000256,-597.0000000000084,-322.00000000000273,178.00000000000037,-144.0000000000108,,248.00000000001523
2017.08.15,819.9999999999985,782.000000000016,668.9999999999974,229.99999999999687,116.00000000000499,-368.9999999999971,-90.99999999999665,-780.9999999999775,-378.999999999996,-649.0000000000009,-320.99999999999795,207.99999999999707,-121.00000000001555,,114.0000000000287
2017.08.15,812.0000000000127,789.0000000000175,670.000000000004,185.00000000001293,90.0000000000012,-402.9999999999978,-89.99999999999008,-774.0000000000009,-383.0,-629.0000000000049,-296.0000000000065,237.99999999999378,-157.00000000000713,,52.000000000034845
2017.08.15,816.0000000000167,819.0000000000142,694.0000000000057,182.99999999999983,75.9999999999983,-400.9999999999958,-39.999999999995595,-831.9999999999936,-373.99999999998545,-621.0000000000093,-298.0000000000018,176.99999999999383,-178.00000000001148,,21.000000000035328
2017.08.15,829.9999999999974,867.0000000000177,707.9999999999975,195.00000000001182,36.0000000000027,-383.0,-100.0000000000112,-888.9999999999816,-370.00000000000364,-687.0000000000118,-341.99999999999875,187.9999999999993,-180.0000000000024,,-126.99999999998298
2017.08.16,852.0000000000083,826.0000000000156,705.0000000000001,148.99999999999915,26.000000000003798,-361.0000000000002,-99.00000000000463,-881.0000000000002,-324.9999999999975,-697.0000000000027,-346.9999999999942,191.99999999999218,-175.00000000001404,,-134.99999999999469
2017.08.16,842.0000000000094,835.000000000008,651.999999999997,161.00000000001114,68.99999999999685,-340.9999999999913,-89.00000000000574,-836.9999999999891,-351.99999999999676,-647.0000000000056,-346.9999999999942,195.9999999999962,-157.00000000000713,,-14.999999999971607
2017.08.16,826.0000000000156,824.0000000000025,666.9999999999953,201.00000000000674,78.99999999999574,-368.9999999999971,-130.0000000000079,-818.9999999999884,-421.99999999998903,-643.0000000000007,-338.99999999999864,200.99999999999562,-164.00000000000858,,-87.9999999999784
2017.08.16,833.000000000017,847.00000000002,697.9999999999986,192.00000000001438,50.0000000000056,-366.9999999999951,-93.99999999999409,-861.9999999999948,-371.99999999999454,-667.0000000000016,-307.00000000000216,195.00000000000074,-204.00000000000418,,-57.99999999993011
2017.08.16,781.0000000000094,830.0000000000196,685.0000000000023,168.99999999999693,70.0000000000034,-413.99999999999216,-45.99999999999049,-854.9999999999898,-390.9999999999858,-657.0000000000107,-310.0000000000023,192.99999999999872,-208.00000000000819,,-152.99999999994932
2017.08.16,795.9999999999967,846.0000000000134,692.0000000000038,178.00000000001148,41.9999999999976,-412.00000000000125,-42.0000000000087,-852.0000000000039,-383.0,-637.0000000000005,-308.9999999999975,156.00000000000057,-300.00000000001137,,-224.9999999999999
2017.08.16,761.999999999996,775.9999999999989,707.9999999999975,192.99999999999872,46.999999999997044,-423.9999999999911,21.999999999988695,-989.9999999999807,-312.00000000000114,-746.9999999999999,-352.00000000000387,68.99999999999685,-379.0000000000182,,-627.000000000021
2017.08.16,760.0000000000051,808.0000000000088,716.0000000000056,205.00000000001074,33.000000000005244,-422.9999999999956,109.00000000000354,-983.0000000000041,-252.99999999999213,-720.0000000000131,-337.99999999999386,35.999999999991594,-416.00000000001637,,-465.99999999998386
2017.08.16,827.0,922.0000000000006,751.0000000000017,207.00000000000162,45.000000000006146,-406.9999999999907,76.0000000000094,-1000.0,-285.99999999998624,-697.0000000000027,-356.9999999999993,17.000000000000348,-391.000000000008,,-292.9999999999665
2017.08.16,795.9999999999967,882.000000000005,734.9999999999968,260.0000000000158,63.00000000000195,-405.9999999999952,124.99999999999733,-944.9999999999932,-246.99999999999721,-668.0000000000064,-323.99999999999807,-21.00000000000435,-431.0000000000036,,-180.99999999998462
2017.08.16,799.0000000000164,848.0000000000043,726.0000000000044,287.000000000015,61.999999999995396,-378.999999999996,134.99999999999625,-941.9999999999789,-191.99999999999218,-680.0000000000068,-326.0000000000076,-20.0000000000089,-442.00000000000904,,-123.9999999999676
2017.08.16,805.0000000000113,859.0000000000098,736.0000000000033,202.9999999999976,0.0,-390.99999999999693,89.00000000000574,-949.9999999999886,-251.00000000000122,-698.0000000000075,-325.00000000000284,44.99999999999504,-431.0000000000036,,-308.9999999999777
