1993.05.16,0:00,77.9,78.7,76.3,76.9,9065
1993.05.23,0:00,76.7,77.4,73.5,73.5,8305
1993.05.30,0:00,73.9,74.2,71.8,72.8,9905
1993.06.06,0:00,72.7,73.2,70.96,72.1,9385
1993.06.13,0:00,72.1,75.2,68.3,74.3,27505
1993.06.20,0:00,74.3,76.9,70.9,71.3,15705
1993.06.27,0:00,71.1,73.3,69.6,73,17805
1993.07.04,0:00,73.2,75.3,72.2,74.9,14005
1993.07.11,0:00,75.4,75.7,72.5,73.1,9705
1993.07.18,0:00,73.2,74,70.9,72.8,10205
1993.07.25,0:00,72.5,72.9,70.9,72.5,9725
1993.08.01,0:00,72.3,72.9,70.7,71.1,8205
1993.08.08,0:00,71.3,72.4,68.7,69,8505
1993.08.15,0:00,68.9,72.9,67.9,70.7,15405
1993.08.22,0:00,70.5,71.1,68.1,69.2,11605
1993.08.29,0:00,69.1,70.9,67.6,67.9,9405
1993.09.05,0:00,68.1,69.7,67.2,68,10305
1993.09.12,0:00,69,69.8,67.4,68.2,9805
1993.09.19,0:00,68.4,70.55,67.3,69.43,8845
1993.09.26,0:00,69.25,69.59,67.54,68.52,8425
1993.10.03,0:00,68.96,70.03,68.01,69.93,6575
1993.10.10,0:00,69.81,71.43,69.6,71.07,6245
1993.10.17,0:00,70.93,72.8,70.51,72.44,6125
1993.10.24,0:00,72.33,72.97,71.38,72.38,6575
1993.10.31,0:00,72.38,73.36,71.44,73.19,7045
1993.11.07,0:00,73.18,73.22,69.62,69.74,7765
1993.11.14,0:00,69.67,72.2,68.79,72.01,7605
1993.11.21,0:00,71.91,72.5,71.07,72.23,6275
1993.11.28,0:00,71.96,73.12,71.3,72.65,6045
1993.12.05,0:00,72.51,73.57,71.38,73.31,7335
1993.12.12,0:00,73.15,74.89,72.91,74.77,5595
1993.12.19,0:00,74.79,75.69,74.6,75.51,1992
1994.01.02,0:00,75.87,78.1,75.8,76.88,8135
1994.01.09,0:00,76.46,77.98,76.34,76.49,6105
1994.01.16,0:00,76.64,78.82,76.21,78.38,10095
1994.01.23,0:00,78.65,79.38,76.49,78.03,8705
1994.01.30,0:00,78.27,78.47,76.54,77.86,8645
1994.02.06,0:00,77.82,78.57,76.71,76.93,7905
1994.02.13,0:00,76.17,76.17,71.72,74.86,13425
1994.02.20,0:00,74.96,77.5,74.47,75.37,11755
1994.02.27,0:00,75.32,75.72,72.41,75.5,11835
1994.03.06,0:00,75.5,76.32,74.04,75.08,8175
1994.03.13,0:00,75.97,77,75.05,75.65,5805
1994.03.20,0:00,75.99,76.05,73.71,74.53,7295
1994.03.27,0:00,74.56,74.99,71.63,73.2,9325
1994.04.03,0:00,73.28,76.49,72.15,76.27,10785
1994.04.10,0:00,76.04,76.07,74.07,74.88,10005
1994.04.17,0:00,74.76,74.99,73.1,74.2,7045
1994.04.24,0:00,73.95,74.28,71.6,72.77,7345
1994.05.01,0:00,73.03,74.46,70.9,73.39,9325
1994.05.08,0:00,73.38,76.1,73.1,75.78,8525
1994.05.15,0:00,75.87,76.55,75.25,76.02,6875
1994.05.22,0:00,75.91,77.32,75.8,76.56,6015
1994.05.29,0:00,76.64,77.9,76.56,77.85,4915
1994.06.05,0:00,77.83,78.28,76,76.18,6825
1994.06.12,0:00,76.43,76.47,74.61,75.47,8415
1994.06.19,0:00,75.57,76.09,72.9,73.29,9535
1994.06.26,0:00,72.95,73.05,71.11,72.24,10675
1994.07.03,0:00,72.14,72.85,70.95,71.98,9015
1994.07.10,0:00,72.2,72.88,70.85,71.71,8695
1994.07.17,0:00,71.54,73.74,71.41,73.72,8705
1994.07.24,0:00,73.52,74.38,72.23,74.06,7765
1994.07.31,0:00,73.05,74.88,72.47,74.48,7195
1994.08.07,0:00,74.38,76.04,73.77,74.24,8125
1994.08.14,0:00,74.31,75.29,72.48,72.85,6815
1994.08.21,0:00,72.8,74.9,71.54,74.75,8575
1994.08.28,0:00,74.52,74.91,73.52,73.58,6145
1994.09.04,0:00,73.26,74.44,72.88,73.93,5795
1994.09.11,0:00,73.91,74,72.93,73.74,5245
1994.09.18,0:00,73.52,73.57,71.63,72.65,4975
1994.09.25,0:00,72.64,73.47,72.24,73.39,5285
1994.10.02,0:00,72.94,74.38,72.77,74.3,5535
1994.10.09,0:00,74.26,74.42,72.09,72.24,4985
1994.10.16,0:00,72.36,72.63,70.59,71.22,6935
1994.10.23,0:00,71.25,72.47,70.94,72.23,5195
1994.10.30,0:00,72.36,73.49,71.23,73.25,6815
1994.11.06,0:00,72.95,74.41,72.67,73.57,5945
1994.11.13,0:00,73.45,74.82,73.44,74.74,4665
1994.11.20,0:00,74.78,75.38,74.32,75.01,4725
1994.11.27,0:00,75.16,77.53,75.06,77.53,5165
1994.12.04,0:00,77.41,77.84,76.67,77.48,4755
1994.12.11,0:00,77.42,78.14,77.28,77.86,2603
1995.01.01,0:00,77.34,78.15,76.95,77.53,5155
1995.01.08,0:00,77.53,77.56,74.35,74.53,8575
1995.01.15,0:00,74.52,76.72,74.34,76.47,7045
1995.01.22,0:00,76.41,77.16,75.24,75.47,6275
1995.01.29,0:00,75.33,75.71,74.49,75.05,6385
1995.02.05,0:00,74.89,75.13,73.12,73.63,6235
1995.02.12,0:00,73.64,73.93,71.49,71.71,6085
1995.02.19,0:00,71.58,72.49,71.16,71.54,5915
1995.02.26,0:00,72.1,72.14,69.05,69.35,8115
1995.03.05,0:00,69.66,69.68,65.56,67.7,15435
1995.03.12,0:00,67.44,68.1,65.28,65.47,7385
1995.03.19,0:00,65.02,65.47,63.78,64.87,7235
1995.03.26,0:00,64.58,65.83,62.99,63.57,10555
1995.04.02,0:00,63.55,64.1,61.68,62.26,8085
1995.04.09,0:00,61.22,62.71,60.93,61.66,8785
1995.04.16,0:00,61.63,61.84,59.15,60.24,10735
1995.04.23,0:00,59.85,61.57,59.07,61.41,9475
1995.04.30,0:00,61.37,62.7,60.5,62.49,6615
1995.05.07,0:00,62.1,64.6,60.4,64.29,10155
1995.05.14,0:00,64.15,64.59,61.82,62.21,10625
1995.05.21,0:00,62.34,63.23,59.3,59.73,8335
1995.05.28,0:00,59.38,61.59,58.76,60.34,13535
1995.06.04,0:00,60.31,61.6,59.95,60.73,5945
1995.06.11,0:00,60.76,61.88,59.99,61.64,6935
1995.06.18,0:00,61.39,61.81,60.51,60.8,5625
1995.06.25,0:00,60.63,61.6,59.76,60.1,6575
1995.07.02,0:00,60.23,62.32,59.92,62.08,4865
1995.07.09,0:00,62.09,65.04,62,64.24,8195
1995.07.16,0:00,64.38,65.53,63.59,65.03,6905
1995.07.23,0:00,65.29,65.47,64.23,64.9,6395
1995.07.30,0:00,65.06,67.97,64.76,67.93,7365
1995.08.06,0:00,67.93,70,67.36,69.86,6975
1995.08.13,0:00,70.01,72.95,69.12,71.77,12805
1995.08.20,0:00,71.87,72.28,70.78,71.93,8855
1995.08.27,0:00,71.82,75.43,71.35,73.27,9445
1995.09.03,0:00,73.05,75.42,72.69,74.95,7875
1995.09.10,0:00,74.86,79.51,74.5,79.27,10455
1995.09.17,0:00,79.37,79.74,73.18,74.67,16605
1995.09.24,0:00,75.03,76.19,73.75,75.36,12305
1995.10.01,0:00,75.49,78.25,75.25,76.53,9355
1995.10.08,0:00,76.89,77.55,75.85,76.63,9465
1995.10.15,0:00,76.58,76.73,74.68,75.31,9375
1995.10.22,0:00,75.21,77.13,74.28,76.86,8205
1995.10.29,0:00,77.33,79.07,76.78,78.77,7475
1995.11.05,0:00,78.9,78.9,73.45,74.4,10805
1995.11.12,0:00,74.38,76.01,73.96,75.73,9225
1995.11.19,0:00,75.86,76.49,73.85,75.08,8775
1995.11.26,0:00,75.21,76.03,74.53,74.8,4285
1995.12.03,0:00,74.91,75.27,74.27,74.63,3415
1995.12.10,0:00,74.59,75.83,74.24,75.65,2983
1995.12.31,0:00,75.65,79.49,75.65,78.85,9165
1996.01.07,0:00,78.99,79.05,77.41,78.25,7425
1996.01.14,0:00,78.41,78.99,77.25,77.65,6585
1996.01.21,0:00,77.76,79.23,77.34,78.56,6675
1996.01.28,0:00,78.95,80.9,78.58,80.61,7095
1996.02.04,0:00,80.62,81.76,78.82,80.8,8365
1996.02.11,0:00,80.86,81.05,78.85,79.51,7315
1996.02.18,0:00,79.21,80.67,78.03,79.45,10125
1996.02.25,0:00,79.27,80.78,78.24,80.14,8095
1996.03.03,0:00,80.28,81.55,79.44,81.26,6925
1996.03.10,0:00,81.57,82.11,80.56,81.92,7195
1996.03.17,0:00,81.84,83.39,81.65,83.07,5065
1996.03.24,0:00,82.5,84.19,81.85,83.97,7075
1996.03.31,0:00,84.19,84.62,83.19,84.4,5765
1996.04.07,0:00,84.5,86.36,84.5,86.05,7405
1996.04.14,0:00,86.1,86.37,83.05,84.09,7315
1996.04.21,0:00,84.27,84.52,82.86,83.31,7705
1996.04.28,0:00,83.2,84.07,81.61,83.56,10225
1996.05.05,0:00,83.6,84.73,83.27,84.55,6565
1996.05.12,0:00,84.41,85.81,83.76,85.36,6835
1996.05.19,0:00,85.24,85.83,84.34,85.33,6825
1996.05.26,0:00,85.33,87.04,84.98,86.31,6435
1996.06.02,0:00,86.29,87.4,85.32,86.6,8745
1996.06.09,0:00,86.6,86.94,84.88,86.59,5504
1996.06.16,0:00,86.39,86.59,84.72,86.17,7225
1996.06.23,0:00,85.85,86.84,85.64,86.33,3925
1996.06.30,0:00,86.48,88.14,85.89,88.14,775
1996.07.07,0:00,87.92,88.53,87.32,88.36,2555
1996.07.14,0:00,87.97,88.33,84.92,85.8,9315
1996.07.21,0:00,85.84,86.07,84.18,85.2,9155
1996.07.28,0:00,85.36,85.63,82.1,82.62,7755
1996.08.04,0:00,84.67,84.67,82.25,84.37,7645
1996.08.11,0:00,84.27,84.69,83.53,84.34,5415
1996.08.18,0:00,84.36,86.04,84.16,85.58,6655
1996.08.25,0:00,86.04,86.2,84.62,86.03,6145
1996.09.01,0:00,86.18,87.64,85.76,87.29,5435
1996.09.08,0:00,87.26,88.42,87.08,87.28,5315
1996.09.15,0:00,87.42,87.58,85.79,86.95,6095
1996.09.22,0:00,87.12,87.96,85.75,87.6,7545
1996.09.29,0:00,87.65,89.22,86.48,88.28,7985
1996.10.06,0:00,88.2,88.46,87.33,88.18,6545
1996.10.13,0:00,88.28,89.66,88.13,89.45,4775
1996.10.20,0:00,89.44,90.12,88.92,89.63,6105
1996.10.27,0:00,89.65,91.1,88.5,89.37,16355
1996.11.03,0:00,89.34,90.85,87.16,88,14275
1996.11.10,0:00,87.95,88.54,87.16,87.81,6705
1996.11.17,0:00,87.74,90.94,87.57,90.8,7875
1996.11.24,0:00,90.6,92.99,90.12,92.92,13555
1996.12.01,0:00,92.22,93.89,88.79,90.07,19975
1996.12.08,0:00,90.23,93.29,88.9,90.18,13335
1996.12.29,0:00,91.95,92.64,91.05,92.05,5693
1997.01.05,0:00,92.35,92.54,89.38,90.86,9985
1997.01.12,0:00,90.84,91.83,90.28,91.66,8055
1997.01.19,0:00,91.79,92.93,91.34,91.87,9675
1997.01.26,0:00,92.01,94.73,91.29,92.52,14685
1997.02.02,0:00,92.41,95.17,92.41,93.79,12395
1997.02.09,0:00,92.38,95.95,92.19,95.11,10325
1997.02.16,0:00,95.24,96.03,94.19,95.88,9875
1997.02.23,0:00,95.61,95.85,93.08,93.71,13745
1997.03.02,0:00,93.93,97.01,93.7,95.99,10805
1997.03.09,0:00,96.02,99.05,95.5,98.54,11735
1997.03.16,0:00,98.31,98.86,95.79,96.51,11775
1997.03.23,0:00,96.57,97.76,95.31,97.22,11705
1997.03.30,0:00,97.19,97.59,95.19,96.41,9535
1997.04.06,0:00,96.43,99.93,95.5,99,21985
1997.04.13,0:00,99,99.43,96.54,97.25,9745
1997.04.20,0:00,97.41,98.69,97.12,98.03,8325
1997.04.27,0:00,98.01,100.05,97.96,99.23,7675
1997.05.04,0:00,99.03,99.24,92.66,93.4,14555
1997.05.11,0:00,93.46,96.32,88.91,89.93,21935
1997.05.18,0:00,89.6,91.1,86.53,88.55,14015
1997.05.25,0:00,88.94,89.54,87.86,88.35,10905
1997.06.01,0:00,88.22,88.82,87.03,87.04,7925
1997.06.08,0:00,86.99,87.16,83.85,86.25,16455
1997.06.15,0:00,86.15,86.54,84.48,86.31,7885
1997.06.22,0:00,86.44,87.03,84.72,85.36,8915
1997.06.29,0:00,85.19,86.82,84.65,85.52,10215
1997.07.06,0:00,85.42,85.71,83.24,84.58,16095
1997.07.13,0:00,84.45,86.05,83.68,85.73,13005
1997.07.20,0:00,85.76,87.04,84.07,86.24,14915
1997.07.27,0:00,86.19,89.29,85.62,87.46,16345
1997.08.03,0:00,87.62,88.41,83.81,84.21,10135
1997.08.10,0:00,84.37,88.09,84.37,87.2,13345
1997.08.17,0:00,86.81,88.67,86.64,88.66,8775
1997.08.24,0:00,88.18,89.34,87.11,88.57,9605
1997.08.31,0:00,88.63,88.95,86.45,88.57,9835
1997.09.07,0:00,88.46,88.79,85.44,87.44,10095
1997.09.14,0:00,87.34,88.36,86.14,87.67,9485
1997.09.21,0:00,87.55,88.87,86.03,87.57,11525
1997.09.28,0:00,87.26,89.27,86.72,89.02,7645
1997.10.05,0:00,88.75,89.66,87.53,88.8,10595
1997.10.12,0:00,89.56,89.91,87.98,88.49,8405
1997.10.19,0:00,88.31,89.59,84.32,84.55,15295
1997.10.26,0:00,83.24,86.32,82.16,84.46,17415
1997.11.02,0:00,84.34,86.99,84.34,86,13245
1997.11.09,0:00,86.04,88.43,83.76,87.3,23325
1997.11.16,0:00,87.56,88.92,86.42,87.73,12305
1997.11.23,0:00,87.99,88.35,85.79,87.08,9465
1997.11.30,0:00,87.13,87.68,85.63,87.53,10975
1997.12.07,0:00,87.07,87.98,84.46,86.18,17055
1997.12.14,0:00,84.62,86.68,83.57,85.4,5441
1997.12.28,0:00,85.12,86.48,84.78,86.15,244
1998.01.04,0:00,85.91,86.22,83.8,85.11,1325
1998.01.11,0:00,84.8,87.38,84.21,86.08,1977
1998.01.18,0:00,86.94,87.21,83,83.66,1292
1998.01.25,0:00,83.82,87.35,83.21,86.74,1992
1998.02.01,0:00,87.27,87.8,82.84,83.37,2135
1998.02.08,0:00,83.21,87.27,83,84.28,2511
1998.02.15,0:00,84.33,86.12,83.37,85.59,1123
1998.02.22,0:00,85.4,86.39,84.2,85.72,1013
1998.03.01,0:00,85.62,86.51,84.43,85.46,1022
1998.03.08,0:00,85.39,87.16,83.99,86.52,1180
1998.03.15,0:00,86.54,87.11,84.32,86.79,1541
1998.03.22,0:00,86.65,87.89,85.63,87.47,1003
1998.03.29,0:00,87.2,89.33,84.64,88.73,2435
1998.04.05,0:00,88.77,89.39,83.47,84.44,1513
1998.04.12,0:00,84.61,87.6,83.38,85.79,1982
1998.04.19,0:00,85.05,87.62,84.25,85.36,1432
1998.04.26,0:00,85.23,87.24,84.56,86.5,1039
1998.05.03,0:00,86.46,86.54,83.57,84.52,868
1998.05.10,0:00,85.53,85.59,82.34,84.47,1085
1998.05.17,0:00,84.37,86.22,84.01,84.21,1130
1998.05.24,0:00,84.33,86.99,84.29,86.44,1014
1998.05.31,0:00,86.44,86.61,83.55,83.83,819
1998.06.07,0:00,84.34,86.13,81.8,84.75,1683
1998.06.14,0:00,84.81,86.38,82.96,84.06,1445
1998.06.21,0:00,84.21,86.64,83.54,86.01,1129
1998.06.28,0:00,85.49,86.9,84.98,86.15,1107
1998.07.05,0:00,85.54,87.9,85.53,87.8,1084
1998.07.12,0:00,86.1,88.92,85.68,87.56,1312
1998.07.19,0:00,87.39,88.18,86.26,87.36,973
1998.07.26,0:00,87.15,88.18,85.41,87.76,1014
1998.08.02,0:00,87.83,88.19,87.02,87.81,757
1998.08.09,0:00,87.8,88.01,86.26,87.98,822
1998.08.16,0:00,86.87,87.45,83.74,84.19,1335
1998.08.23,0:00,84.31,84.43,77.97,80.33,1774
1998.08.30,0:00,80.34,82.22,76.95,78.71,2247
1998.09.06,0:00,79,80.68,76.98,78.34,1731
1998.09.13,0:00,78.48,81.2,77.66,77.92,1507
1998.09.20,0:00,78.45,80.51,77.74,79.89,1123
1998.09.27,0:00,79.9,81.58,78.95,79.42,1164
1998.10.04,0:00,81.25,83.74,69.54,71.64,3823
1998.10.11,0:00,71.94,75.67,71.8,73.14,1273
1998.10.18,0:00,73.26,74.58,72.03,73.03,1231
1998.10.25,0:00,73.44,73.81,71.94,72.28,816
1998.11.01,0:00,72.07,75.72,71.51,75.63,958
1998.11.08,0:00,75.61,78.68,75.35,78.19,1369
1998.11.15,0:00,78.09,78.88,75.28,77.36,1707
1998.11.22,0:00,77.27,78.38,76.44,78,1078
1998.11.29,0:00,78.14,78.43,73.05,73.38,1573
1998.12.06,0:00,73.24,76.09,72.17,72.24,2173
1998.12.13,0:00,72.68,74.57,71.28,72.76,679
1999.01.03,0:00,70.66,71.03,69.99,70.27,726
1999.01.10,0:00,69.93,72.64,69.41,72.31,2953
1999.01.17,0:00,72.46,73.71,71.59,72.49,2940
1999.01.24,0:00,72.55,73.45,71.38,73.33,2917
1999.01.31,0:00,73.21,74.14,71.34,73.64,3027
1999.02.07,0:00,73.7,74.93,73.44,73.76,2945
1999.02.14,0:00,73.79,77.82,73.66,77.76,3002
1999.02.21,0:00,77.79,78.21,73.39,73.76,3097
1999.02.28,0:00,73.83,77.51,73.48,77.1,2922
1999.03.07,0:00,77.15,77.5,75.47,75.53,2998
1999.03.14,0:00,75.64,75.77,73.21,73.75,3002
1999.03.21,0:00,73.73,76.51,73.73,76.44,2911
1999.03.28,0:00,76.34,76.84,74.54,76.46,2412
1999.04.04,0:00,76.53,77.32,75.07,76.32,3015
1999.04.11,0:00,76.43,77.29,75.16,76.28,2876
1999.04.18,0:00,76.14,78.45,76.11,77.68,2959
1999.04.25,0:00,77.03,79.19,77.03,78.99,2533
1999.05.02,0:00,78.95,81.43,78.89,81.12,2996
1999.05.09,0:00,81.06,81.88,80,81.57,3035
1999.05.16,0:00,81.41,83.12,81.32,81.53,3066
1999.05.23,0:00,81.6,81.91,77.92,79.33,2954
1999.05.30,0:00,79.56,80.67,77.26,80.62,2883
1999.06.06,0:00,80.5,80.51,77.63,78.38,6119
1999.06.13,0:00,78.49,80.11,77.52,78.63,5322
1999.06.20,0:00,79.79,80.75,79.08,80.41,3618
1999.06.27,0:00,80.32,81.38,79.31,80.86,3932
1999.07.04,0:00,80.82,82.04,80.52,81.5,4060
1999.07.11,0:00,81.46,81.49,79.14,79.86,4105
1999.07.18,0:00,79.93,80.03,75.03,75.51,4048
1999.07.25,0:00,75.97,76.34,74.41,74.71,4018
1999.08.01,0:00,74.71,75.65,73.97,75.03,4071
1999.08.08,0:00,75.02,75.65,74.11,75.61,3611
1999.08.15,0:00,75.68,75.87,70.26,70.73,4194
1999.08.22,0:00,70.93,71.83,69.91,70.43,3721
1999.08.29,0:00,69.86,71.25,69.25,71.07,4028
1999.09.05,0:00,70.6,72.3,70.19,70.8,4078
