date,EURCHF,EURCAD,EURAUD,EURNZD,empty,sum
2020.05.12,109.99999999998789,-619.9999999999983,-798.9999999999942,-1673.9999999999977,,-2983.0000000000023
2020.05.12,99.99999999998899,-630.9999999999816,-866.9999999999956,-1764.9999999999943,,-3162.9999999999827
2020.05.12,106.99999999999044,-653.999999999999,-949.9999999999842,-1855.0000000000066,,-3351.999999999999
2020.05.12,103.00000000000864,-712.0000000000015,-1092.9999999999884,-1906.999999999992,,-3608.9999999999736
2020.05.12,106.00000000000608,-716.9999999999899,-1023.9999999999804,-1810.0000000000005,,-3444.9999999999645
2020.05.12,106.99999999999044,-784.9999999999912,-1718.9999999999816,-2320.000000000011,,-4716.999999999993
2020.05.12,106.00000000000608,-886.9999999999934,-1932.0000000000005,-2132.0000000000005,,-4844.999999999988
2020.05.12,106.00000000000608,-786.9999999999822,-1790.999999999987,-2004.0000000000057,,-4475.999999999969
2020.05.12,113.00000000000753,-834.9999999999858,-1893.9999999999957,-2083.0000000000127,,-4698.999999999987
2020.05.12,112.000000000001,-854.9999999999835,-1932.9999999999848,-2008.999999999994,,-4684.999999999962
2020.05.12,96.00000000000719,-895.9999999999857,-1912.999999999987,-1922.0000000000016,,-4634.999999999967
2020.05.12,92.00000000000318,-973.0000000000016,-1856.9999999999975,-1981.0000000000105,,-4719.000000000006
2020.05.12,103.00000000000864,-953.9999999999882,-1696.999999999993,-1879.0000000000084,,-4426.999999999981
2020.05.12,112.000000000001,-906.9999999999911,-1639.999999999997,-1801.0000000000082,,-4235.999999999995
2020.05.12,112.000000000001,-897.9999999999987,-1418.9999999999925,-1723.000000000008,,-3927.999999999998
2020.05.12,86.0000000000083,-880.9999999999984,-1271.0,-1713.9999999999934,,-3779.9999999999836
2020.05.12,103.00000000000864,-827.0,-1272.999999999991,-1790.0000000000027,,-3786.999999999985
2020.05.12,107.99999999999699,-1015.9999999999947,-1432.9999999999955,-2037.0,,-4377.999999999993
2020.05.12,103.00000000000864,-1062.9999999999918,-1583.9999999999854,-2100.000000000013,,-4643.999999999982
2020.05.12,112.000000000001,-852.9999999999926,-1286.9999999999936,-1778.000000000013,,-3805.999999999998
2020.05.12,114.99999999999844,-766.0,-1078.9999999999854,-1683.0000000000123,,-3412.999999999999
2020.05.12,79.99999999999119,-785.9999999999978,-1105.0000000000005,-1775.9999999999998,,-3587.000000000007
2020.05.12,113.99999999999189,-794.9999999999901,-1127.9999999999957,-1842.9999999999945,,-3651.999999999988
2020.05.12,114.99999999999844,-747.9999999999931,-1014.9999999999882,-1751.999999999998,,-3399.999999999981
2020.05.12,93.99999999999409,-717.9999999999964,-1057.9999999999811,-1863.999999999999,,-3545.9999999999827
2020.05.12,112.000000000001,-637.9999999999831,-600.0000000000006,-1402.9999999999986,,-2528.9999999999814
2020.05.12,109.99999999998789,-717.9999999999964,-685.9999999999866,-1533.0000000000066,,-2827.000000000002
2020.05.12,96.99999999999153,-834.9999999999858,-488.9999999999839,-1289.0000000000068,,-2515.999999999985
2020.05.12,70.99999999999883,-754.9999999999945,-503.99999999999335,-1273.9999999999973,,-2461.9999999999864
2020.05.12,78.00000000000028,-925.9999999999824,-552.9999999999812,-1320.9999999999943,,-2721.9999999999573
2020.05.12,70.99999999999883,-1069.9999999999932,-964.9999999999936,-1594.0000000000066,,-3557.9999999999945
2020.05.12,59.99999999999339,-1419.999999999999,-1185.9999999999982,-1885.0000000000034,,-4431.000000000007
2020.05.12,79.99999999999119,-1500.9999999999968,-1279.9999999999923,-2011.0000000000073,,-4712.0000000000055
2020.05.12,85.00000000000173,-1335.9999999999816,-1306.9999999999916,-1974.000000000009,,-4531.99999999998
2020.05.12,116.99999999998934,-1352.999999999982,-1146.9999999999868,-1903.9999999999945,,-4286.9999999999745
2020.05.12,113.99999999999189,-1288.0000000000002,-1144.999999999996,-1920.999999999995,,-4240.0
2020.05.12,96.99999999999153,-1353.9999999999886,-1262.9999999999918,-2005.0000000000123,,-4525.000000000002
2020.05.12,53.999999999998494,-1310.9999999999955,-1252.999999999993,-1953.0000000000048,,-4462.9999999999945
2020.05.12,86.99999999999264,-1205.999999999996,-1149.0,-1810.0000000000005,,-4078.0000000000036
2020.05.12,117.99999999999588,-1450.99999999998,-1559.9999999999836,-2098.0,,-4990.999999999967
2020.05.12,97.9999999999981,-1493.9999999999952,-1437.9999999999836,-1978.9999999999975,,-4812.999999999978
2020.05.12,113.00000000000753,-1577.9999999999905,-1447.9999999999827,-2001.9999999999927,,-4914.999999999958
2020.05.12,106.00000000000608,-1552.9999999999823,-1505.0000000000007,-1943.000000000006,,-4894.999999999983
2020.05.12,110.99999999999443,-1588.999999999996,-1662.9999999999923,-2157.999999999993,,-5298.999999999987
2020.05.12,82.00000000000429,-1732.9999999999845,-1794.9999999999911,-2366.0000000000014,,-5811.999999999973
2020.05.12,66.99999999999484,-1712.9999999999868,-1817.000000000002,-2452.999999999994,,-5915.999999999988
2020.05.12,113.00000000000753,-1864.9999999999834,-1916.999999999991,-2361.000000000013,,-6029.99999999998
2020.05.13,116.99999999998934,-1844.9999999999854,-1878.9999999999861,-2407.0000000000036,,-6013.999999999985
2020.05.13,99.00000000000463,-1795.9999999999975,-1790.999999999987,-2214.000000000005,,-5701.999999999985
2020.05.13,79.99999999999119,-1883.9999999999968,-2000.9999999999861,-2411.999999999992,,-6216.999999999984
2020.05.13,66.99999999999484,-1804.99999999999,-1855.999999999991,-2256.9999999999977,,-5850.999999999984
2020.05.13,48.99999999998794,-1800.999999999986,-1990.9999999999873,-2381.9999999999955,,-6124.999999999981
2020.05.13,72.0000000000054,-1905.0000000000011,-2425.999999999995,-2740.9999999999936,,-6999.9999999999845
2020.05.13,75.00000000000284,-1872.9999999999914,-2166.9999999999854,-2530.9999999999945,,-6495.999999999969
2020.05.13,56.99999999999594,-1779.9999999999816,-1989.9999999999807,-2293.000000000012,,-6005.999999999978
2020.05.13,76.99999999999375,-1827.9999999999852,-2189.999999999981,-2371.9999999999964,,-6312.999999999969
2020.05.13,79.99999999999119,-1764.9999999999943,-2088.9999999999854,-2245.000000000008,,-6018.999999999996
2020.05.13,75.99999999998718,-1712.9999999999868,-2048.9999999999895,-3893.000000000013,,-7579.000000000002
2020.05.13,66.99999999999484,-1715.9999999999843,-1939.0000000000018,-3804.999999999992,,-7392.999999999984
2020.05.13,82.00000000000429,-1703.9999999999943,-1967.999999999992,-4309.000000000007,,-7898.999999999989
2020.05.13,73.99999999999629,-1698.9999999999839,-2027.9999999999854,-4394.999999999994,,-8047.999999999966
2020.05.13,78.00000000000028,-1666.9999999999964,-2061.999999999986,-4618.999999999995,,-8269.999999999978
2020.05.13,78.00000000000028,-1597.9999999999884,-1878.9999999999861,-4387.999999999992,,-7786.999999999966
2020.05.13,82.00000000000429,-1585.9999999999986,-1861.0000000000016,-4139.000000000004,,-7504.0
2020.05.13,79.99999999999119,-1657.9999999999818,-1924.9999999999989,-4201.00000000001,,-7704.0
2020.05.13,75.99999999998718,-1613.999999999982,-1815.9999999999955,-4300.999999999999,,-7654.999999999989
2020.05.13,82.00000000000429,-1569.9999999999825,-1821.9999999999902,-4315.000000000002,,-7624.99999999997
2020.05.13,82.99999999998863,-1661.0000000000014,-1725.9999999999832,-4160.999999999993,,-7464.999999999989
2020.05.13,76.99999999999375,-1664.9999999999832,-1664.9999999999832,-4306.00000000001,,-7558.999999999983
2020.05.13,82.99999999998863,-1472.999999999991,-1444.000000000001,-4042.999999999997,,-6877.0
2020.05.13,58.000000000002494,-1445.9999999999918,-1644.9999999999854,-4224.0000000000055,,-7256.99999999998
2020.05.13,11.999999999989797,-1362.999999999981,-1627.999999999985,-4032.000000000013,,-7010.999999999989
2020.05.13,18.0000000000069,-1329.9999999999868,-1523.999999999992,-3956.000000000004,,-6791.999999999976
2020.05.13,17.000000000000348,-1439.9999999999968,-1590.9999999999868,-4075.0000000000064,,-7088.999999999989
2020.05.13,15.999999999993797,-1501.9999999999811,-1573.0000000000023,-4071.0000000000023,,-7129.999999999992
2020.05.13,0.0,-1556.0000000000018,-1546.9999999999873,-3987.9999999999914,,-7090.99999999998
2020.05.13,21.00000000000435,-1617.9999999999861,-1244.0000000000007,-3814.0000000000064,,-6654.999999999989
2020.05.13,-39.999999999995595,-1598.9999999999948,-1186.9999999999825,-3750.000000000009,,-6575.999999999982
2020.05.13,-22.0000000000109,-1783.9999999999857,-1299.99999999999,-3859.0000000000123,,-6964.999999999998
2020.05.13,-29.00000000001235,-1712.9999999999868,-1628.9999999999916,-4252.999999999995,,-7623.999999999986
2020.05.13,18.0000000000069,-1802.999999999999,-1964.9999999999945,-4288.000000000003,,-8037.999999999989
2020.05.13,45.000000000006146,-1678.9999999999861,-2004.9999999999902,-4492.999999999992,,-8131.999999999962
2020.05.13,62.000000000006494,-1600.9999999999857,-1760.9999999999905,-4123.00000000001,,-7422.99999999998
2020.05.13,65.00000000000395,-1800.0000000000016,-1867.999999999981,-4285.0000000000055,,-7887.999999999984
2020.05.13,102.00000000000209,-1851.999999999987,-1985.9999999999989,-4305.000000000004,,-8040.999999999987
2020.05.13,62.000000000006494,-1822.9999999999968,-2029.9999999999984,-4468.0000000000055,,-8258.999999999995
2020.05.13,80.99999999999774,-1635.999999999993,-2093.999999999996,-4491.000000000001,,-8139.999999999992
2020.05.13,99.00000000000463,-1675.9999999999886,-2029.9999999999984,-4486.000000000012,,-8092.9999999999945
2020.05.13,109.00000000000354,-1631.999999999989,-2100.9999999999973,-4465.000000000008,,-8088.999999999991
2020.05.13,109.99999999998789,-1645.9999999999918,-2037.9999999999843,-4370.999999999992,,-7944.99999999998
2020.05.13,106.00000000000608,-1749.0000000000005,-2254.0000000000005,-4760.999999999993,,-8657.999999999987
2020.05.13,99.99999999998899,-1725.9999999999832,-2220.999999999984,-4696.000000000011,,-8542.999999999989
2020.05.13,103.00000000000864,-1621.9999999999902,-2055.9999999999914,-4567.00000000001,,-8141.999999999983
2020.05.13,103.00000000000864,-1597.9999999999884,-1861.0000000000016,-4363.0000000000055,,-7718.999999999987
2020.05.13,106.99999999999044,-1703.9999999999943,-1867.999999999981,-4336.000000000006,,-7800.999999999991
2020.05.14,134.99999999999625,-1669.9999999999936,-1848.9999999999895,-4215.999999999997,,-7599.999999999984
2020.05.14,100.99999999999554,-1686.999999999994,-1962.9999999999814,-4472.999999999994,,-8021.999999999974
2020.05.14,100.99999999999554,-1732.9999999999845,-2130.999999999994,-4588.999999999998,,-8351.999999999982
2020.05.14,103.00000000000864,-1675.9999999999886,-1976.0,-4336.000000000006,,-7884.999999999986
2020.05.14,87.99999999999919,-1630.9999999999825,-1907.9999999999986,-4228.999999999994,,-7679.999999999975
2020.05.14,87.99999999999919,-1648.9999999999893,-2006.9999999999811,-4408.999999999996,,-7976.999999999967
2020.05.14,85.00000000000173,-1735.999999999982,-2139.9999999999864,-4553.999999999992,,-8344.999999999958
2020.05.14,82.99999999998863,-1680.999999999999,-2008.999999999994,-4519.000000000006,,-8126.000000000011
2020.05.14,85.00000000000173,-1662.9999999999923,-1820.9999999999836,-4248.000000000007,,-7646.999999999982
2020.05.14,87.99999999999919,-1638.9999999999905,-2580.999999999989,-4905.000000000004,,-9036.999999999984
2020.05.14,97.9999999999981,-1624.9999999999875,-2420.0,-4762.0,,-8708.999999999989
2020.05.14,95.00000000000064,-1553.9999999999886,-2228.9999999999923,-4537.000000000014,,-8224.999999999993
2020.05.14,96.99999999999153,-1567.9999999999916,-2310.9999999999964,-4465.999999999992,,-8247.999999999989
2020.05.14,102.00000000000209,-1559.9999999999836,-2256.9999999999977,-4435.999999999995,,-8150.9999999999745
2020.05.14,103.00000000000864,-1522.9999999999854,-2264.9999999999836,-4475.000000000006,,-8159.999999999967
2020.05.14,100.99999999999554,-1598.9999999999948,-2401.999999999993,-4638.999999999993,,-8538.999999999985
2020.05.14,103.00000000000864,-1541.9999999999989,-2341.9999999999995,-4593.000000000003,,-8373.999999999993
2020.05.14,99.00000000000463,-1607.9999999999873,-2334.999999999998,-4597.000000000006,,-8440.999999999987
2020.05.14,103.00000000000864,-1588.999999999996,-2178.9999999999977,-4442.000000000013,,-8106.999999999998
2020.05.14,93.99999999999409,-1614.9999999999886,-2229.9999999999986,-4576.000000000003,,-8326.999999999996
2020.05.14,102.00000000000209,-1516.9999999999907,-2102.999999999988,-4404.000000000008,,-7921.999999999985
2020.05.14,106.99999999999044,-1552.9999999999823,-2306.9999999999923,-4544.999999999999,,-8297.999999999984
2020.05.14,70.99999999999883,-1595.9999999999975,-2241.9999999999886,-4520.999999999997,,-8287.999999999985
2020.05.14,90.99999999999665,-1605.9999999999964,-2317.9999999999977,-4613.0,,-8445.999999999996
2020.05.14,112.000000000001,-1448.999999999989,-1988.9999999999964,-4381.999999999997,,-7707.999999999982
2020.05.14,112.000000000001,-1246.9999999999982,-1839.9999999999973,-4241.0000000000055,,-7216.0
2020.05.14,130.99999999999224,-1193.9999999999839,-2197.9999999999886,-4569.000000000001,,-7829.999999999981
2020.05.14,147.99999999999258,-1251.9999999999864,-2317.9999999999977,-4831.999999999992,,-8253.999999999984
2020.05.14,129.00000000000134,-1312.9999999999864,-2339.9999999999864,-4706.9999999999945,,-8230.999999999965
2020.05.14,146.00000000000168,-1328.9999999999802,-2454.999999999985,-4716.000000000009,,-8353.999999999973
2020.05.14,157.99999999999147,-1369.9999999999823,-2359.0,-4661.000000000004,,-8231.999999999995
2020.05.14,174.99999999999181,-1428.9999999999914,-2517.999999999998,-4801.000000000011,,-8573.00000000001
2020.05.14,175.99999999999838,-1522.0000000000011,-2410.000000000001,-4570.999999999992,,-8326.999999999996
2020.05.14,182.99999999999983,-1617.9999999999861,-2515.0000000000005,-4692.999999999992,,-8642.999999999978
2020.05.14,188.9999999999947,-1621.9999999999902,-2432.9999999999964,-4732.000000000003,,-8597.999999999995
2020.05.14,197.00000000000273,-1613.999999999982,-2689.9999999999923,-4903.999999999997,,-9010.999999999969
2020.05.14,198.99999999999363,-1308.9999999999825,-2461.9999999999864,-4692.000000000007,,-8263.999999999982
2020.05.14,207.00000000000162,-1308.9999999999825,-2495.9999999999873,-4788.999999999999,,-8386.999999999967
2020.05.14,204.99999999998852,-1073.9999999999973,-2228.9999999999923,-4610.000000000003,,-7708.000000000004
2020.05.14,204.99999999998852,-939.9999999999853,-2040.9999999999818,-4502.000000000006,,-7277.999999999985
2020.05.14,202.9999999999976,-969.999999999982,-2010.0000000000007,-4564.999999999997,,-7341.999999999982
2020.05.14,204.00000000000418,-992.9999999999994,-2110.9999999999964,-4671.000000000003,,-7570.9999999999945
2020.05.14,188.9999999999947,-950.9999999999908,-2030.9999999999827,-4579.0,,-7371.999999999979
2020.05.14,191.00000000000784,-923.9999999999915,-1939.0000000000018,-4353.000000000007,,-7024.999999999993
2020.05.14,170.00000000000347,-785.9999999999978,-1554.9999999999952,-4055.9999999999927,,-6226.999999999982
2020.05.14,121.99999999999989,-743.9999999999891,-1430.9999999999823,-3960.000000000008,,-6012.99999999998
2020.05.14,123.00000000000644,-856.9999999999967,-1576.999999999984,-4157.999999999995,,-6468.99999999997
2020.05.14,131.99999999999878,-956.0000000000013,-1461.0000000000011,-3984.0000000000095,,-6269.000000000013
2020.05.15,109.99999999998789,-919.9999999999875,-1484.9999999999807,-3933.999999999993,,-6228.999999999973
2020.05.15,99.99999999998899,-895.9999999999857,-1480.999999999999,-3916.000000000008,,-6193.000000000004
2020.05.15,109.99999999998789,-854.9999999999835,-1496.9999999999927,-3905.0000000000027,,-6146.999999999991
2020.05.15,102.00000000000209,-919.9999999999875,-1654.9999999999843,-4001.00000000001,,-6473.99999999998
2020.05.15,100.99999999999554,-839.9999999999964,-1381.9999999999943,-3791.9999999999955,,-5912.999999999991
2020.05.15,93.99999999999409,-829.9999999999974,-1329.9999999999868,-3683.999999999998,,-5749.999999999988
2020.05.15,102.00000000000209,-916.99999999999,-1440.9999999999811,-3732.000000000002,,-5987.999999999971
2020.05.15,87.99999999999919,-956.9999999999857,-1508.9999999999825,-3756.0000000000036,,-6133.999999999973
2020.05.15,99.99999999998899,-983.9999999999849,-1674.999999999982,-4071.0000000000023,,-6629.99999999998
2020.05.15,99.99999999998899,-884.9999999999802,-1366.0000000000005,-4041.000000000006,,-6191.999999999998
2020.05.15,103.00000000000864,-963.999999999987,-1745.999999999981,-4305.000000000004,,-6911.999999999963
2020.05.15,99.99999999998899,-969.999999999982,-1706.9999999999918,-4282.999999999993,,-6859.999999999978
2020.05.15,99.99999999998899,-966.9999999999845,-1697.9999999999995,-4244.000000000004,,-6808.999999999998
2020.05.15,103.00000000000864,-926.999999999989,-1692.9999999999889,-4264.000000000001,,-6780.99999999997
2020.05.15,99.99999999998899,-960.9999999999897,-1691.9999999999825,-4259.000000000013,,-6811.999999999996
2020.05.15,100.99999999999554,-869.999999999993,-1574.9999999999932,-4139.000000000004,,-6482.9999999999945
2020.05.15,103.00000000000864,-897.9999999999987,-1654.9999999999843,-4286.999999999996,,-6736.999999999971
2020.05.15,109.00000000000354,-961.9999999999961,-1741.999999999999,-4407.0000000000055,,-7001.999999999997
2020.05.15,109.00000000000354,-899.9999999999897,-1739.999999999986,-4381.000000000013,,-6911.9999999999845
2020.05.15,96.99999999999153,-900.9999999999962,-1818.999999999993,-4455.999999999994,,-7078.999999999991
2020.05.15,109.99999999998789,-803.9999999999825,-1578.999999999997,-4245.00000000001,,-6518.000000000002
2020.05.15,89.00000000000574,-814.999999999988,-1512.0000000000023,-4292.000000000007,,-6529.999999999992
2020.05.15,31.000000000003247,-1063.9999999999982,-1740.9999999999925,-4509.000000000007,,-7282.9999999999945
2020.05.15,49.99999999999449,-1030.999999999982,-1644.000000000001,-4329.0000000000055,,-6953.999999999994
2020.05.15,92.00000000000318,-1142.999999999983,-1793.0000000000002,-4492.000000000007,,-7335.999999999987
2020.05.15,89.00000000000574,-1251.9999999999864,-1811.9999999999914,-4512.000000000005,,-7486.999999999976
2020.05.15,113.99999999999189,-1183.999999999985,-1827.9999999999852,-4603.000000000002,,-7500.99999999998
2020.05.15,106.99999999999044,-1319.999999999988,-2188.9999999999964,-4986.000000000002,,-8387.999999999996
2020.05.15,113.00000000000753,-1337.9999999999948,-2273.999999999998,-5081.000000000002,,-8579.999999999987
2020.05.15,121.99999999999989,-1429.999999999998,-2451.9999999999877,-5339.000000000005,,-9098.99999999999
2020.05.15,133.00000000000534,-1369.9999999999823,-2415.999999999996,-5411.00000000001,,-9063.999999999982
2020.05.15,95.00000000000064,-1596.9999999999818,-2421.999999999991,-5308.000000000002,,-9231.999999999975
2020.05.15,62.99999999999084,-1786.999999999983,-2840.9999999999823,-5767.999999999995,,-10332.99999999997
2020.05.15,55.99999999998939,-1663.9999999999989,-2605.9999999999973,-5434.0000000000055,,-9648.000000000013
2020.05.15,34.000000000000696,-1537.999999999995,-2560.999999999991,-5556.0000000000055,,-9620.99999999999
2020.05.15,36.999999999998145,-1439.9999999999968,-3008.999999999995,-6340.999999999996,,-10752.999999999989
2020.05.15,52.99999999999194,-1507.9999999999982,-3111.9999999999814,-6435.999999999997,,-11002.999999999985
2020.05.15,62.99999999999084,-1571.9999999999957,-3064.9999999999845,-6391.999999999997,,-10965.999999999985
2020.05.15,58.000000000002494,-1694.9999999999798,-2967.9999999999927,-6309.000000000009,,-10913.999999999978
2020.05.15,100.99999999999554,-1564.999999999994,-2913.9999999999945,-6238.9999999999945,,-10616.999999999987
2020.05.15,113.99999999999189,-1644.000000000001,-2814.9999999999895,-6140.000000000012,,-10485.000000000011
2020.05.15,116.99999999998934,-1759.9999999999839,-2871.9999999999854,-6211.999999999995,,-10726.999999999975
2020.05.15,133.00000000000534,-1669.9999999999936,-2732.000000000001,-6140.999999999996,,-10409.999999999985
2020.05.15,134.99999999999625,-1726.9999999999895,-2817.9999999999873,-6265.999999999994,,-10675.999999999975
2020.05.15,114.99999999999844,-1658.9999999999882,-2873.9999999999986,-6330.000000000014,,-10748.000000000002
2020.05.15,97.9999999999981,-1676.9999999999952,-2908.9999999999836,-6306.000000000012,,-10793.999999999993
2020.05.15,131.99999999999878,-1739.0000000000016,-2860.9999999999804,-6302.999999999992,,-10770.999999999975
2020.05.15,110.99999999999443,-1825.9999999999943,-2930.9999999999945,-6163.999999999992,,-10809.999999999985
